Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 11,2. Which one of the following is not an essential factor in integrating the HMD with the helmet?,a) Must not interfere with the oxygen mask,b) Protect eyes and head during high-speed ejection,c) Geometry of the cockpit,d) Overall minimum weight for comfort,c,"Explanation: The geometry of the cockpit does not affect the HMD nor the helmet as the helmet is worn by the pilot and the FOV of the HMD moves with the pilot’s head. Some of the factors that are essential are the minimum weight for comfort while wearing the helmet for long flight hours and in high g maneuvers, crashworthiness of the helmet with HMD and communication systems integrated no interference with other objects in the cockpit such as oxygen mask as it is crucial at ejection at high speeds."
Question 12,3. What is the weight the pilot will feel on his head while executing a 9g maneuver with an HMD helmet of weight 800g?,a) 7.2kg,b) 0.72kg,c) 70.06kg,d) 9kg,a,"Explanation: 800grams = 0.8 kg, during a 9g turn the pilot will experience a gravitational force 9 times that of a normal person at Earth surface. The total weight felt by the pilot = 0.8 x 9 = 7.2kg. Typical HMD helmets weigh around 1kg and at 9g the weight felt by the pilot will be 9kg which is just acceptable."
Question 13,4. Which does not affect the inertial forces felt by the pilot when accelerating or decelerating?,a) Positioning CG with the pivoting point of the head,b) Reduce the weight of the helmet,c) Keeping the head in the upright position,d) Reduce the moment of inertia about yaw and pitch axis,c,Explanation: Keeping the head always in an upright position is not an option for pilots since the pilot will lose situational awareness if he does so. The pilot will feel the inertial forces irrespective of his head position. By reducing the moment of inertia we can reduce the inertial torques experienced. Reducing weight and positioning the CG of the helmet with the pivoting point of head ensures that there are minimal out of balance moments. 
Question 14,5. What are the advantages of HMS (Helmet Mounted Sights) over HMD?,a) Display flight data in the pilot’s line of sight,b) Provide target locking capabilities by looking at the target,c) Provide a FOV of 360°,d) Provide enhanced vision by combining radar and FLIR,b,Explanation: A Helmet Mounted Sights in combination with a head tracker system provides effective means for the pilot to lock on to target. The pilot can look at the enemy aircraft and lock on to it. The relative position of the enemy is then calculated by the head position of the pilot and sent to missiles to engage the target. A typical seeker head needs to be pointed to within about 2° of the target to achieve an automatic lock on.
Question 15,6. Monocular rivalry occurs due to the brain trying to concentrate on _________,a) two equal displays on both the eyes,b) two different displays on both the eyes,c) one eye with display and the other eye without display,d) both the outside world image and the displayed image in one eye,c,Explanation: Monocular rivalry occurs because the brain is trying to process different images from each eye and rivalry can occur between the eye with a display and the eye without a display. The effect is most significant when flying at night when one eye sees less light whereas the other eye sees more. To overcome this binocular system is used where both the eyes are presented with the flight parameters.
Question 16,7. Why are IIT (Image Intensifier Tubes) used in HMD?,a) Clarity of outside world scene,b) Provide night vision capabilities,c) Terrain mapping,d) Compensation for parallax errors,b,Explanation: IIT is an image intensification device which complements the infrared viewing system by providing night vision. The image form the Image Intensifier Tube is a phosphor screen which emits green light in the centre of the visual band where the eye is most sensitive.
Question 17,8. In what type of display is the image projected directly to the retina of the pilot?,a) Virtual reality display,b) Binocular HMD,c) God’s eye view display,d) Optical display,a,"Explanation: Virtual reality displays are for future virtual cockpits where the image is directly projected onto the retina of the pilot by a raster scanned laser light beam. The current technology of implementing a virtual retinal display involves lasers, optical fibers and miniature vibrating mirrors for raster scanning the retina of the eye, together with coupling optics."
Question 18,9. Which of the following does not provide a proper reason for not using HMD in civil aircraft?,a) No need of helmets in civil aircraft,b) Acoustic noise level in civil aircrafts is much lower,c) Situational awareness is needed in civil aircraft,d) An oxygen mask is required only in the case of cabin depressurization,c,"Explanation: For a civil aircraft the situational awareness is not essential as they are inherently safer and do not execute high g maneuvers. Also, situational awareness is an important factor only when the flight parameters are rapidly changing, for a civil aircraft which is in steady level flight for most of its flight time situational awareness is not necessary.  "
Question 19,1. What are the four electromechanical devices retained while making an avionics update for old aircraft?,"a) Vertical speed indicator, airspeed indicator, artificial horizon and heading indicator","b) Altimeter, airspeed indicator, artificial horizon and angle of attack indicator","c) Altimeter, airspeed indicator, turns coordinator and heading indicator","d) Altimeter, airspeed indicator, artificial horizon and heading indicator",d,"Explanation: Avionics update is one of the effective ways to extend the life of an aircraft. The technology is undergoing an exponential growth and is hence viable to use multifunctional CRT displays in places of mechanical dials. However, the basic T instruments, the altimeter, airspeed indicator, artificial horizon and heading indicator are retained because of their importance in flight control. In modern cockpits, even these are being replaced by solid-state devices with LCD display."
Question 20,2. OLED display is better than LED because ________,a) They are cheaper,b) They have high brightness,c) Do not require any illuminating source,d) Easy to manufacture,c,Explanation: OLED displays have numerous advantages over the LED display in the aviation industry. They have a high resolution and are super thin flat panel which can even be curved. It is an emissive display and thus do not require any backlighting. This obviously reduces weight and is optimal for the aviation industry.
Question 21,"3. What are the 5 primary mechanical displays, a Primary Flight Display (PFD) can replace?","a) Altimeter, turn coordinator, vertical speed indicator, artificial horizon and heading/compass indicator","b) Altimeter, vertical speed indicator, artificial horizon, heading/compass indicator and Mach meter","c) Altimeter, vertical speed indicator, artificial horizon, heading/compass indicator and landing gear position","d) Altimeter, turn coordinator, artificial horizon, heading/compass indicator and Mach meter",b,"Explanation: The instruments that are replaced by the PFD are the basic instruments necessary to fly an aircraft. These instruments are altimeter, vertical speed indicator, artificial horizon, heading/compass indicator and Mach meter. All the primary information is shown in the PFD so that the pilot does not have to scan for information."
Question 22,4. Why are mechanical instruments retained when high tech LED displays are available?,a) LED displays are costly,b) LED Displays cannot withstand the flight environment conditions,c) Probability of failure,d) Accuracy,c,Explanation: Although high tech LED Displays are available the mechanical systems are still used as a fail-safe for the LED display. There is always a chance of electrical failure due to engine failure and power supply may be cut off. In situations like this mechanical systems are necessary to land the plane safely.
Question 23,5. Which of the following is false with respect to multi-function LCD displays in cockpits?,a) High resolution,b) More information to be displayed,c) Bigger and customizable display,d) Take more space in cockpits,d,"Explanation: In a typical fighter aircraft there are hundreds of flight parameters and focus cannot be given to all of them. In a dial gauge cockpit, the pilot has to keep track of all the parameters by looking into various gauges which are quite confusing and arises a lot of man-made error. To overcome this problem LED/LCD displays are used which are bigger in size for the same weight and customizable. They also take up a lesser place in the cockpit as they are super thin and flat."
Question 24,6. How many Primary Flight Displays are present in typical civil aircraft cockpit?,a) 1,b) 2,c) 4,d) 3,b,"Explanation: A typical civil aircraft cockpit will have 4 displays, 2 Primary Flight Displays, and 2 Multi-Functional Displays. The 2 PFDs are duplicated (i.e; they display the exact same information) one for the pilot and one for the co-pilot. The other two displays can be chosen what to show either by the pilot or the copilot."
Question 25,7. Which one of the following is false with respect to electromechanical instruments?,a) High cost,b) Require skilled labor for repair,c) Accurate measurements,d) Inevitable wear,c,"Explanation: Although electromechanical instruments have been used for a long period of time, the cost of ownership of such instrument is high. These also depend on very low friction precision mechanisms which require skilled labor for repair. Since they have rotating components in them they have inevitable wear and deterioration in the spin axis bearing system. Due to this, their measurements may not be accurate with time."
Question 26,8. What are the standby instruments that are combined in a Solid state integrated standby instrument?,"a) Altimeter, vertical speed indicator, artificial horizon","b) Altimeter, airspeed indicator","c) Altimeter, airspeed indicator, artificial horizon","d) Altimeter, turn coordinator, artificial horizon, heading/compass indicator and Mach meter",c,"Explanation: The standby attitude indicator, standby altimeter, and standby airspeed indicator are replaced with a single solid-state integrated standby instrument system packaged in a 3 ATI case. They consist of solid-state gyros and accelerometers, solid-state pressure sensors along with a microprocessor and color AMLCD."
Question 27,9. What is the operating voltage of Solid-state integrated standby instrument?,a) 11V DC,b) 28V DC,c) 5V DC,d) 115V DC,b,Explanation: The Solid-state integrated standby instrument operates from the 28V DC supply produced by the emergency batteries. The integral power conditioning electronics are designed to cope with the variations in the battery supply voltage.
Question 28,1. What type of beams are used for the tactical control panel?,a) Matrix array of infrared beams,b) Light beams,c) Lasers,d) Microwave beams,a,Explanation: A typical tactical control panel uses a matrix of infrared beams across the surface of the display containing various functional keys. Touching a specific function key on the display surface interrupts the x and y infrared beams which intersect over the displayed key function and hence signal the operation of that particular key function.
Question 29,2. What is DVI control?,a) Direct voice input,b) Digitally vectored input,c) Digital voice input,d) Direct vectored input,a,Explanation: DVI control is direct voice input control through which the pilot can enter flight and navigational commands through voice.
Question 30,"3. In a DVI control, which system recognizes the pilot’s control?",a) Flight data computer,b) Air Data Computer,c) Speech recognition system,d) Central command center,c,Explanation: The commands given by the pilot is recognized by a speech recognition system which compares the spoken audio with preloaded vocabulary templates. If the command is recognized indication is given either aurally or visually to confirm the command.
Question 31,4. The main reason for DVI control system in aircraft is _____________,a) less weight,b) latest technology,c) reduce pilot work load,d) space constraints,c,"Explanation: DVI control system is used to control the aircraft using voice commands, thus the pilot need not have to operate push buttons, switches. This reduces the workload on the pilot during heavy workload operations such as combat."
Question 32,5. What are isolated word recognizers?,a) Systems that can recognize anyone’s voice,b) System that is not fully voice commanded,c) Systems that require a pause between each word to recognize,d) Systems that only accept one-word command,c,Explanation: An isolated word recognizer requires pauses between each word said as it cannot recognize fully connected speech. The DVI control in an aircraft must not be an isolated voice recognizer to ensure smooth man-machine interface.
Question 33,7. What is the reason for using speech synthesizers in aircrafts?,a) Communication with ATC,b) Communication with another aircraft,c) Used in flight data recorder,d) Warning messages to pilot,d,Explanation: Speech synthesizers are used to provide voiced warning messages to the pilot of system malfunctions and failures. They also aid DVI systems to provide feedback that a spoken command has been correctly recognized.
Question 34,8. The audio/tactile management system combined with FBW and automated engine control is called ________,a) autopilot,b) flight management system,"c) voice, throttle, stick control",d) flight control computer,c,"Explanation: When the audio/tactile system, FBW, and the automated engine control is combined it is called the Voice, Throttle, Stick control. It is used in fighter aircraft such as Eurofighter Typhoon to reduce pilot workload."
Question 35,9. What is the role of eye trackers in cockpits?,a) Improve concentration,b) Improve accuracy for targeting,c) Monitor pilot health,d) Assist in high g maneuvers,b,Explanation: Using an eye tracker the pilot’s gaze can be measured with accuracy which helps in better targeting. A fast and accurate data system can be achieved by this means without any discomfort to the pilot. They can track the eye by exploiting the principle of corneal reflection.
Question 36,10. Why is the stereo sound warning system used?,a) Better sound clarity,b) Warning sound from the actual direction of a threat,c) To cancel the heavy background noise,d) To hear sound external to the aircraft,b,"Explanation: A stereo sound warning system is used to produce a warning signal with the direction of threat. It consists of speakers mounted all around the cockpit, if the threat is approaching from the left side, the speakers on the left side produce signals to warn the pilot."
Question 37,1. Why is the BFW system used?,a) To control aerodynamically efficient but unstable body,b) For communications in aircraft,c) Better navigation,d) Reduced chances of enemy detection,a,Explanation: The literal meaning of Fly By wire system is flying by wires(I.e; electrically). One of the main advantages of using FBW is to exploit increased aerodynamic shapes at the cost of stability. The FBW system provides high integrity automatic stabilization to compensate for the loss of stability and provide overall better performance.
Question 38,2. How is fly by wire system implemented in an aircraft?,a) By using control rods and linkages connecting stick to control surfaces,b) By using high power radio transmitters and receivers,c) By using computers and actuators to control surfaces,d) Artificial intelligence,c,Explanation: The fly by wire system uses actuators to move the control surfaces to maintain the stability of an aircraft. The signals sent by the pilot via the control stick is intercepted by the flight controller computer and signals are sent to the respective actuators to move the control surfaces.
Question 39,3. Which one of the following is not true with respect to the FBW system?,a) FBW is not necessary for every aircraft,b) FBW makes an aircraft stealthy,c) FBW provides better control and carefree flying,d) FBW makes aircraft with low stability fly smoothly,b,"Explanation: The FBW system need not necessarily provide stealth to an aircraft. It provides control, stability and carefree flying in aircraft with low natural stability. Typically stealthy aircraft design is mainly focused on stealth and has very less stability, here FBW provides good handling and control characteristics to fly the aircraft without FBW system."
Question 40,4. Which of the following is not a component of the FBW system?,a) Flight control computer,b) Aircraft motion sensor,c) Actuators,d) Communication receivers,d,"Explanation: The fly by wire system consists of control stick (input by the pilot), Flight control computer(processing unit), actuator control electronics(signal to actuators), actuator(movement of control surfaces). Communication systems are completely independent of FBW systems."
Question 41,6. How are FBW signals transmitted?,a) Simplex,b) Duplex,c) Time division multiplexing,d) Code division multiplexing,c,"Explanation: Transmission of electric signals is a key element in a FBW system. Faster the signal transmission, quicker the response of the aircraft to the pilot stick controls. Time division multiplexing is used where signals can be transmitted along a network comprising only of two wires as only one set of data is being transmitted at any particular time."
Question 42,7. Which one of the following is a military standard data bus?,a) Mil Std 1553,b) ARINC 629,c) ARINC 429,d) COMAC C919,a,"Explanation: Mil Std 1553 is a US military standard data bus which came out in the 1970s in the F-16 and the following models of fighter aircraft. It has a data rate of 1Mbit/sec and a word length of 20 bits to encode clock, data, and address and so can receive or transmit up to 50,000 data words a second."
Question 43,8. What type of cable is used in ARINC 629?,a) Coaxial cable,b) Screened twisted pair,c) Unscreened twisted pair,d) Parallel lines,c,Explanation: The ARINC 629 links and bus uses an unscreened twisted pair of wires with a connection to the bus through demountable current transformer couplers. Mil STD 1553 uses screened twisted pair cables. Parallel lines are rarely used today.
Question 44,9. Why are actuators used in FBW systems?,a) Movement of control surfaces,b) Reduce drag,c) Increase lift,d) Safety equipment,a,"Explanation: Unlike traditional aircraft, FBW system uses electrical signals to operate the actuators which in turn move the control surface in place of mechanical linkages and control rods directly connecting the pilot’s stick to the control surfaces."
Question 45,10. Why are both electrical and hydraulic systems are used in the same aircraft?,a) To generate more force,b) Quick deflections,c) As a fail safe,d) Hydraulics for more force and electric for quick deflections,c,"Explanation: Most of the main actuators are electro-hydraulic, fully electric actuators are used as a fail safe for hydraulic actuators. They must be able to survive any two failures and carry on operating satisfactorily in order to meet the aircraft safety and integrity requirements."
Question 46,11. The reason for using quadruplex actuation system is _______,a) precise movement,b) to counteract heavy air loads on the control surfaces,c) quick reaction to the control stick movement,d) as a fail safe mechanism,d,Explanation: A quadruplex actuation system consists of four independent actuators whose output drives the power control unit. The fail-safe mechanism of the quadruplex system is that when one fails three can override it. All four actuators have totally independent power and control electronics. 
Question 47,"12. In a typical quadruplex actuator system, how is the failure of an actuator identified?",a) By comparing it with the signal of the three good ones,b) By comparing it with a simulation model,c) Using in-lane fault detection,d) Using reflectometry,a,Explanation: A typical quadruplex system uses signal processing based FDI( Fault Detection and Isolation) system. It identifies the failed actuator by comparing its control signal with the other three good ones. A model-based FDI system is generally used in triplex architecture.
Question 48,1. What type of system is classified as “Direct electric link system”?,a) Systems with parallel wire connection,b) System with serial wire connection,c) System with motion sensor feedback,d) System without motion sensor feedback,d,"Explanation: A FBW system by definition has to have a motion feedback system. Without these, the system is considered as “Direct electric system”. The information from these sensors is used to automatically stabilize the aircraft."
Question 49,2. What does FBW use to scale the control surface deflection according to the aircraft’s airspeed and height?,a) Air Data Computer,b) Flight Management System,c) Flight Control Computer,d) Autopilot system,a,"Explanation: FBW uses an Air Data System to scale the control surface deflection according to the aircraft’s airspeed and height variations. The need for air data information on the airspeed and height is to compensate for the very wide variation in the control surface effectiveness over the aircraft’s flight envelope of height and speed combinations. The Air Data Computer provides various information available from the airstream such as airspeed, altitude, and angle of attack."
Question 50,3. What is the incidence angle in the yaw plane called?,a) Side slip angle,b) Yaw angle,c) Crossflow angle,d) Angle of crosswind,a,Explanation: The angle of incidence in the yaw plane is known as the side slip angle. It is the angle between the direction the aircraft is travelling and the direction its nose is pointing. When the side slip angle is high the aircraft is not in a coordinated turn and hence is flying inefficiently.
Question 51,4. Why does an FBW system use a smaller tail area?,a) Bigger tails are harder to move as they produce larger wing loads,b) Actively controls the tail thus making up for the reduced stability due to lesser area,c) Tail does not contribute much to stability and its area can thus be reduced effectively,d) To reduce weight and drag but at a cost of natural stability,d,"Explanation: The reason for using reduced tail area is to reduce weight, drag and to increase overall performance, But at a cost of reduced natural stability. A FBW makes up for the reduced stability by actively controlling the tailplane and rudder using accurate motion feedback sensors and actuators."
Question 52,5. An aircraft is negatively stable when ______,a) its tailplane produces negative lift (downwards),b) its tailplane produces positive lift (upwards),c) its tailplane does not produce lift,d) it is flying inverted,b,"Explanation: An aircraft is said to be negatively stable when its tailplane produces positivelift. The tail of an aircraft without an FBW system must always produce negative lift to maintain stability and to keep the nose up. Since it produces negative lift, it actually acts in the direction of weight reducing aerodynamic efficiency. In an FBW equipped aircraft a positive lift producing tail can be used by using flight control computers and motion sensors to main stability at all times."
Question 53,7. A FBW control stick is referred as _______,a) FBW joystick,b) FBW control pad,c) FBW inceptor,d) FBW analog stick,c,Explanation: A FBW control stick is referred to as FBW inceptor. An inceptor by definition is a device that converts the pilot’s control inputs into electrical signals. There are two types of inceptors- active and passive.  
Question 54,8. Why are dampers an essential element in FBW inceptors?,a) Control aircraft stability by damping forces,b) Acts as a low pass filter on the stick movement,c) Provides accurate deflections,d) To prevent aircraft to carry out critical maneuvers,b,"Explanation: Without the damper, the stick would be considerably under damped because of the low friction in the mechanism and the significant mass of the hand grip. It provides a smooth feel to the stick movement; the spring–mass–damper combination acting as a low pass filter on the stick movement. These characteristics are carefully tailored to meet the consensus of pilot approval."
Question 55,10. What is the relation between autopilot and FBW?,"a) FBW provides autopilot commands for roll, pitch, and yaw","b) Autopilot provides FBW commands of roll, pitch, and yaw",c) Autopilot is a part of FBW system,d) Autopilot is not related to FBW,b,"Explanation: The autopilot is like an artificial pilot system which flies the aircraft under a set of constraints. It provides steering commands such as roll, pitch and yaw rates to the FBW system. FBW system ensures that response to the autopilot commands is fast and well damped, providing smooth control of aircraft in autopilot modes."
Question 56,12. Why is FBW essential in stealth aircraft?,a) FBW system damps radar energy,b) Improves control,c) Reduces engine noise,d) Disturbs tracking techniques used by missiles,b,"Explanation: Stealth configurations and requirements can conflict with aerodynamics requirements and FBW flight control is essential to give acceptable control and safe handling across the flight envelope. An example of such is the American fighter F -117, nicknamed “Nighthawk”. It is almost impossible to fly this aircraft without feedback FBW system."
Question 57,1. What are control laws?,a) Algorithms relating pilots stick and control surface,b) Laws that govern aerodynamics forces,c) Laws that govern flight motion,d) Laws used to predict range and endurance,a,"Explanation: The term ‘control laws’ is used to define the algorithms relating the control surface demand to the pilot’s stick command and the various motion sensor signals and the aircraft height, speed and Mach number."
Question 58,2. What is _i in pitch rate command law?,a) Tailplane demand angle,b) Pilot input angle,c) Gain in loop,d) Pitch rate gearing,b,"Explanation: Pitch rate command law is given by _D = K(_i _ Gqq) where _D is the tailplane demand angle; _i is the pilot’s input command; q is the pitch rate; K is the forward loop gain, and Gq is the pitch rate gearing."
Question 59,3. What is false true with respect to K in the pitch rate command law?,a) Value of K is infinite,b) Value of K is constant with height and altitude,c) Value of K changes with height and altitude,d) Value of k is constant with altitude and airspeed,d,"Explanation: As the altitude and airspeed are varied, the magnitude of hinge moment in the control surface varies. This raises the need to vary gain K with change in flight conditions."
Question 60,4. Derivative of a control system provides _________,a) Low steady state error,b) Gain proportional to error,c) Reduced overshoot,d) Infinite gain,c,"Explanation: Derivative of error control provides a phase advance characteristic tocompensate for the lags in the system, for instance, actuator response, and hence improve the loop stability. This increases the damping of the aircraft response and reduces the overshoot to a minimum when responding to an input or disturbance. "
Question 61,5. Integral of a control system provides __________,a) Low steady state error,b) Gain proportional to error,c) Reduced overshoot,d) infinite gain,a,Explanation: Integral of error control eliminates steady-state errors and reduces the following lag. The integral of error term increases the loop gain at low frequencies up to theoretically infinite gain at dc so that there are zero steady-state errors due to out of trim external moments or forces acting on the aircraft.
Question 62,6. Phase advance control is also known as __________,a) Proportional error controller,b) Derivative error controller,c) Integral error controller,d) One plus derivative error controller,d,"Explanation: A phase advance controller is usually known as phase advance controller with a transfer function.The control term is filtered to limit the increase in gain at high frequencies and smooth the differentiation process which amplifies any noise present in the error signal."
Question 63,7. What is the MTBF of a solid state rate gyro?,"a) 1,000 to 5,000 hrs","b) 5,000 to 10,000 hrs","c) 10,000 to 50,000 hrs","d) 50,000 to 100,000 hrs",d,"Explanation: Solid state rate gyros are very reliable sensors with an MTBF in the region of 50,000 to 100,000 hours – ‘fit and forget’ devices. Also, they are mounted internally and suffer less damage from the environment."
Question 64,8. What are the shortcomings of using an angle of incidence indicator for feedback sensor?,a) Damage from bird strikes and local airflow disturbance,b) Damage from ice formation and local airflow disturbance,c) Ground and impact damage from landing,d) Works only in subsonic ranges,a,Explanation: Although the angle of incidence indicator can provide motion feedback sensor information the major shortcomings of using them are damage from bird strike as they are mounted external to an aircraft and effect of the local airflow around the fuselage cause variations in measured values.
Question 65,9. What is the angle of incidence limiting?,a) Warning indication to the pilot during high angles of incidence,b) The minimum angle of attack that can be measured,c) Keeping angle of incidence under safety limits whilst maneuvering,d) Reducing the error that occurs in an angle of incidence indicator,c,"Explanation: The incidence terms from the airstream sensors can be blended with the pitch rate error terms and the ‘gearings’ (or gain coefficients) of these terms adjusted as higher angles of attack are approached. This enables the angle of incidence to be kept within the safe limits whilst maneuvering at high angles of incidence, i.e., the angle of incidence limiting. "
Question 66,12. What happens to the phase lag in an actuator as the frequency is increased?,a) Increases,b) Decreases,c) Constant,d) Cannot be determined,a,"Explanation: The response of the actuators at low frequencies is basically that of a low pass (or first-order) filter, but as the frequency increases the lags in the first stage actuation system become dominant. The output/input ratio falls at an increasing rate and the phase lag rapidly increases."
Question 67,13. What can occur when the control valve travel limits are reached under conditions of large amplitude demands?,a) Stall,b) Structural damage,c) Rate limiting,d) Rate delimiting,c,Explanation: Rate limiting can occur when the control valve travel limits are reached under conditions of large amplitude demands. The behaviour under rate limiting conditions is non-linear and the onset and the effects are dependent on the amplitude and frequency of the input demand.
Question 68,14. What is PIO?,a) Pitot indicator,b) Pilot induced oscillations,c) Pressure indicator observed,d) Primary Input/Output,b,Explanation: Pilot Induced Oscillations are sustained or uncontrollable oscillations resulting from the efforts of the pilot to control the aircraft. They can have catastrophic results in extreme cases.
Question 69,15. Flight control systems comes under the category of _______,a) SISO,b) SIMO,c) MIMO,d) MISO,c,Explanation: Flight control systems come into the category of multi-input/multi-output (MIMO) closed-loop control systems as control is exerted about three axes and there are six degrees of freedom. The classic control theory approach is very suitable for single input/single output (SISO) closed-loop control systems and some single input/multi-output (SIMO) systems.
Question 70,1. What is the failure probability figure of a commercial aircraft?,a) 1_10-4/hr,b) 1_10-6/hr,c) 1_10-11/hr,d) 1_10-20/hr,b,Explanation: The statistical level of safety currently being achieved with civil aircraft transport corresponds to a figure of around 1 _ 10-6/hour. This figure is derived from the total number of civil aircraft crashes occurring in a year from all causes divided by the total number of aircraft flying and their annual operating hours. 
Question 71,2. What is MTBF?,a) Mean Time Before Fracture,b) Minimum Time Between Failures,c) Maximum Time Between Failures,d) Mean Time Between Failures,d,"Explanation: MTBF is abbreviated as Mean Time Between Failures. It is the predicted time between two inherent failures of a system. The mean time between failures, or MTBF, of a single channel FBW system is in the region of 3,000 hours. The FBW system must thus possess redundancy with multiple parallel channels so that it is able to survive at least two failures if these very low failure probability figures are to be met. "
Question 72,3. What is called a quadruplex system?,a) System with 4  channels,b) System with 8 channels,c) System which does not fail,d) System with 4 times the speed,a,Explanation: A well established redundant system comprises four totally independent channels of sensors and computers in a parallel arrangement to give the required failure survival capability – such a configuration is referred to as a quadruplex system.
Question 73,"4. In a quadruplex system, when does a passive fail situation occur?",a) When all the channels fail,b) When 3 channels fail and none is disconnected,c) When 2 channels fail none is disconnected,d) When 1 channel fail none is disconnected,c,"Explanation: When two channels fail and are not disconnected, two good channels versus two failed hard over channels so that the control surface does not move resulting in a ‘fail passive’ situation. When one channel fails and is not disconnected, the other three good channels overrides the failed one."
Question 74,5. Which of the following uses a monitoring system to check the function of channels?,a) Matching triplex,b) Monitored triplex,c) Master triplex,d) Major triplex,b,Explanation: The incorporation of a monitoring system to check the correct functioning of a channel to a very high confidence level can also enable a failed channel to be identified and disconnected and this leads to an alternative failure survival configuration known as ‘monitored triplex’. A monitored triplex configuration comprises three totally independent parallel channels with each channel monitored by a dissimilar system to detect a failure.
Question 75,8. How is failure detected in a quadruplex system?,a) Cross comparing signals and voting,b) Monitoring signals,c) Adding signals,d) Subtracting signals,a,"Explanation: Failure signals are detected by cross comparison and majority voting. In a quadruplex system, every channel cross compares every other channel to detect a failure in its own channel. For example, if three channel has signal ‘x’ and one has signal ‘y’, the majority signal is voted as good and the channel with signal ‘y’ is disconnected."
