Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 21,1. Which of the following is not a NoSQL database ?,a) SQL Server,b) MongoDB,c) Cassandra,d) None of the mentioned,a,Explanation: Microsoft SQL Server is a relational database management system developed by Microsoft.
Question 22,2. Point out the correct statement :,"a) Documents can contain many different key-value pairs, or key-array pairs, or even nested documents",b) MongoDB has official drivers for a variety of popular programming languages and development environments,"c) When compared to relational databases, NoSQL databases are more scalable and provide superior performance",d) All of the mentioned,d,Explanation: There are also a large number of unofficial or community-supported drivers for other programming languages and frameworks.
Question 23,3. Which of the following is a NoSQL Database Type ?,a) SQL,b) Document databases,c) JSON,d) All of the mentioned,b,Explanation: Document databases pair each key with a complex data structure known as a document.
Question 24,4. Which of the following is a wide-column store ?,a) Cassandra,b) Riak,c) MongoDB,d) Redis,a,"Explanation: Wide-column stores such as Cassandra and HBase are optimized for queries over large datasets, and store columns of data together, instead of rows."
Question 25,5. Point out the wrong statement :,a) Non Relational databases require that schemas be defined before you can add data,b) NoSQL databases are built to allow the insertion of data without a predefined schema,c) NewSQL databases are built to allow the insertion of data without a predefined schema,d) All of the mentioned,a,"Explanation: There’s also no way, using a relational database, to effectively address data that’s completely unstructured or unknown in advance."
Question 26,6. “Sharding” a database across many server instances can be achieved with :,a) LAN,b) SAN,c) MAN,d) All of the mentioned,b,"Explanation: “Sharding” a database across many server instances can be achieved with SQL databases, but usually is accomplished through SANs and other complex arrangements for making hardware act as a single server."
Question 27,"7. Most NoSQL databases support automatic __________, meaning that you get high availability and disaster recovery",a) processing,b) scalability,c) replication,d) all of the mentioned,c,Explanation: The storage environment is essentially virtualized from the developer’s perspective.
Question 28,8. Which of the following are the simplest NoSQL databases ?,a) Key-value,b) Wide-column,c) Document,d) All of the mentioned,a,"Explanation: Every single item in the database is stored as an attribute name (or “key”), together with its value in Key-value stores."
Question 29,"9. ________ stores are used to store information about networks, such as social connections.",a) Key-value,b) Wide-column,c) Document,d) Graph,d,Explanation: Graph stores include Neo4J and HyperGraphDB.
Question 30,10. NoSQL databases is used mainly for handling large volumes of ______________ data.,a) unstructured,b) structured,c) semi-structured,d) all of the mentioned,a,Explanation: MongoDB is an a typical choice for unstructured data storage.
Question 31,1. What is the interactive shell for MongoDB called ?,a) mongo,b) mongodb,c) dbmong,d) none of the mentioned,a,"Explanation: Interactive shell lets developers view, insert, remove, and update data in their databases, as well as get replication information, set up sharding, shut down servers, execute JavaScript, and more."
Question 32,2. Point out the correct statement :,a) Humon.io is a Web based GUI for MongoDB,b) Mongo3 is a java-based GUI,c) NoSQL Manager for MongoDB is a MS Windows GUI application for MongoDB management with Shell,d) All of the mentioned,c,Explanation: NoSQL Manager for MongoDB is similar to MMS.
Question 33,3. Administrative information in MongoDB can also be accessed through :,a) dashboard,b) web interface,c) psql shell,d) all of the mentioned,b,"Explanation: Web interface is a simple webpage that serves information about the current server status. By default, this interface is 1000 ports above the database port (28017)."
Question 34,4. Which of the following is web-based client software for MongoDB ?,a) BI Studio,b) Database Master,c) Fang of Mongo,d) Mongo3,b,Explanation: Futon4Mongo is a clone of the CouchDB-Futon-Web-Interface for MongoDB.
Question 35,5. Point out the wrong statement :,a) MongoHub is a native OS-X-application for MongoDB management,b) Cassandra is most popular for its document stores management system,c) MongoDB is the fourth most popular type of database management system,d) All of the mentioned,b,Explanation: MongoDB is most popular for document stores.
Question 36,6. ___________ provides statistics on the per-collection level.,a) mongosniff,b) mongotop,c) mongooplog,d) mongofiles,b,Explanation: mongotop is a command-line tool providing a method to track the amount of time a MongoDB instance spends reading and writing data.
Question 37,7. ___________ is a command-line tool that displays a summary list of status statistics for a currently running MongoDB instance.,a) mongostat,b) mongotop,c) mongooplog,d) mongofiles,a,"Explanation: It describes how many inserts, updates, removes, queries, and commands were performed, as well as what percentage of the time the database was locked and how much memory it is using."
Question 38,8. mongostat tool is similar to the UNIX/Linux _________ utility.,a) stats,b) vim,c) vmstat,d) all of the mentioned,c,"Explanation: vmstat is a computer system monitoring tool that collects and displays summary information about operating system memory, processes, interrupts, paging and block I/O."
Question 39,9. Which of the following tool is similar to the UNIX/Linux top utility ?,a) mongosniff,b) mongotop,c) mongooplog,d) mongofiles,b,"Explanation: By default, mongotop returns values every second."
Question 40,10. mongosniff requires the ___________ network library and is only available for Unix-like systems.,a) Wirecap,b) Libpcap,c) Wcap,d) None of the mentioned,b,Explanation: A cross-platform alternative is the open source Wireshark packet analyzer which has full support for the MongoDB wire protocol.
Question 41,1. Which of the following provides low-level tracing/sniffing view into database activity ?,a) mongosniff,b) mongotop,c) mongooplog,d) mongofiles,a,Explanation: mongosniff is a command-line tool providing a sniffing view into database activity by monitoring network traffic going to and from MongoDB.
Question 42,2. Point out the correct statement :,a) MongoDB supports a “standalone” or single-instance operation,b) Sharded clusters provide high performance replication with automated failover,c) Replica sets make it possible to partition large data sets over many machines transparently to the users,d) All of the mentioned,a,"Explanation: MongoDB users combine replica sets and sharded clusters to provide high levels redundancy for large data sets transparently for 	advertisement	    freestar.queue.push(function () { googletag.display('SanFoundry_300x250_320x50_320x100_inlist1'); });	applications."
Question 43,applications.,,,,,,
Question 44,3. Which of the following is simplest tool for installation of MongoDB ?,a) mongorestore,b) mongooplog,c) mongodump,d) all of the mentioned,b,Explanation: mongooplog is a simple tool that polls operations from the replication oplog of a remote server.
Question 45,4. Which of the following network analyzer fully supports MongoDB ?,a) Wireshark,b) Riakshark,c) Snort,d) Suricata,a,Explanation: Wireshark is cross platform and open source network sniffer.
Question 46,5. Point out the wrong statement :,a) BSON is difficult to code and manage,b) MongoDB stores data in JSON documents,c) JSON provides a rich data model that seamlessly maps to native programming language types,d) All of the mentioned,a,Explanation: BSON is easy to code and manage.
Question 47,6.  ___________ manipulate files stored in your MongoDB instance in GridFS.,a) mongorestore,b) mongofiles,c) mongosupport,d) none of the mentioned,b,Explanation: mongofiles provides an interface between objects stored in your file system and GridFS.
Question 48,"7. __________ is a command-line utility to import content from a JSON, CSV, or TSV.",a) mongorestore,b) mongofiles,c) mongosupport,d) mongoimport,d,"Explanation: Import content from a JSON, CSV, or TSV export is created by mongoexport."
Question 49,8. Which of the following is used for creating a binary export of the contents of a Mongo database ?,a) mongodump,b) mongofiles,c) mongosupport,d) mongoimport,a,Explanation: mongodump is a utility for creating a binary export of the contents of a database.
Question 50,9. Which of the following tool can be used to reload a database dump ?,a) mongorestore,b) mongofiles,c) mongosupport,d) none of the mentioned,a,Explanation: The mongorestore program writes data from a binary database dump created by mongodump to a MongoDB instance.
Question 51,10. _____________ is a native OS-X-application for MongoDB management.,a) Opricot,b) MongoHub,c) UMongo,d) 3T MongoChe,b,"Explanation: Opricot is a browser-based MongoDB-Shell, implemented in PHP."
Question 52,1. Which of the following is a metapackage for enterprise ?,a) mongodb-enterprise,b) mongodb-enterprise-server,c) mongodb-enterprise-mongos,d) none of the mentioned,a,Explanation: mongodb-enterprise is a metapackage that will automatically install the four component packages.
Question 53,2. Point out the correct statement :,a) MongoDB provides packages of the officially supported MongoDB Enterprise builds in it’s own repository,b) mongodb-enterprise-tool package contains the mongo shell,c) mongodb-enterprise-shell package contains the mongo tools,d) All of the mentioned,a,Explanation: This repository provides the MongoDB Enterprise distribution in many packages.
Question 54,3. ______ package contains the mongod daemon and associated configuration and init scripts.,a) mongodb-enterprise,b) mongodb-enterprise-server,c) mongodb-enterprise-mongos,d) none of the mentioned,b,Explanation: mongodb-enterprise-mongos package contains the mongos daemon.
Question 55,4. Which of the following is not a part of mongodb-enterprise-tools ?,a) mongodump,b) mongotop,c) mongodown,d) none of the mentioned,c,"Explanation: mongodb-enterprise-tools package contains the following MongoDB tools: mongoimport bsondump, mongodump, mongoexport, mongofiles, mongoimport, mongooplog, mongoperf, mongorestore, mongostat, and mongotop."
Question 56,5. Point out the wrong statement :,"a) As of version 2.0.0, there are no control scripts for mongos","b) The mongodb-enterprise package includes various control scripts, including the init script /etc/rc.d/init.d/mongod",c) You must configure SELinux to allow MongoDB to start on Red Hat Linux-based systems,d) None of the mentioned,a,"Explanation: As of version 3.0.0, there are no control scripts for mongos.The mongos process is used only in sharding."
Question 57,6. MongoDB only provides Enterprise packages for Ubuntu ________ LTS,a) 13.04,b) 12.10,c) 12.04,d) 13.10,c,Explanation: The package structure and names have changed as of version 2.6.
Question 58,7. Which of the following is Ubuntu package management tool ?,a) wapt,b) dpkg,c) capt,d) wat,b,Explanation: The Ubuntu package management tools (i.e. dpkg and apt) ensure package consistency and authenticity by requiring that distributors sign packages with GPG keys.
Question 59,8. Command to install the latest stable version of MongoDB Enterprise in Ubuntu is :,a) sudo apt-get install mongodb,b) sudo apt-get install mongodb-enterprise,c) sudo apt-get install mongodb-ent,d) all of the mentioned,b,"Explanation: To install a specific release of MongoDB Enterprise, specify each component package individually and append the version number to the package name."
Question 60,9. mongod process is stopped by issuing the following command:,a) sudo service mongod start,b) sudo service mongod stop,c) sudo service mongod restart,d) none of the mentioned,b,"Explanation: To stop MongoDB, press Control+C in the terminal where the mongod instance is running."
Question 61,10. ____________ package contains the mongo shell.,a) mongodb-enterprise,b) mongodb-enterprise-server,c) mongodb-enterprise-shell,d) none of the mentioned,C,Explanation: mongodb-enterprise-mongos package contains the mongos daemon.
Question 62,"1. To install the latest stable version of MongoDB on SUSE , issue :",a) sudo zypper install mongodb-enterprise,b) sudo zypper update mongodb-enterprise,c) sudo zyp install mongodb-enterprise,d) none of the mentioned,a,"Explanation: When you install the packages, you choose whether to install the current release or a previous one. This step provides the commands for both."
Question 63,2. Point out the correct statement :,a) MongoDB can be installed on SUSE which is a Linux flavour,b) MongoDB Enterprise is available on select platforms and contains support for several features related to security and monitoring,c) A commercial edition of MongoDB that includes additional features,d) All of the mentioned,d,"Explanation: MongoDB is a server process that runs on Linux, Windows and OS X."
Question 64,3. The MongoDB instance stores its _________ files in /var/lib/mongo by default,a) log,b) data,c) replica,d) all of the mentioned,b,Explanation: You can specify alternate log and data file directories in /etc/mongod.conf.
Question 65,4. The MongoDB process listens on port _________ by default,a) 27017,b) 27170,c) 27107,d) 26017,a,"Explanation: Clients connect to the MongoDB process, optionally authenticate themselves if security is turned on, and perform a sequence of actions, such as inserts, queries and updates."
Question 66,5. Point out the wrong statement :,"a) If you change the user that runs the MongoDB process, you must modify the access control rights",b) The MongoDB instance stores its data files in /var/log/mongodb by default,c) MongoDB uses memory mapped files for data management for efficiency,d) None of the mentioned,b,Explanation: The MongoDB instance stores its data files in /var/lib/mongo and its log files in /var/log/mongodb by default.
Question 67,6. Which of the following file is not a MongoDB configuration file ?,a) mongodb.conf,b) mongod.conf,c) mongodb.con,d) none of the mentioned,b,Explanation: The Enterprise packages include an example SNMP configuration file named mongod.conf.
Question 68,7. User account running mongod has _______ permissions for the directory.,a) write only,b) read only,c) read and write,d) none of the mentioned,c,"Explanation: To run MongoDB, run the mongod process at the system prompt."
Question 69,8. ___________ allows you to scale your cluster linearly by adding more machines.,a) Vertical sharding,b) Autosharding,c) Horizontal sharding,d) All of the mentioned,b,"Explanation: It is possible to increase capacity without any downtime, which is very important on the web when load can increase suddenly and bringing down the website for extended maintenance can cost your business large amounts of revenue."
Question 70,9. MongoDB is installed unattended on Windows from the command line using :,a) msi.exe,b) msiexec.exe,c) exec.exe,d) none of the mentioned,b,Explanation: MongoDB requires a data directory to store all data. MongoDB’s default data directory path is \data\db.
Question 71,10. Sometimes mongod.exe is visible on public networks without running in _________ Mode with the auth setting.,a) Permanent,b) Secure,c) Primary,d) Protected,b,"Explanation: MongoDB is designed to be run in trusted environments, and the database does not enable “Secure Mode” by default."
Question 72,1. ____________ does not dump the content of the local database.,a) mongoshell,b) mongodump,c) mongolocaldump,d) none of the mentioned,b,"Explanation: mongodump can read data from either mongod or mongos instances, in addition to reading directly from MongoDB data files without an active mongod."
Question 73,2. Point out the correct statement :,a) The data format used by mongodump from version 2.2 or later is incompatible with earlier versions of mongod,"b) The replica role confers no additional access, in keeping with the policy of least privilege","c) To backup a given database’s users, you must have the replace action on the admin database’s admin.system.users collection",d) All of the mentioned,a,Explanation: Do not use recent versions of mongodump to back up older data stores.
Question 74,"3. To backup all the databases in a cluster via mongodump, you should have the ___________ role.",a) restore,b) backup,c) replication,d) all of the mentioned,b,Explanation: The backup role provides the required privileges for backing up all databases. 
Question 75,4. ___________ is a routing service for MongoDB shard configurations that processes queries from the application layer.,a) mongod,b) mongos,c) mongocon,d) none of the mentioned,b,"Explanation: From the perspective of the application, a mongos instance behaves identically to any other MongoDB instance."
Question 76,5. Point out the wrong statement :,"a) To backup a given database, you must have read access on the database","b) The backup role confers no additional access, in keeping with the policy of least privilege",c) mongodumplocal overwrites output files if they exist in the backup data folder,d) All of the mentioned,c,"Explanation: To backup the system.profile collection, which is created when you activate database profiling, you must have additional read access on this collection."
Question 77,6. __________  sends all diagnostic logging information to a log file instead of to standard output or to the host’s syslog system.,a) syspath,b) syslog,c) logpath,d) syspathlog,c,"Explanation: By default, MongoDB overwrites the log file when the process restarts."
Question 78,7. ___________ is the primary daemon process for the MongoDB system.,a) mongos,b) mongod,c) logpath,d) syspathlog,b,"Explanation: It handles data requests, manages data access, and performs background management operations."
Question 79,8. __________ is a diagnostic tool for inspecting BSON files,a) jsondump,b) bsondump,c) bsondumpjson,d) all of the mentioned,b,"Explanation: The bsondump converts BSON files into human-readable formats, including JSON."
Question 80,9. Which of the following is a utility to check disk I/O performance independently of MongoDB?,a) mongoperf,b) mongoio,c) mongod,d) none of the mentioned,a,Explanation: Specify options to mongoperf using a JavaScript document.
Question 81,10. ____________ utility makes it possible to manipulate files stored in your MongoDB instance in GridFS objects from the command line.,a) mongoperf,b) mongoio,c) mongod,d) mongofiles,d,Explanation: All mongofiles commands have the following form:mongofiles   
Question 82,1. __________ is a part of the standard MongoDB distribution and provides a full JavaScript environment,a) mongod,b) mongodb,c) mongo,d) none of the mentioned,c,Explanation: mongo provides complete access to the JavaScript language and all standard functions as well as a full database interface for MongoDB.
Question 83,2. Point out the correct statement :,a) MMS provides backup and monitoring,b) MongoDB can also be configured for data replication,c) MMS is available to all users in the cloud and on-premises as part of MongoDB Standard and Enterprise Subscriptions,d) All of the mentioned,d,Explanation: MongoDB is limited to a total data size of about 2GB for all databases in 32-bit mode.
Question 84,3. mongo looks for a database server listening on port 27017 on the ________ interface.,a) web,b) localhost,c) web host,d) all of the mentioned,b,"Explanation: To connect to a server on a different port or interface, use the –port and –host options."
Question 85,"4. After starting the mongo shell, your session will use the ________ database by default.",a) mongo,b) master,c) test,d) primary,c,"Explanation: At any time,db operation at the mongo shell is used to report the name of the current database."
Question 86,5. Point out the wrong statement :,"a) MongoDB works right out of the box, and you can dive right into developing your application, instead of spending a lot of time fine-tuning obscure database configurations","b) MongoDB works hard to be very easy to install, configure, maintain, and use",c) MongoDB does not provide a lot of the features of a traditional RDBMS,d) None of the mentioned,c,"Explanation: MongoDB focuses on flexibility, power, speed, and ease of use."
Question 87,6. ___________ command display the list of databases.,a) show db,b) show dbs,c) show data,d) display dbs,b,Explanation: Show dbs print a list of all databases on the server.
Question 88,7. Which of the following operation is used to switch to new database mydb ?,a) use dbs,b) use db,c) use mydb,d) use mydbs,c,"Explanation: .Confirm that your session has the mydb database as context, by checking the value of the db object, which returns the name of the current database."
Question 89,8. Which of the following also returns a list of databases ?,a) show databases,b) show database,c) display dbs,d) All of the mentioned,a,Explanation: show databases is new in version 2.4.
Question 90,9. Command to check existence of collection is :,a) show collection,b) show collections,c) show collect,d) None of the mentioned,b,Explanation: The mongo shell will return the list of the collections in the current database.
Question 91,10. Which of the following method is used to query documents in collections ?,a) find,b) move,c) shell,d) replace,a,Explanation: The find() method with no parameters returns all documents from a collection and returns all fields for the documents.
Question 92,"1. When you query a collection, MongoDB returns a ________ object that contains the results of the query.",a) row,b) cursor,c) colums,d) none of the mentioned,b,Explanation: The mongo shell then iterates over the cursor to display the results.
Question 93,2. Point out the correct statement :,a) A database is a set of key-value pairs,b) A MongoDB deployment hosts a number of databases,c) A document holds a set of collections,d) All of the mentioned,b,Explanation: A database holds a set of collections. A collection holds a set of documents.
Question 94,3. Which of the following method returns true if the cursor has documents ?,a) hasMethod(),b) hasNext(),c) hasDoc(),d) all of the mentioned,b,Explanation: hasNext() returns true if the cursor returned by the db.collection.find() query can iterate further to return more documents.
Question 95,4. ____________ method renders the document in a JSON-like format.,a) displayjson,b) print,c) printjson,d) printdoc,c,Explanation: printjson() operation displays all documents.
Question 96,5. Point out the wrong statement :,a) Documents have static schema in MongoDB,b) Eventually-consistent reads can be distributed over replicated servers,c) Indexes can include keys from embedded documents and arrays.,d) None of the mentioned,a,"Explanation: Dynamic schema means that documents in the same collection do not need to have the same set of fields or structure, and common fields in a collection’s documents may hold different types of data."
Question 97,6. Which of the following method is called while accessing documents using the array index notation ?,a) cur.toArray(),b) cursor.toArray(),c) doc.toArray(),d) all of the mentioned,b,Explanation: The toArray() method returns an array that contains all the documents from a cursor.
Question 98,7. The mongo shell and the drivers provide several cursor methods that call on the cursor returned by the _______ method to modify its behavior.,a) cursor(),b) find(),c) findc(),d) none of the mentioned,b,"Explanation: The method iterates completely the cursor, loading all the documents."
Question 99,8. Which of the following method corresponds to Order by clause in SQL ?,a) sort(),b) order(),c) orderby(),d) all of the mentioned,a,Explanation: The sort() method orders the documents in the result set.
Question 100,9. The __________ method limits the number of documents in the result set.,a) limit(),b) limitOf(),c) limitBy(),d) none of the mentioned,a,Explanation: limit() corresponds to the LIMIT statement in SQL.
Question 101,10. Which of the following line skips the first 5 documents in the bios collection and returns all remaining documents ?,a) db.bios.find().limit( 5 ),b) db.bios.find().skip( 1 ),c) db.bios.find().skip( 5 ),d) db.bios.find().sort( 5 ),c,Explanation: The skip() method controls the starting point of the results set.
Question 102,"1. Which of the following  will implicitly create the collection testData ?a)",,,,,,
Question 103,"b)",,,,,,
Question 104,"c)",,,,,,
Question 105,"d) None of the mentionedView Answer",,,,,b,"Explanation: From the mongo shell, use the for loop. If the testData collection does not exist, MongoDB will implicitly create the collection."
Question 106,2. Point out the correct statement :,a) Collection is a group of MongoDB documents,"b) MongoDB is an open-source document database, and leading NoSQL database",c) Collections do not enforce a schema,d) All of the mentioned,a,Explanation: Documents within a collection can have different fields.
Question 107,3. Which of the following method returns a cursor ?,a) find,b) sort,c) skip,d) all of the mentioned,a,"Explanation: The find() method returns a cursor. To iterate the cursor and return more documents, type it in the mongo shell."
Question 108,"4. Which of the following function is valid for creation of new data inside MongoDB Shell ?a)",,,,,,
Question 109,"b)",,,,,,
Question 110,"c)",,,,,,
Question 111,"d) None of the mentionedView Answer",,,,,b,Explanation: insertData() JavaScript function that follows creates new data for use in testing or training by either creating a new collection or appending data to an existing collection:
Question 112,5. Point out the wrong statement :,a) Database is a physical container for collections,b) A single MongoDB server typically has single databases,c) Collection is the equivalent of an RDBMS table,d) None of the mentioned,b,Explanation: A single MongoDB server typically has multiple databases.
Question 113,6. _id is a ________ bytes hexadecimal number which assures the uniqueness of every document.,a) 13,b) 16,c) 12,d) 10,c,Explanation: You can provide _id while inserting the document.
Question 114,7. Which of the following statement will insert 400 documents in to the testData collection ?,"a) insertData(""test"", ""testData"", 200)","b) insertData(""test"", ""testData"", 400)","c) insertData(""test"", ""testData"", 600)",d) all of the mentioned,b,"Explanation: If the collection and database do not exist, MongoDB creates them implicitly before inserting documents."
Question 115,8. The mongo shell loads and parses the ___________ file on startup.,a) mongo.js,b) mongoc.js,c) mongorc.js,d) all of the mentioned,c,Explanation: Store the function in your .mongorc.js file.
Question 116,"9. To iterate the cursor and return more documents, type _________ in the mongo shell.",a) cursor,b) it,c) next,d) none of the mentioned,b,"Explanation: The db.collection.find() method returns a cursor. To access the documents, you need to iterate the cursor."
Question 117,10. Which of the following key is used to denote uniqueness in the collection ?,a) _id,b) id,c) id_,d) none of the mentioned,a,Explanation: _id is the default key provided by mongodb itself.
Question 118,Sanfoundry Global Education & Learning Series - MongoDB.,,,,,,
Question 119,1. A query may include a ___________ that specifies the fields from the matching documents to return.,a) selection,b) projection,c) union,d) none of the mentioned,b,"Explanation: Queries specify criteria, or conditions, that identify the documents that MongoDB returns to the clients."
Question 120,2. Point out the correct statement :,a) Secondary indexes allow applications to store a view of a portion of the collection in an efficient data structure,b) MongoDB has full support for secondary indexes,c) Most indexes store an ordered representation of all values of a field or a group of fields,d) All of the mentioned,b,Explanation: Secondary indexes is used to enhance the performance of common queries and updates.
Question 121,3. MongoDB stores all documents in :,a) tables,b) collections,c) rows,d) all of the mentioned,b,Explanation: Collections are analogous to a table in relational databases.
Question 122,"4. In MongoDB, _________ operations modify the data of a single collection.",a) CRUD,b) GRID,c) READ,d) All of the mentioned,a,"Explanation: Data modification refers to operations that create, update, or delete data."
Question 123,5. Point out the wrong statement :,a) Indexes cannot enforce uniqueness in collection,"b) CRUD stands for create, read, update, and delete",c) CRUD application is the most simplest application,d) All of the mentioned,a,"Explanation: Indexes may also enforce uniqueness, store objects in a geospatial representation, and facilitate text search."
Question 124,6. Which of the following operation adds a new document to the users collection ?,a) add,b) insert,c) truncate,d) drop,b,"Explanation: For the update and delete operations, you can specify the criteria to select the documents to update or remove."
Question 125,7. Which of the following preference determines how the client direct read operations to the set ?,a) read,b) write,c) update,d) delete,a,"Explanation: For replica sets and sharded clusters with replica set components, applications specify read preferences."
Question 126,8. Applications can also control the behavior of write operations using _______ concern.,a) read,b) write,c) truncate,d) all of the mentioned,b,Explanation: Write concern semantics allow clients to specify the assurance that MongoDB provides when reporting on the success of a write operation.
Question 127,9. MongoDB process collection of documents using _________ operations.,a) Hbase,b) Hive,c) Map-reduce,d) None of the mentioned,c,"Explanation: In addition to the basic queries, MongoDB provides several data aggregation features."
Question 128,10. Which of the following pipeline is used for aggregation in MongoDB ?,a) data processing,b) information processing,c) knowledge processing,d) none of the mentioned,a,"Explanation: MongoDB can return counts of the number of documents that match a query, or return the number of distinct values for a field."
Question 129,1. The order of documents returned by a query is not defined unless you specify a ______,a) sortfind(),b) sortelse(),c) sort(),d) none of the mentioned,c,"Explanation: You can modify the query to impose limits, skips, and sort orders."
Question 130,2. Point out the correct statement :,"a) Queries specify criteria, or conditions, that identify the documents that MongoDB returns to the clients","b) Write operations, or queries, retrieve data stored in the database",c) The selection limits the amount of data that MongoDB returns to the client over the network,d) All of the mentioned,a,"Explanation: In MongoDB, queries select documents from a single collection."
Question 131,"3. In aggregation pipeline, the _______ pipeline stage provides access to MongoDB queries.",a) $catch,b) $match,c) $batch,d) All of the mentioned,b,Explanation: Operations that modify existing documents (i.e. updates) use the same query syntax as queries to select documents to update.
Question 132,4. Which of the following method returns one document?,a) findOne(),b) findOne1(),c) selectOne(),d) all of the mentioned,a,Explanation: MongoDB provides a db.collection.findOne() method as a special case of find() that returns a single document.
Question 133,5. Point out the wrong statement :,a) sort() modifier sorts the results by age in ascending order,b) Queries in MongoDB return all fields in all matching documents by default,"c) To scale the amount of data that MongoDB sends to applications, include a projection in the queries.",d) None of the mentioned,c,"Explanation: By projecting results with a subset of fields, applications reduce their network overhead and processing requirements."
Question 134,6. Which of the following is second argument to projection ?,a) findOne(),b) findOne1(),c) selectOne(),d) find(),d,"Explanation: Projections  are the second argument to the find() method,which specify a list of fields to return or list fields to exclude in the result documents."
