Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 12,2. What is the relation between LLR (Line of Least Resistance) and amount of explosives,to be used?,"a) Higher the LLR, higher the amount of explosive","b) Higher the LLR, lesser the amount of explosive",c) 10% more explosive for every 1m of LLR,a,"Explanation: LLR is the shortest distance travelled by the expelled gasses on blasting through a path which offers least resistance. Therefore, higher amount of explosives will result in higher LLR."
Question 13,3. Which of the following is not an explosive used for blasting?,a) Gelignite,b) Gunpowder,c) Flash powder,d) Nitrocellulose,c,Explanation: Flash powder is used primarily in fireworks and theatrical pyrotechnics. The other three are widely used in the quarrying field.
Question 14,6. Dressing of stones is carried out to:,a) To provide employment to people,b) To make transport of stones to site easy and economic,c) To reduce water content of stone,d) To avoid further works on the stone,b,"Explanation: Dressing reduces the excess weight of the stone and helps in easy transport from the quarry to the site of use, also proving the process to be economic. "
Question 15,7. How many types of dressings are there with respect to the place of work?,a) 4,b) 3,c) 2,d) None,c,Explanation: There are two types of dressings based on the place of work. They are quarry dressing and site dressing. Quarry dressing is carried out right after quarrying whereas site dressing is done after transporting the quarried rock to the site.
Question 16,8. Circular finished stones are generally used for:,a) Pillar,b) Tombstone,c) Landscaping,d) Column,d,Explanation: Circular finish dressing yields in a stone with a surface that is round and circular. This is exactly the type of dressed stone which meets the requirements of stone required for column construction.
Question 17,9. Quarry faced finished stones are also called:,a) Reticulated finish,b) Hammer faced finished,c) Rock faced stones,d) Plain finish,c,Explanation: Quarry faced finished stone is directly available from the quarry and has a smooth surface. It doesn’t require any further dressing. They are also called self-faced stones.
Question 18,11. What is sand blasting?,a) Process of making carvings on stone surface,b) Quarrying technique,c) Dressing type,d) Process of using sand to blast stone surface,a,"Explanation: It’s used to carve or clean a surface with a high velocity jet of abrasive material (sand, walnut, steel bits, etc..)."
Question 19,1. For a good building stone how much is the required crushing strength?,a) Less than 50 N/mm2,b) Greater than 100 N/mm2,c) 155 N/mm2,d) 10 N/mm2,b,Explanation: Crushing strength or compressive strength of a stone is the load per unit area at which the stone starts cracking. It should be greater than 100 N/mm2 to ensure sufficient strength for use in construction.
Question 20,2. Which of the following is a good fire-resistant stone?,a) Clay,b) Granite,c) Quartz,d) Limestone,a,"Explanation: Granite and Quartz undergo sudden expansion and flies into splinters. Limestone gets easily crumbled. Clay can withstand higher temperature and is used in pizza ovens, fireplaces, etc… "
Question 21,3. What is a freestone?,a) Stone free from impurities,b) Stone that doesn’t require dressing,c) Metamorphic stone,d) Stone free from veins and planes of cleavage,d,"Explanation: For the ease of quarrying a stone must be soft, compact-grained, homogeneous, free from veins and planes of cleavage."
Question 22,4. Why are stones with lighter shades of colour preferred?,a) Easy to clean,b) Easily available,c) Don’t spoil the appearance,d) Darker shades are heavier,c,Explanation: Even if the stone fades a little bit it will not show a striking difference and doesn’t spoil the look of it. They don’t need to be painted or maintained much compared to darker shades.
Question 23,5. Hardness is an important parameter considered in the construction of:,a) Slabs,b) Walls,c) Bridges,d) Arches,c,"Explanation: It’s required in structures subjected to heavy loading. Bridge is one such structure. Slabs, walls and arches are not subjected to heavy loadings as a bridge."
Question 24,6. What is the required specific gravity for a good building stone?,a) Greater than 2.7,b) Less than 3,c) Greater than 3,d) Less than 2.7,a,"Explanation: As per IS standards. Heavy stones are used in the construction of abutments, dams, docks. Lighter ones are used in building construction."
Question 25,"7. The percentage absorption by weight of a good stone, after how many hours should not exceed .6?",a) 6 hrs,b) 12 hrs,c) 48 hrs,d) 24 hrs,d,"Explanation: As per IS standards, 24 hrs is the time a stone has to be immersed in water to check for water absorption. Time less or more than this would not result in providing the appropriate data."
Question 26,8. What texture should a building stone possess?,a) Loose grains,b) Crystalline structure,c) Cavities,d) Cracks,b,Explanation: Texture is the grains composing the stone in the strata. Crystalline structure is the required texture. Other options are undesired textures.
Question 27,10. Toughness index of a good stone should be more than:,a) 17,b) 18,c) 13,d) 19,d,"Explanation: Toughness is the ability to resist impact forces. A good building stone should have high toughness index to resist vibrations from machinery, moving loads, etc…"
Question 28,1. Which test is used to find the rate of wear of stones?,a) Crushing test,b) Abrasion test,c) Attrition test,d) Acid test,c,Explanation: Crushing test is used to find crushing strength of stones. Abrasion test to find suitability of stone for road work. Acid test is used to find the quality of the stone. 
Question 29,2. In what solution is the stone sample placed in an Acid test?,a) HCl of strength .5%,b) H2SO4 of strength .5%,c) H2SO4 of strength 1%,d) HCl of strength 1%,d,"Explanation: As per the test procedure, the sample weighing about .5 – 1 N is placed in a solution of HCl for 7 days."
Question 30,3. Which IS code gives details regarding the tests for weathering on building stones?,a) IS 1121 part 2,b) IS 1125,c) IS 1121 part 4,d) IS 1126,b,"Explanation: IS 1121 part 2 gives details about transverse strength, IS 1121 part 4 about shear strength and IS 1126 about the durability of building stones."
Question 31,4. For crushing test what is the size of a specimen to be used?,a) 50 _ 50 _ 50mm,b) 100 _ 100 _ 100mm,c) 45 _ 45 _ 45mm,d) 40 _ 40 _ 40mm,d,"Explanation: As per the IS codes, 40 _ 40 _ 40 mm size cube of stone is to be used to perform the crushing test. The specimen is then placed in compression testing machine (CTM) and loaded at 14 N/mm2."
Question 32,"5. In abrasion test, what material is placed in addition to the specimen in the testing apparatus?",a) Metal piece,b) Stone piece smaller than specimen,c) Cast iron ball,d) Stainless steel ball,c,"Explanation: Abrasion test is used to check compatibility of stone with other material by allowing them to rub against each other, noting the wear resistance. Cast iron balls of  48 mm diameter are placed in the apparatus along with the specimen."
Question 33,6. Which apparatus is used to test the hardness of stones?,a) Los Angeles,b) Deval’s,c) CTM,d) Dorry’s,d,"Explanation: Los Angeles is used for abrasion test, Deval’s for attrition and CTM for compression or crushing test."
Question 34,7. Which stone has a hardness of 7 in the Mohr’s hardness scale?,a) Quartz,b) Calcite,c) Gypsum,d) Topaz,a,"Explanation: Mohr’s hardness scale ranks stones according to their hardness numbers. Calcite has a hardness of 3, gypsum 2 and topaz 8."
Question 35,8. Why CaSO4 is not used in the crystallisation test?,a) Costly compound,b) Low solubility in water,c) Increases time taken for test,d) Releases toxic fumes,b,Explanation: Crystallisation of CaSO4 in pores causes decay of stones and the low solubility in water prevent the use of this compound in the test.
Question 36,9. Which of the below given formulas is used to calculate hardness coefficient?,a) (Final hardness / initial hardness) _ 100%,b) 20 – (loss in weight / 2),c) 20 – (loss in weight / 3),d) ((20 – loss in weight) / 3) _ 100%,c,Explanation: The coefficient of hardness is expressed as a number and not a percentage. 
Question 37,10. What are the specifications for tamping rod used in impact test?,a) 16 mm steel rod with rounded end,b) 16 mm steel rod with square face,c) 16 mm copper rod with rounded end,d) 16 mm copper rod with square face,a,"Explanation: According to the IS code 2386, a 16 mm steel rod with rounded edge is used for tamping the sample filled inside the cylinder in three layers, 25 times each."
Question 38,11. Why is attrition test performed?,a) To find resistance to scratch,b) To find resistance to weathering,c) To find resistance to wear,d) To find resistance to dressing,c,Explanation: Attrition test is performed to test the rate of wear of stones that are used in road construction. It checks the rubbing against the same material of stone and is expressed in percentage.
Question 39,12. What parameter is being checked for in freezing and thawing test?,a) Weathering,b) Durability,c) Water absorption,d) Texture,b,"Explanation: Durability refers to the resistance of stones to atmospheric conditions such as rain, heat, snow; temperature gradients; chemical impurities; cracks, creeks. "
Question 40,1. What is sand composed of?,a) Silica,b) Silicon,c) Silicon oxide,d) Quartz,a,Explanation: Sand is composed of small grains of silica (SiO2). It’s also called silicon dioxide.
Question 41,2. Which of the following sand type is excellent for use in mortar and concrete work?,a) Sea sand,b) Clayey sand,c) Pit sand,d) River sand,c,"Explanation: Pit sand doesn’t contain any salts and has sharp, angular grains. These are the desired properties for a sand to be used for mortar and concrete."
Question 42,3. At what depth should pit sand be excavated from?,a) 1 – 2 m from bed of water body,b) 1 – 2 m from ground surface,c) 1 – 2 cm from bed of water body,d) 1 – 2 cm from ground surface,b,"Explanation: Pit sand is found in Earth in deposits. It is obtained by forming pits in the soil. At a depth of 1 – 2 m from ground surface, angular grained pit sand is obtained."
Question 43,4. Which IS code gives the grading of sand?,a) IS 456,b) IS 383,c) IS 2368,d) IS 1542,b,"Explanation: IS code 383-1970 gives the classification of sand based on the grading. There are 4 grading zones. For each sieve size, there is a specific % of particle passing through that sieve, denoted in the respective zone."
Question 44,5. What type of grains constitute river sand?,a) Angular,b) Flaky,c) Irregular,d) Rounded,d,"Explanation: River sand is constituted of fine round grains. These are the result of mutual attrition under the effect of water current. It is naturally occurring, clean and mostly white in colour."
Question 45,7. How many classifications are there for sand based on the grain size distribution?,a) 3,b) 2,c) 5,d) 4,a,"Explanation: There are three types of sands based on grain size distribution. They are fine (passes through 1.5875 mm sieve), coarse (passes through 3.175 mm sieve) and gravelly sand (passes through 7.62 mm sieve)."
Question 46,8. Fine sand is generally used for which of the following works?,a) Masonry,b) Concrete structures,c) Plastering,d) Grinding and polishing,c,"Explanation: Plastering is the act of applying a layer of plaster over a wall. It gives the wall a smooth and decorative appearance. Hence, for achieving the smoothness, fine grained sand is employed."
Question 47,9. How is M-sand produced?,a) Crushing bricks,b) Quarrying,c) Reusing the debris of demolished building,d) Crushing granite stones,d,Explanation: M-sand stands for Manufactured sand and contains cubical grains with grounded edges. These are the perfect replacement for sand to be used in construction works.
Question 48,10. Which one of the following is not an advantage of using M-sand?,a) Cost effective,b) Available in single size,c) Dust and impurity free,d) Can be obtained from hard rock,b,"Explanation: M-sand is obtained by crushing specific hard rock and since its manufactured in factories, any size can be manufactured depending on the need."
Question 49,1. What is the meaning of bulking of sand?,a) Increase in volume of sand due to moisture absorption,b) Increase in weight of sand due to moisture absorption,c) Increase in mass of sand due to moisture absorption,d) Increase in strength of sand due to moisture absorption,a,"Explanation: When water is added to sand, a thin film of water is formed around the sand particles. The film exerts surface tension on particles, making them move apart. This leads to an increase in volume because there is no direct contact among particles."
Question 50,2. How is bulking related to moisture content?,a) Keeps on increasing with moisture content,b) Increases to a certain point and then decreases,c) Keeps on decreasing with moisture content,d) Decreases to a certain point and then increases,b,"Explanation: The volume i.e. bulking increases as sand absorbs moisture. At about 6- 10%, the film starts breaking and the volume reduces. If sand absorbs further moisture, no bulking takes place.  "
Question 51,4. What happens if bulking is not accounted for while preparing concrete?,a) Concrete gets hardened,b) Concrete is not affected,c) Concrete gets softened,d) Concrete becomes watery,a,"Explanation: If care is not taken while volume batching, concrete is likely to be undersanded and gets hard eventually."
Question 52,5. By how much percentage does the volume increase when the moisture content is 5-10%?,a) 10-20%,b) 20-40%,c) 30-40%,d) 20-30%,b,Explanation: The studies on bulking have shown this result.  It is visible in the graphical representation of bulking also. 
Question 53,6. How is particle size of sand related to bulking?,a) Not related,b) Directly proportional,c) Inversely proportional,d) Shows variable relation,c,Explanation:  Finer particle size will have more voids compared to coarser once.  They tend to absorb more water and hence exhibit more bulking.  
Question 54,7. What does ‘h’ represents in the formula used to calculate the bulking factor?,a) Height of jar,b) Height of saturated sample,c) Height of dry sample,d) Height of water,b,Explanation: The formula used to calculate bulking factor is (H-h/h) x 100%.  ‘H’ represents height to which dry sand sample is filled in jar and ‘h’ represents the height of the saturated sample.
Question 55,9. Sand does not show any bulking when:,a) Completely saturated,b) Partially saturated,c) Contains small amount of impurities,d) Voids are partially filled with air,a,Explanation: A completely saturated sand has no void space left to absorb any more water and undergo bulking.
Question 56,10. What effect does bulking have on fresh concrete?,a) Strength reduces,b) Shrinkage increases,c) Volume reduces,d) Workability increases,d,Explanation:  The excess water in the sand can be used to maintain water-cement ratio.  It improves workability and hence it is easier to place fresh concrete.  Strength is a property of hardened concrete.  
Question 57,1. The fineness modulus of sand lies in the range:,a) 1-2,b) 0.5-1,c) 2-3,d) 2.5-3.5,c,Explanation:  Fineness modulus is an index number which represents average size of sand particles.  It is calculated after conducting sieve analysis.
Question 58,2. An ideal sand should comprise of which of the following grain types?,"a) Cubical, fine","b) Angular, coarse","c) Round, coarse","d) Irregular, fine",b,"Explanation:  For sand to be used in every type of construction, the grains must suit all requirements.   Angular, coarse grained sand is the one suitable for all work."
Question 59,4. A sand is not said to be ideal if:,a) Chemically inert,b) Free from organic salts,c) Is soft,d) Contains silicon dioxide,c,Explanation:  An ideal sand should be hard and not soft.  It will be difficult to work with if it is soft.
Question 60,5. Sands should pass through:,a) BIS 480 sieve,b) BIS 8 sieve,c) BIS 5 sieve,d) BIS 6 sieve,a,Explanation:  The particle size of sand is between 4.75mm and 75 microns.  BIS 480 sieve represents 4.75mm sieve opening.
Question 61,7. The solution used to test impurities in the sand in field is:,a) Sodium sulphate,b) Sodium hydroxide,c) Sodium nitrate,d) Sodium chloride,b,"Explanation:  A small amount of sand is added to a solution of sodium hydroxide and stirred.  If colour changes to brown, presence of impurity is detected."
Question 62,8. What is the maximum percentage of silt allowed in sand to be used in concrete?,a) 5%,b) 10%,c) 8%,d) 2%,c,"Explanation:  If more silt content is present, it will lead to the improper measurement of volume or weight.  It should be washed off to bring it to the allowable limit. "
Question 63,9. Which one of the below cannot to be used as a substitute of sand?,a) Surkhi,b) Quarry dust,c) Glass,d) M-sand,b,"Explanation:  Surkhi is pieces of burned clay, M-sand is manufactured sand, glass can be powdered and these form excellent substitutes for sand.  Quarry dust has flaky grains and is not recommended to use in concrete or masonry works, though it can be used for low strength works."
Question 64,10. The density of wet sand is:,a) 1922 kg/m3,b) 1682 kg/m3,c) 1281 kg/m3,d) 1522 kg/m3,a,"Explanation:  1682 kg/m3 is density of rammed sand, 1281 kg/m3 is density of dry sand and 1522 kg/m3 is of silica sand."
Question 65,1. By which of the following ways is lime obtained?,a) Naturally,b) Quarrying,c) Burning limestone,d) Crushing limestone,c,"Explanation:  It is not available naturally.  It is obtained by burning limestone, shells of sea animals and boulders of limestone from old river beds. "
Question 66,2. Which of the following pairs is matched properly?,a) Class A – Concrete work,b) Class B – Mortar,c) Class C – Masonry work,d) Class D – White washing,b,"Explanation: Based on percentage of CaCO3 in limestone, lime is classified into 3 – Class A, B & C.Class A is used for masonry work, Class C is used for white washing and there is no class D."
Question 67,3. Lime has been conventionally classified into how many types?,a) 4,b) 2,c) 5,d) 3,d,"Explanation:  The three conventional classifications of lime are, Fat Lime, Hydraulic Lime and Poor Lime. "
Question 68,4. Which of the following is a property of Fat Lime?,a) Shakes very slowly,b) Contains clay,c) High degree of plasticity,d) Poor binding property,c,Explanation:  Fat Lime is pure lime.  The rest of the 3 options describe properties of poor lime.
Question 69,5. Lime obtained from calcination of Pure Limestone is called:,a) Quick Lime,b) Pure Lime,c) Lean Lime,d) Rich Lime,a,Explanation:  Quick lime is pure limestone product.  It consists of oxides of calcium and is not crystalline.  Pure Lime and Rich Lime are different names of Fat Lime.  Lean Lime is also another name of Poor Lime. 
Question 70,6. What is the speciality of Hydraulic Lime?,a) Contains impurities,b) Does not set under water,c) Contains clay,d) Perfectly white in colour,c,Explanation:  The clay content gives it the hydraulic property – capacity to set and harden even under water.
Question 71,7. Which of the following slakes after few minutes?,a) Moderately Hydraulic Lime,b) Eminently Hydraulic Lime,c) Perfectly Hydraulic Lime,d) Feebly Hydraulic Lime,d,"Explanation:  Hydraulic Lime slakes at a slower rate than Pure Lime.  It is subdivided into three – Feebly Hydraulic, Moderately Hydraulic (1-2 hrs) and Eminently Hydraulic (slakes with difficulty)."
Question 72,8. Which of the following types of Lime does not exist?,a) Dolomitic Lime,b) Roman Lime,c) Semi-Hydraulic Lime,d) Selentic Lime,b,"Explanation:  Semi-Hydraulic Lime contains lesser clay content than Hydraulic Lime.  Dolomitic Lime comprises of high magnesium carbonate (35-46%) content.  Selentic Lime is cement of grey chalk, with added gypsum.  Roman Lime does not exist, instead there is Roman Concrete which is obtained by mixing lime and volcanic ash. "
Question 73,9. Which of the following ions causes the cement to set quickly?,a) Sulphate,b) Carbonate,c) Chloride,d) Nitrate,a,Explanation:  Sulphate arrests slaking and hence cement can set quickly and become stronger.  
Question 74,10. Lime is widely used for:,a) Waste water treatment,b) Manufacturing tiles,c) Jewellery making,d) As an aggregate,a,Explanation:  Hydrated Lime is a highly efficient pH increasing agent.  It is used as a primary coagulant for waste water treatment and contributes to the clarity of the water.  
Question 75,"1. Which of the following methods yields quick, small supplies of Quick Lime?",a) Intermittent kiln,b) Continuous kiln,c) Clamp burning,d) Kankar burning,c,"Explanation:  In a kiln, lime is produced in large quantities for commercial purpose.  In clamp burning, available quantity of limestone is stacked with fuel and burnt.  "
Question 76,"2. How is the arrangement in a clamp, if the fuel used is coal?",a) Stacked in alternate layers,b) Placed on a platform,c) Mixed and poured into a basin,d) Heaped,d,"Explanation:  If fuel used is wood, they are stacked together in alternative layer.  In case of coal or charcoal, it is mixed with limestone and placed in heap form.  "
Question 77,3. How can one understand the completion of the burning of lime?,a) Blue flame at the top disappears,b) Blue flame appears at the top,c) Smoke is released in huge quantity,d) Red flame appears at the top,a,"Explanation:  A blue flame indicates complete combustion, implying no wastage of resources.  Hence, we can ensure the proper burning of lime."
Question 78,4. The term Calcination comes from:,a) Greek word Calcinare,b) Latin word Calcinare,c) Greek word Calcinate,d) Latin word Calcinate,b,"Explanation:  Calcinare is a Latin word.  It means to burn lime, hence calcination is accorded to as burning of Lime. "
Question 79,5. Which of the following is not an example of Calcination process?,a) Decomposition of Calcium Chlorate,b) Decomposition of volatile matter in petroleum coke,c) Removal of ammonium ions in synthesis of zeolites,d) Decomposition of hydrated minerals,a,Explanation:  All the other process leads to burning or thermal decomposition of lime in some forms.  Calcium Chlorate decomposes into calcium chloride and oxygen.  
Question 80,6. The temperature at which standard Gibbs free energy is zero for calcination reaction is called:,a) Absolute temperature,b) Negative temperature,c) Transition temperature,d) Thermal decomposition temperature,d,Explanation:  Transition temperature is for phase transitions.  Absolute temperature is measured relative to absolute zero.  Negative temperature is the one measured below zero.
Question 81,"7. In which feed type kiln, limestone does not come in contact with fuel?",a) Single feed,b) Isolated feed,c) Separate feed,d) Mixed feed,c,"Explanation:  There are only 2 feed types of kiln – namely mixed and separate.  In mixed feed type, fuel and limestone are mixed together during burning. "
Question 82,8. Which one of the following is an advantage of Kiln burning over clamp burning?,a) Burning is not complete,b) Requires more fuel,c) No wastage of lime,d) Time effective,d,"Explanation:  Clamp burning takes weeks to burn limestone, whereas kiln burning takes only hours.  Kiln burning operation involves loading, burning, cooling and unloading.  All these lead to wastage of lime in some amount. "
Question 83,9. Slaking of lime refers to:,a) Mixing NaCl in hydraulic lime,b) Mixing water in quick lime,c) Mixing water in limestone,d) Mixing NaCl in quick lime,b,"Explanation:  Slaking refers to the process of mixing water in quick lime.  Only after this, it can be used in construction works.  "
Question 84,10. How many brick lined tanks are used in tank slaking method?,a) 2,b) 1,c) 4,d) 3,a,"Explanation:  Two tanks are used for tank slaking method.  One is constructed 45cm deep, at a higher level.  Other one adjoining the first one is constructed 60-75cm deep, at lower level."
Question 85,"11. In tank slaking, the second tank (60-75cm deep) is filled with:",a) Water,b) Lime-milk,c) Lime,d) Limestone,b,"Explanation:  Lime is gradually added to water present in the first tank and stirred continuously.  It results in formation of milk of lime, which is allowed to falls through a sieve into the second tank."
Question 86,12. The lime-milk can be utilized after and for:,a) 2-3 days for putty,b) 2-3 hours for putty,c) 2-3 days for waste water treatment,d) 2-3 hours for waste water treatment,a,Explanation:  The lime-milk is allowed to stand for the requisite time of 2-3 days.  It matures itself and forms lime putty.
Question 87,13. The quantity of water to be added for hydrating 100kg of lime is:,a) 10 litres,b) 1 litre,c) 15 litres,d) 32 litres,d,"Explanation:  Quantity of water to be added depends on composition of lime, method of slaking, form of lime required (dry or putty).   Practically water up to 100 litres can also be added for lime putty."
Question 88,14. Rate of hydration (slaking) does not depend on:,a) Degree of burning of lime,b) Degree of agitation,c) Atmospheric conditions,d) Composition of lime,c,"Explanation:  Over and under burned lime is undesirable.  Composition of lime (pure, clay) are important to determine slaking.  Pure lime slakes vigorously.  Slaking is carried in tank in closed conditions.  Too little agitation results in uneven mixing and leads to drowning or unhydrated particles of CaO."
Question 89,15. Why is the middle portion in a continuous kiln widened?,a) To accommodate more fuel,b) To collect lime at bottom,c) To allow the flow of limestone from top,d) To accommodate hot gases of combustion,d,"Explanation:  The kiln has two sections – upper one to store limestone and lower one to collect lime.  As burning continues, hot gases are releases.  These are then accommodated in the middle portion."
Question 90,1. Why is natural cement used very limitedly?,a) Brown in Colour,b) Standard consistency is not met with,c) Sets too quickly,d) Particle size is too fine,c,Explanation:  Natural cement sets very quickly after the addition of water and hence it is not quite workable.  Artificial cement is preferred over this. 
Question 91,2. Who invented Portland cement and in which year?,"a) William Aspdin, 1824","b) William Aspdin, 1840s","c) Joseph Aspdin, 1840s","d) Joseph Aspdin, 1824",b,"Explanation:  Joseph Aspdin patented Portland cement in 1824.  William Aspdin, his son is regarded as the inventor of modern Portland cement due to his developments in 1840s."
Question 92,3. What is the average particle size of cement?,a) 15 microns,b) 45 microns,c) 75 microns,d) 100 microns,a,Explanation:  Approximately 95% of cement particles are smaller than 45 microns and the average particle size is 15 microns.
Question 93,4. What is the meaning of soundness of cement?,a) Ability to flow when mixed,b) Ability to make ringing noise when struck,c) Ability to form strong and sound structure,d) Ability to retain volume after setting.,d,"Explanation:  When cement paste hardens and sets, it should not undergo any volume change.  Soundness ensures this and is tested using Autoclave expansion test.  "
Question 94,5. Time elapsed from the instance of adding water until paste ceases to behave as fluid is called:,a) Initial setting time,b) Final setting time,c) Intermediate setting time,d) Absolute setting time,a,Explanation:  Final setting time is the time required for cement paste to reach a certain state of hardness. Option c and d does not exist. 
Question 95,6. Which of the below mentioned is not a result of field test performed on cement?,a) There should not be any lumps,b) It should feel cold when you put your hand in bag of cement,c) The colour should be blackish grey,d) It should not be gritty when rubbed with finger,c,"Explanation:  The colour of cement is normally grey with a greenish tint.  There are different shades – lighter and darker, but it does not go as dark as blackish grey."
Question 96,7. Which equipment is used to test the setting time of cement?,a) Core cutter,b) Vibrator,c) Universal testing machine (UTM),d) Vicat apparatus,d,"Explanation:  Core cutter is used to determine dry density of soil.  Vibrator is used in sieve analysis.  UTM can be used to test various parameters – tension, bending, shear of various materials.  Vicat apparatus consists of a needle, used to penetrate the cement paste sample."
Question 97,8. What is the initial setting time of cement?,a) 1 hour,b) 30 minutes,c) 15 minutes,d) 30 hours,b,"Explanation:  As per IS code 4031-part 5, the initial setting time of cement is minimum of 30 minutes.  After this cement will start losing its plasticity and will not be workable.  "
Question 98,9. Use of coarser cement particles leads to:,a) Low durability,b) Higher strength,c) Low consistency,d) Higher soundness,a,"Explanation:  For coarser particles, hydration starts on the surface of particles, hence, it might not be completely hydrated.  This causes low strength and low durability. "
Question 99,11. Green cement is:,a) Green coloured cement,b) Cement mixed with plant products,c) Cement mixed with recycled materials,d) Cement mixed with green algae,c,Explanation:  Green cement is a cementitious material which employs the use of optimized recycled materials.  These can meet or even exceed the functional performance of Portland cement.
Question 100,12. What is the depth the needle in Vicat apparatus should penetrate into the cement paste in consistency test?,a) 33-35 cm from bottom of the mould,b) 33-35 mm from top of the mould,c) 33-35 cm from top of the mould,d) 33-35 mm from bottom of the mould,b,"Explanation:  The best procedure has been clearly mentioned in IS 4031 Part 4.  According to the code, 33-35mm depth of penetration is ideal.  "
Question 101,1. What is the most dominant constituent of cement?,a) Silica,b) Lime,c) Magnesia,d) Alumina,b,"Explanation:  Cement contains about 60-65% of lime.  Silica constitutes 17-25%, alumina 3-8% and magnesia 1-3%."
Question 102,2. Deficiency of lime in cement leads to:,a) Unsound cement,b) Disintegration of cement,c) Quick setting of cement,d) Expansion of cement,c,"Explanation:  Presence of lime in sufficient quantity is necessary to form silicates and aluminates of calcium.  Excess lime leads to expansion, disintegration and unsoundness of cement."
Question 103,3. What effect does calcium sulphate have on cement?,a) Retards setting action,b) Acts as flux,c) Imparts colour,d) Reduces strength,a,Explanation:  Calcium sulphate is found in cement in the form of gypsum.  Its slows down the setting time of cement. 
Question 104,4. Which of the following adds a quick-setting property to cement?,a) Magnesium oxide,b) Silicon dioxide,c) Iron oxide,d) Aluminium oxide,d,Explanation:  Aluminium Oxide or Alumina is present in small quantity in cement and it helps in a quick-setting property. 
Question 105,5. Which of the following imparts greenish grey colour to cement?,a) Calcium silicate,b) Calcium aluminate,c) Calcium aluminate ferrite,d) Calcium carbonate,c,"Explanation:  Calcium silicate and calcium aluminate are pure white minerals.  Calcium aluminate ferrite is brown in colour, but due to absorption of light by magnesium, present as an impurity, greenish grey colour is imparted to cement. "
Question 106,6. Excess of Alkali in cement results in:,a) Dry cement paste,b) Efflorescence,c) Less plasticity,d) Unsound cement,b,"Explanation:  Efflorescence is the formation of powdery substance on the surface of masonry or concrete work.  Alkalis usually get carried away by flue gases during heating.  In excess quantity, they result in alkali-aggregate reaction.  "
