Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 54,1. Restricting the child process to a subset of the parent’s resources prevents any process from :,a) overloading the system by using a lot of secondary storage,b) under-loading the system by very less CPU utilization,c) overloading the system by creating a lot of sub-processes,d) crashing the system by utilizing multiple resources,c,Explanation: None.
Question 55,2. A parent process calling _____ system call will be suspended until children processes terminate.,a) wait,b) fork,c) exit,d) exec,a,Explanation: None.
Question 56,3. Cascading termination refers to termination of all child processes before the parent terminates ______,a) Normally,b) Abnormally,c) Normally or abnormally,d) None of the mentioned,a,Explanation: None.
Question 57,4. With _____________ only one process can execute at a time; meanwhile all other process are waiting for the processor. With ______________ more than one process can be running simultaneously each on a different processor.,"a) Multiprocessing, Multiprogramming","b) Multiprogramming, Uniprocessing","c) Multiprogramming, Multiprocessing","d) Uniprogramming, Multiprocessing",d,Explanation: None.
Question 58,"5. In UNIX, each process is identified by its :",a) Process Control Block,b) Device Queue,c) Process Identifier,d) None of the the mentioned,c,Explanation: None.
Question 59,"6. In UNIX, the return value for the fork system call is _____ for the child process and _____ for the parent process.","a) A Negative integer, Zero","b) Zero, A Negative integer","c) Zero, A nonzero integer","d) A nonzero integer, Zero",c,Explanation: None.
Question 60,7. The child process can :,a) be a duplicate of the parent process,b) never be a duplicate of the parent process,c) cannot have another program loaded into it,d) never have another program loaded into it,a,Explanation: None.
Question 61,"8. The child process completes execution,but the parent keeps executing, then the child process is known as :",a) Orphan,b) Zombie,c) Body,d) Dead,b,Explanation: None.
Question 62,1. Inter process communication :,a) allows processes to communicate and synchronize their actions when using the same address space,b) allows processes to communicate and synchronize their actions without using the same address space,c) allows the processes to only synchronize their actions without communication,d) none of the mentioned,b,Explanation: None.
Question 63,2. Message passing system allows processes to :,a) communicate with one another without resorting to shared data,b) communicate with one another by resorting to shared data,c) share data,d) name the recipient or sender of the message,a,Explanation: None.
Question 64,3. An IPC facility provides at least two operations :,a) write & delete message,b) delete & receive message,c) send & delete message,d) receive & send message,d,Explanation: None.
Question 65,4. Messages sent by a process :,a) have to be of a fixed size,b) have to be a variable size,c) can be fixed or variable sized,d) None of the mentioned,c,Explanation: None.
Question 66,5. The link between two processes P and Q to send and receive messages is called :,a) communication link,b) message-passing link,c) synchronization link,d) all of the mentioned,a,Explanation: None.
Question 67,6. Which of the following are TRUE for direct communication :,a) A communication link can be associated with N number of process(N = max. number of processes supported by system),b) A communication link can be associated with exactly two processes,c) Exactly N/2 links exist between each pair of processes(N = max. number of processes supported by system),d) Exactly two link exists between each pair of processes,b,Explanation: None.
Question 68,7. In indirect communication between processes P and Q :,a) there is another process R to handle and pass on the messages between P and Q,b) there is another machine between the two processes to help communication,c) there is a mailbox to help communication between P and Q,d) none of the mentioned,c,Explanation: None.
Question 69,8. In the non blocking send :,a) the sending process keeps sending until the message is received,b) the sending process sends the message and resumes operation,c) the sending process keeps sending until it receives a message,d) none of the mentioned,b,Explanation: None.
Question 70,9. In the Zero capacity queue :,a) the queue can store at least one message,b) the sender blocks until the receiver receives the message,c) the sender keeps sending and the messages don’t wait in the queue,d) none of the mentioned,b,Explanation: None.
Question 71,10. The Zero Capacity queue :,a) is referred to as a message system with buffering,b) is referred to as a message system with no buffering,c) is referred to as a link,d) none of the mentioned,b,Explanation: None.
Question 72,11. Bounded capacity and Unbounded capacity queues are referred to as :,a) Programmed buffering,b) Automatic buffering,c) User defined buffering,d) No buffering,b,Explanation: None.
Question 73,1. Remote Procedure Calls are used :,a) for communication between two processes remotely different from each other on the same system,b) for communication between two processes on the same system,c) for communication between two processes on separate systems,d) None of the mentioned,c,Explanation: None.
Question 74,2. To differentiate the many network services a system supports ______ are used.,a) Variables,b) Sockets,c) Ports,d) Service names,c,Explanation: None.
Question 75,"3. RPC provides a(an) _____ on the client side, a separate one for each remote procedure.",a) stub,b) identifier,c) name,d) process identifier,a,Explanation: None.
Question 76,4. The stub :,a) transmits the message to the server where the server side stub receives the message and invokes procedure on the server side,b) packs the parameters into a form transmittable over the network,c) locates the port on the server,d) all of the mentioned,d,Explanation: None.
Question 77,5. To resolve the problem of data representation on different systems RPCs define _____________,a) machine dependent representation of data,b) machine representation of data,c) machine-independent representation of data,d) none of the mentioned,c,Explanation: None.
Question 78,6. The full form of RMI :,a) Remote Memory Installation,b) Remote Memory Invocation,c) Remote Method Installation,d) Remote Method Invocation,d,Explanation: None.
Question 79,7. The remote method invocation :,a) allows a process to invoke memory on a remote object,b) allows a thread to invoke a method on a remote object,c) allows a thread to invoke memory on a remote object,d) allows a process to invoke a method on a remote object,b,Explanation: None.
Question 80,"8. A process that is based on IPC mechanism which executes on different systems and can communicate with other processes using message based communication, is called ________",a) Local Procedure Call,b) Inter Process Communication,c) Remote Procedure Call,d) Remote Machine Invocation,c,Explanation: None.
Question 81,1. The initial program that is run when the computer is powered up is called :,a) boot program,b) bootloader,c) initializer,d) bootstrap program,d,Explanation: None.
Question 82,2. How does the software trigger an interrupt ?,a) Sending signals to CPU through bus,b) Executing a special operation called system call,c) Executing a special program called system program,d) Executing a special program calle interrupt trigger program,b,Explanation: None.
Question 83,3. What is a trap/exception ?,a) hardware generated interrupt caused by an error,b) software generated interrupt caused by an error,c) user generated interrupt caused by an error,d) none of the mentioned,b,Explanation: None.
Question 84,4. What is an ISR ?,a) Information Service Request,b) Interrupt Service Request,c) Interrupt Service Routine,d) Information Service Routine,c,Explanation: None.
Question 85,5. An interrupt vector,a) is an address that is indexed to an interrupt handler,b) is a unique device number that is indexed by an address,c) is a unique identity given to an interrupt,d) none of the mentioned,a,Explanation: None.
Question 86,6. DMA is used for :,a) High speed devices(disks and communications network),b) Low speed devices,c) Utilizing CPU cycles,d) All of the mentioned,a,Explanation: None.
Question 87,7. In a memory mapped input/output :,"a) the CPU uses polling to watch the control bit constantly, looping to see if device is ready",b) the CPU writes one data byte to the data register and sets a bit in control register to show that a byte is available,c) the CPU receives an interrupt when the device is ready for the next byte,d) the CPU runs a user written code and does accordingly,b,Explanation: None.
Question 88,8. In a programmed input/output(PIO) :,"a) the CPU uses polling to watch the control bit constantly, looping to see if device is ready",b) the CPU writes one data byte to the data register and sets a bit in control register to show that a byte is available,c) the CPU receives an interrupt when the device is ready for the next byte,d) the CPU runs a user written code and does accordingly,a,Explanation: None.
Question 89,9. In an interrupt driven input/output :,"a) the CPU uses polling to watch the control bit constantly, looping to see if device is ready",b) the CPU writes one data byte to the data register and sets a bit in control register to show that a byte is available,c) the CPU receives an interrupt when the device is ready for the next byte,d) the CPU runs a user written code and does accordingly,c,Explanation: None.
Question 90,10. In the layered approach of Operating Systems :,a) Bottom Layer(0) is the User interface,b) Highest Layer(N) is the User interface,c) Bottom Layer(N) is the hardware,d) Highest Layer(N) is the hardware,b,Explanation: None.
Question 91,11. How does the Hardware trigger an interrupt ?,a) Sending signals to CPU through system bus,b) Executing a special program called interrupt program,c) Executing a special program called system program,d) Executing a special operation called system call,a,Explanation: None.
Question 92,12. Which operation is performed by an interrupt handler ?,a) Saving the current state of the system,b) Loading the interrupt handling code and executing it,"c) Once done handling, bringing back the system to the original state it was before the interrupt occurred",d) All of the mentioned,d,Explanation: None.
Question 93,1. Which module gives control of the CPU to the process selected by the short-term scheduler?,a) dispatcher,b) interrupt,c) scheduler,d) none of the mentioned,a,Explanation: None.
Question 94,2. The processes that are residing in main memory and are ready and waiting to execute are kept on a list called,a) job queue,b) ready queue,c) execution queue,d) process queue,b,Explanation: None.
Question 95,3. The interval from the time of submission of a process to the time of completion is termed as,a) waiting time,b) turnaround time,c) response time,d) throughput,b,Explanation: None.
Question 96,4. Which scheduling algorithm allocates the CPU first to the process that requests the CPU first?,"a) first-come, first-served scheduling",b) shortest job scheduling,c) priority scheduling,d) none of the mentioned,a,Explanation: None.
Question 97,5. In priority scheduling algorithm,a) CPU is allocated to the process with highest priority,b) CPU is allocated to the process with lowest priority,c) Equal priority processes can not be scheduled,d) None of the mentioned,a,Explanation: None.
Question 98,"6. In priority scheduling algorithm, when a process arrives at the ready queue, its priority is compared with the priority of",a) all process,b) currently running process,c) parent process,d) init process,b,Explanation: None.
Question 99,7. Time quantum is defined in,a) shortest job scheduling algorithm,b) round robin scheduling algorithm,c) priority scheduling algorithm,d) multilevel queue scheduling algorithm,b,Explanation: None.
Question 100,8. Process are classified into different groups in,a) shortest job scheduling algorithm,b) round robin scheduling algorithm,c) priority scheduling algorithm,d) multilevel queue scheduling algorithm,d,Explanation: None.
Question 101,9. In multilevel feedback scheduling algorithm,a) a process can move to a different classified ready queue,b) classification of ready queue is permanent,c) processes are not classified into groups,d) none of the mentioned,a,Explanation: None.
Question 102,10. Which one of the following can not be scheduled by the kernel?,a) kernel level thread,b) user level thread,c) process,d) none of the mentioned,b,Explanation: User level threads are managed by thread library and the kernel in unaware of them.
Question 103,1. CPU scheduling is the basis of ___________,a) multiprocessor systems,b) multiprogramming operating systems,c) larger memory sized systems,d) none of the mentioned,b,Explanation: None.
Question 104,"2. With multiprogramming, ______ is used productively.",a) time,b) space,c) money,d) all of the mentioned,a,Explanation: None.
Question 105,3. The two steps of a process execution are :,a) I/O & OS Burst,b) CPU & I/O Burst,c) Memory & I/O Burst,d) OS & Memory Burst,b,Explanation: None.
Question 106,4. An I/O bound program will typically have :,a) a few very short CPU bursts,b) many very short I/O bursts,c) many very short CPU bursts,d) a few very short I/O bursts,c,Explanation: None.
Question 107,"5. A process is selected from the ______ queue by the ________ scheduler, to be executed.","a) blocked, short term","b) wait, long term","c) ready, short term","d) ready, long term",c,Explanation: None.
Question 108,6. In the following cases non – preemptive scheduling occurs :,a) When a process switches from the running state to the ready state,b) When a process goes from the running state to the waiting state,c) When a process switches from the waiting state to the ready state,d) All of the mentioned,b,Explanation: There is no other choice.
Question 109,7. The switching of the CPU from one process or thread to another is called :,a) process switch,b) task switch,c) context switch,d) all of the mentioned,d,Explanation: None.
Question 110,8. Dispatch latency is :,a) the speed of dispatching a process from running to the ready state,b) the time of dispatching a process from running to ready state and keeping the CPU idle,c) the time to stop one process and start running another one,d) none of the mentioned,c,Explanation: None.
Question 111,9. Scheduling is done so as to :,a) increase CPU utilization,b) decrease CPU utilization,c) keep the CPU more idle,d) None of the mentioned,a,Explanation: None.
Question 112,10. Scheduling is done so as to :,a) increase the throughput,b) decrease the throughput,c) increase the duration of a specific amount of work,d) None of the mentioned,a,Explanation: None.
Question 113,11. Turnaround time is :,a) the total waiting time for a process to finish execution,b) the total time spent in the ready queue,c) the total time spent in the running queue,d) the total time from the completion till the submission of a process,d,Explanation: None.
Question 114,12. Scheduling is done so as to :,a) increase the turnaround time,b) decrease the turnaround time,c) keep the turnaround time same,d) there is no relation between scheduling and turnaround time,b,Explanation: None.
Question 115,13. Waiting time is :,a) the total time in the blocked and waiting queues,b) the total time spent in the ready queue,c) the total time spent in the running queue,d) the total time from the completion till the submission of a process,b,Explanation: None.
Question 116,14. Scheduling is done so as to :,a) increase the waiting time,b) keep the waiting time the same,c) decrease the waiting time,d) none of the mentioned,c,Explanation: None.
Question 117,15. Response time is :,a) the total time taken from the submission time till the completion time,b) the total time taken from the submission time till the first response is produced,c) the total time taken from submission time till the response is output,d) none of the mentioned,b,Explanation: None.
Question 118,1. Round robin scheduling falls under the category of :,a) Non preemptive scheduling,b) Preemptive scheduling,c) All of the mentioned,d) None of the mentioned,b,Explanation: None.
Question 119,"2. With round robin scheduling algorithm in a time shared system,",a) using very large time slices converts it into First come First served scheduling algorithm,b) using very small time slices converts it into First come First served scheduling algorithm,c) using extremely small time slices increases performance,d) using very small time slices converts it into Shortest Job First algorithm,a,Explanation: All the processes will be able to get completed.
Question 120,3. The portion of the process scheduler in an operating system that dispatches processes is concerned with :,a) assigning ready processes to CPU,b) assigning ready processes to waiting queue,c) assigning running processes to blocked queue,d) all of the mentioned,a,Explanation: None.
Question 121,4. Complex scheduling algorithms :,a) are very appropriate for very large computers,b) use minimal resources,c) use many resources,d) all of the mentioned,a,Explanation: Large computers are overloaded with greater number of processes.
Question 122,5. The FIFO algorithm :,a) first executes the job that came in last in the queue,b) first executes the job that came in first in the queue,c) first executes the job that needs minimal processor,d) first executes the job that has maximum processor needs,b,Explanation: None.
Question 123,6. The strategy of making processes that are logically runnable to be temporarily suspended is called :,a) Non preemptive scheduling,b) Preemptive scheduling,c) Shortest job first,d) First come First served,b,Explanation: None.
Question 124,7. Scheduling is :,a) allowing a job to use the processor,b) making proper use of processor,c) all of the mentioned,d) none of the mentioned,a,Explanation: None.
Question 125,"8. There are 10 different processes running on a workstation. Idle processes are waiting for an input event in the input queue. Busy processes are scheduled with the Round-Robin time sharing method. Which out of the following quantum times is the best value for small response times, if the processes have a short runtime, e.g. less than 10ms ?",a) tQ = 15ms,b) tQ = 40ms,c) tQ = 45ms,d) tQ = 50ms,a,Explanation: None.
Question 126,9. Orders are processed in the sequence they arrive if _______ rule sequences the jobs.,a) earliest due date,b) slack time remaining,"c) first come, first served",d) critical ratio,c,Explanation: None.
Question 127,10. Which of the following algorithms tends to minimize the process flow time ?,a) First come First served,b) Shortest Job First,c) Earliest Deadline First,d) Longest Job First,b,Explanation: None.
Question 128,"11. Under multiprogramming, turnaround time for short jobs is usually ________ and that for long jobs is slightly ___________",a) Lengthened; Shortened,b) Shortened; Lengthened,c) Shortened; Shortened,d) Shortened; Unchanged,b,Explanation: None.
Question 129,12. Which of the following statements are true ? (GATE 2010),I. Shortest remaining time first scheduling may cause starvation,II. Preemptive scheduling may cause starvation,III. Round robin is better than FCFS in terms of response time,a) I only,d,Explanation: I) Shortest remaining time first scheduling is a preemptive version of shortest job scheduling. It may cause starvation as shorter processes may keep coming and a long CPU burst process never gets CPU.
Question 130,,,,,,,"II) Preemption may cause starvation. If priority based scheduling with preemption is used, then a low priority process may never get CPU."
Question 131,,,,,,,III) Round Robin Scheduling improves response time as all processes get CPU after a specified time.
Question 132,1. The most optimal scheduling algorithm is :,a) FCFS – First come First served,b) SJF – Shortest Job First,c) RR – Round Robin,d) None of the mentioned,b,Explanation: None.
Question 133,2. The real difficulty with SJF in short term scheduling is :,a) it is too good an algorithm,b) knowing the length of the next CPU request,c) it is too complex to understand,d) none of the mentioned,b,Explanation: None.
Question 134,3. The FCFS algorithm is particularly troublesome for ____________,a) time sharing systems,b) multiprogramming systems,c) multiprocessor systems,d) operating systems,b,"Explanation: In a time sharing system, each user needs to get a share of the CPU at regular intervals."
Question 135,5. Preemptive Shortest Job First scheduling is sometimes called :,a) Fast SJF scheduling,b) EDF scheduling – Earliest Deadline First,c) HRRN scheduling – Highest Response Ratio Next,d) SRTN scheduling – Shortest Remaining Time Next,d,Explanation: None.
Question 136,6. An SJF algorithm is simply a priority algorithm where the priority is :,a) the predicted next CPU burst,b) the inverse of the predicted next CPU burst,c) the current CPU burst,d) anything the user wants,a,"Explanation: The larger the CPU burst, the lower the priority."
Question 137,7. One of the disadvantages of the priority scheduling algorithm is that :,a) it schedules in a very complex manner,b) its scheduling takes up a lot of time,c) it can lead to some low priority process waiting indefinitely for the CPU,d) none of the mentioned,c,Explanation: None.
Question 138,8. ‘Aging’ is :,a) keeping track of cache contents,b) keeping track of what pages are currently residing in memory,c) keeping track of how many times a given page is referenced,d) increasing the priority of jobs to ensure termination in a finite time,d,Explanation: None.
Question 139,9. A solution to the problem of indefinite blockage of low – priority processes is :,a) Starvation,b) Wait queue,c) Ready queue,d) Aging,d,Explanation: None.
Question 140,10. Which of the following statements are true ? (GATE 2010),i) Shortest remaining time first scheduling may cause starvation,ii) Preemptive scheduling may cause starvation,iii) Round robin is better than FCFS in terms of response time,a) i only,d,Explanation: None.
Question 141,11. Which of the following scheduling algorithms gives minimum average waiting time ?,a) FCFS,b) SJF,c) Round – robin,d) Priority,b,Explanation: None.
Question 142,1. Concurrent access to shared data may result in :,a) data consistency,b) data insecurity,c) data inconsistency,d) none of the mentioned,c,Explanation: None.
Question 143,2. A situation where several processes access and manipulate the same data concurrently and the outcome of the execution depends on the particular order in which access takes place is called :,a) data consistency,b) race condition,c) aging,d) starvation,b,Explanation: None.
Question 144,"3. The segment of code in which the process may change common variables, update tables, write into files is known as :",a) program,b) critical section,c) non – critical section,d) synchronizing,b,Explanation: None.
Question 145,4. The following three conditions must be satisfied to solve the critical section problem :,a) Mutual Exclusion,b) Progress,c) Bounded Waiting,d) All of the mentioned,d,Explanation: None.
Question 146,5. Mutual exclusion implies that :,"a) if a process is executing in its critical section, then no other process must be executing in their critical sections","b) if a process is executing in its critical section, then other processes must be executing in their critical sections","c) if a process is executing in its critical section, then all the resources of the system must be blocked until it finishes execution",d) none of the mentioned,a,Explanation: None.
Question 147,6. Bounded waiting implies that there exists a bound on the number of times a process is allowed to enter its critical section :,a) after a process has made a request to enter its critical section and before the request is granted,b) when another process is in its critical section,c) before a process has made a request to enter its critical section,d) none of the mentioned,a,Explanation: None.
Question 148,7. A minimum of _____ variable(s) is/are required to be shared between processes to solve the critical section problem.,a) one,b) two,c) three,d) four,b,Explanation: None.
Question 149,8. In the bakery algorithm to solve the critical section problem :,a) each process is put into a queue and picked up in an ordered manner,b) each process receives a number (may or may not be unique) and the one with the lowest number is served next,c) each process gets a unique number and the one with the highest number is served next,d) each process gets a unique number and the one with the lowest number is served next,b,Explanation: None.
Question 150,1. An un-interruptible unit is known as :,a) single,b) atomic,c) static,d) none of the mentioned,b,Explanation: None.
Question 151,2. The TestAndSet instruction is executed :,a) after a particular process,b) periodically,c) atomically,d) none of the mentioned,c,Explanation: None.
Question 152,3. Semaphore is a/an _______ to solve the critical section problem.,a) hardware for a system,b) special program for a system,c) integer variable,d) none of the mentioned,c,Explanation: None.
Question 153,4. The two atomic operations permissible on semaphores are :,a) wait,b) stop,c) hold,d) none of the mentioned,a,Explanation: None.
Question 154,5. Spinlocks are :,a) CPU cycles wasting locks over critical sections of programs,b) Locks that avoid time wastage in context switches,c) Locks that work better on multiprocessor systems,d) All of the mentioned,d,Explanation: None.
Question 155,6. The main disadvantage of spinlocks is that :,a) they are not sufficient for many process,b) they require busy waiting,c) they are unreliable sometimes,d) they are too complex for programmers,b,Explanation: None.
Question 156,7. The wait operation of the semaphore basically works on the basic _______ system call.,a) stop(),b) block(),c) hold(),d) wait(),b,Explanation: None.
Question 157,8. The signal operation of the semaphore basically works on the basic _______ system call.,a) continue(),b) wakeup(),c) getup(),d) start(),b,Explanation: None.
Question 158,9. If the semaphore value is negative :,a) its magnitude is the number of processes waiting on that semaphore,b) it is invalid,c) no operation can be further performed on it until the signal operation is performed on it,d) none of the mentioned,a,Explanation: None.
Question 159,10. The code that changes the value of the semaphore is :,a) remainder section code,b) non – critical section code,c) critical section code,d) none of the mentioned,c,Explanation: None.
Question 160,1. What will happen if a non-recursive mutex is locked more than once ?,a) Starvation,b) Deadlock,c) Aging,d) Signaling,b,"Explanation: If a thread which had already locked a mutex, tries to lock the mutex again, it will enter into the waiting list of that mutex, which results in deadlock. It is because no other thread can unlock the mutex."
Question 161,2. A semaphore :,a) is a binary mutex,b) must be accessed from only one process,c) can be accessed from multiple processes,d) none of the mentioned,c,Explanation: None.
Question 162,3. The two kinds of semaphores are :,a) mutex & counting,b) binary & counting,c) counting & decimal,d) decimal & binary,b,Explanation: None.
Question 163,4. A mutex :,a) is a binary mutex,b) must be accessed from only one process,c) can be accessed from multiple processes,d) None of the mentioned,b,Explanation: None.
Question 164,5. At a particular time of computation the value of a counting semaphore is 7.Then 20 P operations and 15 V operations were completed on this semaphore.The resulting value of the semaphore is : (GATE 1987),a) 42,b) 2,c) 7,d) 12,b,Explanation:  P represents Wait and V represents Signal. P operation will decrease the value by 1 every time and V operation will increase the value by 1 every time.
