Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 15,1. Modulation is done in ________,a) Receiver,b) Transducer,c) Between transmitter and radio receiver,d) Transmitter,d,"Explanation: Transmitter combines the signal which is to be carried with the radio frequency signal, or carrier signal. This process is called modulation. "
Question 16,"2. In TV transmission, picture signal is ________ modulated.",a) Phase,b) Amplitude,c) Frequency,d) Pulse,b,"Explanation: All analog television systems use vestigial sideband modulation, which is a form of amplitude modulation. In VSB one sideband is partially removed which further reduces the bandwidth of transmitted signal."
Question 17,"3. In TV transmission, sound signal is ________ modulated.",a) Phase,b) Pulse,c) Frequency,d) Amplitude,c,Explanation: Amplitude Modulation is invariably used for picture transmission while frequency modulation is generally used for transmission of sound due to its inherent advantages over amplitude modulation. It is not suitable for  transmitting videos  due to itÍs large bandwidth.
Question 18,4. Square Law modulators are?,a) used for frequency modulation,b) used for pulse width modulation,c) used for amplitude modulation,d) used for phase modulation,c,Explanation: Square Law modulators are generally used for generation of amplitude modulation. They have nonlinear current-voltage characteristics. They are highly nonlinear  in low voltage region.
Question 19,5. Ring Modulator is ________,a) used for DSB-SC generation,b) used for SSB-SC generation,c) is a summation modulator,d) consists three diodes connected in form of a ring,a,Explanation: Ring Modulator is used for generating DSB-SC waves. It is a product modulator having four diodes connected in the form of a ring.
Question 20,6. What is the role of transmitter in communication system?,a) to transmit message,b) to convert one form of energy into other,c) to detect and amplify information signal from the carrier,d) to process the electrical signal from different aspects,d,Explanation: Transmitter is used process the electrical signal from different aspects. Transducer is used to convert one form of energy into another form and  the role of receiver is to detect and amplify information signal from the carrier and Channel is a medium through which a message is transmitted.
Question 21,7. What is the maximum transmission efficiency?,a) 67.88%,b) 33.33%,c) 73%,d) 54.03%,b,Explanation: The maximum transmission efficiency is 33.33%. Since 2/3 of power is in carrier which conveys no useful information. So we left with only 1/3 of power.
Question 22,8. AVC stands for ________,a) Abrupt Voltage Control,b) Audio Voltage Control,c) Automatic Volume Control,d) Automatic Voltage Control,c,Explanation: AVC stands for Automatic Volume Control. It automatically adjusts the volume of an audio signal to make it better and also to compensate noise to some extent.
Question 23,9. What is the role of Amplitude limiter in FM receiver?,a) Filteration,b) Amplification,c) Demodulation,d) Remove amplitude variation due to noise,d,"Explanation: If there are any variations in the amplitude of received wave, it is due to noise. The limiter eliminates this by clipping the received modulated wave. "
Question 24,10. What is Carrier swing?,a) Frequency deviation,b) Width of sideband,c) Frequency deviation less than carrier frequency,d) Total variation in frequency,d,Explanation: Carrier swing is defined as the total variation in frequency from the lowest to highest point. It is equal to two times frequency deviation of FM signal.
Question 25,1. Demodulation is done in ________,a) Transmitter,b) Radio Receiver,c) Receiving antenna,d) Transducer,b,Explanation: Demodulation means extracting the original signal from a carrier wave. The extraction of original signal is generally used with radio receiver. 
Question 26,2. What is Fidelity?,a) Equally amplifies all the signal frequencies at receiver,b) Ability of receiver to select wanted signal from various incoming signal,c) Minimum magnitude of input signal required to produced a specified output,d) Process of varying one or more properties of carrier signal,a,Explanation: Fidelity is the ability of amplifier to reproduce input signal without any distortion. The ability of receiver to select wanted signal from various incoming signal is called Selectivity while sensitivity is the minimum magnitude of input signal required to produced a specified output. And the process of varying one or more properties of carrier signal is called modulation.
Question 27,"3. In a receiver, noise is usually developed at ________",a) Audio stage,b) Receiving antenna,c) RF stage,d) IF stage,c,"Explanation: Ability of radio receiver to pick up required level of radio signals will enable it to operate more effectively. All the methods that are used to make receiver more sensitive use the fact that the limiting factor of the sensitivity is not the level of amplification available, but the levels of noise that are present within the radio receiver or outside.  "
Question 28,4. Which oscillator is used as a local oscillator in radio receiver?,a) Wien-bridge,b) Hartley,c) Crystal,d) Phase Shift,b,"Explanation: In Hartley oscillator, the oscillation frequency is determined by a tuned circuit. It generally consists of capacitors and inductors i.e. an LC oscillator. Generally used as a local oscillator in radio receiver."
Question 29,5. Process of recovering information signal from received carrier is known as ________,a) Sensitivity,b) Selectivity,c) Detection,d) Multiplexing,c,Explanation: Detection means extracting information Contained in a modulated carrier wave while minimum magnitude of input signal required to produced a specified output is Sensitivity. Ability of receiver to select wanted signal from various incoming signal is called Selectivity and Multiplexing means sending multiple signals over a communication link at the same time in the form of a single complex signal.
Question 30,6.  What is the use of varacter diode in radio receiver?,a) Demodulation,b) Mixing,c) Multiplexing,d) Tuning,d,"Explanation: Varacter diode is a tuning diode having variable capacitance, they are operated in reverse bias.  Therefore there is no flow of current in it."
Question 31,7. What is the function of radio receiver?,a) to detect and amplify information signal from the carrier,b) to transmit message,c) to process the electrical signal from different aspects,d) to convert one form of energy into other,a,Explanation: Channel is a medium through which a message is transmitted. Transmitter is used process the electrical signal from different aspects. Transducer is used to convert one form of energy into another form and  the role of receiver is to detect and amplify information signal from the carrier.
Question 32,8. Figure of merit is ________,a) Ratio of output signal to noise ratio to input signal to noise ratio,b) Ratio of input signal to noise ratio to output signal to noise ratio,c) Ratio of output signal to input signal to a system,d) Ratio of input signal to output signal to a system,a,Explanation: Figure of merit is a numerical quantity based on characteristic of system that represents a measure of efficiency or effectiveness. It is defined as the ratio of output signal to noise ratio to input signal to noise ratio.
Question 33,9. Superheterodyne principle provides selectivity at ________,a) RF stage,b) IF stage,c) Before RF stage,d) Audio,b,Explanation: A superheterodyne receiver works as normal radio receiver. It uses frequency mixing to convert received signal to a fixed intermediate frequency (IF) which can be processed more conveniently than original carrier frequency.   
Question 34,10. A heterodyne frequency changer is ________,a) Mixer,b) Demodulator,c) Modulator,d) Fidelity,a,"Explanation: A mixer is a nonlinear electrical circuit that creates new frequencies from two signals applied to it. Mixers are widely used to shift signals from one to other frequency range, which is known as heterodyning process. "
Question 35,1. Notch is a ________,a) High pass filter,b) Low pass filter,c) Band stop filter,d) Band pass filter,c,"Explanation: Notch filter is a band stop filter since it allows most frequencies to pass through it, except a specific range. It is just opposite of a band-pass filter. "
Question 36,2. Sin wave is ________,a) Aperiodic Signal,b) Periodic Signal,c) Random Signal,d) Deterministic Signal,b,Explanation: Periodic signal is that which repeat itÍs value after some interval. Sin wave is a periodic function since itÍs value may be determined at any point of time since it repeats itself at regular intervals of time. 
Question 37,3. What is the role of channel in communication system?,a) acts as a medium to send message signals to its medium,b) converts one form of signal to other,c) allows mixing of signals,d) helps to extract original signal from incoming signal,a,Explanation: Channel acts as a medium to transmit message signal to its medium. Noise gets involved in signal in channel only. Transducer converts one form of energy to other form.  
Question 38,5. Noise is added to a signal ________,a) In the channel,b) At receiving antenna,c) At transmitting antenna,d) During regeneration of information,a,Explanation: Noise is an unwanted signal that gets mixed with the transmitted signal while passing through the channel. The noise interferes with the signal and provides distortion in received signal.
Question 39,6. Agreement between communication devices are called ________,a) Transmission medium,b) Transistor,c) Protocol,d) Data,c,Explanation: Protocol allows two or more entities of communication system to transmit information. Transmission medium is the path through which information travels.
Question 40,7. What is the advantage of superheterodyning?,a) High selectivity and sensitivity,b) Low Bandwidth,c) Low adjacent channel rejection,d) Low fidelity,a,"Explanation: The main advantage of superheterodyning is that it has high selectivity and sensitivity. Its bandwidth remains same. Moreover, it has high adjacent channel rejection. "
Question 41,8. Low frequency noise is ________,a) Flicker noise,b) Shot noise,c) Thermal noise,d) Burst noise,a,Explanation: Power spectral density of flicker noise increases with decrease in frequency. It is generated due to the fluctuations in the density of carrier. 
Question 42,9. Relationship between amplitude and frequency is represented by ________,a) Time-domain plot,b) Phase-domain plot,c) Frequency-domain plot,d) Amplitude-domain plot,c,Explanation: Relationship between amplitude and frequency is represented by frequency-domain plot. While a time-domain graph shows how a signal changes over time.
Question 43,"10. A function f(x) is even, when?",a) f(x) = -f(x),b) f(x) = f(-x),c) f(x) = -f(x)f(-x),d) f(x) = f(x)f(-x),b,"Explanation: Geometrically a function f(x) is even if graph of function is symmetric. Algebraically, for any function f(x) to be even, f(x) = f(-x)."
Question 44,1. What is Amplitude Modulation?,a) Change in amplitude of carrier according to modulating signal,b) Change in frequency of carrier according to modulating signal,c) Change in amplitude of carrier according to modulating signal frequency,d) Change in amplitude of modulating signal according to carrier signal,a,"Explanation: Amplitude modulation is most commonly used for transmitting information via a carrier wave. In amplitude modulation, amplitude of carrier wave is varied with respect to waveform being transmitted."
Question 45,2. Frequency components of an AM wave are?,a) Carrier frequency (_c) with amplitude A,b) Lower side band (_c + _m) having amplitude mAò4,c) Upper side band (_c _ _m) having amplitude mAò4,d) Carrier frequency (_c) with amplitude Aò2,a,"Explanation: Actually the frequency components of AM waves are _ Carrier frequency (_c) with amplitude A, Lower side band (_c _ _m) having amplitude mAò2  and Upper side band (_c + _m) having amplitude mAò2 (where m represents modulation index)."
Question 46,3. In amplitude modulation frequency and phase of carrier ________,a) varies,b) same,c) initially varies but become same after sometime,d) remains constant,d,"Explanation: In AM, amplitude of carrier varies according to instantaneous value of baseband signal. The frequency and phase of carrier remains constant."
Question 47,5. When aliasing takes place?,a) Sampling signals less than Nyquist Rate,b) Sampling signals more than Nyquist Rate,c) Sampling signals equal to Nyquist Rate,d) Sampling signals at a rate which is twice of Nyquist Rate,a,Explanation: Aliasing causes different signals to become indistinguishable when sampled. It happens when sampling rate is less than Nyquist rate.
Question 48,6. Synchronous detection of AM signal is considered as a disadvantage. Why?,a) Available at low prices,b) Needs additional system for generation of carrier,c) Needs less number of system as estimated for generation of carrier,d) Receiver is not complex,a,Explanation: Disadvantage of synchronous detection of AM signal are that it needs an additional system for generation of carrier. It also needs additional system for synchronization of carrier. Moreover receiver is complex and costly.  
Question 49,7. Which devices we used for AM Demodulation?,a) Envelope detector and Square law demodulator,b) PLL detector and Square law demodulator,c) Envelope detector and PLL detector,d) Only square law demodulator,a,Explanation: AM signals are demodulated using Square law demodulator or envelope detector. The demodulator extract information from received AM signal.
Question 50,8. Square Law modulators ________,a) used for amplitude modulation,b) have non linear current-voltage characteristics,c)  have non linear current-voltage characteristics as well as used for Amplitude Modulation,d) used for frequency modulation,c,Explanation: Square law modulators are used for amplitude modulation and they have a non linear current voltage characteristics. They are highly linear in low voltage region.
Question 51,9. What do you understand by low level AM?,a) Output power is low,b) Modulation is done at high power of carrier and modulating signal,c) Collector Modulation Method is low level AM,d) Output power is high,a,"Explanation: In low level AM, modulation is done at low power of carrier and modulating signal therefore output power is low. Collector Modulation Method is high level AM."
Question 52,10. What do you understand by high level AM?,a) Output power is low,b) Modulation is done at high power of carrier and modulating signal,c) No need to boost the carrier and modulating signal,d) Modulation is done at low power of carrier and modulating signal,b,"Explanation: For a high level AM, modulation is done at high power of carrier and modulating signal so power amplifier is used to boost the carrier and modulating signal. "
Question 53,"1. For Amplitude Modulation, Emitter modulator ________",a) Operates in class C mode,b) Has a low efficiency,c) Output power is high,d) Operates in class B mode,b,"Explanation: Emitter Modulator operates in class A region. It has a very low efficiency. The output power is low so for modulation at high level, it is not suitable. "
Question 54,2. Why AM is used for broadcasting?,a) More immune to noise,b) Less transmitting power is required,c) It has high fidelity,d) Avoids Receivers Complexity,d,Explanation: AM uses square law and envelope detectors for transmission. Since they both have non complex structures so AM is highly recommended for broadcasting. 
Question 55,3. Singletone amplitude modulation ________,a) consists of only one frequency,b) contains a large number of frequency components,c) contains no frequency components,d) contains infinite number of frequency components,a,"Explanation: Single tone modulation is that in which the baseband signal consists of only one frequency. In other words, modulation is done by a single frequency."
Question 56,4. AM spectrum consists of ________,a) Carrier frequency,b) Upper sideband,c) Lower sideband,d) Carrier frequency with both upper and lower sideband,d,Explanation: Spectrum of Am wave consists of a carrier with two sidebands. It is found that if carrier frequency is 5KHz then the two sidebands produced by it is 5KHz away from the carrier.
Question 57,5. The minimum channel Bandwidth is used by which modulation technique?,a) VSB,b) SSB,c) DSB-SC,d) FM,b,Explanation: A signal has two sidebands which are exactly the mirror images of each other. So we can remove one side band which further reduces its bandwidth.
Question 58,6. Neper is ________ decibel.,a) Larger than,b) Smaller than,c) Same as,d) Exactly twice of,a,Explanation: Neper is a logarithmic unit used for finding ratios of power quantities. Like decibel it is also a dimensionless unit.  1Np = 20/ln_10  = 8.686 db.
Question 59,"7. AM broadcast station transmits modulating frequency upto 6KHz. If transmitting frequency is 810KHz, then maximum and lower sidebands are ________",a) 816KHz and 804KHz,b) 826KHz and 804KHz,c) 916KHz and 904KHz,d) Not possible,a,Explanation: Maximum frequency = 810 + 6 = 816KHz and Minimum frequency = 810 _ 6 = 804KHz. Moreover it has a bandwidth of (816 _ 804) = 12KHz. 
Question 60,"8. Find lower frequency component in AM wave, given that highest frequency component is 900KHz and bandwidth is 12KHz?",a) 832KHz,b) 600KHz,c) 868KHz,d) 888KHz,d,Explanation: Highest frequency component is 900KHz and bandwidth is 12KHz. So lower frequency component is 900 _ 12 = 888KHz. 
Question 61,9. Amplitude Modulated wave is ________,a) Sum of carrier and modulating wave,b) Product of carrier and modulating wave,c) Difference of carrier and modulating wave,d) Sum of carrier and its product with modulating wave,a,"Explanation: The modulation of a wave by varying its amplitude is known as amplitude modulation. It is represented as, s(t) = [A + x(t)] (Cos _c) t."
Question 62,10. Envelope Detector is a/an ________,a) Coherent detector,b) Asynchronous Detector,c) Synchronous Detector,d) Product Demodulator,b,"Explanation: Envelope detectors are asynchronous in nature. The advantage of asynchronous over synchronous is that it is simple, cheap, setup is faster."
Question 63,"1. Calculate power in each sideband, if power of carrier wave is 176W and there is 60% modulation in amplitude modulated signal?",a) 13.36W,b) 52W,c) 67W,d) 15.84W,d,"Explanation: Modulation index = 0.6 and Pc = 176W. Power in sidebands may be calculated as"
Question 64,"2. For 100% modulation, power in each sideband is ________ of that of carrier?",a) 50%,b) 70%,c) 60%,d) 25%,d,"Explanation: Modulation index = 1. Power in sidebands may be calculated as"
Question 65,3. Overmodulation results in?,a) Distortion,b) Weakens signal,c) Strengthens the signal,d) provides immunity to noise,a,Explanation: When instantaneous level of modulating signal exceeds the value necessary to provide 100% modulation. Overmodulation results in distortion of the modulating signal.
Question 66,4. Maximum power efficiency of an AM modulator is?,a) 25%,b) 50%,c) 75%,d) 100%,b,"Explanation: Efficiency, _ = _2ò2. For maximum efficiency µ = 1 so _ = 12ò2 = 1ò2  and _% =1ò2 x100 =50%."
Question 67,5. Noise performance of a square law demodulator of AM signal is?,a) Better than that of synchronous detector,b) Weaker than that of synchronous detector,c) Better than that of envelope detector,d) Weaker than that of envelope detector,a,"Explanation: Process of recovering message signal from received modulated signal is called modulation. It is exactly opposite to modulation. There are two types of AM demodulators, Square Law Demodulator and Envelope Demodulator. Noise performance of it is far better than synchronous detector. "
Question 68,"6. For getting 100% modulation, carrier amplitude should  ________",a) exceed signal amplitude,b) be equal to signal amplitude,c) be lesser than signal amplitude,d) It is not possible to achieve 100% modulation,b,"Explanation: Modulation, m = Vm/A where Vm is maximum baseband amplitude and A is maximum carrier amplitude. So for getting m = 1, Vm should be equal to A. "
Question 69,"7. For 100% modulation, total power is?",a) same as the power of unmodulated signal,b) twice as the power of unmodulated signal,c) four times as the power of unmodulated signal,d) one and half times as the power of unmodulated signal,d,"Explanation: Total power, Pt = Pc (1 +m2ò2) where m is equal to 1 so Pt = Pc (1 +12ò2). On solving it we get   Pt = 1.5 Pc.   "
Question 70,9. Carrier power of the wave is?,a) 555W,b) 675W,c) 450W,d) 310W,c,"Explanation: Hence Pc = 450W. "
Question 71,10. Find the total power of amplitude modulated wave?,a) 453W,b) 675W,c) 789W,d) 451W,d,Explanation:  
Question 72,11. What is its sideband power?,a) 4W,b) 1W,c) 3W,d) 2W,b,Explanation: Sideband power is (Pt _ Pc) i.e. 451 _ 450 = 1W.
Question 73,1. AM waves is represented by which equation?,a) [1 + m(t)].c(t),b) [1 _ m(t)].c(t),c) [1 + m(t)].2c(t),d) [1 + 2m(t)].c(t),a,Explanation: Amplitude wave is represented by [1 + m(t)].c(t) where c(t) is carrier wave equal to ASin(2 _.fc.t) and m(t) is modulation waveform equal to M.Cos(2 _.fm.t + _).
Question 74,2. For attenuation of high frequencies we can use ________,a) inductance,b) shunt capacitance,c) series capacitance,d) combination on inductor and resistor,b,"Explanation: Capacitive reactance, X_c is low for high frequencies. Due to this the high frequencies are shunted to ground and are not transmitted."
Question 75,"3. If each element of signal occupies 40ms, determine its speed?",a) 20 bauds,b) 25 bauds,c) 40 bauds,d) 0.05 bauds,b,Explanation: 
Question 76,4. A modem is classified as low if speed of data rate is ________,a) upto 600bps,b) upto 200bps,c) upto 400bps,d) upto 500bps,a,"Explanation: Modem is device that can modulate carrier wave as well as demodulate signal to decode the transmitted information. When data rate in bps is upto 600, modem is considered having low speed.   "
Question 77,6. It is suitable to connect woofer from the input through ________,a) band pass filter,b) band stop filter,c) low pass filter,d) high pass filter,c,Explanation: Woofer is considered as a low frequency loud speaker. It has a range from 10Hz to 500Hz. So it is better to use low pass filter for connection.
Question 78,7. The radiation at right angles is zero means ________,a) l = _,b) l = _ò4,c) l = 2 _,d) l = _ò2,a,Explanation: Antenna is used for converting electromagnetic radiation into electric currents or vice-versa. If the length of antenna is equal to the whole wavelength then the radiation at right angles is zero.
Question 79,8. Power of carrier wave is 500W and modulation index is 0.25. Find its total power?,a) 500W,b) 415W,c) 375W,d) 516W,d,"Explanation: Total power, Pt = 500(1+(0.25)2ò2) = 516W."
Question 80,9. Commercial frequency deviation is ________,a) 75 KHz,b) 80 KHz,c) 85 KHz,d) 65 KHz,a,Explanation: Commercial FM broadcasting uses a maximum deviation 75 KHz and maximum modulating frequency is approximately 15KHz.
Question 81,10. Which of the following cannot be the Fourier series of a periodic signal?,a) x(t) = 2Cost + 4Cos7t,b) x(t) = 2Cos_t + 4Cos7t,c) x(t) = Cost + 0.7,d) x(t) = 2Cost + 4Sin7t,c,Explanation: x(t) = Cost + 0.7 not follows dirchletÍs integral. Fourier series of a periodic signal must follow Dirichlet rule. Dirichlet integral states that a finite number should have finite number of discontinuities and also has finite number of extrema.
Question 82,1. Which of the following devices is used to generate AM waves?,a) Square-law modulator,b) Amplifier,c) Transmitter,d) Transducer,a,"Explanation: AM signals is generated by Square-law modulators. The input for generating AM signal should be of type (A + m(t)) instead of m(t). Square-law modulator sums carrier and information signal, then square them using a non linear device.  "
Question 83,2. What is the disadvantage of FM over AM ?,a) high modulating power is needed,b) requires high output power,c) large bandwidth required,d) high noise is produced,c,"Explanation: Advantage of FM over AM is that the amplitude of an FM wave remains constant. In FM, power of transmitted wave depends on amplitude of unmodulated carrier wave and hence it is constant."
Question 84,"3. For low level amplitude modulation, amplifier must be ________",a) linear,b) non linear,c) harmonic,d) class A amplifier,a,Explanation: Low level AM transmitter is same as high level transmitter except that power of carrier are not amplified. The signals are directly applied to the class C power amplifier.
Question 85,4. Approximate range of a cordless telephone is ________,a) 900m,b) 100m,c) 1000m,d) 475m,b,Explanation: Cordless telephone is that in which the handset is portable and communicates with the body of the phone by radio waves instead of being attached by a cord. Basically length depends on quality of instrument and is about 90m to 100m.
Question 86,5. A wave is modulated by two sin waves having modulation indices of 0.3 and 0.5. Find the total modulation index?,a) 0.1,b) 0.7,c) 0.58,d) 0.35,c,Explanation: Given that m1 = 0.3 and m2 = 0.5. Total modulation index will be equal to . By substituting values we have which is equal to 0.58.
Question 87,7. What can we do to eliminate distortion in the picture?,a) use a longer transmission line,b) change the antenna orientation,c) twist the transmission line,d) connect a booster,b,"Explanation: According to modulation, length of antenna should be one fourth of wavelength. If distortion occurs whether in television or at any other place, simplest way to eliminate this is to change the orientation of antenna.  "
Question 88,"8. For 100% amplitude modulation, the power in upper sideband when carrier power is to be 100W?",a) 100W,b) 75W,c) 25W,d) 50W,c,"Explanation: Modulation index, m = 100% = 1. Power in sidebands is (Pcx m2ò4) . By substituting the values, we have (100 x 1ò4)  which is equal to 25W. "
Question 89,9. Modem is considered as high speed if data rate is ________,a) 10000,b) 20000,c) 5000,d) 30000,c,"Explanation: For data rate in the range 2000 to 10500 bps, modem is designated as high speed. Modem is combination of modulator and demodulator."
Question 90,10. Scanning always takes place from ________,a) right to left,b) left to right,c) left to right for odd fields and right to left for even fields,d) left to right for even fields and right to left for odd fields,b,Explanation: Scanning is mostly used in TV to obtain continuous frames and to provide motion of picture. Scanning is always take place from left to right.
Question 91,1. Detection is same as ________,a) Modulation,b) Fidelity,c) Selectivity,d) Demodulation,d,"Explanation: Process of extracting the modulation from signal is called demodulation. Demodulation is also known as detection. For AM, the process of detection can be accomplished by using a diode.  "
Question 92,2. Most commonly used modulation system for telegraphy is ________,a) Two tone modulation,b) Single tone modulation,c) PCM,d) FSK,d,Explanation: FSK (Frequency Shift Keying) is a system of frequency modulation generally used in telegraphy. Simplest form of FSK is binary FSK (BFSK). It uses a pair of discrete frequencies to transmit binary information. 
Question 93,3. What do you understand by the term ñcarrierî?,"a) voltage with constant frequency, phase and amplitude","b) voltage for which frequency, amplitude or phase is varied",c) resultant wave,d) voltage to be transmitted,b,Explanation: A carrier wave is modulated with an input signal for conveying the information. Carrier wave has generally higher frequency than the input signal.
Question 94,"4. According to Fourier analysis, square wave can be represented as ________",a) fundamental sine wave and even harmonics,b) fundamental sine wave and odd harmonics,c) fundamental sine wave and harmonics,d) fundamental and sub harmonic sine wave,b,"Explanation: A square is a non-sinusoidal periodic waveform  in which the amplitude alternates between a fixed maximum and minimum value. According to fourier analysis, square wave is represented as the limit case of an infinite series of sinusoidal waves. A ideal square wave contains only components of odd integer harmonics."
Question 95,5. PDM is generated by ________,a) combination of two series amplifiers,b) Monostable multivibrator,c) Astable multivibrator,d) Schmitt trigger,b,Explanation: Monostable multivibrators are used to generate a single output pulse of a particular width. Its output is either high or low when a suitable external pulse is applied. PDM (Pulse Density Modulation) is used to represent an analog signal with the help of a binary signal.
Question 96,6. Mass of any moving system is represented by ________,a) a resistance,b) a conductance,c) combination of inductor and capacitor,d) an inductance,d,"Explanation: Inductance can also be seen as electromagnetic inertia, a property that opposes changes in electric currents and magnetic fields. Mass has inertia so it is represented by an inductance."
Question 97,7. Contrast function in TV is done by ________,a) Luminance amplifier,b) Schmitt trigger,c) Band Pass Filter,d) Chroma amplifier,a,Explanation: Luminance amplifier is mostly used in TV sets. It helps to changes the contrast of television.
Question 98,8. Bandwidth of RF amplifier for a color TV receiver is ________,a) equal to channel width,b) more than channel width,c) less than channel width,d) twice of channel width,b,Explanation: RF amplifiers are tuned amplifiers in which the frequency of operation is controlled by a tuned circuit. Bandwidth of RF amplifier is generally kept a little more than channel so that there is no problem in reception.
Question 99,9. FSK system involves ________,a) frequency modulation,b) pulse modulation,c) amplitude modulation,d) phase modulation,a,Explanation: FSK i.e. Frequency Shift Keying involves frequency modulation that assigns bit values to discrete frequency while ASK assigns bit values to discrete amplitude.
Question 100,10. Diameter of antenna is doubled. The maximum range will ________,a) be doubled,b) be halved,c) become four times,d) decrease to one fourth,a,Explanation: Range of antenna is directly proportional to antenna diameter. So if diameter of antenna is doubled its range also doubled. 
Question 101,"1. If the modulating frequency of a carrier wave varies between 700Hz and 7KHz, find itÍs bandwidth?",a) 10 KHz,b) 23 KHz,c) 17.3 KHz,d) 12.6 KHz,d,Explanation: fm= 7KHz _ 700Hz =6.3KHz and Bandwidth = 2fm= 2 x 6.3 = 12.6 KHz.
Question 102,2. A 400W carrier wave is modulated to a depth of 65%. Find the total power of modulated wave?,a) 512.5W,b) 493W,c) 484.5W,d) 609.6W,c,Explanation: Pt = Pc (1 + m2ò2). By putting values in the equation we have Pt = 400 (1 +0.652ò2) = 484.5W.
Question 103,3. Inductance and capacitance of a line is 0.8 _Hòm  and 32 pFòm . Find  Z0 )?,a) 158,b) 166,c) 143,d) 127,a,Explanation: .
Question 104,4. Find VSWR of a line having maximum and minimum value equals to 120mV and 40mV respectively?,a) 3,b) 2,c) 1,d) 4,a,Explanation: 
Question 105,"5. A 1000 KHz carrier is modulated with 300 Hz, 8000 Hz and 2 KHz waves. Determine the frequencies whose chances of occurring in output is least?",a) 1000 KHz,b) 1002 KHz,c) 998 KHz,d) 999.2 KHz,a,"Explanation: Frequencies present in output are of the form fc ± fm, fc ± 2fm, fc ± 3fm."
