Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 11,"5. The part of the precipitation, snowmelt or irrigation water that appears in uncontrolled surface streams is generally called as _______",a) Sewers,b) Drains,c) Runoff,d) Rivers,c,Explanation: Runoff can be described as a part of the water cycle that flows over a land as the surface water instead of being absorbed into groundwater or evaporate into the atmosphere. Runoff increases the water volume of surface water bodies.
Question 12,6. What is the body of permeable rock which can contain or transmit groundwater called?,a) Bore well,b) Aquifer,c) Canal,d) Water table,c,"Explanation: An aquifer is an underground layer of water-bearing permeable rock, rock features or unconsolidated material from which groundwater can be extracted using a water well."
Question 13,7. The water supply consists of a connection point from where the fire fighters can tap water and is called as _______,a) Fire hydrant,b) Fire point,c) Water towers,d) Ditches,a,Explanation: A fire hydrant also called as a fire plug is a connection point by which fire fighters can tap water from a water supply. It is a component of active fire protection. It helps in emergency situations and rescues.
Question 14,8. ______ is used to lift surface water and move it to a nearby treatment plant.,a) Water carriers,b) Pumps,c) Low-lift pumps,d) Water suppliers,c,Explanation: Many kinds of pumps are used in the distribution system. Pumps that lift surface water and move it to a nearby treatment plant are called low-lift pumps. Pumps that discharge treated water into arterial mains are called high-lift pumps.
Question 15,9. What are the facilities including pumps and equipment for pumping fluids from one place to another are called?,a) Pumpers,b) Pumping area,c) Pumping facilities,d) Pumping stations,d,"Explanation: Pumps are used in a variety of infrastructure systems such as the supply of water to canals, the drainage of low lying land, etc. Pumping stations are facilities including pumps and equipment for such activities."
Question 16,"10. What is an artificial channel for conveying water, typically in the form of a bridge across a valley or other gap called?",a) Aquifer,b) Canals,c) Aqueduct,d) Tunnel,c,Explanation:  A body of permeable rock which can contain or transmit groundwater is called aquifer. A small duct in the body of fluids is called an aqueduct. The canal is an artificial tubular duct for the inland waterways.
Question 17,"1.	What is the wastewater flow in a sewer system during the periods of dry weather with minimum infiltration called?","a)	Wet weather flow","b)	Dry weather flow","c)	Wet flow","d)	Dry flow",a,"Explanation: Summers are usually dry. Hence the rainfall is minimum and is called as dry weather flow in sewers. During the rainy season or periods of high rainfall or storm, the sewers will be full and are called wet weather flow."
Question 18,4.    Which of the following factors does the dry weather does not depend on?,"a)	Rate of water supply","b)	Population growth","c)	Infiltration of groundwater","d)	Design of sewer system",d,"Explanation:  Dry weather flow depends on the type of area served, rate of water supply, population growth, infiltration of groundwater. Design of sewer system is to determine the size of a sewer system in peak conditions. It has nothing to do with the factors responsible for dry weather flow."
Question 19,"5.	Which of the following common unit is used to express the rate of water supply to a city or town?","a)	Litres/capita/second","b)	Litres/capita/day","c)	Millilitres/capita/day","d)	Millilitres/capita/hour",b,Explanation: The common unit used to express the rate of water supply to a city or town is in terms of litres per person for a day. Capita refers to each person or an individual. Hence the unit is litres/capita/day.
Question 20,"6.	The quantity of sanitary sewage entering the sewers would be ___________ the total quantity of water supplied.","a)	Less than","b)	Equal to","c)	More than","d)	Greater than",a,"Explanation: The quantity of sanitary sewerage entering the sewers would be less than the total quantity of water supplied because the water is lost in domestic consumption, evaporation, lawn sprinkling, fire fighting and industrial consumption."
Question 21,"7.	The quantity of sanitary sewage directly depends on ______","a)	Rate of water supply","b)	Area","c)	Population","d)	Precipitation",c,Explanation: As the population increases the rate of water consumption also increases which leads to the direct increase in sanitary sewage. This also increases water demand. Hence the quantity of sanitary sewage directly depends on the population.
Question 22,"8.	The quantity of water supply is equal to the rate of supply multiplied by the ______","a)	Population","b)	Quantity of sewage","c)	Area","d)	Net usage",a,Explanation: The rate of usage of water varies from individual to individual and different sectors. Hence the total quantity of water supplied is equal to the rate of supply multiplied by population.
Question 23,"9.	Wet weather flow is _________ than the dry weather flow.","a)	Lower","b)	Higher","c)	Equal to","d)	Not equal to",a,Explanation: Wet weather flow is higher than the dry weather flow because of the inflow and infiltration in the sewer system. Wet weather flow is the combination of stormwater and sanitary sewage but dry weather flow consists of only sanitary sewage.
Question 24,"10.	Dry weather flow+ storm water=_________","a)	Dry weather flow","b)	Stormwater","c)	Wet weather flow","d)	Sanitary sewage",c,Explanation: Dry weather flow is the wastewater flow in sewers during dry weather. Dry weather flow in combination with stormwater is called as wet weather flow.
Question 25,13. What is the lowest wastewater flow in hospitals?,"a)	50 gpcd","b)	700 lpcd","c)	900 lpcd","d)	40 lpcd",b,Explanation: The unit lpcd stands for litres per capita per day and gpcd stands for gallons per capita per day. 40 lpcd indicates the minimum water usage for places like kids play home and schools. 700 lpcd is for hospitals.
Question 26,14. __________ in residential areas resemble water usage patterns in those areas.,"a)	Hydrographs","b)	Sewage flow patterns","c)	Dry period patterns","d)	Daily flow",b,"Explanation: The water usage depends upon the population, number oh houses and the type of water usage in that area. Sewage flow in turn depends upon these activities. Hence sewage flow patterns in residential areas resemble water usage patterns in those areas."
Question 27,15. A graph showing discharge versus time past a specific point in a conduit carrying flow is called?,"a)	Water flow graph","b)	Precipitation graph","c)	Hydrograph","d)	Variation graph",c,Explanation: A graph showing discharge versus time at a specific point in a conduit carrying flow or river is called ‘hydrograph’. Hydrograph helps in understanding the flow characteristics of water at different time intervals.
Question 28,"1.	The maximum velocity in a channel section often occurs _______ the water surface.","a)	Above","b)	Below","c)	Between","d)	Top",b,Explanation: A closed or an open conduit always has different velocities of flow within the section. The bottom of the channel is provided with the certain slope for the water carrying foreign particles to flow easily. Hence the velocity is maximum at the bottom of the water surface. 
Question 29,"2.	What is the maximum velocity of tap water such that the flow causes low noise?","a)	0.2-0.3 m/s","b)	0.5-0.7 m/s","c)	1.0-2.5 m/s","d)	1.5-2.5 m/s",b,Explanation: The high rate of flow of water can lead to increasing sound levels of flow which leads to noise. Hence minimum flow of water should be considered. 0.5-0.7 m/s is the maximum velocity of tap water that produces less noise levels. 1.0-2.5 m/s of water flow leads to high noise levels.
Question 30,"3.	Which of these equations is used to calculate the water velocity inside of a pipe?","a)	A=Q/I","b)	V=0.408 Q/ D2","c)	L=C*Q","d)	Q=A*V",b,Explanation: The first formula is used to calculate the infiltration area. The third formula is used to calculate the load of wastewater. The fourth formula is used to calculate the rate of flow. The second formula is used to calculate the velocity of flow inside of a pipe (V) where Q stands for flow rate of water inside pipe and D stands for pipe diameter (inside). 
Question 31,"4.	What is the minimum velocity required in sewers to keep the foreign particles from settling?","a)	3 ft/sec","b)	5 ft/sec","c)	10 ft/sec","d)	12 ft/sec",a,Explanation: If the velocity is too less then the solid or foreign particles which are very minute in size may settle down. Hence a minimum velocity is required to keep these particles moving along the flow is likely to be 3 ft/sec.
Question 32,"6.	What is the maximum allowable velocity in public water mains?","a)	3 ft/sec","b)	8 ft/sec","c)	10 ft/sec","d)	12 ft/sec",b,Explanation: The velocity of 3 ft/sec is considered to be minimum to keep the foreign particles moving in sewers. The Washington State Department of Health (DOH) recommends a maximum velocity of 8 ft/sec but permits greater velocities during fire flow conditions.
Question 33,"8.	Storm water is collected from streets into the __________ which in turn discharged into main drains of open type.","a)	Link drains","b)	Lateral drains","c)	Sub mains","d)	Interseptal mains",a,"Explanation: Lateral drains are small diameters of pipe which is aligned on one side of the curb line that collects wastewater from different sources like residences, schools, etc. Link drains collect storm water from streets and conveys it to the min drains."
Question 34,"9.	The depth in open drain should preferably be kept _______ the man height.","a)	Less than","b)	Greater than","c)	Equal to","d)	Sufficient to",a,"Explanation: Open drains often carry storm water. In rainy seasons the water level increases in the drains. If it contains clogging or any operations to be done, it becomes difficult if the depth is more."
Question 35,"10.	Which of the following is considered if sewers are placed on the softer grounds?","a)	The trench is excavated to confirm the shape of the pipe","b)	Sewers are laid embedded in the concrete","c)	The width of the trench is kept to 15 cm","d)	The desired slope is considered",b,"Explanation: The bottom of the trench is kept at a width of 15 cm and top as 60 cm. This is to facilitate the joining of pipes. When the ground is not hard enough, it becomes necessary to insert pipes on harder surfaces. Hence sewers are embedded in concrete surfaces."
Question 36,"1.	In India which type of sewer systems are preferred?","a)	Partial","b)	Combined","c)	Direct","d)	Separate",b,Explanation: It becomes uneconomical to lay separate systems for both sanitary sewage and stormwater. Hence a combined system is used in countries like India which is a developing country and also because the rainfall is moderate.
Question 37,"3.	Two sets of sewers are laid in _________ system.","a)	Partial","b)	Separate","c)	Combined","d)	Partially combined",b,"Explanation: In separate systems, two sets of sewers are laid. The sanitary sewage is carried through sanitary sewers while the storm sewage is carried through storm sewers. The sewage is carried to the treatment plant and stormwater is disposed of to the river."
Question 38,"4.	Which of the following is an advantage of separate sewers?","a)	Rivers are polluted","b)	Size of the sewers are small","c)	It proves economical","d)	Nuisance potential is reduced",b,"Explanation: In separate sewer systems, as two sets of sewers are used, the quantity of wastewater flow will also be less in sewers. Hence the size of the sewers will be small. As two sewers are used, it doesn’t prove to be economical."
Question 39,"5.	When only one set of sewers are used to carry both sanitary sewage and storm water, it is called as __________ system.","a)	Partial","b)	Direct","c)	Combined","d)	Separate",c,"Explanation: In separate systems, two sets of sewers are used to carry sanitary sewage and storm/ surface water separately. In the combined system, a single sewer with a larger size is used to carry both sanitary sewage and surface water together."
Question 40,"6.	If sizes of the sewers are __________ choking problems are less.","a)	Large","b)	Small","c)	Big","d)	Minute",a,Explanation: Combined sewer systems consist of only one sewer to carry out both storm water and sanitary sewage. Hence the size of the sewers should be large. Large sewers are easy to clean and avoid choking problems.
Question 41,"7.	Which of the following is a disadvantage with respect to the size of the sewers?","a)	Cleaning","b)	Choking problems","c)	Handling and transportation","d)	Economical",c,"Explanation: As the combined systems consist of a single large sewer to carry both sanitary sewage and storm water, it is easy to clean and choking problems are avoided. As the size of the sewers is large, it becomes difficult to handle and transport the sewer pipes."
Question 42,"8.	In which kind of cities are combined systems used?","a)	Less population","b)	High population","c)	High residences","d)	High storm",a,"Explanation: If a city has less population, it consists of fewer residences and industries based on the city needs. Hence the quantity of sanitary sewage produced will also be less. It becomes uneconomical to lay separate sewers for both stormwater and sanitary sewage. Hence combined systems are preferred."
Question 43,"10.	  The treatment is costly in which of the following systems?","a)	Combined","b)	Separate","c)	Direct","d)	Partial",a,"Explanation: Combined systems consist of both storm water and sanitary sewage. Hence it becomes costly for as the treatment for both are done. In separate systems, the required amount of treatment is done for stormwater and sanitary sewage separately."
Question 44,"1.	The process that involves connecting pipelines and sewer appurtenances to transport waste to sewage treatment centres is called?","a)	Connecting pipelines","b)	Pipelines construction","c)	Sewer construction","d)	Sewage construction",c,Explanation: Sewers are the pipelines to carry sanitary sewage and storm water to treatment plants or centres. The process of connecting pipelines and sewer appurtenances to transport waste to sewage treatment plants is called sewage construction.
Question 45,"3.	Sewer systems can also be referred as _________","a)	Sewage","b)	Sewerage","c)	Storm","d)	Wastewater",b,"Explanation:  Sewer systems are also referred to as sewerage and can be comprised of storm sewers, sanitary sewers, or a combination of both. Sewerage starts at the building’s drainage system and is transported through sewer pipeline until it reaches a sewage treatment plant."
Question 46,"4.	On which of the factors mentioned below, the type of the sewer installed does not depend on?","a)	Usage pattern","b)	Terrain","c)	location","d)	storm water",d,"Explanation: Storm water does not act as a distinctive factor for the installation of sewer systems. The type of sewer installed depends upon the terrain, where it is placed and the uses. Sanitary sewers are the most common type of system used to transport wastewater and industrial waste."
Question 47,"5.	__________ is required to transport storm water runoff from roofs, parking lots, streets, and highways to a point of discharge.","a)	Sanitary sewers","b)	Storm sewers","c)	Wastewater sewers","d)	Water sewers",b,"Explanation: There are different types of sewers used based on a type of flow it is designed to carry. Storm sewers are required to transport storm water runoff from roofs, parking lots, streets, and highways to a point of discharge. Storm drainage system helps to minimize flooding and soil erosion."
Question 48,"7.	Which of the following factors mentioned below marks essential for planning sewer systems for a community?","a)	Usage pattern","b)	Terrain","c)	Location","d)	Wastewater flow",d,Explanation: Planning is needed when designing sewer networks. Calculating the wastewater flow for the community is the most essential factor. The calculation of wastewater flow shows the size of the sewer to be considered.
Question 49,"8.	The abbreviation of SUE is?","a)	Subsurface utility engineering","b)	Surface utility engineering","c)	Storm usage engineering","d)	Storm utility engineering",a,"Explanation: SUE stands for subsurface utility engineering. Before SUE, a survey is carried out. It helps contractors locate pipelines and subsurface utilities using a variety of detection tools such as ground penetrating radar and evacuation pipe."
Question 50,"9.	Which of these is the most common pipeline installation method?","a)	Trench sewer construction","b)	Storm sewer construction","c)	Pipeline construction","d)	Tunnel construction",a,"Explanation: Trench sewer construction is the most common pipeline installation method. At grade level, sewers can be installed and protected by an embankment or a wall, or placed inside tunnel walls."
Question 51,"10.	The type of wastewater treatment process for treating wastewater or industrial wastewater using aeration and biological flocs is called?","a)	Active sludge process","b)	Aeration","c)	Biological aeration","d)	Anaerobic digestion",a,Explanation: One of the sewer wastewater treatment processes is a biological treatment known as activated-sludge process. Wastewater is agitated and aerated to remove solids and oxidation methods are introduced to activate decomposition.
Question 52,11. What is the abbreviation of SSMP?,"a)	Storm and Sewage Management Plan","b)	Sewer System Management Plan","c)	Soil and Storm Management Plan","d)	Storm System Management Plan",b,Explanation: SSMP stands for Sewer System Management Plan. This is a document that any agency uses to manage the wastewater collection system effectively. It helps in improving the condition of the collection system infrastructure.
Question 53,12. For which of the following reason SSMP is not used?,"a)	Minimizing sanitary sewer overflows","b)	Minimizing infiltration/ inflow","c)	Reducing sewer size","d)	Maintaining the condition of a collection system",c,Explanation: Sewer System Management plan is mainly used to maintain and improve the condition of the collection system infrastructure in order to provide reliable service for the future. Reducing the size of the sewers may lead to overflow conditions during the periods of high storm.
Question 54,14. The legal entity that is responsible for the wastewater collection system is called ___________,"a)	 Collection system agency","b)	Sewer system agency","c)	Water collection agency","d)	Storm collection agency",b,Explanation: The legal entity that is responsible for the wastewater collection system is the Wastewater Collection System Agency. It is also called Sewer System Agency.
Question 55,15. SORP stands for?,"a)	Storm Overflow Response Plan","b)	Sewer Overflow Response Plan","c)	Sanitary Overflow Response Plan","d)	Sewage Overflow Response Plan",b,"Explanation: SORP stands for Sewer Overflow Response Plan. It is the fourth revised version posted in the Public Document Repository on May 9, 2011, by Waterworks and sanitary sewer board."
Question 56,"1.	What are the structures that are constructed at suitable intervals along the sewerage system called?","a)	Manholes","b)	Catch basins","c)	Pumps","d)	Sewer appurtenances",d,"Explanation: Sewer appurtenances are the structures that are constructed at suitable intervals along the sewerage system. These include many structures such as manholes, drop manholes, lamp holes, clean-outs, catch basins, etc."
Question 57,"2.	A masonry or R.C.C. chamber constructed at suitable intervals along the sewer lines, for providing access into them is called _________","a)	Inverted siphons","b)	Manhole","c)	Flushing tanks","d)	Clean-outs",b,"Explanation: The manhole helps in inspection, cleaning and maintenance of sewer. These are provided at every junction, change of diameter or change of gradient of the sewer."
Question 58,"3.	What is the spacing of manholes for pipe diameter of greater than 2 m?","a)	90-150 m","b)	150-200 m","c)	300 m","d)	45-90 m",c,"Explanation: For smaller sewers that are of pipe diameter less than 0.9 m, the spacing given in between manholes is 45 m. In case of pipe diameter of sewers greater than 2 m, the spacing is 300 m."
Question 59,"4.	What are the manholes having a depth greater than 1.5 m called?","a)	Normal manholes","b)	Deep manholes","c)	Shallow manholes","d)	Straight manholes",b,Explanation: The manholes having a depth of 0.7-0.9 m are called shallow manholes. The manholes having a depth of 1.5 m are called normal manholes. The manholes having depth greater than 1.5 m are called deep manholes.
Question 60,"5.	What is a sewer that runs full under gravity, flow at a pressure above the atmosphere in the sewer called?","a)	Flushing manhole","b)	Inverted siphon","c)	Siphon","d)	Curb inlet",b,"Explanation: Inverted siphons are used to pass on obstacles such as buried pipes, subways, etc. This terminology ‘siphon’ is misnomer as there is no siphon action in the depressed sewer."
Question 61,"6.	What is the facility provided to stop the entry of heavy debris present in the storm water into the sewers called?","a)	Curb inlet","b)	Gutter inlet","c)	Catch basin","d)	Clean-outs",c,Explanation: Clean-out is a pipe which is connected to the underground sewer. Curb inlets are vertical opening in the road curbs through which stormwater flow enters the stormwater drains. Gutter inlets are horizontal openings in the gutter which is covered by one or more grating through which stormwater is admitted.
Question 62,"9.	What is the arrangement for diverting excess sewage from the combined sewer called?","a)	Siphon spillway","b)	Siphon gateway","c)	Leaping weir","d)	Intercepting sewer",a,Explanation: The overflow channel is connected to the combined sewer through the siphon. At the crest level of siphon an air pipe is provided to activate the siphon when water will reach in the combined sewer at a stipulated level and is called siphon spillway.
Question 63,"10.	What are the internal dimensions for a sewer of depth less than 0.9 m?","a)	1.5 m","b)	1.8 m","c)	0.9*0.8 m","d)	1.2 m",c,"Explanation: The internal dimension for a sewer of depth less than 0.9 m is 0.9 m * 0.8 m. The internal dimension for a sewer for depth between 0.9 m to 2.5 m is 1.2 m* 0.9 m, 1.2 m diameter for circular."
Question 64,"1.	An apparatus for raising, driving or compressing fluids or gases is called _________","a)	Piston","b)	Pump","c)	Compressor","d)	Force drive",b,Explanation: A pump is a device used to transfer or force the liquid or gas against gravity. There are different types of pumps based on the requirements and the pumps are designed for different loads.
Question 65,"2.	________ pumps produce a head and a flow by increasing the velocity of the liquid with the help of the rotating vane impeller.","a)	Displacement pumps","b)	Positive pumps","c)	Centrifugal pumps","d)	Rotating pumps",c,"Explanation: Centrifugal pumps produce a head and a flow by increasing the velocity of the liquid with the help of the rotating vane impeller. Centrifugal pumps include radial, axial and mixed flow units."
Question 66,"3.	What are the pumps that operate by alternately filling a cavity and then displacing a given volume of liquid called?","a)	Centrifugal pump","b)	Rotating pump","c)	Positive displacement pump","d)	Roto-dynamic pump",c,"Explanation: A positive displacement pump alternately fills a cavity and then displaces a given volume of liquid. For each cycle, this pump delivers a constant volume of liquid independent of discharge pressure or head."
Question 67,"6.	In a centrifugal pump, the flow is _______ when the viscosity is increased.","a)	Reduced","b)	Increased","c)	Greater","d)	Same",a,"Explanation: In a centrifugal pump, the flow is reduced when the viscosity is increased. This is because the viscosity of any fluid restricts its capacity to flow easily. On thickening the solution or liquid, the flow is reduced."
Question 68,"7.	What are the pumps with one or more impellers called?","a)	ANSI process pumps","b)	API process pumps","c)	Centrifugal pumps","d)	Positive displacement pumps",c,Explanation: The general name for pumps with one or more impellers is called centrifugal pumps. Many types and configurations of centrifugal pumps are used for different applications. 
Question 69,"8.	Why are booster pumps used?","a)	Higher flow","b)	Boost pressure","c)	Chop solids","d)	Maintain flow",b,"Explanation: Booster pumps are used to further boost the pressure in a system. It may be in-line circulator, horizontal split case, or vertical turbine in a can type of pump. Chopper Pumps are designed to chop up solids and stringy material as it pumps."
Question 70,"9.	Why are cryogenic pumps used?","a)	Boost pressure","b)	Handle low temperature liquids","c)	Handle high temperature liquids","d)	Pump small quantities of liquids",b,Explanation: Cryogenic pumps are used to handle very low temperature liquids. Booster pumps are used to further boost the pressure in a system. Drum pumps are used to pump out small quantities of liquid of out of drums and carboys. 
Question 71,"10.	End suction pumps are the common type of _________ pumps.","a)	Drum pumps","b)	Centrifugal pumps","c)	Positive displacement pumps","d)	Grinder pumps",b,"Explanation: End suction pumps are the common type of centrifugal pump. It has a horizontal shaft with an overhung impeller. The flow goes in the end of the casing, and out the top."
Question 72,"11.	Which pump among the ones mentioned below can be located above the suction reservoir without an external priming system?","a)	Slurry pumps","b)	Self-priming pumps","c)	Submersible pumps","d)	Trash pumps",b,Explanation: Self-Priming pumps are a type of centrifugal that can be located above the suction reservoir without an external priming system. It has an end suction configuration but an enlarged case to support priming.
Question 73,"12.	Which type of pump is designed to handle rocks and other solids?","a)	Trash pumps","b)	Submersible pumps","c)	Slurry pumps","d)	Self-priming pumps",a,"Explanation: Trash pumps are a type of submersible centrifugal pump designed to handle rocks and other solids while dewatering. It is used in dewatering construction sites, mines, and utility pits."
Question 74,13.    Which type of pump should be used in order to handle low viscosity fluids?,"a)	Centrifugal Pump","b)	Displacement Pump","c)	Submersible Pump","d)	End Suction Pump",a,Explanation: Centrifugal pumps can pump liquids which are of low viscosity. It cannot handle liquids such as oil. The liquid that is pumped by centrifugal pumps should be free from air.
Question 75,14. Which type of pump should be selected in order to pump the sewage from a septic tank to the water treatment system?,"a)	Vertical Sump Pump","b)	Progressive Cavity Pump","c)	Submersible Pump","d)	Screw Pump",c,"Explanation: Submersible pumps are used to handle liquids with solids. Also, these are non-clog pumps which are fully or partially submerged in the tanks. In cases where the pump is partially submerged the motor is above the water level and the motor is connected to the pump by an extended shaft."
Question 76,15. In an activated sludge process which type of pump is used to recirculate the sludge?,"a)	Booster Pump","b)	Centrifugal Pump","c)	Vane Pump","d)	Vertical Turbine Pump",b,"Explanation: The activated sludge does not contain any solids. Also, it is not very viscous. Hence a centrifugal pump can be used for this application."
Question 77,16. Which type of pump is used while handling the sludge disposal system?,"a)	Screw Pump","b)	Multistage Pump","c)	Self-priming Pump","d)	Vertical Pump",a,Explanation: Screw Pumps utilize intermeshing screws driven by timing gears in order to move the viscous liquids. These pumps are used to pump thick liquids. Hence it is suitable to handle sludge.
Question 78,"3.	To reduce the expenses, the pumps must have a high degree of ________","a)	Flow rate","b)	Efficiency","c)	Power","d)	Intake",b,"Explanation: To reduce the expenses, the pumps must have a high degree of efficiency and must be maintained properly. To guarantee safe water quality, cross connection of drinking water and waste removal systems must be avoided."
Question 79,"4.	What are the facilities including pumps and other equipment for pumping fluids from one place to another called?","a)	Pumping facilities","b)	Pumping stations","c)	Pumping house","d)	Pump and equipment facilities",b,"Explanation: Pumping stations are used for a variety of infrastructures such as the supply of water to canals, the drainage of low-lying land and the removal of sewage to processing sites."
Question 80,"5.	What is a building where the pumps are located and operated called?","a)	Pumping station","b)	Pump house","c)	Pumping facility","d)	Pumping house",b,Explanation: A building where the pumps are located and operated is called a pump house. This consists of pumps of an irrigation system with a pressurized water filtration system.
Question 81,"6.	In duplex pump stations, the pumps shall be of __________","a)	Same pressure","b)	Same efficiency","c)	Same capacity","d)	Different capacity",c,"Explanation: In duplex pump stations, the pumps shall be of the same capacity. If pumps are in series it is required to meet the capacity of total dynamic head requirement, each set of pumps in series shall be viewed as a single pumping unit."
Question 82,"7.	The road way to the pumping station must be a _______","a)	Hard surface","b)	Muddy road","c)	Hilly road","d)	Smoother path",a,Explanation: The road way to the pumping station must be an all-weather roadway. The road way must be provided on a hard surface. Muddy roads lead to inconvenience during the rainy season.
Question 83,"8.	In a desalination plant in order to provide high pressure greater than the osmotic pressure which type of pump is selected?","a)	Reciprocating Pump","b)	Positive Displacement Pump","c)	Booster Pump","d)	Multistage Pump",d,"Explanation: Multistage Pumps have two/more impellers and a corresponding number of volute cases. Since there are multiple volute cases the pressure obtained is more than that obtained by a single stage pump. However, the volume of the fluid handled remains constant in both the cases."
Question 84,"9.	Generally, what is the Material of Construction of the casing of the pumps which are used in a desalination plant?","a)	Cast Iron","b)	Bronze","c)	Stainless Steel SS 304 GRADE","d)	Stainless Steel SS 316 L Grade",d,"Explanation: The inlet water of any desalination plant would have a minimum TDS of 25,000 ppm. Since this water has high concentration of ions it can easily corrode the inner parts of the pump. Hence the quality of Steel of 316 L is preferred."
Question 85,"10.	Which type of pump is used when chemicals are to be dosed in water treatment plant?","a)	Plunger Pump","b)	Positive Displacement Pump","c)	Vertical Turbine Pump","d)	Jet Pump",b,Explanation: Positive Displacement Pump is used to pump liquids with high viscosity. These are also known as a reciprocating pump. These pumps are used when the fluid to be pumped is at low flow and high pressure.
Question 86,"11.	Which is the part of the pump which prevents the flow of water from the volume to enter back to the impeller?","a)	Shaft","b)	Bearing","c)	Mechanical seal","d)	Wear rings",d,Explanation: Water from the high pressure zone of the volute could re-enter the impeller. In order to prevent this a physical separation between the high and low pressure side is provided. Wear ring provides a flow restriction in order to prevent the water from entering the impeller again.
Question 87,"12.	For a mechanical seal which is the normal leakage rate?","a)	30-50 drops of seal water/min","b)	40-60 drops of seal water/min","c)	20-40 drops of seal water/min","d)	20-60 drops of seal water/min",d,Explanation: A normal leakage rate is 20-60 drops of seal water/min. If it is below 20 drops of seal water/min then the operator should gradually loosen the packing gland nuts. He should observe the leakage rate after loosening the gland.
Question 88,"13.	In order to reduce the operation and maintenance which of the following characteristics of a pump should be considered?","a)	Efficiency of the pump","b)	Flow rate","c)	NPSH","d)	Head",a,Explanation: Higher the efficiency of the pump lesser will be the power consumed. Hence the electricity consumed by the pump would be low. This will result in a lesser maintenance cost of the pump.
Question 89,"14.	Which type of impeller is usually preferred when handling liquids with solids?","a)	Closed impeller","b)	Open impeller","c)	Single suction impeller","d)	Double suction impeller",b,Explanation: Open impellers are used to handle water with a large concentration of solid. Also open impellers get damaged more than the closed impellers as the vanes are exposed directly. These impellers usually handle water which is at a low pressure.
Question 90,"15.	Which type of pump is used when the efﬂuent should be pumped back into the plant for use as service water?","a)	Vortex Pump","b)	Vertical Turbine Pump","c)	Sump pump","d)	Rotary pump",b,Explanation: The construction of the turbine pumps enables to handle clean water. Line shaft turbine pump has been used t0 draw water from deep wells. In case the effluent has to be pumped back as service water then Vertical Turbine pumps are apt for the same application.
