Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 45,"5. If the D -> 0, then the condition is called as",a) Total Boil up,b) No distillation,c) No Separation,d) Total Reflux,d,"Explanation: When D tends to zero no product is withdrawn which is called as total reflux, and when D-> infinity this is called total boil up."
Question 46,"6. In the Fenske’s equation, xw and yw are",a) Equilibrium liquid and vapor concentration,b) Equilibrium distilled content,c) Partial vapor concentrations of liquid and solid,d) Total vapor and liquid rate,a,"Explanation: Fenske’s equation makes use of equilibrium liquid and vapor concentration, Equilibrium distilled content is used by the McCabe Thiele method."
Question 47,7. Sometime the reboiler is also considered as the,a) Reflux item,b) Extra equity,c) Heat extractor,d) Extra Stage,d,"Explanation: The reboiler is sometimes used as an extra stage of operation of distillation, because the heat dissipated is also considered in the calculation of trays."
Question 48,"8. If feed is saturated vapor, then",a) q = 1,b) q= 0.5,c) q= 0,d) q= infinite,c,"Explanation: When the feed is saturated vapor then lines passes through (zF,zF) i.e. q = 0, when q is infinite the feed is totally withdrawn. "
Question 49,"9. If the feed is saturated liquid, then",a) q = 1,b) q= 0.1,c) q = F,d) q= 0,a,"Explanation: When the feed is saturated liquid with a vertical line which then lines passes through (zF,zF) i.e. q = 0."
Question 50,10. At total reflux when operating line coincides diagonal line then?,a) xNm= y*,b) xNm= y,c) xNm= yw,d) xNm= xw,a,"Explanation: The physical significance is given by Fenske’s equation that xNm= yw , where xNm is the liquid at the nth stage and yw is the gas withdrawal."
Question 51,1. The component balance of the component A is given as,a) FzF= DxD + Wxw,b) FzF= DxD – Wxw,c) FzF= DxD/Wxw,d) FzF= DxD *Wxw,a,"Explanation: According to McCabe Thiele method material balance over is given as FzF= DxD + Wxw, where F is the total feed."
Question 52,"2. If F= 200 kmol/h and ZF=0.4, XD=0.95, XW=0.04 and R=2.0, Then D is",a) 88.1,b) 22.6,c) 79.1,d) 158.2,c,Explanation: Using equation FzF= DxD + Wxw substituting values we get D=79.1.
Question 53,3. The very First step of McCabe method is?,a) Plot the equilibrium curve,b) Plot diagonal curve,c) Plot Operating line,d) Plot stripping line,a,"Explanation: Firstly we plot the Equilibrium diagram from the given equilibrium data, then the diagonal curve and then plot the operating line."
Question 54,4. Calculate Boil up? If vapor flow and bottom withdrawal are 237.3 and 120.9 respectively,a) 1.5,b) 2.9,c) 2.111,d) 1.963,d,Explanation: As boil up is ratio of vapor flow and bottom withdrawal then 237.3/120.9 = 1.963.
Question 55,"5. If ZF¬=0.58 and also feed contains 35% mole of the liquid, then intercept of y axis is",a) 0.892,b) 0.205,c) 0.707,d) Can’t be calculated,a,Explanation: As – (ZF/q-1) using values -0.58/ (0.35-1) = 0.892.
Question 56,"6. If ZF=0.6 and also feed contains 72% mole of the liquid, then intercept of x axis is",a) 0.744,b) 0.899,c) 0.833,d) 1.2,c,Explanation: As (ZF/q) using values 0.6/ (0.72) = 0.833.
Question 57,7. Calculate minimum reflux? If intercept is 0.56 and XD= 0.96,a) 0.174,b) 0.125,c) 0.21,d) 0.28,a,Explanation: As 0.56=XD/ (RM+1) = 0.96/ (RM+1) M= 0.174.
Question 58,8. Slope of rectifying line is given by,a) R/XD,b) R/(R+1),c) F/ (D+W),d) R/(R+1),b,"Explanation: The rectifying line slope is always given as ratio of Reflux ratio plus unity i.e. R/(R+1), While R/XD gives us the reflux to liquid ratio for the operation."
Question 59,"9. If xD=0.95, xW= 0.04 and _=2.5. Find total trays?",a) 7,b) 6.7,c) 7.7,d) 6,b,Explanation: Using Fenske’s equation total number of trays to be calculate are  5.7 as Nm + 1 then 5.7+1 = 6.7 which is the final answer. 
Question 60,10. A Pinch point may occur at intersection of feed line and,a) Stream line,b) Stripping line,c) Rectifying line,d) Equilibrium line,d,"Explanation: Pinch point always occurs at intersection of feed line and equilibrium line, while plot of x and y are called as the Equilibrium line."
Question 61,"1. For the light key component, Equilibrium relation is",a) yK=x,b) Kx=y,c) Depend upon trays,d) Can’t be specified,a,"Explanation: Here Kx=y is the equilibrium relation, which does not depends upon the number of trays or the vice versa relation i.e.  Kx=y representing x and y moles of gas and fluid."
Question 62,"2. If the fractional recovery of light key in the distillate is FR, then light key in the feed is",a) DxD= (FRD)+FxLK,b) DxD= (FRD)/FxLK,c)  DxD= (FRD)FxLK,d) DxD= (FRD),c,"Explanation: The definition of the fractional recovery is DxD= (FRD) FxLK, while gives us the material balance on feed and distillate DxD= (FRD)."
Question 63,"3. For multi-component systems, Underwood Equations gives",a) Minimum Reflux,b) Minimum Strip,c) Maximum Reflux,d) Minimum Trays,a,"Explanation: Underwood Equations gives Minimum Reflux, Fenske’s equation gives minimum Trays and McCabe gives us minimum Reflux."
Question 64,4. Gilliland Correlation is arranged to estimate the,a) Numbers of Stages,b) Numbers of Reboiler,c) Numbers of Feed,d) Numbers of Column,a,"Explanation: Gilliland Correlation is arranged to estimate the Numbers of Stages at finite reflux ratio, while reboiler is only a unit piece of set."
Question 65,5. Gilliland’s y intercept is given as,a) Nmin/N+1,b) N-Nmin/N+1,c) N+Nmin/N+1,d) N/N+1,b,"Explanation: Gilliland represented correlation graphically as, N-Nmin/N+1 on y axis, where N is the number of stages."
Question 66,6. Gilliland’s x intercept is given as,a) Rmin/R+1,b) R/R+1,c) Nmin/R+1,d) R-Rmin/R+1,d,"Explanation: Gilliland represented correlation graphically as R-Rmin/R+1 on x axis, where R is the reflux ratio of the system."
Question 67,"7. Optimum feed-stage location, can be obtained by using",a) Gilliland correlation,b) Kirk bride correlation,c) Fenske’s correlation,d) Sorel’s correlation,b,"Explanation: An approximate optimum feed-stage location, can be obtained by Equation of Kirk bride correlation while Gilliland correlation is used to plot intercepts."
Question 68,8. For Multicomponent Mixtures Equilibria depend on ?,a) Pressure,b) Temperature,c) Humidity,d) Enthalpy,b,"Explanation: It depends on T, which changes from stage to stage, Pressure is not the deciding criteria as it can vary from Colum to column."
Question 69,"9. In multicomponent distillation, the separation of components is calculated using",a) Assumed flows of species,b) Assumed flows of reflux,c) Assumed flows of Vapor,d) Assumed flows of liquid,c,"Explanation: The number of plates above and below the feed is assumed, and the separation is calculated using assumed reflux."
Question 70,"10. Once the components are identified, in a multicomponent distillation they are called",a) Key Components,b) Mixed Components,c) Flow Components,d) Gain Components,a,"Explanation: Once the components are identified, they are called Key Components, the components which are hence mixed in a single stage rate called mixed components."
Question 71,1. More volatile keys are defined as,a) Heavy key (H),b) Over Key (O),c) Light Key (L),d) Down comer Key (D),c,"Explanation: Keys must differ in volatility more volatile is the Light Key (L), while the less volatile keys are defined as Heavy key (H). "
Question 72,2. Components heavier than the heavy key are finally,a) Recovered in the Condenser,b) Recovered in the bottom stream,c) Recovered in the Upsides stream,d) Not recovered,b,Explanation: Components heavier than the heavy key are finally separated at bottom stream and light key at the top. 
Question 73,"3. For an infinite number of plates required, the desired separation",a) Hardly possible,b) Finely possible,c) Can’t be specified,d) Assumable,a,"Explanation: At infinite plates for reflux ratio, the desired separation is just barely possible, while for fixed number of trays the separation can be assumed. "
Question 74,4. Which of the following model is best for computer simulation?,a) Auto Model,b) HYSYS Model,c)  Cremer Model,d) Two parameter model,b,"Explanation: For computer simulation HYSYS Model is widely used, auto model is used to design automobiles, whereas two parameter model is used in reaction operations.   "
Question 75,"5. For computer simulation, considerations were defined by",a) Richardson and Coulson,b) Robinson and Gilliland,c) Murphree and Fenske,d) Johnson and Morgan,d,Explanation: Key considerations were defined by Johnson and Morgan and Robinson and Gilliland gave the correlation of stages and Richardson and Coulson are famous chemical engineering authors. 
Question 76,"6. For identifying misallocated feed stages, which of the following is used?",a) Key Ratios,b) Molar Ratios,c) Reflux Ratios,d) Feed Ratios,a,"Explanation: Misallocated feed stages are identified using Key Ratios, while separation are identified using the feed ratios. "
Question 77,7. Key ratios and stages are plotted on which scale?,a) Binary scale,b) Exponential Scale,c) Semi log scale,d) Pressure scale,c,"Explanation: Key ratios and stages are plotted on Semi log scale, and equilibrium relation are plotted on binary scale. "
Question 78,8. d/b plots are also called as,a) Key plots,b) Mole plots,c) Reflux plots,d) Non Key plots,a,"Explanation: They are called as key plots always, where d is the higher key representative and b the lower one. "
Question 79,9. d/b plots are used when there is,a) Non key components,b) Total reflux,c) Boil up required,d) Can’t be specified,a,"Explanation: The d/b plots are used when there is tight spacing on non-key components, while full withdrawal of product is called as total reflux. "
Question 80,10. d/b plots are,a)  Exponential,b) Logarithmic,c) Linear,d) Non linear,d,"Explanation: The d/b plots are frequently Nonlinear, equilibrium plots are nonlinear and diagonal plots are linear. "
Question 81,1. Tray efficiency correspondingly depends upon?,a) Column Diameter,b) Column throughput,c) Column length,d) Column feed,b,Explanation: Tray efficiency depends upon column throughput and velocity depends upon the Column Diameter. 
Question 82,2. When a minor fraction of liquid flows to the tray below through the tray perforations it is called,a) Weeping,b) Dumping,c) Entrainment,d) Feeding,a,"Explanation: During weeping, a minor fraction of liquid flows to the tray below through the tray perforations. "
Question 83,"3. When distillate contains highest possibility of light key, D/F approaches",a) Infinity,b) Zero,c) Unity,d) Double,c,Explanation: When distillate contains highest possibility of light key D/F approaches Unity and lowest when D/F approaches Zero. 
Question 84,4. At higher recovery _____ distillate is produced.,a) Low,b) More,c) Finite,d) Unwanted,b,Explanation: At higher recovery ¬¬¬¬More distillate is produced but of lower purity. At a lower recovery the relation follows an inverse character. 
Question 85,5. The vertical D/F line indicated the,a) Maximum impurity level,b) Minimum impurity level,c) More separation,d) Less separation,a,"Explanation: The vertical D/F line indicated the Maximum impurity level at that point on the curve, and this should has to be minimized for better operations. "
Question 86,6. The material balance optimization is also referred as,a) L V optimization,b) B D optimization,c) D B optimization,d) V L optimization,c,Explanation: D B is optimization at a fixed recovery and L V optimization is done for the matching of feed rates. 
Question 87,"7.  Raising the column pressure, results in",a) Lower relative volatility,b) Higher relative volatility,c) No effect,d) Higher boiling point,a,Explanation: The unfavorable effects of raising column pressure is that it lowers relative volatility and thus discarding the products formation. 
Question 88,8. What does DCF represents?,a) Distillation Corp Factor,b) Damping Correction Factor,c) Down Comer Flow,d) Discounted Cash flow,d,"Explanation: DCF is used for estimating payout period, while down comer flow is a physical quantity of column. "
Question 89,9. What does RVP Stands For?,a) Reid Vapor pressure,b) Reflux vapor pressure,c) Reid Viscous Parameter,d) Right Vary Parameter,a,"Explanation: It is a physical property representing Reid Vapor pressure, while for performing reflux operations the Reflux vapor pressure is considered.  "
Question 90,10. Energy balance optimization is a prime factor for setting,a) Operations,b) Cost,c) Reflux,d) Feed,b,"Explanation: Unlike Material balance optimization, Energy balance optimization can be used for the setting of a distillation column. "
Question 91,"1. The number of theoretical stages, depends on the",a) Stepping off the tray,b) Reflux ratio,c) Operating line,d) Flow rates,b,"Explanation: The number of theoretical stages depends on the reflux ratio R = L0/D, while the reflux ratio itself depends upon the operating line. "
Question 92,"2. When R is infinite, the slope of this rectifying becomes",a) 0,b) 1,c) 0.5,d) Can’t be specified,b,"Explanation: When R is infinity, the slope of this line becomes 1, while R is zero the slope of this line reaches infinity. "
Question 93,"3.  If x=0.4 and y =0.6633 and point xD (0.9, 0.9). Then estimate Rmin",a) 0.9,b) 0.4734,c) 0.4,d) 0.66,a,Explanation: As Rmin/R+1 = (0.9-0.6633)/ (0.9/0.4) = 0.4734 then 0.4734/1-0.4734 = 0.9. 
Question 94,"4. If distillate is 95%, and withdrawal is 4 and _=2.5. Estimate total number of tray?",a) 7.7,b) 10,c)  6.7,d) 5.7,c,Explanation: Using Fenske’s equation and subsuming values we have 2.66/log 2.5= 6.7. 
Question 95,"5. For non-ideal cases, to calculate number of stages we use",a) Point efficiency,b) Murphree efficiency,c) Tray efficiency,d) Overall efficiency,b,"Explanation: To calculate the number of stages in a non-ideal case, Murphree efficiency line is used instead of the ideal. "
Question 96,6. Minimum reflux ratio in a distillation column results in,a) Optimum no. of trays,b) Minimum reboiler size,c)  Maximum condenser size,d) Minimum number of trays,c,Explanation: Minimum reflux ratio in a distillation column results in maximum condenser size as inversely proportional. 
Question 97,"7. In a tray column, Murphree efficiency",a) Exceed 100%,b) Equal to 100%,c) Can’t be specified,d) Depend upon cases given,a,"Explanation:  In a non-ideal case, Murphree efficiency can exceed 100%, also it depends on the cases given and the feed type. "
Question 98,"8. For value of m, the change in liquid concentration is independent of tray location if",a) L/V = 1,b) V/L =1,c) L/mV=1,d) Vm/L=1,c,"Explanation: At this condition slope of operating line equals to slope of equilibrium line, i.e. m = 1 this shows the steady state operation. "
Question 99,"9. At minimum reflux, No. stages are",a) Unity,b) Infinite,c) Zero,d) Negative,b,"Explanation:  Minimum reflux and stages are inversely proportional relation, while at maximum reflux the number of stages are zero.  "
Question 100,10. Scaling up from pilot scale to industrial scale only increases,a) Feed rates,b) Reflux ratio,c) No. of stages,d) Composition,a,"Explanation: There will be no effect on internal property only feed rates are increased after scaling, Only dimensionless properties change like Re, Sc and Sh. "
Question 101,"1. The underwood’s equation, implies of using trial and error for finding",a) _,b) _,c) _,d) Ω,a,"Explanation: We find _ which must lie between relative volatilities of the keys, while _ denotes the relative volatility of components."
Question 102,"2. The ratio of the key components is essentially equal to their ratio in liquid feed, was given by?",a) Underwood,b) Gilliland,c) Brown-Martin,d) Fenske,c,"Explanation: This method was based on the observation that a feed pinch point, Fenske is based on feed compositions of the system."
Question 103,3. Colburn Method can be used to calculate the _____ in a binary system.,a) Minimum Reflux,b) Maximum Reflux,c) Minimum Trays,d) Maximum Trays,a,"Explanation: Minimum reflux can be calculated by the Colburn method, Fenske’s can be used for Minimum Trays."
Question 104,4. Colburn method is based on the,a) Constant Molar Overflow and relative volatility,b) Steady state flow,c) Reflux ratio,d) Maximum Trays,a,Explanation: The Colburn method is an elaborate method based on assumption that Constant Molar Overflow and relative volatility.
Question 105,"5. A non-key component may be distributed, if it has volatility",a) Very far to one from other keys,b) Same as that of non-key,c) Very close to that of one keys,d) Constant Molar Overflow,c,"Explanation: Volatility that very close to that of one keys is not disturbed, as constant molar overflow resides for the column feed assumptions."
Question 106,6. If the flow rates of liquid and distillate are 150 kmol/h and 100 kmol/h. Find reflux ratio?,a) 90,b) 50,c) 15,d) 30,c,Explanation: Reflux is given by L/D = 150/100 = 15.
Question 107,7. If S=8.137 and _ =1.956. Then No. of stages are?,a) 13,b) 14,c) 12,d) 16,c,Explanation: As N=S/ln _ = 8.137/ln 1.956 = 12.
Question 108,8. The ROSE Method involves the plot of,a) 1/R vs 1/N,b) 1/S vs 1/N,c) 1/S vs 1/R,d) 1/T vs 1/P,a,"Explanation: Rose curve is not a straight line given by 1/R vs 1/N, while 1/S vs 1/N is defined as the inverse Rose curve method."
Question 109,9. The Ratio of optimum feed stages to total number of stages is,a) Dependent on number of stages,b) Independent of number of stages,c) Independent of total stage,d) Inversely proportional.,b,"Explanation: This is mathematically explained as Fenske’s equation, which also involves relative volatility of the components."
Question 110,10. The K value of Methane at 205oF is?,a) 15,b) 28,c) 16,d) 1.65,a,"Explanation: Using Tabulated data as in Henry Kister (Table 2.8) it is specified, these values are based on experiments and can’t be calculated using any formula they are purely correlations. "
Question 111,1. Light non-keys end up as a,a) Final product,b) Feed outlet,c) Bottom end product,d) Overhead product,d,"Explanation: Light non-keys always end up as an overhead product, while heavy keys at bottom product of the column."
Question 112,2. Heavy non-keys end up as a,a) Final product,b) Feed outlet,c) Bottom end product,d) Overhead product,c,"Explanation: Heavy non-keys always end up as a Bottom end product, this occurs due to volatility difference in the components."
Question 113,3. The reflux ratio corresponding to the minimum total cost is called as,a) Optimum reflux ratio,b) Minimum reflux ratio,c) Final Ratio,d) Total Reflux Ratio,a,Explanation: The reflux ratio corresponding to the minimum total cost is called as Optimum reflux ratio and the final cost related is called as final ratio.
Question 114,"4. The concentration of multi component mixture in mass transfer process, can be represented by",a) Mass concentration,b) Molar concentration,c) Molar density,d) Each quantity is important,d,"Explanation: The concentration of multi component mixture can be represented by all molar forms independent of property, so concentration as well as density are equally important."
Question 115,"5. HETP is numerically equal to HTU, If and only if operating line",a) Lies below the equilibrium line,b) Lies above equilibrium line,c) At equilibrium line,d) Is far from equilibrium line,c,"Explanation:  HETP is numerically equal to HTU if and only if operating line is parallel to equilibrium line, this means NTU i.e. number of transfer units are unity."
Question 116,"6. In binary system, Separation is very efficient when relative volatility is",a) 1,b) >1,c) <1,d)  Zero,b,"Explanation: If _ >1 efficiency of separation increases, if separation is difficult then _ < 1 and if no separation is possible then _= 0."
Question 117,"7. In batch distillation, with constant reflux overhead product composition",a) Increases with time,b) Decreases with time,c) Does not vary with time,d) Does vary with time,b,"Explanation:  As batch operation feed reduces with given time thus reflux decreases, as batch distillation contains a limited amount of feed."
Question 118,8. Which of the following assumes constant molal vaporization and overflow?,a) McCabe Thiele method,b) Ponchan Savarit Method,c) Enthalpy concentration method,d) Plate absorption method,a,"Explanation: The McCabe Thiele method assumes constant molal vaporization and overflow, while the Ponchan Savarit Method is based on the enthalpy balance of components."
Question 119,9. The McCabe Thiele method,a) Uses molal units for material and energy balance,b) Uses weight fractions to express liquid and vapor composition,c) Can use any type of units,d) Is more accurate than ponchan savarit method,b,Explanation: The McCabe Thiele method uses weight fractions to express liquid and vapor composition for calculations.
Question 120,"10. If q is interpreted to be fraction of feed stream that is liquid, then for saturated liquid feed",a) q =0,b) q <0,c) q >l0,d) q =1,b,Explanation: For saturated liquid feed q is always less than 0 and for saturated gas feed q is greater than 0.
