Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 42,4. Which of the following statements are true with regard to resistance?,a) Resistance is directly proportional to a length of the wire,b) Resistance is directly proportional to an area of cross section of the wire,c) Resistance is inversely proportional to the length of the wire,d) All the statements are false,b,Explanation: The expression for resistance is: Resistance=Resistivity*length of wire/ area of cross section of the wire. Hence resistance is directly proportional to length.
Question 43,"6. Which, among the following is a unit for resistivity?",a) ohm/metre,b) ohm/metre2,c) ohm-metre,d) ohm-metre2,c,Explanation: Resistivity= RA/l= ohm*metre2/metre. Hence the unit of resistivity is ohm- metre.
Question 44,7. What is the resistivity of Copper?,a) 1.59*10-8ohm-m,b) 2.7*10-8ohm-m,c) 7.3*10-8ohm-m,d) 5.35*10-8ohm-m,a,"Explanation: Resistivity is a material property. Different materials have different resistivityÕs. Resistivity depends on the material of the wire, hence the resistivity of copper is 1.59*10-8 ohm-metre."
Question 45,8. Calculate the ratio of the resistivity of 2 wires having the same length and same resistance with area of cross section 2m2 and 5m2 respectively.,a) 5:7,b) 2:7,c) 2:5,d) 7:5,c,"Explanation: Resistivity of first wire= RA1/l= 2R/l.Resistivity of second wire= RA2/l = 5R/l.Ratio of the first resistance to the second= (2A/l)/(5A/l)= 2/5."
Question 46,9. Which of the following statements are true with regard to resistivity?,a) Resistance depends on the temperature,b) Resistance does not depend on the temperature,c) Resistance does not depend on the length,d) All the statements are false,a,"Explanation: Resistance is a temperature dependent element. As the temperature increases, resistance also increases, hence resistance depends on temperature."
Question 47,10. The reciprocal of resistivity is________,a) Conductance,b) Resistance,c) Conductivity,d) Impedance,c,"Explanation: The expression for resistivity is= RA/l. The expression for conductivity= Cl/A; C=1/R => Conductivity= l/(AR) = 1/resistivity. Hence, conductivity is the reciprocal of resistivity."
Question 48,1. The resistance of pure metals ___________,a) Increases with an increase in temperature,b) Decreases with an increase in temperature,c) Remains the same with an increase in temperature,d) Becomes zero with an increase in temperature,a,"Explanation: In a conductor, the valence band and conduction band overlap each other, there is an excess of electrons in the conduction band. When the temperature increases, there is an overcrowding of electrons in the conduction band hence reducing the mobility and hence resistance increases."
Question 49,2. The resistance of insulators __________,a) Increases with an increase in temperature,b) Decreases with an increase in temperature,c) Remains the same with an increase in temperature,d) Becomes zero with an increase in temperature,b,"Explanation: In case of an insulator, the energy gap between the conduction band and the valence band is very large. When the temperature is increased, the electrons move from the conduction band to the valence band and hence it starts conducting. When conductance increases, resistance decreases, since C=1/R. Thus, when the temperature increases, resistance decreases in insulators."
Question 50,3. Which of the following statements are true about metals?,a) Metals have a positive temperature coefficient,b) Metals have a negative temperature coefficient,c) Metals have zero temperature coefficient,d) Metals have infinite temperature coefficient,a,"Explanation: The resistance of metals increases with an increase in temperature thus, it has a positive temperature coefficient."
Question 51,4. Which of the following statements are true about insulators?,a) Insulators have a positive temperature coefficient,b) Insulators have a negative temperature coefficient,c) Insulators have zero temperature coefficient,d) Insulators have infinite temperature coefficient,b,"Explanation: Insulators have a negative temperature coefficient because as temperature increases, the resistance of insulators decreases."
Question 52,5. What is the unit of temperature coefficient?,a) ohm/centigrade,b) ohm-centigrade,c) centigrade-1,d) centigrade,c,"Explanation: R=Reff[1+temp. coeff(T-Teff)].From the given expression: (R/Reff-1)/(T-Teff)= temp. coeff. Hence, the unit is the reciprocal of that of temperature= centigrade-1."
Question 53,6.  A copper coil has a resistance of 200 ohms when its mean temperature is 0 degree centigrade. Calculate the resistance of the coil when its mean temperature is 80 degree centigrade.,a) 268.5 ohm,b) 268.5 kilo-ohm,c) 286.5 ohm,d) 286.5 kilo-ohm,a,"Explanation: The temperature coefficient of copper is 0.00428 centigrade-1R1=R0(1+temp. coeff.*T1)= 200(1+0.00428*80)= 268.5 ohm."
Question 54,7. The temperature of a coil cannot be measured by which of the following methods?,a) Thermometer,b) Increase in resistance of the coil,c) Thermo-junctions embedded in the coil,d) Calorimeter,d,Explanation: Calorimeter measures the amount of heat and not the temperature of the coil coefficient. The temperature of a coil is mainly measured by a thermometer.
Question 55,8. The rise or fall in resistance with the rise in temperature depends on ________,a) The property of the conductor material,b) The current in the metal,c)  Both the given options,d) Does not depend on any factor,a,Explanation: The rise or fall in resistance with a rise in temperature depends upon the property of the material. Hence it rises with temperature in metals and falls with temperature in insulators and semi-conductors.
Question 56,"9. If the temperature is increased in semi-conductors such that the resistance incessantly falls, it is termed as_______",a) Avalanche breakdown,b) Zener breakdown,c) Thermal runway,d) Avalanche runway,c,"Explanation: When the temperature keeps increasing, the resistance keeps falling continuously and hence the current to increase. This causes the heat in the semi-conductor to rise. This causes the temperature to increase further and the resistance to further decrease. This process continues and until there is sufficient heat to destroy the structure of the semi-conductor completely. This is known as a thermal runway."
Question 57,10. Materials having resistance almost equal to zero is_______,a) Semi-conductor,b) Conductor,c) Superconductors,d) Insulators,c,"Explanation: When the temperature of a material falls to absolute zero, the resistance falls to zero and hence there are no I2R losses. Since resistance is zero, conductance is almost infinity and hence these materials are known as superconductors."
Question 58,5. Nodal analysis is generally used to determine______,a) Voltage,b) Current,c) Resistance,d) Power,a,Explanation: Nodal analysis uses KirchhoffÕs Current Law to find all the node voltages. Hence it is a method used to determine the voltage.
Question 59,6. Mesh analysis is generally used to determine_________,a) Voltage,b) Current,c) Resistance,d) Power,b,Explanation: Mesh analysis uses KirchhoffÕs Voltage Law to find all the mesh currents. Hence it is a method used to determine current.
Question 60,9. KVL is associated with____________,a) Mesh analysis,b) Nodal analysis,c) Both mesh and nodal,d) Neither mesh nor nodal,a,Explanation: KVL employs mesh analysis to find the different mesh currents by finding the IR products in each mesh.
Question 61,10. KCL is associated with_________,a) Mesh analysis,b) Nodal analysis,c) Both mesh and nodal,d) Neither mesh nor nodal,b,Explanation: KCL employs nodal analysis to find the different node voltages by finding the value if a current in each branch.
Question 62,8. Mesh analysis employs the method of ___________,a) KVL,b) KCL,c) Both KVL and KCL,d) Neither KVL nor KCL,a,Explanation:  KVL employs mesh analysis to find the different mesh currents by finding the IR products in each mesh.
Question 63,9. Mesh analysis is generally used to determine _________,a) Voltage,b) Current,c) Resistance,d) Power,b,Explanation: Mesh analysis uses KirchhoffÕs Voltage Law to find all the mesh currents. Hence it is a method used to determine current.
Question 64,10. Mesh analysis can be used for __________,a) Planar circuits,b) Non-planar circuits,c) Both planar and non-planar circuits,d) Neither planar nor non-planar circuits,a,"Explanation: If the circuit is not planar, the meshes are not clearly defined. In planar circuits, it is easy to draw the meshes hence the meshes are clearly defined."
Question 65,6. Nodal analysis is generally used to determine_______,a) Voltage,b) Current,c) Resistance,d) Power,a,Explanation: Nodal analysis uses KirchhoffÕs Current Law to find all the node voltages. Hence it is a method used to determine the voltage.
Question 66,"7. If there are 10 nodes in a circuit, how many equations do we get?",a) 10,b) 9,c) 8,d) 7,b,"Explanation: The number of equations we get is always one less than the number of nodes in the circuit, hence for 10 nodes we get 9 equations."
Question 67,8. Nodal analysis can be applied for________,a) Planar networks,b) Non-planar networks,c) Both planar and non-planar networks,d) Neither planar nor non-planar networks,c,"Explanation: Nodal analysis can be applied for both planar and non-planar networks since each node, whether it is planar or non-planar, can be assigned a voltage."
Question 68,9. How many nodes are taken as reference nodes in a nodal analysis?,a) 1,b) 2,c) 3,d) 4,a,"Explanation: In nodal analysis, one node is treated as the reference node and the voltage at that point is taken as 0."
Question 69,"1. In superposition theorem, when we consider the effect of one voltage source, all the other voltage sources are____________",a) Shorted,b) Opened,c) Removed,d) Undisturbed,a,"Explanation: In superposition theorem when we consider the effect of one voltage source, all the other voltage sources are shorted and current sources are opened."
Question 70,"2. In superposition theorem, when we consider the effect of one current source, all the other voltage sources are____________",a) Shorted,b) Opened,c) Removed,d) Undisturbed,a,"Explanation: In superposition theorem, whether we consider the effect of a voltage or current source, voltage sources are always shorted and current sources are always opened."
Question 71,"3. In superposition theorem, when we consider the effect of one voltage source, all the other current sources are____________",a) Shorted,b) Opened,c) Removed,d) Undisturbed,b,"Explanation: In superposition theorem when we consider the effect of one voltage source, all the other current sources are opened and voltage sources are shorted."
Question 72,"4. In superposition theorem, when we consider the effect of one current source, all the other current sources are____________",a) Shorted,b) Opened,c) Removed,d) Undisturbed,b,"Explanation: In superposition theorem, whether we consider the effect of a voltage or current source, current sources are always opened and voltage sources are always shorted."
Question 73,8. Find the voltage due to the 15A source.,a) 0V,b) 2V,c) 4V,d) 6V,a,"Explanation: Due to the 15V source, the 10V and 16V sources get shorted and the 3A source acts as an open circuit. Since the 10V source is shorted, it acts as a low resistance path and current flows only within that loop and do not flow to the 20 ohm resistor. Hence the voltage is 0V."
Question 74,9. Superposition theorem is valid for_________,a) Linear systems,b) Non-linear systems,c) Both linear and non-linear systems,d) Neither linear nor non-linear systems,a,Explanation: Superposition theorem is valid only for linear systems because the effect of a single source cannot be individually calculated in a non-linear system.
Question 75,10. Superposition theorem does not work for________,a) Current,b) Voltage,c) Power,"d) Works for all: current, voltage and power",c,Explanation: Power across an element is not equal to the power across it due to all the other sources in the system. The power in an element is the product of the total voltage and the total current in that element.
Question 76,4. The Thevenin voltage is the__________,a) Open circuit voltage,b) Short circuit voltage,c) Open circuit and short circuit voltage,d) Neither open circuit nor short circuit voltage,a,Explanation: Thevenin voltage is the open circuit voltage. It is the voltage across the specified terminals. It is not the short circuit voltage because short circuit voltage is equal to zero.
Question 77,5. Thevenin resistance is found by ________,a) Shorting all voltage sources,b) Opening all current sources,c) Shorting all voltage sources and opening all current sources,d) Opening all voltage sources and shorting all current sources,c,Explanation: Current sources have infinite internal resistance hence behave like an open circuit whereas ideal voltage sources have 0 internal resistance hence behave as a short circuit.
Question 78,6. TheveninÕs theorem is true for __________,a) Linear networks,b) Non-Linear networks,c) Both linear networks and nonlinear networks,d) Neither linear networks nor non-linear networks,a,"Explanation: TheveninÕs theorem works for only linear circuit elements and not non-linear ones such as BJT, semiconductors etc."
Question 79,7. In TheveninÕs theorem Vth is__________,a) Sum of two voltage sources,b) A single voltage source,c) Infinite voltage sources,d) 0,b,"Explanation: TheveninÕs theorem states that a combination of voltage sources, current sources and resistors is equivalent to a single voltage source V and a single series resistor R."
Question 80,8. Vth is found across the ____________ terminals of the network.,a) Input,b) Output,c) Neither input nor output,d) Either input or output,b,"Explanation: According to TheveninÕs theorem, Vth is found across the output terminals of a network and not the input terminals."
Question 81,9. Which of the following is also known as the dual of TheveninÕs theorem?,a) NortonÕs theorem,b) Superposition theorem,c) Maximum power transfer theorem,d) MillmanÕs theorem,a,Explanation: NortonÕs theorem is also known as the dual of TheveninÕs theorem because in NortonÕs theorem we find short circuit current which is the dual of open circuit voltage-what we find in TheveninÕs theorem.
Question 82,10. Can we use TheveninÕs theorem on a circuit containing a BJT?,a) Yes,b) No,c) Depends on the BJT,d) Insufficient data provided,b,Explanation: We can use TheveninÕs theorem only for linear networks. BJT is a non-linear network hence we cannot apply TheveninÕs theorem for it.
Question 83,1. The Norton current is the_______,a) Short circuit current,b) Open circuit current,c) Open circuit and short circuit current,d) Neither open circuit nor short circuit current,a,Explanation: Norton current is the short circuit current. It is the current through the specified load resistance. It is not the open circuit current because open circuit current is equal to zero.
Question 84,2. Norton resistance is found by?,a) Shorting all voltage sources,b) Opening all current sources,c) Shorting all voltage sources and opening all current sources,d) Opening all voltage sources and shorting all current sources,c,Explanation: Current sources have infinite internal resistance hence behave like an open circuit whereas ideal voltage sources have 0 internal resistances hence behave as a short circuit.
Question 85,3. NortonÕs theorem is true for __________,a) Linear networks,b) Non-Linear networks,c) Both linear networks and nonlinear networks,d) Neither linear networks nor non-linear networks,a,"Explanation: NortonÕs theorem works for only linear circuit elements and not non-linear ones such as BJT, semiconductors etc."
Question 86,4. In NortonÕs theorem Isc is__________,a) Sum of two current sources,b) A single current source,c) Infinite current sources,d) 0,b,"Explanation: NortonÕs theorem states that a combination of voltage sources, current sources and resistors is equivalent to a single current source Ith and a single parallel resistor R."
Question 87,5. Isc is found across the ____________ terminals of the network.,a) Input,b) Output,c) Neither input nor output,d) Either input or output,b,"Explanation: According to NortonÕs theorem, Isc is found through the output terminals of a network and not the input terminals."
Question 88,6. Can we use NortonÕs theorem on a circuit containing a BJT?,a) Yes,b) No,c) Depends on the BJT,d) Insufficient data provided,b,Explanation: We can use NortonÕs theorem only for linear networks. BJT is a non-linear network hence we cannot apply NortonÕs theorem for it.
Question 89,10. Which of the following is also known as the dual of NortonÕs theorem?,a) TheveninÕs theorem,b) Superposition theorem,c) Maximum power transfer theorem,d) MillmanÕs theorem,a,Explanation: TheveninÕs theorem is also known as the dual of NortonÕs theorem because in NortonÕs theorem we find short circuit current which is the dual of open circuit voltage-what we find in TheveninÕs theorem.
Question 90,1. A voltage source connected in series with a resistor can be converted to a?,a) Current source in series with a resistor,b) Current source in parallel with a resistor,c) Voltage source in parallel with a resistor,d) Cannot be modified,b,"Explanation: A voltage source connected in series can be converted to a current source connected in parallel using the relation obtained from ohmÕs law, that is V=IR. This equation shows that a voltage source connected in series has the same impact as a current source connected in parallel."
Question 91,7. A current source connected in parallel with a resistor can be converted to a?,a) Current source in series with a resistor,b) Voltage source in series with a resistor,c) Voltage source in parallel with a resistor,d) Cannot be modified,b,"Explanation: A current source connected in parallel can be converted to a voltage source connected in series using the relation obtained from ohmÕs law, that is V=IR. This equation shows that a current source connected in parallel has the same impact as a voltage source connected in series."
Question 92,8. A source transformation is_________,a) Unilateral,b) Bilateral,c) Unique,d) Cannot be determined,b,Explanation: A source transformation is bilateral because a voltage source can be converted to a current source and vice-versa.
Question 93,9. In source transformation________,a) Voltage source remains the same,b) Current sources remain the same,c) Both voltage and current source remain the same,d) Resistances remain the same,d,"Explanation: In source transformation, the value of the voltage and current sources change when changed from voltage to current source and current to voltage source but the value of the resistance remains the same."
Question 94,10. If there are 3 10V sources connected in parallel then on source transformation__________,a) The effect of all the sources is considered,b) The effect of only one source is considered,c) The effect of none of the sources is considered,d) The effect of only 2 sources is considered.,b,"Explanation: When voltages are connected in parallel, the effect of only one source is considered because the effect of the voltage remains the same when connected in parallel."
Question 95,"2. Which, among the following is the right expression for converting from delta to star?","a) R1=Ra*Rb/(Ra+Rb+Rc), R2=Rb*Rc/(Ra+Rb+Rc), R3=Rc*Ra/(Ra+Rb+Rc)","b) R1=Ra/(Ra+Rb+Rc), R2=Rb/(Ra+Rb+Rc), Rc=/(Ra+Rb+Rc)","c) R1=Ra*Rb*Rc/(Ra+Rb+Rc), R2=Ra*Rb/(Ra+Rb+Rc), R3=Ra/(Ra+Rb+Rc)","d) R1=Ra*Rb*Rc/(Ra+Rb+Rc), R2=Ra*Rb*Rc/(Ra+Rb+Rc), R3=Ra*Rb*Rc/(Ra+Rb+Rc)",a,"Explanation: After converting to star, each star connected resistance is equal to the product of the resistances it is connected to and the total sum of the resistances. Hence R1=Ra*Rb/(Ra+Rb+Rc), R2=Rb*Rc/(Ra+Rb+Rc), R3=Rc*Ra/(Ra+Rb+Rc)."
Question 96,4. Star connection is also known as__________,a) Y-connection,b) Mesh connection,c) Either Y-connection or mesh connection,d) Neither Y-connection nor mesh connection,a,Explanation: The star connection is also known as the Y-connection because its formation is like the letter Y.
Question 97,"5. Rab is the resistance between the terminals A and B, Rbc between B and C and Rca between C and A. These 3 resistors are connected in delta connection. After transforming to star, the resistance at A will be?",a) Rab*Rac/(Rab+Rbc+Rca),b) Rab/(Rab+Rbc+Rca),c) Rbc*Rac/(Rab+Rbc+Rca),d) Rac/(Rab+Rbc+Rca),a,"Explanation: When converting from delta to star, the resistances in star connection is equal to the product of the resistances it is connected to, divided by the total sum of the resistance.Hence Rab*Rac/(Rab+Rbc+Rca)."
Question 98,"6. Rab is the resistance between the terminals A and B, Rbc between B and C and Rca between C and A. These 3 resistors are connected in delta connection. After transforming to star, the resistance at B will be?",a) Rac/(Rab+Rbc+Rca),b) Rab/(Rab+Rbc+Rca),c) Rbc*Rab/(Rab+Rbc+Rca),d) Rab/(Rab+Rbc+Rca),c,"Explanation: When converting from delta to star, the resistances in star connection is equal to the product of the resistances it is connected to, divided by the total sum of the resistance.Hence Rab*Rbc/(Rab+Rbc+Rca)."
Question 99,"7. Rab is the resistance between the terminals A and B, Rbc between B and C and Rca between C and A. These 3 resistors are connected in delta connection. After transforming to star, the resistance at C will be?",a) Rac/(Rab+Rbc+Rca),b) Rab/(Rab+Rbc+Rca),c) Rbc*Rac/(Rab+Rbc+Rca),d) Rab/(Rab+Rbc+Rca),c,"Explanation: When converting from delta to star, the resistances in star connection is equal to the product of the resistances it is connected to, divided by the total sum of the resistance.Hence Rac*Rbc/(Rab+Rbc+Rca)."
Question 100,"9. If a 6 ohm, 2ohm and 4ohm resistor is connected in delta, find the equivalent star connection.","a) 1ohm, 2ohm, 3ohm","b) 2ohm, 4ohm, 7ohm","c) 5ohm, 4ohm, 2ohm","d) 1ohm, 2ohm, 32/3ohm",d,"Explanation: Using the delta to star conversion formula:R1=2*6/(2+6+4)R2=2*4/(2+6+4)R3=4*6/(2+6+4)."
Question 101,"10. If a 4ohm, 3ohm and 2ohm resistor is connected in delta, find the equivalent star connection.","a) 8/9ohm, 4/3ohm, 2/3ohm","b) 8/9ohm, 4/3ohm, 7/3ohm","c) 7/9ohm, 4/3ohm, 2/3ohm","d) 8/9ohm, 5/3ohm, 2/3ohm",a,"Explanation: Using the delta-star conversion formula:R1=4*3/(2+3+4)R2=2*3/(2+3+4)R3=2*4/(2+3+4)."
