Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 14,4. Which of the following simultaneous loading conditions are not necessary to be considered for the most severe situations:-,a) D + F,b) D + H + F + L + T,c) D + H + F,d) 0.6D + W + H,c,Explanation: Necessary conditions are mentioned in Section 2 of ASCE 7-02. These can be matched from there.
Question 15,5. With which loads are impact effects considered?,a) Rain,b) Snow,c) Live,d) Fluids,c,"Explanation: Impact effects occur when live loads are quickly applied. So, they are considered with them only."
Question 16,6. Which of the following load do not vary appreciably with time?,a) Snow,b) Dead,c) Rain,d) Wind,b,"Explanation: There is never a permanent presence of snow on a structure, nor is that of rain and wind."
Question 17,"7. If a full dead load is not acting during an earthquake or a severe wind storm, then chances of overturning of building will:-",a) Decrease,b) Increase,c) Remain same,d) Depend upon case,b,"Explanation: Earthquake and wind load acts in lateral direction, enhancing overturning. While, dead load acts in the vertical downward direction resisting overturning."
Question 18,"8. When two or more loads are acting on a structure in addition to dead load, then ASCE permits the loads other than dead loads to be multiplied by a factor of (provided the result is not less than that produced by dead load and the load causing greatest effect)",a) 0.60,b) 0.65,c) 0.70,d) 0.75,d,"Explanation: In these conditions, most likely loads other than dead one do not achieve their maximum values simultaneously. This assumption is validated by load surveys."
Question 19,"9. In the above question, using factor of 0.75 is:-",a) Compulsory,b) Compulsory in some case,c) Depends upon the engineer,d) Depends upon loads,c,Explanation: Factor of 0.75 is only helping in listing the minimum conditions to be considered. 
Question 20,"1. By this method, the load factors are:-",a) Smaller than 0.5,b) 0.5 < 0.75,c) 0.75 < 1,d) Larger than 1,d,"Explanation: Resulting factored load are used to have a design to support the ultimate loads. So, factors are > 1."
Question 21,2. Purpose of load factors is to account for:-,a) Lapse in designing,b) Lapse in constructing,c) Lapse in funding,d) Lapse in predicting magnitudes of dead or live load,d,Explanation: It accounts for uncertainties related to estimation of magnitude of dead or live loads.
Question 22,3. Load factors used for live load are _____ than that used for dead loads.,a) Smaller,b) Larger,c) Depends upon case,d) Depends upon loading,b,Explanation: Magnitudes of dead loads can be predicted more accurately than magnitudes of live loads.
Question 23,4. The load factor to be used with strength design depends upon:-,a) Amount of load,b) Is constant,c) Depends upon engineer,d) Depends upon type of structure,d,Explanation: Load factors are determined statistically and type of structures is considered.
Question 24,5. Which of the following load combinations is recommended for building structures?,a) D + F,b) 1.4D + F,c) D + 1.4F,d) 1.4(D + F),D,Explanation: These are mentioned inn ASCE 7-02 and can be verified from there.
Question 25,"6. When larger dead loads tend to reduce the effects of other loads, what is the recommended factor that is used with the dead load?",a) 0.9,b) 0.8,c) 0.7,d) 0.6,a,Explanation: 0.9D + 1.6W + 1.6H  &  0.9D + 1E + 1.6H are the examples.
Question 26,"8. In the equation U-0.9D + 1.6W + 1.6H, what is the load factor for H if the structural action of H counteracts that due to W or E?",a) 0.1,b) 0.05,c) 0.005,d) 0,d,Explanation: H should be included in design resistance here as lateral earth pressure opposes action of other forces.
Question 27,"9. In case of wind and seismic loads, how many times do we have to apply applicable equations?",a) 1,b) 2,c) 3,d) 4,b,"Explanation: Wind and seismic loads can have two values depending upon direction of those forces, and it is possible for the sign of them to be different."
Question 28,1. Which of the following structural loads are not applied commonly to a building?,a) Dead load,b) Rain load,c) Live load,d) Environmental load,b,Explanation: Rest three types of loads are always applied to buildings.
Question 29,2. Dead load comprises of:-,a) Permanently attached loads,b) Temporarily attached loads,c) Permanent as well as temporary loads,d) Snow load,a,"Explanation: They include weight of structural frame and that of walls, roofs etc."
Question 30,"3. Live loads, with time can vary in:-",a) Magnitude,b) Position,c) Neither position nor magnitude,d) Position as well as magnitude,d,"Explanation: They are caused by occupancy, use and maintenance of buildings."
Question 31,5. Building codes require the partition load to be considered even without partition if live load is less than:-,a) 60 psf,b) 70 psf,c) 80 psf,d) 90 psf,c,Explanation: Modern buildings with less live load initially have high chances to acquire partition after some years.
Question 32,"6. In the method used to establish the magnitude of live load, what is the reference time period?",a) 30 years,b) 35 years,c) 50 years,d) 60 years,c,Explanation: Reference period is typically assumed to be around 50 years so as to establish magnitude of ASCE-02 live loads.
Question 33,8. Impact load results from which type of effects of loads applied?,a) Static,b) Dynamic,c) Static and dynamic,d) Neither static nor dynamic,b,"Explanation: For static load, impact effects are short lived."
Question 34,9. How does an increase in the pitch of the roof affects the amount of load that can be placed on it?,a) It increases,b) It decreases,c) Remains constant,d) Depends upon case,b,"Explanation: As rise increases w.r.t span, load carrying capacity decreases."
Question 35,"10. If R1 = 1.1 and R2 = 1.2, then what is value of Lr(in psf)?",a) 26.1,b) 26.2,c) 26.3,d) 26.4,d,Explanation: Lr = 20 * R1 * R2.
Question 36,1. Find the value of reduction factor R2 if F (rise to span ratio in inches) is given to be 5.,a) 0.95,b) 0.96,c) 0.97,d) 0.98,a,Explanation: R2 = 1.2 – 0.05F if 4 < F < 12.
Question 37,2. What will be the value of reduction factor R1 if value of At  is given to be 500ft2,a) 0.5,b) 0.6,c) 0.7,d) 0.8,c,Explanation: R1 = 1.2-.001At if 200ft2 < At < 600ft2.
Question 38,3. Which type of drainage system will collect the rainwater?,a) Primary,b) Secondary,c) Tertiary,d) Primary and tertiary,a,Explanation: Primary system will collect the rainwater through surface drains on the roof and direct it to the storm sewers.
Question 39,4. What will be the rain load (in psf) if ds is 2 inches and dh is 1 inches?,a) 5.2,b) 10.4,c) 15.6,d) 20.8,c,Explanation: R= 5.2(ds + dh).
Question 40,5. Which out of the following is the static head?,a) ds,b) dh,c) ds + dh,d) ds – dh,a,Explanation: Static head is the depth of water on the undeflected roof up to the inlet of the secondary drainage system when the primary one is blocked.
Question 41,6. What will be the flow rate (in gallons per minute) if A is 10 ft2 and rainfall intensity is 2 inches per hour?,a) 0.208,b) 0.0208,c) 2.08,d) 20.8,a,"Explanation: Q = 0.0104Ai, where I is the intensity of rainfall in inches per hour. "
Question 42,7. What is the value of average wind pressure (in psf) for height more than 100ft which is generally adopted?,a) 10,b) 20,c) 30,d) 40,c,Explanation: 20psf for 0-100 and 30psf for ht. > 100ft.
Question 43,8. In which type of roofs are scuppers used?,a) Large area,b) Small area,c) Large width,d) Small width,a,Explanation: Scuppers are holes which are used to drain out extra clogged rain water.
Question 44,9 In which of the following cases is ASCE procedure not applied?,a) Enclosed structure,b) Regular shape grid,c) High rise structure,d) Roof with 60 ft. height,c,"Explanation: This method is applied in low rise structures along with enclosed, regular shaped and that with s roof height <=60ft."
Question 45,"10. What will be the wind pressure (ps) if adjustment factor (_) is 2, importance factor is 5, while ps30 is 80N/m2?",a) 600 N/m2,b) 700 N/m2,c) 800 N/m2,d) 900 N/m2,c,Explanation: ps = _Ips30.
Question 46,"11. What will be the velocity pressure at a height of 80ft. if k80 = 0.5, k80t = 1.2, kd = 1.3, V = 120mph and I = 1.67?",a) 45.019,b) 46.019,c) 47.019,d) 48.019,d,"Explanation: qz = 0.00256 kz kzt kd v2I, where qz is wind pressure at height z."
Question 47,2. Which types of forces are generated during earthquake?,a) Vertical shear,b) Horizontal shear,c) Bending moment,d) Combination of horizontal and vertical shear,b,Explanation: Ground is displaced and ground is subjected to sudden movements. This causes differential movements in building leading to horizontal shear.
Question 48,3. What will be the static lateral force at 10th level of a structure if total gravity load is x and portion assigned to the 10th level is 10%,a) x,b) 0.1x,c) 0.01x,d) 0.001x,d,Explanation: Fx = 0.01wx.
Question 49,5. Calculate the fundamental natural period of a building made with reinforced concrete moment frames and with the height of highest level as 50ft.,a) 0.676,b) 0.686,c) 0.696,d) 0.666,a,"Explanation: Ta = Ct hnx, Ct = 0.02, x = 0.9."
Question 50,6. What will be the minimum value of total static lateral base shear for a hospital id SDS = 0.15g?,a) .0079gw,b) .0089gw,c) .0099gw,d) .0109gw,c,Explanation: Vmin. = 0.044SDS IW   hospitals have an importance factor of 1.5.
Question 51,7. What will be Vmax in the above question if the hospital is made up of structural steel frames?,a) .01813gw,b) .02813gw,c) .03813gw,d) .04813gw,b,"Explanation: Vmax = SDSW/(R/I),  and value of R foe structural steel frames is approximately 8."
Question 52,8. Calculate value of V in above question if T = 1.676.,a) .01678gw,b) .02678gw,c) .03678gw,d) .04678gw,a,"Explanation: V = SDSW/(TR/I) Also, we can see that Vmax > V > Vmin in this case. Otherwise, we will have to modify the value of V to one of the boundary limits."
Question 53,1. Find the fundamental natural period of this building?,a) 1.175,b) 1.275,c) 1.375,d) 1.475,c,"Explanation: Ta = Ct hnx, Ct will be 0.02, x will be 0.9 and hn will be 110 ft."
Question 54,2. What will be the value of response modification factor (R)?,a) 6,b) 7,c) 8,d) 9,c,"Explanation: Since it is made up of reinforced concrete beam, r will be approximately 8."
Question 55,3. What will be the total static lateral base shear?,a) 66g,b) 450g,c) 327.27g,d) 427.27g,c,Explanation: Calculate v using the formula V = SDSW/(TR/I) which comes out to be 327.27g and also find Vmax  and Vmin  which comes out to be 66g and 450g. Thus Vmax > V > Vmin and the answer is c.
Question 56,4. What will be the value of distribution coefficient k in the above question?,a) 1.4375,b) 1.4875,c) 1.3375,d) 1.3875,a,"Explanation: K = 1+((T-.5)/2), and vale of T as calculated above is 1.375."
Question 57,5. Find the lateral seismic load applied at 4th level.,a) 41.378,b) 65.59,c) 65.378,d) 66.378,b,"Explanation: Fx= (Wx hxk V)/(_wi hik).  Here, x = 4 and the value of denominator term is 2714.735. Also, V has already been calculated in above questions. "
Question 58,6. What will be the summation of the entire individual floor lateral seismic load?,a) 4V,b) 3V,c) 2V,d) V,d,"Explanation: On summing all the term of the equation used in the above question, e will see that they cancel out each other and only the term v remains. Also, analytically sum of forces on each level should be equal to the net seismic force/load."
Question 59,"8. If city A has clay foundation and city B has rock bed foundation, then what will be the relation between design spectral accelerations (S) of both cities?",a) SA < SB,b) SA > SB,c) SA = SB,d) Depends upon type of earthquake,b,"Explanation: Clay is weaker foundation material. So, SD1 and SDS will be larger for it than rocky base."
Question 60,9. Which of the following material will have the highest value of response modification factor?,a) Reinforced concrete shear walls,b) Wood,c) Reinforced concrete frames with flexible joints,d) Structural steel frames,d,"Explanation: More ductile a material is, higher will be the value of response modification factor."
Question 61,1. How many constraints are there in a fixed support?,a) 2,b) 3,c) 6,d) Can’t say,d,Explanation:  It is not mentioned in the question that whether the fixed support is used in planar system (3 constraints) or in 3D system (6 constraints).
Question 62,2. How many constraints are there in a free-rotation support used in a planar system?,a) 1,b) 2,c) 3,d) 4,b,"Explanation:  There are 2 constraints, reaction in x and y direction. Rotation is allowed as the name implies. "
Question 63,"3. If we use a link support in a structural system, then how many unknowns would we have?",a) 0,b) 1,c) 2,d) None of the mentioned,b,Explanation: There will always be only 1 unknown if link support is used and that is the force acting along the axis of the link.
Question 64,4. Moment at a hinge will be:-,a) Infinity,b) Zero,c) Depends upon acting forces,d) Can’t say,b,Explanation: Only shear forces act in the case of hinge.
Question 65,5. Concrete is:-,"a) Good in compression, good in tension","b) Good in compression, weak in tension","c) Weak in compression, weak in tension","d) Weak in compression, good in tension",b,"Explanation:  Concrete consists of aggregates and they are good in carrying compression. But, during tension joint between cement and aggregate cracks resulting in inefficiency."
Question 66,6. Why are steel reinforcing rods used in concrete beams:-,a) To make it carry compression,b) To make it carry tension,c) To make it carry compression as well as tension,d) None of the mentioned,b,"Explanation:  Concrete is weak in carrying tension, but is good in compression."
Question 67,7. A surface structure has:-,a) Small thickness,b) Large thickness,c) Moderate thickness,d) Arbit thickness,a,"Explanation: They support very little bending. So, to minmize I(flexural rigidity), thickness is small."
Question 68,"1. For the validity of principle of superposition, materials should behave in which manner?",a) linear-elastic,b) non-linear-elastic,c) Non-linear- inelastic,d) Linear- inelastic,d,"Explanation: They should behave in a linear elastic manner so that, Hooke’s law is valid."
Question 69,"2. If in planar system, X parts/members are there with Y no. of forces, then condition for statically determinacy is:-",a) Y < 3X,b) Y > 3X,c) Y = 3X,d) None of the mentioned,c,Explanation: There can be at max. 3 equilibrium equations for each part.
Question 70,"3. If Y > 3X (X and Y are from the above question) then, the system is:-",a) Statically indeterminate,b) Statically determinate,c) Can’t say,d) Depends on other conditions,a,"Explanation: As there can be at max. 3X equations, at least one of the forces will be unsolvbale."
Question 71,"4. If in a planar system, only 2 reaction forces are acting, then the system is:-",a) Essentially unstable,b) Essentially stable,c) Can’t say,d) None of the mentioned,a,"Explanation: If no. of reactions is less than 3 in any planar system, then the system is essentially unstable."
Question 72,"5. If all the reactions acting on a planar system are concurrent in nature, then the system is:-",a) Can’t say,b) Essentially stable,c) Essentially unstable,d) None of the mentioned,c,"Explanation: The system can rotate about the point of concurrency. So, it is essentially unstable."
Question 73,"6. If 4 reactions are acting on a beam, then the system is:-",a) Unstable & indeterminate,b) Stable & indeterminate,c) Stable & determinate,d) Can’t say,d,Explanation: 4 reactions mean that the system is definitely indeterminate. But stability would depend upon the nature of forces acting on the planar structure.
Question 74,"7. If a system has more equations of equilibrium than no. of forces, then the system is:-",a) Improperly constrained,b) Partially constrained,c) Stable,d) Solvable,b,"Explanation: In these cases, system is unstable and unsolvable and is termed as partially constrained."
Question 75,8. How many cases out of the following are improperly constrained?,"Parallel forces, concurrent forces, perpendicular forces, only moment",a) 1,b) 2,c) 3,b,Explanation: parallel and concurrent are improperly constrained.
Question 76,"9. If a structure has total 10 joints, then what should be the minimum no. of joints in which equilibrium equations should be concurrently satisfied for stability?",a) 7,b) 8,c) 9,d) 10,d,"Explanation: For stability, equilibrium equations should be satisfied concurrently at each and every joint of the structure."
Question 77,1. Which of the following material is not used in making trusses?,a) Wooden struts,b) Metal bars,c) Channel,d) Concrete,d,Explanation: Concrete is good in compression but weak in tension.
Question 78,2. The space between adjacent bents in a roof truss is called:-,a) Purlins,b) Bay,c) Knee,d) Braces,b,Explanation: Space between adjacent bents in a roof truss is called a bay. They are economically spread throughout.
Question 79,"3. In a bridge truss, what is the sequence of load transmission?",a) Stringers to floor beams to side trusses,b) Floor beams to stringers to side trusses,c) Side trusses to stringers to floor beam,d) Side trusses to floor beams to stringers,a,"Explanation: Load on a deck is first transmitted to stringers, hen to floor beams, and finally to side trusses."
Question 80,4. What is the function of portal in bridge trusses?,a) To resist lateral forces,b) To resist horizontal forces,c) To provide additional stability,d) To allow thermal expansion,c,Explanation: Portal and sway bracing are there to provide additional stability.
Question 81,"6. Pratt, Howe and warren trusses are used for typically hoe much span length?",a) 100 ft,b) 150 ft,c) 200 ft,d) 250 ft,c,Explanation: These trusses generally use span length of about 200 ft in length.
Question 82,7. In a truss it is assumes that the members are joined by:-,a) Rough pins,b) Smooth pins,c) Either of them,d) Neither of them,b,Explanation: It is assumed as such so as to avoid development of bending stresses.
Question 83,8. There is no bending stresses in truss due to:-,a) Assumptions made,b) Design,c) Materials used,d) Neither of them,a,Explanation: Both the assumptions lead to no bending moments in truss system.
Question 84,"9. Generally, in a truss system compressive parts are thicker than tensile parts. Is it true or false?",a) True,b) False,c) Can’t say,d) Depends upon situation,a,Explanation: Compressive parts are made thicker due to the danger of buckling and instability in them.
Question 85,2. Trusses and frames are different as:-,"a) Trusses can bend, frames can’t",b) Both can bend,c) None of them can bend,d) Trusses can’t but frame can,d,"Explanation: Trusses can’t bend but, frames can. Due to this, frames can have bending moments."
Question 86,3. What is the major difference between truss and beam?,a) Beam can’t transmit load in vertical direction while truss can,b) Truss can’t transmit load in vertical direction while beam can,c) Beam can’t transmit load in axial direction while truss can,d) Truss can’t transmit load in axial direction while beam can,b,"Explanation: Due to its geometry, all bending loads get converted to compressive or tensile load in trusses."
Question 87,4. A truss formed by joining two or more simple trusses is called:-,a) Simple,b) Compound,c) Complex,d) None of the mentioned,b,Explanation: Truss formed by joining two or more simple trusses is called compound trusses.
Question 88,"5. If a truss has two more members surpassing each other, then it is:-",a) Simple,b) Compound,c) Complex,d) None of the mentioned,c,"Explanation: Trusses falling into neither simple nor compound are categorized into complex trusses.B= no. of bars of the trussR= total no. of external support reactionJ= total no. of joints."
Question 89,"6. If B = 5, R = 3 and J = 4, then the truss is:-",a) Statically determinate,b) Statically indeterminate,c) Stable,d) Unstable,a,"Explanation: B + R = 8 = 2*J. So, truss is statically determinate. Without further insight, we can’t predict stability."
Question 90,"7. If, in the above question R= 4 then the truss are:-",a) Statically determinate,b) Statically indeterminate,c) Stable,d) Unstable,b,"Explanation: B + R = 9 > 2*J. So, truss is statically indeterminate. Without further insight, we can’t predict stability."
Question 91,"8. If, in the above question R = 3 then the truss is:-",a) Statically determinate,b) Statically indeterminate and stable,c) Stable,d) Unstable,d,"Explanation: B + R = 7 < 2*J. So, the truss will be unstable."
Question 92,"10. If a truss is internally unstable, then we should use it when it is:-",a) Statically determinate,b) Statically indeterminate,c) Statically determinate or statically indeterminate,d) We must never use it,d,Explanation: If a truss is internally unstable then its use must always be avoided.
Question 93,1. How many equilibrium equations do we need to solve generally on each joint of a truss?,a) 1,b) 2,c) 3,d) 4,b,"Explanation: Summation of forces in x and y direction should be equated to 0. Since there is no bending moments in trusses, we don’t need to solve the third equation."
Question 94,"2. If a member of a truss is in compression, then what will be the direction of force that it will apply to the joints?",a) Outward,b) Inward,c) Depends on case,d) No force will be there,a,Explanation: Member will apply outward force. Joint will in turn apply inward force resulting in compression of the member.
Question 95,"3. If a member of a truss is in tension, then what will be the direction of force that it will apply to the joints?",a) Outward,b) Inward,c) Depends on case,d) No force will be there,b,Explanation: Member will apply inward force. Joint will in turn apply outward force resulting in compression of the member.
Question 96,4. What should be ideally the first step to approach to a problem using method of joints?,a) Draw fbd of each joint,b) Draw fbd of overall truss,c) Identify zero force members,d) Determine external reaction forces,c,Explanation: Identifying zero force members should always be the first step to approach any truss problem as it eliminate a lot of variables and is fairly easy.
Question 97,6. Which of the following are 0 force members?,"a) FG, HI, HJ","b) HI, HJ, AE","c) HI, HJ, HE","d) HI, HJ, FH",a,"Explanation: FH, HE and AE are non-zero force member as there are directly transmitting load from the external support. So, by option elimination we can say that the answer is (a)."
Question 98,7. What will the magnitude of force (in N) transmitted by FI?,a) 0,b) 1,c) 2,d) 3,a,"Explanation: GF is a zero force member as stated in earlier question. Now, in joint F, BF and FH are in a line. This means that the only remaining member FI which is not in line will transmit zero force."
Question 99,8. What will the magnitude of force (in N) transmitted by IC?,a) 0,b) 1,c) 2,d) 3,a,"Explanation: IH is a zero member force as is FI. So, IC too will be zero force members."
Question 100,9. What is total no. of zero force members in the above given system?,a) 7,b) 8,c) 9,d) 10,c,"Explanation: Following are the zero force member based on the logics explained above: – GF, HI, HJ, ED, FI, IC, CH, JE and JC."
Question 101,1. How many equilibrium equations are used in method of sections?,a) 2,b) 4,c) 3,d) 5,c,"Explanation: Moments too can be conserved along with forces in both directions. So, total no. of equations are three."
Question 102,"2. In trusses, a member in the state of tension is subjected to:-",a) push,b) pull,c) lateral force,d) either pull or push,b,"Explanation: Pull is for tension, while push is for compression."
Question 103,"3. In method of sections, what is the maximum no. of unknown members through which the imaginary section can pass?",a) 1,b) 2,c) 3,d) 4,c,"Explanation: Since we have three equilibrium equations, so we can have maximum 3 unknown forces/members through which imaginary section can pass."
Question 104,4. Method of substitute members is use for which type of trusses?,a) complex,b) compound,c) simple,d) simple and compound,a,Explanation: Method of substitute members is used to solve problems involving complex trusses.
Question 105,6. On differentiating V wrt X we will get:-,a) W,b) -W,c) M,d) None of the mentioned,b,"Explanation: On applying equilibrium equation, V –  W(x)_x – V – _V = 0."
Question 106,7. On differentiating M wrt X we will get:-,a) W,b) -W,c) V,d) None of the mentioned,c,"Explanation: On applying equilibrium equation, M + V_x – M – _M = 0."
Question 107,"8. If a member of a truss is in compression, then what will be the direction of force that it will apply to the joints?",a) Outward,b) Inward,c) Depends on case,d) No force will be there,a,Explanation: Member will apply outward force. Joint will in turn apply inward force resulting in compression of the member.
Question 108,1. What is the simplest element of a space truss,a) triangle,b) tetrahedron,c) octahedron,d) pyramid,b,Explanation: Simplest element of a space truss is built on a basic triangle.
Question 109,2. How many additional members are required to make a simple space truss from a basic tetrahedral element?,a) 1,b) 2,c) 3,d) 4,c,Explanation: Three additional members forming 1 extra joint are needed to form multi-connected tetrahedrons aka simple space truss.
Question 110,3. How many equations are solved per joints while solving space trusses?,a) 1,b) 2,c) 3,d) 4,c,"Explanation: 3 equations are solved per joint. Forces are conserved in all the three directions. B= no. of bars of the trussR= total no. of external support reactionJ= total no. of joints."
Question 111,"4. If B=6, R=6 and J= 4, then the truss is:-",a) statically determinate,b) statically indeterminate,c) stable,d) unstable,a,"Explanation: B + R = 12 = 3*J. So, truss is statically determinate. Without further insight, we can’t predict stability."
Question 112,"5. If, in the above question R= 7 then the truss are:-",a) statically determinate,b) statically indeterminate,c) stable,d) unstable,b,"Explanation: B + R = 13 > 3*J. So, truss is statically indeterminate. Without further insight, we can’t predict stability."
Question 113,"6. If, in the above question R= 5 then the truss is:-",a) statically determinate,b) statically indeterminate and stable,c) stable,d) unstable,d,"Explanation: B + R = 11 < 3*J. So, the truss will be unstable."
Question 114,8. What is the degree of freedom of space roller joint?,a) 0,b) 1,c) 2,d) 3,b,Explanation: It can move along a slot in the base plane.
Question 115,"9. According to assumptions, which type of joints are used in space truss?",a) pin joint,b) ball and socket joint,c) fixed joint,d) roller joint,b,"Explanation: To treat every member of a space truss as  axial- force members, every joint is assumed to be of ball & socket type. "
Question 116,10. How many reaction forces are involved in a short link type of joint?,a) 1,b) 2,c) 3,d) 4,a,Explanation: One force is unknown which acts in line with the link.
Question 117,11. How many reaction forces are involved in a roller type of joint?,a) 1,b) 2,c) 3,d) 4,a,Explanation: One unknown force acts perpendicular to the plane of roller.
Question 118,"2. In general practice, short roof truss system is:-",a) Unstable,b) Statically determinate,c) Statically indeterminate,d) Provisioned for expansion,c,"Explanation: No, provision is there for expansion on account of short length. Both sides of truss are bolted down making it statically indeterminate."
Question 119,"3. For short roof trusses, what ratio is assumed for load division?",a) 4:1,b) 3:1,c) 2:1,d) 1:1,d,"Explanation: Since short roof trusses are generally statically indeterminate, load distribution is assumed to be in ratio 1:1 on both sides."
Question 120,"4. In type of trusses, provisions are provided for temperature expansion and contraction?",a) Short roof,b) Long roof,c) Short and long roof,d) Neither short nor long roof,b,Explanation: expansion is not much in short roof trusses as expansion/contraction is proportional to length.
Question 121,5. Why is base plate provided in short roof trusses?,a) To transmit load effectively,b) For stability,c) For rigidity,d) As provision for temperature related expansion/contraction,d,Explanation: Base plate is provided on one end of the long roof truss so that it can slide in case of temperature fluctuations.
Question 122,6. How many possible set of forces does a statically determinate truss has?,a) 0,b) 1,c) 2,d) 3,b,Explanation: A statically determinate truss has only one set of solution set called unique solution.
Question 123,7. How many reaction forces are involved in a slotted roller constrained in a cylinder type of joint?,a) 1,b) 2,c) 3,d) 4,b,Explanation: Two forces act in these type of joints. Force don’t act along the axis of cylinder.
Question 124,8. How many reaction forces are involved in a ball and socket type of joint?,a) 1,b) 2,c) 3,d) 4,c,Explanation: One force acts in every three direction.
Question 125,1. How has been the most popular sign convention has been decided?,a) Logically,b) Arbitrary,c) Easiest to use,d) There is no popular sign convention,b,"Explanation: It has been decided randomly but, it is the most famous one to be used."
Question 126,2. What will be the internal force generated at hinge B due to the above loading?,a) 5,b) 10,c) 15,d) 20,b,"Explanation: We will cut out the first part from point A to B (Since, B is a hinge). Now balancing moment about point A, internal force will come out to be 10KN."
Question 127,3. What will be the internal force generated at hinge D due to the above loading?,a) 5,b) 10,c) 15,d) 20,b,"Explanation: We can separate the part from point B to D. Now, we have internal load at B so, we can balance moment about point C and find out the force at point D."
Question 128,4. What will be the support force due to point C?,a) 5,b) 10,c) 15,d) 20,d,Explanation: This can be found out by balancing force in the part between both the hinges.
Question 129,5. What will be the support reaction generated by support A?,a) 5,b) 10,c) 15,d) 20,b,Explanation: This can be found out by balancing force in the part between joints A and B.
Question 130,6. What will be the support reaction generated by support E?,a) 5,b) 7.5,c) 10,d) 12.5,b,Explanation: This can be found out by balancing moment about point G   in the part between joints D and F.
Question 131,7. What will be the support reaction generated by support G?,a) 5,b) 7.5,c) 10,d) 12.5,d,Explanation: This can be found out by balancing force in the part between joints D and F.
Question 132,8. What will be the internal force in y direction at joint B?,a) 5,b) 10,c) 15,d) 20,a,"Explanation: Balance moment about point A which will give support reaction at point D in Y direction. Now, balance force in y direction in beam BD."
Question 133,9. What will be the internal force in x direction at joint B?,a) 0,b) 20,c) 30,d) 40,a,Explanation: Separate out the part between points B and D and balance the force along x direction.
Question 134,10. What will be the internal moment generated at joint B due to above shown loading?,a) 170,b) 340,c) 510,d) 680,d,Explanation: It can be found out by balancing moment about point B in the part between points B and D.
Question 135,1. What will be the internal force in y direction at joint B?,a) 10,b) 20,c) 30,d) 40,c,Explanation: Separate out the part between points B and C and balance the force along y direction.
Question 136,2. What will be the internal force in x direction at joint B?,a) 0,b) 20,c) 30,d) 40,a,Explanation: Separate out the part between points B and C and balance the force along x direction.
