Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 23,1. Which of the following about weathering is not true?,a) It is a natural process,b) Mechanical disintegration is involved,c) Chemical decomposition is involved,d) It is a rapid process,d,"Explanation: Weathering is defined as, a natural process of in-situ mechanical disintegration and or chemical decomposition of the rocks of the crust of the Earth by certain physical and chemical agencies of the atmosphere. It is a very slow process."
Question 24,2. The process that is not considered under mechanical weathering is _______,a) Carbonation,b) Temperature variation,c) Unloading,d) Insolation,a,"Explanation: Carbonation is a chemical weathering process whereas the rest viz., temperature variation, unloading, insolation are processes of mechanical weathering. "
Question 25,3. What is the change in volume when water freezes?,a) 10% decrease,b) 20% increase,c) 20% decrease,d) 10% increase,d,"Explanation: It is said that, water on freezing undergoes an increase in its volume by about ten per cent. This is expansion is accompanied by exertion of pressure.  "
Question 26,4. The form of rock not found by freezing-thawing cycle is ________,a) Angular,b) Sub angular,c) Spherical,d) Irregular,c,"Explanation: The frost formed fragments are angular, sub angular, irregular in outline and remain spread over the parent rock having flat surface or flat slopes. Spherical form or outline of rock doesn’t come into picture here."
Question 27,5. The processes by which Scree deposits are formed are,a) Chemical attack,b) Exposure to sunlight,c) Water movement,d) Heaving and rolling,d,"Explanation: If the original surface forms a significant slope, as is commonly the case in the hilly and mountainous regions, the frost fragments get heaved up from the crevices and cavities and then roll down the slope under the influence of gravity. Finally, the fragments accumulate at the base as heaps commonly called as Scree deposits. "
Question 28,6. What are the slopes covered by Scree called?,a) Scree slope,b) Frost slope,c) Talus slope,d) Trist slope,c,Explanation: The slopes covered by frost formed scree are often referred to as Talus slopes. 
Question 29,7. Where can one find the process of exudation occur?,a) Plains,b) Seashore,c) Hills,d) Waterfalls,b,"Explanation: Exudation is a process similar to frost action but in this case disintegration takes place due to the formation of sodium chloride etc., within the cavities of rocks thereby causing disintegration. This process is seen in good measure in porous rocks near seashore. "
Question 30,8. The stress developed in the top layers of the rocks which disintegrate due to repeated variations in temperatures is________,a) Tensile stress,b) Compressive stress,c) Shear stress,d) Bending stress,a,"Explanation: Repeated variations in temperature experienced by a body of rock gradually break it into smaller pieces, especially in the top layers, by development of tensile stresses developing from alternate expansion and contraction.  "
Question 31,9. Which of the following facts about Exfoliation is false?,a) It is the phenomenon of peeling off of curved shells from rocks,b) The change is accompanied by chemical weathering,c) Internal structure of the rock is affected,d) It occurs in thick or layered rocks.,c,"Explanation: The internal structure of the rock is not affected due to the process of exfoliation. The phenomenon of peeling off occurs only in the layered or thick rocks and is accompanied by chemical weathering, mostly near the margins and develop curved surfaces. So basically surface is affected and not the internal structure. "
Question 32,10. The large-scale development of fracturing in confined rock masses occurs under which process?,a) Frost action,b) Unloading,c) Unfolding,d) Insolation,.,Answer: The process of mechanical weathering where large-scale development of fracturing in confined rock masses is attributed to removal of the overlying rock cover due to prolonged erosional work of other agencies is called unloading. 
Question 33,11. The formation of sheets and subsequently joints occurs in which of the following processes?,a) Frost action,b) Insolation,c) Flow of water,d) Unloading,d,"Explanation: The rock masses under the effect of unloading remain confined from sides but due to relief of pressure from above, they expand upwards; consequently joints develop in them parallel to the uncovered surface dividing them into sheets.  "
Question 34,"14. In Kara Qum desert, the rocks are exposed to what temperatures in summer and winter respectively?",a) 70-80° C and -10° C,b) 20-30° C and -1° C,c) 40-50° C and  0° C,d) 25-35° C and  -3° C,a,"Explanation: Studies have shown that in desert like Kara Qum, rocks are exposed to as high temperatures as 70-80° C in summer and are then cooled down to -10° C in winter. Such repeated variations in temperature experienced by a body of rock gradually break it into smaller pieces. "
Question 35,1. The main processes which does not come under chemical weathering are,a) Solution,b) Hydration and hydrolysis,c) Insolation,d) Carbonation,c,"Explanation: The processes, solution, hydration and hydrolysis, carbonation are all chemical processes and involve chemical reaction, whereas, insolation is a process of mechanical weathering. "
Question 36,2. The rock-mineral insoluble in water is,a) Rock salt,b) Gypsum,c) Calcite,d) Pyrite,d,"Explanation: Pyrite is insoluble in water, whereas, rock salt, gypsum and calcite are examples of minerals that are soluble in water to some extent.  "
Question 37,4. Minerals like Orthoclase and Felspar undergo which method of chemical decomposition?,a) Hydration,b) Hydrolysis,c) Oxidation,d) Reduction,b,"Explanation: Ions may be exchanged whereby some ions from water may enter into the crystal lattice of the mineral. This process of exchange of ions is called hydrolysis. It is a very common process of weathering of silicate minerals and is best explained with reference to weathering of mineral Orthoclase, Felspar."
Question 38,5. Which of the following is reduction?,a) Removal of hydrogen,b) Removal of electron,c) Removal of oxygen,d) Addition of oxygen,c,"Explanation: Oxidation means of either removal of electron or hydrogen or addition of oxygen but, reduction may involve removal of oxygen or addition of hydrogen or electron. "
Question 39,6. 2KaISi3O8   +   2H2O     +   CO2 _ Al2Si2O5(OH)4   +   K2CO3   +   4SiO2,    Orthoclase  +  Carbonic acid      _    ___________    +  Pot. Carbonate + Silica,  Identify the mineral in the blank space of the equation.,a) Illite,b) Kaolinite,b,Explanation: The reaction of orthoclase with carbonic acid yields kaolinite {Al2Si2O5(OH)4 } and Pot. Carbonate and silica.  
Question 40,7. Which of the following about Spheroidal weathering is not true?,a) It is a complex type of weathering,b) Both mechanical and chemical weathering are believed to happen,c) Formation of joints is involved,d) Formation of joints is not involved,d,Explanation: Spheroidal weathering is a complex type of weathering observed in jointed rocks and characterized with the breaking of original rock mass into spheroidal blocks. Both mechanical and chemical weathering are believed to actively cooperate in causing spheroidal weathering. The original solid rock mass is split into small block masses by development of parallel joints. 
Question 41,8. Factor not affecting weathering is,a) Colour of the rock,b) Nature of the rock,c) Climate,d) Physical environment,a,"Explanation: Weathering is affected by the factors like nature of the rock, climate, physical environment but is not affected by colour of the rock. It has no influence over its weathering.  "
Question 42,9. It is said that Sandstone is more resistant to weathering compared to Granite. What is the basic reason behind this phenomenon?,a) The external outline form of sandstone,b) Sandstone is harder than granite,c) Granite is mainly made of quartz,d) Sandstone is mainly made of quartz,d,"Explanation: Among granite and sandstones exposed to atmosphere simultaneously in the same or adjoining areas having hot and humid climate, the sandstone will resist weathering to a great extent because they are made up mainly of quartz(SiO2) which is highly weathering resistant mineral. "
Question 43,10. Identify the pair mismatched,a) Cold and humid – Both mechanical and chemical weathering,b) Dry and cold – Neither of them,c) Hot and humid – Mechanical weathering is predominant,d) Hot and dry – Mechanical weathering is predominant,c,"Explanation: In the hot and humid conditions chemical weathering is predominant and not mechanical, since, there is presence of moisture. "
Question 44,11. Which of the following rock forming minerals is more resistant to weathering compared to Hornblende?,a) Augite,b) Biotite,c) Olivine,d) Calcite,b,"Explanation: The resistance to weathering increases in the following order for dark coloured minerals- Olivine, Augite, Hornblende, Biotite. Hence only Biotite is most resistant. Calcite as it is very reactive among the rock forming minerals. "
Question 45,12. Which of the following is true about Eluvium?,a) It is that category of end product of weathering that has been moved to some distance after its formation.,b) It is associated with weathering of slopes,c) It is the end product of weathering that happens to lie over and above the parent rock,d) Regolith is not the other name for Eluvium,c,Explanation: The basic definition of Eluvium is “It is the end product of weathering that happens to lie over and above the parent rock”. Regolith is another term for eluvium. 
Question 46,13. The zone consisting of mixed composition is,a) Zone A,b) Zone B,c) Zone C,d) Zone D,b,"Explanation: Zone B is of mixed composition, partly of soil and partly of weathered rock, the latter becoming more dominating with depth. "
Question 47,14. Among the following the term which is not effect of chemical weathering is,a) Scree formation,b) Disfiguring,c) Pitting,d) Honeycombing,a,"Explanation: Disfiguring, pitting, honeycombing and loss of surface appearance are quite common effects chemical weathering on stones used irrationally without due regard to the local environment. Scree formation happens due to mechanical weathering. "
Question 48,1. The winds are formed basically due to which reason?,a) Uniform heating,b) Non-uniform heating,c) Precipitation,d) Tectonic activity,b,Explanation: Winds are born mainly due to non-uniform heating of the surface of the earth at different places causing differences in atmospheric pressure. The pressure difference so created makes the atmospheric gases (the air) to move from areas of high pressure to areas of low pressure in the form of winds. 
Question 49,2. The removal of particles of dust and sand by strong winds is called,a) Abrasion,b) Depletion,c) Deflation,d) Aeration,c,"Explanation: The process of removal of dust and sand by strong winds is called deflation. In Latin, ‘deflare’ means ‘to blow away’. It is the main process of wind erosion in desert regions."
Question 50,3. The water in an oasis is obtained from which source?,a) Rain,b) Erosion from other place,c) Water table,d) Water released from adsorption,c,"Explanation: Sometimes due to deflation, huge depressions are created in the deserts to such an extent that the depression becomes so deep that it intersects with the groundwater table. And it gets partially filled up with water and this is called an oasis. "
Question 51,"4. The type of erosion which involves rubbing, grinding is",a) Deflation,b) Attrition,c) Deflection,d) Wind abrasion,d,"Explanation: The type of erosion involving rubbing, grinding, abrading and polishing the rock surfaces by any natural agent (wind, water or ice) with the help of its lead while passing over the rocks is termed as abrasion.  "
Question 52,5. Which among the following is called “Mushroom rocks” ?,a) Pedestal rocks,b) Yardangs,c) Ventifacts,d) Desert pavements,a,Explanation: Pedestal rocks are also often called mushroom rocks because of their likeness to mushrooms popping up closely in a level land. 
Question 53,6. The rock which is well polished by wind abrasion is called,a) Yardangs,b) Pedestal rock,c) Ventifacts,d) Desert pavements,c,"Explanation: Ventifacts are small sized rock fragments showing one, two or three or even more typically wind-polished surfaces called faces. The polishing of different sides of originally rough fragments is caused by prolonged wind abrasion.  "
Question 54,7. The factor which does not affect the attrition by wind is,a) Nature of the region,b) Velocity of wind,c) Duration,d) Sunlight,d,"Explanation: Factors which affect attrition by wind are nature of the region, velocity of wind and duration. It is not affected by sunlight. "
Question 55,8. Which of the following about saltation is not true?,a) In this process the heavier and coarse sediments are lifted up,b) They are lifted up periodically and for short distances,c) In this process the light-density particles are carried away,d) It is the process of sediment transport by series of jump,c,"Explanation: The heavier and coarse sediments such as sand grains, pebbles and gravels etc. are lifted up periodically during high velocity times and only for short distances and that too for smaller heights above the ground. The uplifting of lighter particles is called suspension."
Question 56,10. Which among the following has S-shaped outline?,a) Crescentic dune,b) Barchans,c) Transverse dunes,d) Sigmoidal dunes,d,"Explanation: A typical sigmoidal dune is characterized with the absence of horns or cusps and a curved outline. In its simplest form, a sigmoidal dune is a steep sided ridge that extends in a sinuous or S-shaped outline. "
Question 57,11. The type of dune which is short lived is,a) Barchans,b) Sigmoidal,c) Transverse dunes,d) Fixed dune,a,"Explanation: Most of the dunes are migratory in nature and among all, Barchans are especially known to move ahead at the rate of 25 to 250 meters a month. Hence barchans are said to be short-lived relative to other dunes. "
Question 58,12. The particle size in a Loess is around _________,a) 2-3 mm in diameter,b) 1-2 mm in diameter,c) 0.01-0.05 mm in diameter,d) 0.1-1 mm in diameter,c,"Explanation: A typical Loess is unconsolidated, unstratified, and porous accumulation of particles of the size range 0.01-0.05 mm in diameter. This size fraction makes almost 40 percent of a particular loess deposit rest being made up of still finer clay grade material.  "
Question 59,13. What is the term used for wind blown deposits of silt and clay grade particles?,a) Dunes,b) Loess,c) Hills,d) Ventifacts,b,Explanation: The term loess is used for wind blown deposits of silt and clay grade particles. Dune is used to refer to sand particles. Ventifacts and hills are usually rocks.  
Question 60,"1. The branch of geology which deals with the morphology, classification, mechanism and causes of development of these rock structures is called as",a) Rock geology,b) Structural geology,c) Basic geology,d) Lithology,b,"Explanation: The basic definition of structural geology is “the branch of geology which deals with the morphology, classification, mechanism and causes of development of these rock structures”. Hence the answer Structural Geology."
Question 61,2. Stratification can be seen widely in which of the following rocks?,a) Igneous rocks,b) Metamorphic rocks,c) Sedimentary rocks,d) Fossil rocks,c,"Explanation: Most sedimentary rocks are deposited under conditions which favour development of distinct layers piled up one above another, from bottom to top. These layers also called beds or strata. "
Question 62,4. Most widespread rock on earth is,a) Igneous rock,b) Sedimentary rock,c) Metamorphic rock,d) All are in equal quantities,b,"Explanation: It is said that sedimentary rocks are superficially the most widespread rocks, forming more than 75% of the exposed surface of the earth.  "
Question 63,5. Which of the following about lamination is not true?,a) It is closely related to stratification,b) It is literally paper thin,c) It is a layered structure developed in extremely fine grained igneous rocks,d) It is a layered structure developed in extremely fine grained sedimentary rocks,c,Explanation: The term lamination is closely related to stratification. It is a layered structure developed in extremely fine grained sedimentary rocks made up of clay and silt. The layers are paper thin literally speaking.
Question 64,6. The maximum angle of inclination of a layer of a rock with the horizontal is,a) Dip,b) Heave angle,c) Strike,d) Depth,a,Explanation: The definition of dip is “The maximum angle of inclination of a layer of a rock with the horizontal”. It is expressed both in terms of degree of inclination and direction of inclination.
Question 65,7. Angle of dip is measured using which instrument?,a) Compass,b) Theodolite,c) Tacheometer,d) Clinometer,d,"Explanation: The direction of dip is determined with a simple compass whereas the angle of dip is determined with an instrument called clinometer, which comes built in with the compass. "
Question 66,8. Which among the following is not a type of dip?,a) Widespread dip,b) Primary dip,c) Secondary dip,d) Local and regional dip,a,"Explanation: The types of dips are primary, secondary, local and regional. Widespread dip is not considered as a dip. "
Question 67,9. The term “intrusion” is basically associated with which type of rock?,a) Igneous rock,b) Sedimentary rock,c) Metamorphic rock,d) Not associated with any type of rock,a,Explanation: Igneous rocks are formed from cooling and crystallization of hot molten material called magma/lava depending on the place of occurrence. The magma gets intruded or injected into the pre-existing rocks of any type- called the host rocks and takes variously shaped forms on cooling. These forms are commonly termed as Intrusion.
Question 68,10. The dip which involves tectonic forces is,a) Primary dip,b) Secondary dip,c) Local and Regional dip,d) No dip involves tectonic forces,b,Explanation: Secondary dip is the inclination induced in the strata after its deposition due to the tectonic forces to which such strata have been subsequently subjected. Secondary dips may range in value up to vertical. 
Question 69,11. A coal seam is exposed on a horizontal ground. If it is 30° towards West. Its width of outcrop on a level ground is 360 m. What is its true thickness?,a) 120 m,b) 150 m,c) 160 m,d) 180 m,d,"Explanation: The equation to calculate True thickness is given byTrue thickness = Width of outcrop * Sin 30°By substitution and calculation, we get 180 m.True thickness = 360 * sin (30°) = 180 m "
Question 70,"12. At a dam site, a bed of sandstone is exposed on horizontal ground. If it is 25° towards East. Its width of outcrop on a level ground is 240 m, what is its vertical thickness?",a) 101.9 m,b) 99.9 m,c) 111.9 m,d) 121.9 m, ,"Explanation: Vertical thickness = Width of outcrop * tan (angle of inclination)Vertical thickness = 240 * tan (25°) = 111.91 m "
Question 71,13. The study of outcrop dimensions doesn’t involve which of the following aspect?,a) Width,b) Thickness and depth,c) Dip and strike,d) Rock composition and type,d,Explanation: The study of rock composition and type of rock is not done under the outcrop dimensions whereas the rest are thoroughly studied under the topic. 
Question 72,14. Foliation is a primary structure of which type of rock?,a) Igneous rock,b) Sedimentary rock,c) Metamorphic rock,d) Not associated with any rock,c,Explanation: Stratification and lamination are the most common primary structures of sedimentary rocks; crystalline structure is typical of igneous rocks and foliation is a typical primary structure of metamorphic rocks. 
Question 73,15. The dip of a layer measured in the direction that is at right angle to strike is,a) True dip,b) Apparent dip,c) Straight dip,d) Normal dip,a,"Explanation: When the dip of a layer is measured in a direction that is essentially at right angles to the strike of that particular layer, then it is called true dip. When the dip of a layer is measured in any other direction, which is not at right angles to its strike direction, it is called an apparent dip. "
Question 74,1. What are the undulations or bends developed in rocks called?,a) Faults,b) Joints,c) Folds,d) Uncomformity,c,Explanation: Folds may be defined as undulations or bends or curvatures developed in the rocks of the crust as a result of stresses to which these rocks have been subjected from time to time in the past history of the Earth. 
Question 75,2. Folds develop in which type of rock,a) Igneous rock,b) Sedimentary rock,c) Metamorphic rock,d) Any type of rock,d,Explanation: The folds may develop in any type of rock and may be of any shape and flexures. 
Question 76,3. Which type of deformation is folding?,a) Brittle,b) Ductile,c) Tensile,d) Malleable,b,"Explanation: In general, folding is a ductile type of deformation experienced by the rocks compared to the brittle deformation where the rocks actually get broken and displaced when stressed.  "
Question 77,4. Folding is ________ process,a) Very slow,b) Rapid,c) Quick,d) Moderate rate,a,"Explanation: Folding is a very slow geological process and indicates an effort of the rocks in a particular environment to adjust themselves to the changing force fields operating on, within or around them.  "
Question 78,5. Which among the following is not a part of fold?,a) Limbs,b) Hinge,c) Axis of fold,d) Height of fold,d,"Explanation: Parts of a fold include, limbs, hinge, axis of a fold, plunge of a fold and crest & trough. Height of fold is not referred as its part.  "
Question 79,6. The minimum number of limbs for a fold are,a) 1,b) 2,c) 3,d) 4,b,"Explanation: An individual fold will have a minimum of two limbs but when the folds occur in groups, as this is common, a middle limb will be common to two adjacent folds. "
Question 80,7. The point where the curvature is maximum is ________,a) Hinge,b) Axial surface,c) Nucleus,d) Fold point,a,"Explanation: In a folded layer, a point can be found where curvature is maximum and one limb ends and the other limb starts from that point. This is the hinge point.  "
Question 81,"8. When the plunge said to be zero, then the axis of the fold is said to be",a) Vertical,b) Horizontal,c) Inclined at 60° to the horizontal,d) Inclined at 60° to its normal.,b,Explanation: Axis is a line and plunge is the angle which the line makes with a horizontal. A fold having a horizontal axis will obviously have a zero plunge. 
Question 82,10. What is axis of a fold?,a) Line drawn normal to the hinge line,b) Line drawn at 60° to hinge line,c) Line drawn parallel to hinge line,d) Line which doesn’t pass through hinge line.,c,"Explanation: Axis of fold is defined as a line drawn parallel to the hinge line of a fold. In other words, line representing the intersection of the axial plane of a fold with any bed of the fold. "
Question 83,11. How is the plunge of a fold measured?,a) Direction,b) Degree,c) Depth,d) Both direction and degree,d,"Explanation: The plunge is measured like dip of a bedding plane, both in terms of direction of plunge and degree of plunge. "
Question 84,"13. Identify the part labelled  “A” in the below figure.",a) Limb,b) Hinge,c) Axis of fold,d) Plunge,a,Explanation: Limbs are the sides or flanks of a fold. The part labelled “A” in the figure is a limb of fold. 
Question 85,14. Which of the following about axial plane is not true.,a) Axial plane is imaginary,"b) Axial plane may be vertical, inclined or horizontal",c) Axial plane may be planar or non-planar,d) Axial plane need not pass through all points of maximum curvature in a folded sequence,d,"Explanation: An axial plane is defined as imaginary plane that passes through all the points of maximum curvature in a folded sequence. It may be vertical, inclined or horizontal. Also it can be either planar or non-planar. "
Question 86,1. The type of fold in which the limbs dip away from each other at the crest is,a) Anticline,b) Syncline,c) Countercline,d) Doesn’t exist,a,Explanation: Anticlines are defined as those folds in which the limbs dip away from each other at the crest in the simplest forms. 
Question 87,2. The fold which is convex downwards is,a) Anticline,b) Syncline,c) U-cline,d) Crestcline,b,"Explanation: Synclines are the reverse of anticlines in all details and the strata are downarched, that is, these become convex downwards. "
Question 88,3. Which of the following is not true about Anticline?,a) The strata are uparched,b) Geologically older rocks occupy a position in the interior of the fold,c) The limbs dip away from each other at the crest,d) They are convex downwards,d,Explanation: Anticlines are said to convex upwards and not downwards. Synclines are convex downwards.  
Question 89,4. What is the other name for upright fold?,a) Symmetrical fold,b) Asymmetrical fold,c) Overturned fold,d) Isoclinal fold,a,"Explanation: Symmetrical folds are also called normal folds or upright folds. In such a fold, the axial plane is essentially vertical.  "
Question 90,5. Fold in which the limbs lie exactly one over another,a) Isoclinal,b) Symmetrical,c) Recumbent,d) Asymmetrical,c,"Explanation: In recumbent folds, one limb comes to lie exactly under the other limb so that a drill hole dug at the surface in the upper limb passes through the lower limb also.  "
Question 91,6. Which of the following is also an overturned fold?,a) Isoclinal fold,b) Symmetrical fold,c) Asymmetrical fold,d) Recumbent fold,d,Explanation: Recumbent folds are described as extreme types of overturned folds in which the axial plane acquires an almost horizontal attitude.  
Question 92,7. Fold with flattened top is,a) Square fold,b) Plateau fold,c) Box fold,d) Conjugate fold,c,Explanation: Box fold may be described as a special type of fold with exceptionally flattened top and steep inclined limbs almost forming three sides of a rectangle. 
Question 93,8. The type of fold in which fold angle is between 10° to 90°,a) Tight fold,b) Loose fold,c) Gentle fold,d) Acute fold,a,"Explanation: When it comes to fold angle as the basis of classification, the fold with fold angle between 10° and 90° is called tight fold.  "
Question 94,9. Which of among the following is not a type of fold based on behaviour with depth?,a) Concentric fold,b) Similar fold,c) Supratenuous fold,d) Asymmetrical fold,d,Explanation: The first three options are the types based on behaviour with depth where asymmetric fold is based on position of axial plane.  
Question 95,11. Where can folds be observed in the southern part of India?,a) Vindhyan region only,b) Satpura region only,c) Vindhyan and Satpura ranges,d) Cannot be observed in southern India,c,"Explanation: Among the peninsular mountains, only the Vindhyan and the Satpuran ranges show folding in a prominent manner. ."
Question 96,12. Where is the Liddar Valley Anticline situated?,a) Kashmir Himalayas,b) Uttarakhand Himalayas,c) Sikkim Himalayas,d) Himachal Pradesh Himalayas,a, Explanation: The Liddar Valley Anticline in Kashmir Himalayas is often represented as a classic example in that almost complete sequence of Palaeozoic Era is fully developed in this anticline.
Question 97,1. Pick the wrong statement about recumbent fold,"a) It has the arch, which is zone of curvature","b) It has the shell, which is the inner zone, made up of mostly igneous rocks","c) It has the shell, which is the outer zone, made up of mostly sedimentary rocks","d) It has the core, which is the innermost zone, maybe made up of igneous rocks and metamorphic rocks",b,"Explanation: The shell part of a recumbent, which is the outer zone, is mostly made up of sedimentary rocks. Hence the second statement is wrong regarding it. "
Question 98,2. The type of fold which is actually a group of folds is,a) Symmetrical folds,b) Asymmetrical folds,c) Isoclinal folds,d) Recumbent folds,c,"Explanation: Isoclinal folds are group of folds in which all the axial planes are essentially parallel, meaning that all the component limbs are at equal amounts. "
Question 99,"4. In which class of folds, the Isogans converge inwards?",a) Class 1,b) Class 2,c) Class 3,d) Class 4,a,"Explanation: Determination of dips may be made and then lines of equal dips are drawn. These are called Isogans. In Class 1 folds, the Isogans converge inwards. "
Question 100,6. Which is the type of fold with similar degree of folding for indefinite depths?,a) Concentric fold,b) Similar fold,c) Conjugate fold,d) Uniform fold,b,Explanation: Similar folds are the folds in which degree of folding is observed to be similar for indefinite depths. 
Question 101,8. Gentle folds have fold angle between,a) 10° to 90°,b) 90° to 170°,c) 170° to 180°,d) They don’t belong to this type,c,"Explanation: For the classification of folds on the basis of fold angle, a fold is said to be gentle fold if the fold angle is between 170° to 180°. "
Question 102,9. Which is the class of fold with the degree of curvature greater on the outer arc compared to the inner arc?,a) Class 1,b) Class 2,c) Class 3,d) Class 4,c,"Explanation: Class 3 folds are just the reverse of class 1 folds; in these folds, the degree of curvature as measured on the outer arc is greater than that of the inner arc. "
Question 103,10. The fold which is associated with the formation of mountains is,a) Geanticline,b) Geosyncline,c) Homocline,d) Basin,b,"Explanation: Great importance is attached to the major depressions, the geosynclines, in the process of mountain building."
Question 104,11. The anticlines signifying larger bending are called,a) Geranticlines,b) Geosynclines,c) Geanticlines,d) Geoantinclines,c,Explanation: The anticlines which signify larger bending and uplifting of strata on sub-continental scales is expressed by the term Geanticlines. 
