Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 17,"9. Two fluids 1 and 2 have mass densities of p1 and p2 respectively. If p1 > p2, which one of the following expressions will represent the relation between their specific volumes v1 and v2?",a) v1 > v2,b) v1 < v2,c) v1 = v2,d) Cannot be determined due to insufficient information.,b,"Explanation: Specific volume(v) is defined as the volume(V ) per unit mass(m).v = vÚm = 1 / mÚv = 1Úpwhere p is the mass density. Thus, if p1 > p2, the relation between the specific volumes v1 and v2will be represented by v1 < v2."
Question 18,10. A beaker is filled with a liquid up to the mark of one litre and weighed. The weight of the liquid is found to be 6.5 N. The specific weight of the liquid will be,a) 6:5 kN = m3,b) 6:6 kN = m3,c) 6:7 kN = m3,d) 6:8 kN = m3,a,"Explanation: Specific weight(_) is defined as the weight(w) per unit volume(V ), i.e., _ = wÚVThus, _ = 6:5 Ú10-3 N Ú m3 = 6:5 kN/m3."
Question 19,11. A beaker is filled with a liquid up to the mark of one litre and weighed. The weight of the liquid is found to be 6.5 N. The specific gravity of the liquid will be,a) 0.65,b) 0.66,c) 0.67,d) 0.68,b,"Explanation: Specific gravity(S) of a liquid is defined as the ratio of the density of the liquid(pl) to that of water(pw).Thus, S = 0:66."
Question 20,12. A beaker is filled with a liquid up to the mark of one litre and weighed. The weight of the liquid is found to be 6.5 N. The specific volume of the liquid will be,a) 1 l =kg,b) 1:5 l =kg,c) 2 l =kg,d) 2:5 l =kg,b,"Explanation: Specific volume(v) is defined as the volume(V ) per unit mass(m). Thus,"
Question 21,1. Calculate the specific weight and weight of 20dm3 of petrol of specific gravity 0.6.,"a) 5886,117.2","b) 5886,234.2","c) 11772,117.2",d) None of the mentioned,a,"Explanation: Specific weight = density*acceleration due to gravity                                                  =.6*1000*9.81=5886N/m3                      	Weight=volume*specific weight                                   	=5886*0.02=117.2N."
Question 22,"2. If 200m3 of fluid has a weight of 1060N measured on the planet having acceleration due to gravity 6.625m/s2, what will be itÕs specific volume?",a) 0.8,b) 0.7,c) 0.9,d) 0.5,a,"Explanation: Specific weight=Weight/volume                                                   = (Mass*acceleration due to gravity)/volume                                                   =density*acceleration due to gravity                                                   =1/(specific volume *acceleration due to gravity)Specific volume=1060/(200*6.625)."
Question 23,3. For an incompressible fluid does density vary with temperature and pressure?,a) It varies for all temperature and pressure range,b) It remains constant,c) It varies only for lower values of temperature and pressure,d) It varies only for higher values of temperature and pressure,a,"Explanation: Density is inversely proportional to volume. For compressible fluid, volume changes with temperature and pressure. Hence density changes."
Question 24,4. Specific gravity is what kind of property?,a) Intensive,b) Extensive,c) None of the mentioned,d) It depends on external conditions,a,Explanation: It is independent of quantity of matter present.
Question 25,"5. If there is bucket full of oil and bucket full of water and you are asked to lift them, which one of the two will require more effort given that volume of buckets remains same?",a) Oil bucket,b) Water bucket,c) Equal effort will be required to lift both of them,d) None of the mentioned,b,"Explanation: Density of water is more that oil. Hence, its weight for same volume of oil will also be higher. Therefore, more effort will be required."
Question 26,"6. If the fluid has specific weight of 10N/m3 for a volume of 100dm3 on a planet which is having acceleration due to gravity  20m/s2 , what will be its specific weight on a planet having acceleration due to gravity 4m/s2?",a) 5 N/m3,b) 50 N/m3,c) 2 N/m3,d) 10 N/m3,c,"Explanation: For same volume, specific weight is directly proportional to acceleration due to gravity                                 Specific weight=4*10/20=2."
Question 27,7. Should Specific Wieght of incompressible fluid only be taken at STP?,"a) Yes, as specific weight may show large variation with temperature and pressure","b) No, it can be taken for any temperature and pressure",c) It should be taken at standard temperature but pressure may be any value,d) It should be taken at standard pressure but temperature may be any value,b,"Explanation: Specific weight is inversely proportional to volume. For incompressible fluid , variation of volume with temperature and pressure is negligible for practical consideration. Therefore, specific weight remains constant."
Question 28,8. An instrument with air as fluid was involved in some experiment( specific volume was the characteristic property utilized)  which was conducted during day in desert. Due to some reason experiment couldnÕt be conducted during day and had to be conducted during night. However there were considerable errors in obtained values. What might be the reason of these errors?,a) It was human error,b) It was instrumental error,c) Error was due to the fact that experiment was conducted at night,d) None of the mentioned,c,"Explanation: In Desert areas, temperature at night is considerably lower than at day. Due to this air contracts at night. Hence, itÕs specific volume changes. As specific volume was characteristic property utilized, results obtained showed error due to change in specific volume."
Question 29,9. A stone weighed 177 N on earth. It was dropped in to oil of specific gravity 0.8 on a planet whose acceleration due to gravity is 5m/s2. It displaced oil having weight of 100N. What was the volume of oil displaced by the stone?,a) 25 Litres,b) 15 Litres,c) 25 m3,d) None of the mentioned,a, Explanation: Volume displaced=oil displaced/(specific gravity*water density* acceleration due to gravity )=100/ (0.8*1000*5).
Question 30,"10. An compressible fluidÕs specific gravity was measured on earth, on a planet having acceleration due to gravity 5.5 times that of earth, and in space at STP. Where will it be having highest value?",a) on the earth,b) on the planet,c) in the space,d) it will be constant everywhere,d,Explanation: Specific gravity is characteristic property of fluid and is independent of external conditions.
Question 31,1. Water flows between two plates of which the upper one is stationary and the lower one is moving with a velocity V. What will be the velocity of the fluid in contact with the upper plate?,a) V,b) N Ú 2,c) 2V,d) 0,d,"Explanation: According to the No-Slip condition, the relative velocity between the plate and the fluid in contact with it must be zero. Thus, the velocity of the fluid in contact with the upper plate is 0 and that with the lower plate is V."
Question 32,2. The viscous force the relative motion between the adjacent layers of a fluid in motion.,Which one of the flowing fits best in the sentence?,a) opposes,b) never affects,c) facilitates,a,Explanation: Viscosity is the internal friction of a fluid in motion. It is the property by the virtue of which the relative motion between two adjacent fluid layers is opposed.
Question 33,3. The viscosity of a fluid in motion is 1 Poise. What will be itÕs viscosity (in Poise) when the fluid is at rest?,a) 0,b) 0.5,c) 1,d) 2,c,"Explanation: Viscosity is the property of a fluid and is constant for a given fluid under given conditions, irrespective of the fact whether the fluid is at rest or in motion."
Question 34,4. Which of the following correctly states how the viscosities of a liquid and a gas will change with temperature?,a) Viscosity increases with the increase in temperature of a liquid and decreases with the increase in temperature of a gas,b) Viscosity increases with the increase in temperature of a liquid and increases with the increase in temperature of a gas,c) Viscosity decreases with the increase in temperature of a liquid and decreases with the increase in temperature of a gas,d) Viscosity decreases with the increase in temperature of a liquid and increases with the increase in temperature of a gas,a,"Explanation: Viscosity of a liquid is due to the cohesion between itÕs molecules. With the increase in temperature of a liquid, cohesion increases, leading to the rise in viscosity. Viscosity of a gas is due to the momentum transfer between itÕs molecules. With the increase in the temperature of a liquid, molecular motion increases, leading to the fall in viscosity."
Question 35,5. Which one of the following is not a unit of dynamic viscosity?,a) Pa-s,b) N-s/m2,c) Poise,d) Stokes,d,"Explanation: where F= viscous force, A= area, du Ú dx = velocity gradient, _ = co-effcient of viscosity. Therefore,SI unit of _ is N-s/m2 = Pa-s and CGS unit of _ is dyne-s/cm2. 1 Poise= 1 dyne-s/cm2 and 1 Stokes= 1 cm2/s. Thus, Stokes is not an unit of _, rather it is a unit of kinematic viscosity _."
Question 36,6. Which of the following is a unit of dynamic viscosity?,a) [M1 L1 T-1].,b) [M1 L-1 T-1].,c) [M1 L-2 T-2].,d) [M1 L-2 T-2].,b,"Explanation: where F= viscous force, A= area, du Ú dx = velocity gradient, _ = co-effcient of viscosity. Therefore,"
Question 37,7. Which one of the following is the CGS unit of dynamic viscosity?,a) Stokes,b) Pa-s,c) m2/s,d) Poise,d,"Explanation: where F= viscous force, A= area, du Ú dx = velocity gradient, _ = co-effcient of viscosity. Therefore,CGS unit of _ is = dyne-s/cm2. 1 Poise= 1 dyne-s/cm2 and 1 Stokes= 1 cm2/s. Thus, the CGS unit of _ will be Poise. Stokes is the CGS unit of kinematic viscosity."
Question 38,8. The dynamic viscosity of a fluid is 1 Poise. What should one multiply to it to get the answer in N-s/m2?,a) 0.1,b) 1,c) 10,d) 100,a,"Explanation:1 Poise = 1 dyne-s/cm2 "
Question 39,9. Which of the following is a unit of kinematic viscosity?,a) Stokes,b) Pa-s,c) m2=s,d) Poise,a,"Explanation: _ = _/_, where _ = kinematic viscosity, _ = dynamic viscosity and _ = density of the fluid. Unit of _ is dyne-s/cm2 and that of _ is kg/cm3.Thus, the unit of _ is cm2/s = Stokes Poise is the unit of dynamic viscosity.1 Poise = 1 dyne-s/cm2 "
Question 40,10. Which of the following is the dimension of kinematic viscosity?,a) [L1 T-1].,b) [L1 T-2].,c) [L2 T-1].,d) [L2 T-2].,c,"Explanation: _ = _/_, where _ = kinematic viscosity, _ = dynamic viscosity and _ = density of the fluid."
Question 41,11. The kinematic viscosity of a fluid is 0.1 Stokes. What will be the value is m2/s?,a) 10-2,b) 10-3,c) 10-4,d) 10-5,d,"Explanation: 1Stokes = 1cm2/s = 10-4m2/s Therefore, 0.1Stokes = 10-1cm2/s = 10-5m2/s."
Question 42,12. The shear stress at a point in a liquid is found to be 0.03 N/m2. The velocity gradient at the point is 0.15 s-1. What will be itÕs viscosity (in Poise)?,a) 20,b) 2,c) 0.2,d) 0.5,b,"Explanation: where F= viscous force, A= area, du Ú dx = velocity gradient, _ = co-effcient of viscosity. Therefore,"
Question 43,1. Two horizontal plates placed 250mm have an oil of viscosity 20 poises. Calculate the shear stress in oil if upper plate is moved with velocity of 1250mm/s.,a) 20 N/m2,b) 2 N/m2,c) 10 N/m2,d) None of the mentioned,c,"Explanation: Shear Stress = Viscosity * Velocity Gradient                                           = 20/10* 1.25/0.25                                           = 10 N/m2."
Question 44,2. The kinematic viscosity of oil of specific gravity .8 is .0005 .This oil is used for lubrication of shaft of diameter .4 m and rotates at 190 rpm. Calculate the power lost in the bearing for a sleeve length of 90mm. The thickness of the oil film is 1.5mm.,a) 477.65 Watts,b) 955.31 Watts,c) 238.83 Watts,d) None of the mentioned,a,"Explanation: Power lost=  torque * angular velocity                                     =  force* radius* angular velocity                                     =  shear stress * area* radius* angular velocity                     Shear Stress = viscosity* velocity gradient                     Power lost= 0.0005*0.8*1000* 2*3.142*190/60*0.2*3.142*0.23 * 190/60                                     = 477.65 Watts."
Question 45,3. Find the kinematic viscosity of oil having density 1962 g/m3. the force experienced for area of 20 m2  is 4.904 kN and velocity of gradient at that point is 0.2/s.,a) 0.625,b) 1.25,c) 2.5,d) None of the mentioned,a,"Explanation: kinematic viscosity = dynamic viscosity / density                                                    = (shear stress*density)/velocity gradient                                                    = (4904* 1962)/(20*0.2)                                                    = .625."
Question 46,4. The velocity distribution for fluid flow over a flat plate is given by u=2y-6y2 in which u is the velocity in metre per second at a distance of y metre above the plate. Determine the shear stress at y=0.15m.Take dynamic viscosity of fluid as 8.6 poise.,a) 0.172 N/m2,b) 0.344 N/m2,c) 0.086 N/m2,d) None of the mentioned,a,"Explanation: for y = 0.15m, velocity gradient = 0.2                     viscosity= shear stress/velocity gradient                     shear stress = 0.86*0.2 = 0.172N/m2."
Question 47,5. In which types of fluids it is observed that momentum transfer dominates cohesive forces with increase in temperature and hence viscosity increases,a) Gases,b) Liquids,c) Solids,d) None of the mentioned,a,Explanation: It is the characteristic property of gases which show increase in viscosity with increase in temperature.
Question 48,6. What is the characteristic variation shown by the thixotropic fluids in their shear stress vs. rate of shear strain graph?,a) shear stress increases with increase in rate of shear strain,b) shear stress decreases with increase in rate of shear strain,c) shear stress shows variation only after a definite shear stress is reached,d) shear stress has decreasing constant and then variation relationship with rate of shear strain,c,Explanation: Thixotropic fluid show a Non-Newtonian variation for shear stress vs. rate of shear strain graph after a characteristic limiting value of shear stress is reached.
Question 49,7. What happens to viscosity in the case of incompressible fluids as temperature is increased?,a) It remains constant,b) It increases,c) It decreases,d) None of the mentioned,c,"Explanation: In case of incompressible fluids, cohesive forces govern the viscosity. As temperature increases the cohesive forces between fluid molecules decreases due to increase in molecular agitation. Hence, as a result, viscosity decreases."
Question 50,"8. If a fluid, which has a constant specific gravity, is taken to a planet where acceleration due to gravity is 3 times compared to its value on earth, what will happen to its kinematic viscosity.",a) It increases,b) It decreases,c) It remains constant,d) None of the above,c,"Explanation: Kinematic viscosity depends on density and dynamic viscosity. Both, density and dynamic viscosity, are independent of acceleration due to gravity. Therefore, kinematic viscosity is independent of acceleration due to gravity."
Question 51,9. In liquids in order to measure the viscosity of fluid experimentally we consider the variation of shear stress with respect to what property?,a) strain,b) shear strain,c) rate of shear strain,d) none of the mentioned,c,"Explanation: By definition, viscosity is shear stress per unit Ôrate of shear strainÕ."
Question 52,1. Which of the following statement is true about vapor pressure of a liquid?,a) Vapor pressure is closely related to molecular activity and temperature of the liquid,b) Vapor pressure is closely related to molecular activity but independent of the temperature of the liquid,c) Vapor pressure is not affected by molecular activity and temperature of the liquid,d) Vapor pressure is not affected by molecular activity and is independent of the temperature of the liquid,a,"Explanation: The vapor pressure of a liquid at a given temperature is given by the pressure ex-erted by the saturated vapor on the liquid surface. When the vapor is saturated, an equilibrium exists between the liquid and the vapor phases. The number of molecules leaving the liquid surface is equal to the number of molecules entering the liquid surface. Hence, it is obvious that vapor pressure will be related to molecular activity and consequently to temperature. With the increase in temperature molecular activity increases as a result of which vapor pressure increases."
Question 53,2. Which of the following equation correctly depicts the relation between the vapor pressure of a liquid and itÕs temperature?,a) Vapor pressure increases linearly with the increase in temperature of the liquid,b) Vapor pressure increases slightly with the increase in temperature of the liquid at low temperatures and the rate of increase goes high at higher temperatures,c) Vapor pressure increases rapidly with the increase in temperature of the liquid at low temperatures and the rate of increase goes low at higher temperatures,d) Vapor pressure remains unchanged with the increase in temperature of the liquid,b,Explanation: Vapor pressure is closely related to molecular activity which is in turn dependant on the temperature of the liquid. With the increase in temperature molecular activity of a vapor increases slowly at first and then rapidly. Similar is the nature of variaion of vapor pressure.
Question 54,3. Which of the following is the condition for the boiling of a liquid?,a) Absolute pressure of a liquid must be greater than or equal to itÕs vapor pressure,b) Absolute pressure of a liquid must be less than or equal to itÕs vapor pressure,c) Absolute pressure of a liquid must be equal to itÕs vapor pressure,d) Absolute pressure of a liquid must be greater than itÕs vapor pressure,b,"Explanation: As the absolute pressure of a liquid goes below itÕs vapor pressure, the formation of vapor bubbles start. Thus, for boiling to start, the absolute pressure of a liquid must be less than or equal to itÕs vapor pressure."
Question 55,4. Which of the following machines have the possibility of cavitation?,a) Reaction turbines and centrifugal pumps,b) Reaction turbines and reciprocating pumps,c) Impulse turbines and centrifugal pumps,d) Impulse turbines and reciprocating pumps,a,Explanation: Cavitation occurs whenever absolute pressure of a liquid drops below itÕs vapor pressure. Dropping of pressure is observed mainly in reaction turbines and centrifugal pumps.
Question 56,"5. The three liquids 1, 2, and 3 with vapor pressures V1, V2 and V3 respectively, are kept under same pressure. If V1 > V2 > V3, which liquid will start boiling early?",a) liquid 1,b) liquid 2,c) liquid 3,d) they will start boiling at the same time,a,"Explanation: A liquid starts to boil whenever itÕs absolute pressure drops below itÕs vapor pressure. Thus, the absolute pressure of liquid 1 will drop early, as a result itÕll start boiling early."
Question 57,"6. Equal amount of a particular liquid is poured into three similar containers, namely 1, 2 and 3, at a temperature of T1, T2 and T3 respectively. If T1 < T2 < T3, the liquid in which container will have the highest vapor pressure?",a) container 1,b) container 2,c) container 3,d) the vapor pressure of the liquid will remain the same irrespective of itÕs temperature,c,"Explanation: Higher the temperature, higher is the molecular activity and consequently, higher is the vapor pressure of a given liquid. Since, container 3 is at the highest temperature, liquid in it will have the highest vapor pressure."
Question 58,"7. The absolute pressure of a water is 0.5kN above itÕs vapor pressure. If it flows with a velocity of 1m/s, what will be the value of Cavitation Number describing the flow induced boiling?",a) 0.25,b) 0.5,c) 1,d) 2,c,"Explanation: "
Question 59,8. Which of the following is correct regarding the formation and collapse of vapor bubbles in a liquid?,a) Vapor bubbles are formed when the fluid pressure goes above the vapor pressure and collapses when the fluid pressure goes above the bubble pressure,b) Vapor bubbles are formed when the fluid pressure goes above the vapor pressure and collapses when the fluid pressure goes below the bubble pressure,c) Vapor bubbles are formed when the fluid pressure drops below the vapor pressure and collapses when the fluid pressure goes below the bubble pressure,d) Vapor bubbles are formed when the fluid pressure drops below the vapor pressure and collapses when the fluid pressure goes above the bubble pressure,d,"Explanation: Whenever the absolute pressure of a fluid drops below itÕs vapor pressure, bubble formation starts. Again, when the fluid pressure goes above the bubble pressure, itÕll collapse. This is how cavitation formation takes place."
Question 60,1. Which one of the following is the correct relation between compressibility _ and Bulk Modulus k,a) _ = k,b) _ = 1/k,c) _ = 2k,d) _ = k/2,b,"Explanation: Compressibility _ of a liquid is de_ned as the ratio of volumetric strain to the compressive stress while Bulk Modulus is the ratio of compressive stress to volumetric strain. Hence, _ = 1/k is the correct relation."
Question 61,2. Which one of the following is true about Bulk Modulus of elasticity?,a) it is the ratio of compressive stress to volumetric strain,b) it is the ratio of compressive stress to linear strain,c) it is the ratio of tensile stress to volumetric strain,d) it is the ratio of tensile stress to linear strain,a,Explanation: Bulk Modulus k is related to the compression of a liquid and the decrease in volume per unit volume. It is the ratio of compressive stress to the volumetric strain.
Question 62,3. The value of the Bulk Modulus of elasticity for an incompressible fluid is,a) zero,b) unity,c) infinity,d) very low,c,"Explanation: k = 1/_, where k= Bulk Modulus of elasticity and _= compressibility. For an incompressible fluid, _=0, thus the value of k will tend to infinity."
Question 63,"4. Three fluids 1, 2 and 3 have Bulk Moduli of k1, k2 and k3 respectively. If k1 > k2 > k3, which liquid will have the highest compressibility?",a) liquid 1,b) liquid 2,c) liquid 3,d) theyÕll have equal compressibilities,c,"Explanation: k = 1=_, where k= Bulk Modulus of elasticity and _= compressibility. If k1 > k2 > k3, then _1 < _2 < _3. Thus, liquid 3 will have the highest compressibility."
Question 64,"5. Bulk Modulus, Pressure, Force, Stress Ð Which one of these wonÕt have the same unit as the others?",a) Bulk Modulus,b) Pressure,c) Force,d) Stress,c,"Explanation: The SI unit of Bulk Modulus, Pressure and Stress is N/m2 but the unit of Force is N."
Question 65,6. Which of the following is the dimension of Bulk Modulus?,a) [M1L-1T-1].,b) [M1L-1T-2].,c) [M1L1T-2].,d) [M1L1T-1].,b,"Explanation:"
Question 66,7. Which one of the following is the unit of compressibility?,a) m=N,b) m2=N,c) m3=N,d) it is unitless,b,"Explanation: k = 1/_, where k= Bulk Modulus of elasticity and _= compressibility.Thus the unit of Bulk modulus is N/m2 and the unit of compressibility becomes m2/N."
Question 67,8. Which of the following is the dimension of compressibility?,a) [M1L1T-2].,b) [M1L1T-1].,c) [M-1L1T-2].,d) [M-1L1T2].,d,"Explanation: k = 1/_, where k = Bulk Modulus of elasticity and _= compressibility.and [_] = [1/k] = [M-1L1T2]."
Question 68,"1. The relation between shear stress Z and velocity gradient  of a fluid is given by  where A and n are constants. If n = 1, what type of fluid will it be?",a) Newtonian fluid,b) Non-Newtonian fluid,c) Pseudoplastic,d) Bingham plastic,a,"Explanation: When n = 1, the relation reduces to NewtonÕs law of viscosity: z = A * , where A will represent the viscosity of the fluid. The fluid following this relation will be a Newtonian fluid."
Question 69,"2. The relation between shear stress Z and velocity gradient  of a fluid is given by   where A and n are constants. If n > 1, what type of fluid will it be?",a) Newtonian fluid,b) Dilatant,c) Pseudoplastic,d) Bingham plastic,b,"Explanation: When n ­ 1, the relation will be treated as Power law for Non-Newtonian fluids:. For n > 1, the rate of change of the shear stress increases with the increase in the value of velocity gradient. Such fluids are called Dilatants."
Question 70,"3. The relation between shear stress Z and velocity gradient  of a fluid is given by  where A and n are constants. If n < 1, what type of fluid will it be?",a) Newtonian fluid,b) Dilatant,c) Pseudoplastic,d) Bingham plastic,c,"Explanation: When n ­ 1, the relation will be treated as Power law for Non-Newtonian fluids:. For n < 1, the rate of change of the shear stress decreases with the increase in the value of velocity gradient. Such fluids are called Pseudoplastics."
Question 71,"4. The relation between shear stress Z and velocity gradient  of a fluid is given by  + B where A, n and B are constants. Which of the following conditions will hold for a Bingham plastic?",a) A = 0;B ­ 0; n ­ 1,b) A ­ 0;B = 0; n ­ 1,c) A = 0;B = 0; n = 1,d) A ­ 0;B ­ 0; n = 1,d,"Explanation: For Bingham Plastics, shear stress will not remain constant after an yield value of stress. Thus, A ­ 0;B ­ 0. After the yield value, the relation between the shear stress and velocity gradient will become linear. hus, n = 1."
Question 72,"5. The relation between shear stress Z and velocity gradient  of a fluid is given by + B where A, n and B are constants. Which of the following conditions will hold for a Rheopectic?",a) A = 0;B ­ 0; n > 1,b) A ­ 0;B = 0; n < 1,c) A = 0;B = 0; n < 1,d) A ­ 0;B ­ 0; n > 1,d,"Explanation: For Rheopectics, shear stress will not remain constant after an yield value of stress. Thus, A ­ 0; B ­ 0. After the yield value, the rate of change of the shear stress increases with the increase in the value of velocity gradient. Thus, n > 1."
Question 73,"6. The relation between shear stress Z and velocity gradient  of a fluid is given by  + B where A, n and B are constants. Which of the following conditions will hold for a Thixotropic fluid?",a) A = 0;B ­ 0; n > 1,b) A ­ 0;B = 0; n > 1,c) A = 0;B = 0; n < 1,d) A ­ 0;B ­ 0; n < 1,d,"Explanation: For Thixotropics, shear stress will not remain constant after an yield value of stress. Thus, A ­ 0;B ­ 0. After the yield value, the rate of change of the shear stress decreases with the increase in the value of velocity gradient. Thus, n < 1."
Question 74,8. Which of the following is a shear-thinnning fluid?,a) Bingham plastic,b) Rheopectic,c) Dilatant,d) Pseudoplastic,d,"Explanation: Shear-thinning fluids are those which gets strained easily at high values of shear stresses. The relation between shear stress Z and velocity gradient  of a shear-thinning fluid is given by , where A and n are constants and n < 1. This relation is followed by Pseudoplastics."
Question 75,9. Which of the following is a shear-thickening fluid?,a) Bingham plastic,b) Thixotropic,c) Dilatant,d) Pseudoplastic,c,Explanation: Shear-thickening fluids are those for which it gets harger to strain it at high values of shear stresses. The relation between shear stress Z and velocity gradient  of a shear-thickening fluid is given by  where A and n are constants and n > 1. This relation is followed by Dilatants.
Question 76,"10. For what value of flow behaviour index, does the consistency index has a dimension independent of time?",a) 0,b) 1,c) 2,d) 3,c,"Explanation: The relation between shear stress Z and velocity gradient  of a fluid is given by where A is the flow consistency index and n is the flow behaviour index.Thus [A] will be independent of time when n = 2."
Question 77,11. What will be the dimension of the flow consistency index for a fluid with a flow behaviour index of 3?,a) [M L-2 T].,b) [M L-2 T-1].,c) [M L-1 T-2].,d) [M L-1 T].,d,"Explanation: The relation between shear stress Z and velocity gradient  of a fluid is given by  where A is the flow consistency index and n is the flow behaviour index. Putting n = 3,"
Question 78,12. What will be the dimension of the flow consistency index for a fluid with a flow behaviour index of -1?,a) N/m2 s2,b) N/m2 s,c) N/ms,d) N/ms2,b,"Explanation: The relation between shear stress Z and velocity gradient  of a fluid is given by  where A is the flow consistency index and n is the flow behaviour index. If n = -1, A = Z * Unit of Z is N/m2 and   is s-1. Thus, the unit of A will be N/m2 s."
Question 79,1. Which of the following contribute to the reason behind the origin of surface tension?,a) only cohesive forces,b) only adhesive forces,c) neither cohesive forces nor adhesive forces,d) both cohesive forces and adhesive forces,d,Explanation: The molecules on the surface of a liquid experience cohesive forces due to surrounding liquid molecules acting downward and adhesive forces due to surrounding gaseous molecules acting upwards. Surface tension orginates due to this unbalanced force on the surface molecules.
Question 80,"3. What will be the diameter (in mm) of a water droplet, the pressure inside which is 0.05 N/cm2 greater than the outside pressure? (Take surface tension as 0.075 N/m)",a) 3,b) 0.3,c) 0.6,d) 6,c,"Explanation: p = 4_/dwhere p = pressure difference between the liquid droplet and the surrounding medium, _ = surface tension and d = diameter of the droplet. Substituting all the values,"
Question 81,"4. A soap bubble of d mm diameter is observed inside a bucket of water. If the pressure inside the bubble is 0.075 N/cm2, what will be the value of d? (Take surface tension as 0.075 N/m)",a) 0.4,b) 0.8,c) 1.6,d) 4,b,"Explanation: p = 8_/dwhere p = pressure difference between the bubble and the surrounding medium, _ = surface tension and d = diameter of the bubble. Substituting all the values,"
