Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 48,3. Which cement is used for artificial marble?,a) Rapid Hardening Cement,b) Sulphate Resisting Cement,c) Coloured Cement,d) Quick Setting Cement,c,"Explanation: As the name suggests, it is used where coloured cement required for any aesthetic purposes."
Question 49,4. Which cement is used to create bond with old concrete surface?,a) Rapid Hardening Cement,b) Expansive Cement,c) Sulphate Resisting Cement,d) Low Heat Cement,b,"Explanation: As the name suggests, it expands and increases in volume while settled. It is used to avoid shrinkage of concrete."
Question 50,5. Which cement is used to stored for longer duration in wet climatic conditions?,a) Expansive Cement,b) Ordinary Portland Cement,c) Hydrophobic Cement,d) Quick Setting Cement,c,"Explanation: This type of cement is manufactured by mixing admixtures like petrolatum, napthalene soap which forms layer and act as water repellent."
Question 51,6. Which cement used in frost resistance concrete?,a) OPC,b) PPC,c) AEC,d) QSC,c,Explanation: It is used to fill up the gap in concrete which are produced by excessive amount of water during casting (later evaporated and leave the gap).
Question 52,"7. Which cement is used for the construction of water-retaining structure like tanks, reservoirs, retaining walls, swimming pools, dams, bridges, piers etc?",a) Waterproof Portland Cement,b) Colored Cement,c) High Alumina Cement,d) Low Heat Cement,a,Explanation: This cement is prepared by mixing with OPC or rapid hardening cement with a small percentage of some metal stearates at the time of mixing.
Question 53,8. ____ cement is used for formwork that can be removed earlier and reused in other areas which save the cost of formwork.,a) Rapid Hardening Cement,b) Colored Cement,c) High Alumina Cement,d) Low Heat Cement,a,"Explanation: Rapid hardening cement is used where the formwork can be removed earlier and reused in other areas which save the cost of formwork. This cement can be used in prefabricated concrete construction, road works, etc."
Question 54,9. Which cement is mainly used for interior and exterior decorative works?,a) Rapid Hardening Cement,b) Colored Cement,c) High Alumina Cement,d) Low Heat Cement,b,Explanation: This Cement is produced by adding 5- 10% mineral pigments with Portland cement during the time of grinding. Due to the various color combinations this cement is mainly used for interior and exterior decorative works.
Question 55,10. Which cement is used for works economic where considerations is predominant?,"Reservoirs, retaining walls, swimming pools, dams, bridges, piers etc.?",a) Waterproof Portland Cement,b) Colored Cement,c) High Alumina Cement,d,Explanation: It is obtained by grinding the clinkers with about 60% slag and resembles more or less in properties of Portland cement.
Question 56,1. How many times in each layer of concrete rodded in a slump cone?,a) 75,b) 25,c) 12 to 15,d) 35 to 65,b,"Explanation: Each time, each layer is tamped 25 times with a 2 ft (600 mm)-long bullet-nosed metal rod measuring 5/8 in (16 mm) in diameter."
Question 57,2. How many layers of concrete are placed to fill a slump cone?,a) 5 layers,b) 3 equal layers by volume,c) 3 equal layers by height,d) 5 layers by volume,b,"Explanation: Fill the mold 12 inches high in the shape of the frustum of a cone that is 8 inches in diameter at the bottom and 4 inches in diameter at the top. Then fill it in three equal layers by volume, not by height."
Question 58,"4.  To measure the concrete temperature, the stem of the thermometer must be kept by at least ___ inches of concrete.",a) 1,b) 2,c) 3,d) 4,c,Explanation: The stem of the thermometer should be surrounded by at least 3 inches of the concrete for better reading.
Question 59,5. In the soundness test a specimen of hardened cement paste is ___ for a fixed time.,a) Freeze,b) Dry,c) Boiled,d) Dipped in water,c,Explanation: A specimen of hardened cement paste is boiled for a fixed time so that if there is any tendency of increase or decrease in size can be detected.
Question 60,6. If L1=Measurement taken after 24 hours of immersion in water at a temp. of 27 ± 20oC and L2=Measurement taken after 3 hours of immersion in water at boiling temperature. Then what is soundness of cement?,a) L1+L2,b) L1/L2,c) L1-L2,d) L1*L2,c,Explanation: L1-L2 is the formula to calculate the soundness of cement. First take the reading after immersion in water then measure it after 3 hours of immersion in boiling water.
Question 61,7. To determine the fineness of cement ____,a) Grain size is smaller than specified mesh size,b) Grain size is larger than specified mesh size,c) Grain size is equal to specified mesh size,d) Grain size is 1mm,b,Answer: To determine the fineness of cement by dry sieving as per IS: 4031 (Part 1) – 1996.The principle of this is that we determine the proportion of cement whose grain size is larger than specified mesh size.
Question 62,"8. The apparatus used are ___ IS Sieve, Balance capable of weighing 10g to the nearest 10mg.",a) 90_m,b) 45_m,c) 22.5_m,d) 14_m,a,"Explanation: The apparatus used are 90_m IS Sieve, Balance capable of weighing 10g to the nearest 10mg, A nylon or pure bristle brush, preferably with 25 to 40mm, bristle, for cleaning the sieve."
Question 63,9. What is the amount of water required to give the paste normal consistency for consistency test?,a) .78 times,b) .79 times,c) .77 times,d) .76 times,a,Explanation: Prepare a paste by adding 0.78 times the water required to give a paste of standard consistency (i.e. 0.78P).
Question 64,10. Which apparatus is generally used to measure the soundness of the cement?,a) Vicat Apparatus,b) Le-Chatelier apparatus,c) Soundness meter,d)  Duff Abrams apparatus,b,"Explanation: The apparatus for conducting the Le-Chatelier test should conform to IS: 5514 – 1969. Balance, whose permissible variation at a load of 1000g should be +1.0g and Water bath."
Question 65,1. Why  do we need Standard Consistency Test?,a) To determine the quality of cement,b) To determine the quality of water,c) To determine the quality of mixed concrete,d) To determine the strength of concrete block,b,Explanation: This test is performed to determine the quantity of water required to produce a cement paste of standard or normal consistency.
Question 66,3. When the cement paste is tested within the gauging time. Here what is the value of gauging time?,a) 3 to 5 minutes,b) 3 to 5 hours,c) 24 minutes,d) 24 hours,a,Explanation: When the cement paste is tested within the gauging time ( 3 to 5 minutes) after the cement is thoroughly mixed with water.
Question 67,4. How many moulds required for compression strength test of cement?,a) 1,b) 2,c) 3,d) 4,c,"Explanation: In this test, three moulds of (face area 50 cm2) are prepared and cured under standard  temperature conditions and each cube tested by placing it between movable jaws of the compressive strength testing machine."
Question 68,5. Which of the following option is correct?,a) Standard consistency (%) = (wt of water added/ wt of cement) *100,b) Standard consistency (%) = (wt of water added- wt of cement) *100,c) Standard consistency = (wt of water added/ wt of cement) *100,d) Standard consistency (%) = (wt cement/ wt of water) *100,a,"Explanation: To determine the standard consistency, we need to divide the weight of water to cement and then multiply it with 100 to get the percentage of standard consistency."
Question 69,6.  Standard consistency of cement is tested by ___________,a) Vicat apparatus,b) Le Chatalier apparatus,c) Soundness meter,d) Duff Abrams apparatus,a,Explanation: The standard consistency of a cement paste is defined as that consistency which will allow the vicat’s plunger to penetrate to a point 5 to 7mm from the bottom of the vicat mould.
Question 70,7. Calculate standard consistency(%) when 100 ml of water is added in 1000 g of cement.,a) 10,b) 1000,c) 100,d) 1,a,"Explanation: Standard consistency (%) = (wt of water added/ wt of cement) *100=100/1000*100=10 "
Question 71,"8. For making cement paste, what is the amount of water we need?",a) 25% water by weight of dry cement,b) 30% water by weight of dry cement,c) 78% water by weight of dry cement,d) 80% water by weight of dry cement,a,Explanation: 25% water by weight of dry cement thoroughly to get a cement paste. Total time taken to obtain thoroughly mixed water cement paste. 
Question 72,9. What is the normal consistency for OPC?,a) 26 to 33%,b) 20 to 35%,c) 26 to 50%,d) 33 to 55%,a,Explanation: For a cement paste the standard consistency is measured by flow table test which ranges from 26 to 33%. 
Question 73,10. The relative humidity of laboratory should be ___________ for standard consistency.,a) 65 ± 5%,b) 27 ± 2%,c) 50 ± 5%,d) 45 ± 10,a,Explanation: Unless otherwise specified this test shall be conducted at a temperature 27 + 20 C and the relative humidity of laboratory should be 65 + 5%. 
Question 74,"1. In cement hardening process, ___________ instants are very important.",a) 1,b) 2,c) 3,d) 4,b,"Explanation: In cement hardening process, two instants are very important, i.e. initial setting and final setting."
Question 75,2. What is initial setting time?,a) The time at which cement paste loses its plasticity,b) The time at which cement paste loses its elasticity,c) The time at which cement paste gains its plasticity,d) The time at which cement paste gains its elasticity,a,Explanation: The time at which cement paste loses its plasticity is known as initial setting time of the concrete.
Question 76,3. Initial setting time of OPC should not be less than ___________,a) 15 minutes,b) 30 minutes,c) 28 minutes,d) 1 hour,b,"Explanation:  As per IS specification, the minimum initial setting time is 30 minutes for ordinary portland cement."
Question 77,4. Final setting time of cement should not be more than,a) 1 hour,b) 2 hours,c) 5 hours,d) 10 hours,d,"Explanation: As per IS specification, the maximum final setting time for all type of cement is 10 hours."
Question 78,"5. In the soundness test, the whole assembly is immersed in water for",a) 30 minutes,b) 1 hour,c) 24 hours,d)  48 hours,c,Explanation: Submerge the whole assembly immediately in water at a temperature of 27oC ±  2oC and keep it there for 24 hour for better results.
Question 79,6. What is final setting time?,a) The time at which cement paste loses its plasticity,b) The time to reach that stage at which cement paste loses its elasticity,c) The time at which cement paste gains its plasticity,d) The time when cement paste becomes hardened,a,Explanation: The final setting is defined as the time taken to reach the cement paste to become into a hardened mass.
Question 80,7. Initial setting time of Low Heat Cement should not be less than _____________,a)15 minutes,b) 30 minutes,c) 60 minutes,d) 1 hour,b,"Explanation:  As per IS specification, the minimum initial setting time is 60 minutes for low heat cement."
Question 81,"8. If t1=Time at which water is first added to cement,","t2=Time when needle fails to penetrate 5 mm to 7 mm from bottom of the mould,","t3=Time when the needle makes an impression but the attachment fails to do so, then what is initial setting time?",a) t2-t1,b) t2+t1,a,Explanation: t2-t1 is the formula to determine the value of initial setting time of concrete for further process.
Question 82,"9. If t1=Time at which water is first added to cement,","t2=Time when needle fails to penetrate 5 mm to 7 mm from bottom of the mould,","t3=Time when the needle makes an impression but the attachment fails to do so,",then what is final setting time?,a) t2-t1,c,Explanation: t3-t1 is the formula to determine the value of final setting time of concrete for further process.
Question 83,10. What is the capacity of measuring cylinder?,a) 10ml,b) 50ml,c) 100ml,d) 1000ml,c,Explanation: The capacity of measuring cylinder is 100 ml with the least count of 1 ml for the setting time test.
Question 84,5. Insoluble Residue mainly comes from which compound?,a) Lime,b) Soda,c) Silica,d) Alumina,c,Explanation: Insoluble Residue is that fraction of cement which is insoluble in HCl. It comes mainly from the silica which has not reacted to form compounds during the burning process in the kiln.
Question 85,6. Loss on Ignition (L.O.I.) is the loss in weight of cement after being heated to _____________,a) 1000°C,b) 100°C,c) 500°C,d) 1500°C,a,Explanation: It indicates the prehydration or carbonation due to prolonged or improper storage of cement & clinker.
Question 86,"8. On cooling below 1250oC, C3S decomposes ____________",a) Fast,b) Slowly,c) Never,d) Depends on the conditions,b,"Explanation: On cooling below 1250oCC, C3S decomposes slowly but, if cooling is not too slow, C3S remains unchanged and is relatively stable at ordinary temperatures."
Question 87,9. Gypsum reacts with ____________ to form calcium sulfo aluminates and calcium sulfo ferrite.,a) C4AF,b) CF4,c) SO3,d) CaO,a,Explanation: C4AF work as flux material and also it accelerates the hydration of silicates. C4AF hydrates to tricalcium aluminate hydrate and calcium ferrite CaO.Fe2O3 in amorphous form.
Question 88,10. C3 S and C2S require approximately the _____________ amount of water for hydration.,a) Same,b) More,c) Less,d) Depends on the paste,a,"Explanation: C3S and C2S require approximately the same amount of water for hydration, but C3S produces more than twice as much Ca(OH)2 as is formed by the hydration of C2S."
Question 89,"1. According to geological origin, aggregates is/are classified into __________ types.",a) 1,b) 2,c) 3,d) 4,b,Explanation: There are 2 types of aggregates based on geological origin. They are natural aggregates and artificial aggregates.
Question 90,"2. According to size, aggregates is/are classified into __________ types.",a) 1,b) 2,c) 3,d) 4,d,"Explanation: There are 4 types of aggregates based on size. They are fine aggregates, coarse aggregates, all in aggregates and single size aggregates."
Question 91,3. What is the total percentage of aggregates in concrete by volume?,a) 50-60%,b) 60-75%,c) 85%,d) 50%,b,"Explanation: Aggregates, which account for 60-75% of the total volume of concrete, are divided into 2 categories."
Question 92,4. What is the size of fine aggregates?,a) 4.75mm,b) < 4.75mm,c) > 4.75mm,d) 12mm,b,Explanation: The size of the fine aggregates is less than 4.75mm because it passes from 4.75 mm sieve at its lowest so there is no chance for more than 4.75mm in its size.
Question 93,5. What is the size of coarse aggregates?,a) 4.75mm,b) < 4.75mm,c) > 4.75mm,d) 12mm,c,Explanation: The size of the fine aggregates is less than 4.75mm because it passes from 4.75 mm sieve but the aggregates which don’t pass through it are coarse aggregates.
Question 94,"6. Crushed stone, gravel and ordinary sand are examples of ___________",a) Lightweight aggregate,b) Normal-weight aggregate,c) Heavy-weight aggregate,d) Both Normal-weight aggregate and Heavy-weight aggregate,b,"Explanation: Crushed stone, gravel and ordinary sand are examples of normal weight aggregate. They are commonly used in manufacture of normal weight concrete, asphalt concrete and roadway sub-base. "
Question 95,10. Aggregate crushed before the application of full load of ___________,a) 10ton,b) 20ton,c) 30ton,d) 40ton,d,"Explanation: Aggregate crushed before the application of full load of 40ton, the weaker material become compacted, so that the amount of crushing in later stage of the test is reduced."
Question 96,1. Natural aggregates comes in which category?,a) Based on size,b) Based on origin,c) Based on density,d) Based on shape,b,Explanation: The word natural itself says that it comes from nature which comes in origin. And there are 2 types of aggregates in based on origin i.e. natural and artificial aggregates.
Question 97,3. What are artificial aggregates?,a) Those who obtained from river beds,b) Those who are manufactured naturally,c) Those who are mechanically obtained,d) Who has smooth surface,c,"Explanation: Artificial aggregate are those obtained by mechanically crushing rocks, boulders, or cobbles. Normally angular in shape and have rough surface texture."
Question 98,4. The bulk density of aggregates does not depend upon ____________,a) Size and shape of aggregates,b) Specific gravity of aggregates,c) Grading of aggregates,d) Size and shape of the container,d,"Explanation: Bulk density is depends on the properties of the aggregates not of the container. Size, shape, Specific gravity, grading are the properties of aggregates."
Question 99,5. An aggregate is said to be flaky if its least dimension is less than ___________,a) 1/5th of mean dimension,b) 2/5th of mean dimension,c) 3/5th of mean dimension,d) 4/5th of mean dimension,c,Explanation: An aggregate is said to be flaky if its least dimension is less than 3/5th of mean dimension.
Question 100,6. The light weight aggregates are obtained from,a) Sedimentary rocks,b) Metamorphic rocks,c) Igneous rocks,d) Volcanic source,d,Explanation:  For making light weight masonry blocks (to improved their thermal and insulating properties and nailing characteristic).
Question 101,"7.  The standard sand now a days used in India, is obtained from",a) Ennore (Madras),b) Jaipur,c) Jullundur (Punjab),d) Hyderabad,a,Explanation: Most of the people are used Ennore sand for its  good strength and other properties.
Question 102,"8. For the construction of cement concrete floor, the maximum permissible size of aggregate, is",a) 4.75mm,b) 8mm,c) 10mm,d) 15mm,c,"Explanation: 40 mm for massive works like dams, retaining walls, etc. 20 mm for Reinforced member. 10 mm for floors."
Question 103,10. Generally heavy weight aggregate obtained from ______________,a) Minerals ores,b) Palm oil shell,c) Sand,d) Crushed stone,a,Explanation: The unit weight of heavy weight concrete varies from 2400kg/m3 with sp.gr range from 4.0to4.6 (mineral ores and barite).
Question 104,1. Pick up the most appropriate statement from the following:,a) Bulk density of normal weight aggregate is 1600 kg/m3,b) Bulk density of normal weight aggregate is 2000 kg/ m3,c) Bulk density of normal weight aggregate is 1000 kg/ m3,d) Bulk density of normal weight aggregate is 1250 kg/ m3,a,Explanation: Bulk density of normal weight aggregate is around 1520 to 1680 kg/m3 and the rest of the options don’t come under that range.
Question 105,2. The 28 days cube strength of mass concrete using aggregates of maximum size 5 cm for gravity dams should be,a) Between 150 to 300 kg/cm2,b) Between 350 to 600 kg/cm2,c) Between 150 to 400 kg/cm2,d) Less than 200 kg/cm2,d,Explanation: The 28 days cube strength of mass concrete using aggregates of maximum size 5 cm for gravity dams should be less than 200 kg/cm2.
Question 106,3. The unit weight of heavy weight concrete varies from __________ kg/m3.,a) 1000,b) 2400,c) 2000,d) 1400,b,Explanation: The unit weight of heavy weight concrete varies from 2400 kg/m3 with sp.gr range from 4.0 to 4.6. (eg: mineral ore sand barite).
Question 107,5. S.I. unit of bulk density,a) kg/l,b) g/ml,c) kg/ml,d) g/l,a,Explanation: Bulk density of an aggregate is defined as the mass of material in a given volume and expressed in kg/l.
