Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 53,Which of the following is a new and disruptive Web feature or service?,XML,diffserv,blogs,CDMA,C,No explanation
Question 54,Which of the following is a useful security mechanism when considering business strategy and IT?,encryption,decryption,firewall,all the above,D,No explanation
Question 55,All of the following are examples of 2G wireless phone technologies except _________.,CDMA,W-CDMA,TDMA,GSM,B,No explanation
Question 56,Which of the following is not related to security mechanism?,encryption,decryption,eâ€êcash,all the above,C,No explanation
Question 57,All of the following are wireless Internet access network technologies except ________.,Wi-Fi,Bluetooth,Zigbee,GigaPoP,D,No explanation
Question 58,A product or service that customers have come to expect from an industry which must be offered by new entrants if they wish to compete and survive is known as a(n)?,Switching costs,Loyalty programs,Entry barriers,Affiliate programs,C,No explanation
Question 59,Internet users account for about ________ of the world's population.,0.07,0.17,0.27,0.47,B,No explanation
Question 60,Which of the following statements accurately reflect the impact of technology?,Technology has caused buyer power to increase,Technology has lessened the entry barriers for many industries,Technology has increased the threat of substitute products and services,all of the above,D,No explanation
Question 61,Which of the following was the first commercial Web browser?,Mosaic,Mozilla,Netscape Navigator,Internet Explorer,C,No explanation
Question 62,A business cannot be all things to all people. Instead a business must:,Identify target customers,Identify the value of products/services as perceived by customers,all of the above,None of the above,C,No explanation
Question 63,All of the following are steps in the systems development life cycle except ______.,Systems Design,Testing,Implementation,Debugging,D,No explanation
Question 64,How the transactions occur in eâ€êcommerce?,Using eâ€êmedias,Using computers only,Using mobile phones only,None of the above,A,No explanation
Question 65,A _________ describes the flow of information at your e-commerce site and the infrastructure that will be used in the system.,system design,logical design,tactical design,physical design,B,No explanation
Question 66,Which type of products is lesser purchased using eCommerce?,automobiles,books,softwares,none,A,No explanation
Question 67,All of the following are factors in optimizing Web site performance except _________.,page retrieval,page generation,page delivery,page content,A,No explanation
Question 68,A business competing in a commodity like environment must focus on which of the following?,Price,Ease / speed of delivery,Ease of ordering,all of the above,D,No explanation
