Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 21,In a business A and C invested amounts in the ratio 2 : 1  whereas the ratio between amounts invested by A and B was 3 : 2 . If Rs 157300 was their profit how much amount did B receive?,Rs. 48000,Rs. 48200,Rs. 48400,Rs. 48600,C, Assume that investment of C = xThen investment of A = 2xInvestment of B = 2A/3 = 4x/3 (since ratio of investment of A:B = 2:3 i.e B=2A/3)A:B:C = 2x : 4x/3 : x = 2 : 4/3 : 1 =6 : 4 : 3B's share = 157300 * 4/(6+4+3) = 157300*4/13= 12100*4 = Rs. 48400.
Question 22,A and B started a business in partnership investing Rs. 20000 and Rs. 15000 respectively. After six months C joined them with Rs. 20000. What will be B's share in total profit of Rs. 25000 earned at the end of 2 years from the starting of the business?,Rs. 7500,Rs. 9000,Rs. 9500,Rs. 10000,A, A : B : C = (20000 * 24) : (15000 * 24) : (20000 * 18) = 4 : 3 : 3.So B's share = Rs. (25000 * 3/10) = Rs. 7500.
Question 23,P Q R enter into a partnership. P initially invests 25 lakh & adds another 10 lakhs after one year. Q initially invests 35 lakh & withdrawal 10 lakh after 2 years and R invests Rs 30 Lakhs . In what ratio should the profit be divided at the end of 3 years?,18:19:19,18:18:19,19:19:18,18:19:19,C, P:Q:R = (25*1+35*2) : (35*2 : 25*1) : (30*3)= 95 : 95 : 90.= 19 : 19: 18.
Question 24,A B C subscribe Rs. 50000 for a business. A subscribes Rs. 4000 more than B and B Rs. 5000 more than C. Out of a total profit of Rs. 35000 A receives,Rs. 8400,Rs. 11900,Rs. 13600,Rs. 14700,D, Let C = x.Then B = x + 5000 and A = x + 5000 + 4000 = x + 9000.So x + x + 5000 + x + 9000 = 50000.=> 3x = 36000.=> x = 12000.A : B : C = 21000 : 17000 : 12000 = 21 : 17 : 12.So A's share = Rs. (35000 x 21/50) = Rs. 14700.
Question 25,A and B invest in a business in the ratio 3 : 2. If 5% of the total profit goes to charity and A's share is Rs. 855 the total profit is:,Rs. 1425,Rs. 1500,Rs. 1537.50,Rs. 1576,B, Let the total profit be Rs. 100.After paying to charity A's share =If A's share is Rs. 57 total profit = Rs. 100.If A's share Rs. 855 total profit =
Question 26,A B and C jointly thought of engaging themselves in a business venture. It was agreed that A would invest Rs. 6500 for 6 months B Rs. 8400 for 5 months and C Rs. 10000 for 3 months. A wants to be the working member for which he was to receive 5% of the profits. The profit earned was Rs. 7400. Calculate the share of B in the profit.,Rs. 1900,Rs. 2660,Rs. 2800,Rs. 2840,B, For managing A received = 5% of Rs. 7400 = Rs. 370.Balance = Rs. (7400 - 370) = Rs. 7030.Ratio of their investments = (6500 x 6) : (8400 x 5) : (10000 x 3)= 39000 : 42000 : 30000= 13 : 14 : 10‰ö« B's share = Rs. 7030 *14/37 = Rs. 2660.
Question 27,A B and C enter into a partnership in the ratio 7/2 : 4/3 : 6/5 . After 4 months A increases his share 50%. If the total profit at the end of one year be Rs. 21600 then B's share in the profit is:,Rs. 2100,Rs. 2400,Rs. 3600,Rs. 4000,D, Ratio of initial investments =Let the initial investments be 105x 40x and 36x.‰ö« A : B : C =
Question 28,A B C subscribe Rs. 50000 for a business. A subscribes Rs. 4000 more than B and B Rs. 5000 more than C. Out of a total profit of Rs. 35000 A receives:,Rs. 8400,Rs. 11900,Rs. 13600,Rs. 14700,D, Let C = x.Then B = x + 5000 and A = x + 5000 + 4000 = x + 9000.So x + x + 5000 + x + 9000 = 50000‰àÕ 3x = 36000‰àÕ x = 12000A : B : C = 21000 : 17000 : 12000 = 21 : 17 : 12.‰ö« A's share =
Question 29,Three partners shared the profit in a business in the ratio 5 : 7 : 8. They had partnered for 14 months 8 months and 7 months respectively. What was the ratio of their investments?,5:07:08,0.868101852,38:28:21,None of these,B, Let their investments be Rs. x for 14 months Rs. y for 8 months and Rs. z for 7 months respectively.
Question 30,A starts business with Rs. 3500 and after 5 months B joins with A as his partner. After a year the profit is divided in the ratio 2 : 3. What is B's contribution in the capital?,Rs. 7500,Rs. 8000,Rs. 8500,Rs. 9000,D,
Question 31,A and B entered into partnership with capitals in the ratio 4 : 5. After 3 months A withdrew 1/4 of his capital and B withdrew 1/5 of his capital. The gain at the end of 10 months was Rs. 760. A's share in this profit is:,Rs. 330,Rs. 360,Rs. 380,Rs. 430,A,
Question 32,A and B started a partnership business investing some amount in the ratio of 3 : 5. C joined then after six months with an amount equal to that of B. In what proportion should the profit at the end of one year be distributed among A B and C?,3:05:02,3:05:05,6:10:05,Data inadequate,C, Let initial investment of A is 3x and B is 5x then C investment is also 5x but most important to note in this question is the time duration of investmentLike A invested for 12 months B invested for 12 months and C invested for 6 months.A : B : C = (3x x 12) : (5x x 12) : (5x x 6)= 36 : 60 : 30= 6 : 10 : 5.
Question 33,A B C rent a pasture. A puts 10 oxen for 7 months B puts 12 oxen for 5 months and C puts 15 oxen for 3 months for grazing. If the rent of the pasture is Rs. 175 how much must C pay as his share of rent?,Rs. 45,Rs. 50,Rs. 55,Rs. 60,A, A : B : C = (10 x 7) : (12 x 5) : (15 x 3) = 70 : 60 : 45 = 14 : 12 : 9.
Question 34,A and B started a business in partnership investing Rs. 20000 and Rs. 15000 respectively. After six months C joined them with Rs. 20000. What will be B's share in total profit of Rs. 25000 earned at the end of 2 years from the starting of the business?,Rs. 7500,Rs. 9000,Rs. 9500,Rs. 10000,A, A : B : C = (20000 x 24) : (15000 x 24) : (20000 x 18) = 4 : 3 : 3.
Question 35,A began a business with Rs. 85000. He was joined afterwards by B with Rs. 42500. For how much period does B join if the profits at the end of the year are divided in the ratio of 3 : 1?,4 months,5 months,6 months,8 months,D,
Question 36,Aman started a business investing Rs. 70000. Rakhi joined him after six months with an amount of Rs.. 105000 and Sagar joined them with Rs. 1.4 lakhs after another six months. The amount of profit earned should be distributed in what ratio among Aman Rakhi and Sagar respectively 3 years after Aman started the business?,7:06:10,12:15:16,42:45:56,Cannot be determined,B, Aman : Rakhi : Sagar = (70000 x 36) : (105000 x 30) : (140000 x 24) = 12 : 15 : 16.
Question 37,Arun Kamal and Vinay invested Rs. 8000 Rs. 4000 and Rs. 8000 respectively in a business. Arun left after six months. If after eight months there was a gain of Rs. 4005 then what will be the share of Kamal?,Rs. 890,Rs. 1335,Rs. 1602,Rs. 1780,A,
Question 38,Simran started a software business by investing Rs. 50000. After six months Nanda joined her with a capital of Rs. 80000. After 3 years they earned a profit of Rs. 24500. What was Simran's share in the profit?,Rs. 9423,Rs. 10250,Rs. 12500,Rs. 10500,D,
Question 39,Sumit and Ravi started a business by investing Rs 85000 and 15000 respectively. In what ratio the profit earned after 2 years be divided between Sumit and Ravi respectively.,17:01,17:02,17:03,17:04,C, Note: If you have clear concept of ratio and proportion chapter then it will really easy for you to solve partnership problems.P:Q = 85000:15000 = 17:3Important to note there that if both have invested for different period of times then we had to multiply with number of months to get the desired ratio.
Question 40,AB and C enter into a partnership investing Rs 35000 Rs 45000 and 55000. Find the their respective shares in annual profit of 40500,10500 13500 19500,10500 13500 18500,10500 13500 17500,10500 13500 16500,D, A:B:C = 35000:45000:55000 = 7:9:11A's share = (7/27) *40500 = Rs 10500B's share = (9/27) *40500 = Rs 13500C's share = (11/27)*40500 = Rs 16500[In options we can see that only salary of C is different in all options. So we cn just calculate the C share to solve question quickly ]
Question 41,Rs. 700 is divided among A B C so that A receives half as much as B and B half as much as C. Then C's share is,Rs 200,Rs 300,Rs 400,Rs 500,C, Let C = x.Then B = x/2and A = x/4A:B:C = 1:2:4.C's share Rs.[(4/7)*700) = 400
Question 42,Anand and Deepak started a business investing Rs.22500 and Rs.35000 respectively. Out of a total profit of Rs. 13800. Deepak's share is,Rs 9600,Rs 8500,Rs 8450,Rs 8400,D, Ratio of their shares = 22500 : 35000=9 : 14Deepak's share = Rs.(13800ÌÑ14/23)= Rs. 8400
Question 43,A started a business with Rs.21000 and is joined afterwards by B with Rs.36000. After how many months did B join if the profits at the end of the year are divided equally?,4,5,6,7,B, Suppose B joined after x monthsthen21000*12=36000*(12-x)=> 36x = 180=> x = 5
Question 44,Nirmal and Kapil started a business investing Rs. 9000 and Rs. 12000 respectively. After 6 months Kapil withdrew half of his investment. If after a year the total profit was Rs. 4600 what was Kapil‰Ûªs share initially ?,Rs 2300,Rs 2400,Rs 2500,None of above,A, Nirmal:Kapil= 9000*12:(12000*6+6000*6)= 1:1Kapils share= Rs. [4600 *(1/2))= Rs. 2300
Question 45,Manoj received Rs. 6000 as his share out of the total profit of Rs. 9000 which he and Ramesh earned at the end of one year. If Manoj invested Rs.120000 for 6 months whereas Ramesh invested his amount for the whole year what was the amount invested by Ramesh,Rs. 2000,Rs. 3000,Rs. 4000,Rs. 5000,D, Suppose Ramesh invested Rs. x. ThenManoj : Ramesh = 20000 * 6 : x * 12.120000/12x : 6000/3000=> x = 120000/24 = 5000
Question 46,Yogesh started a business investing Rs. 45000. After 3 months Pranab joined him with a capital of Rs. 60000. After another 6 months Atul joined them with a capital of Rs. 90000. At the end of the year they made a profit of Rs. 20000. What would be Atuls share in it?,Rs 7000,Rs 6000,Rs 5000,Rs 4000,D, Just take care of the months of investment rest all will be simple.Yogesh:Pranab:Atul= 45000*12:60000*9:90000*3= 2:2:1Atul's share= Rs. 20000 * (1/5)= Rs. 4000
Question 47,Rahul and Bharti are partners in a business. Rahul contributes 1/4th capital for 15 months and Bharti received 2/3 of profit. For how long Bharti money was used.,8 months,10 months,11 months,17 months,B, Let the total profit be Rs. ZBharti's share = (2/3)ZRahul's Share = Z-(2/3)Z = Z/3Rahul:Bharti = Z/3:(2/3)Z = 1:2Now let the total capital be Rs X and Bharti capital was used for Y monthsthen Rahul capital will be (1/4)X and Bharti capital wil be X-(1/4)X = 3X/4So Bharti's money was used for 10 months
Question 48,P and Q started a business investing Rs 85000 and Rs 15000 resp. In what ratio the profit earned after 2 years be divided between P and Q respectively.,17:05,17:03,17:06,17:07,B, In this type of question as time frame for both investors is equal then just get the ratio of their investments.P:Q = 85000:15000= 85:15= 17:3
Question 49,A B and C enter into a partnership investing Rs 35000 Rs 45000 and Rs 55000 resp. The respective share of AB and C in an annual profit of Rs 40500 are.,Rs. 11500 Rs. 13500 Rs. 16500,Rs. 10500 Rs. 12500 Rs. 16500,Rs. 10500 Rs. 13500 Rs. 15500,Rs. 10500 Rs. 13500 Rs. 16500,D, A:B:C = 35000:45000:55000= 7:9:11Now we are having the ratio.to get the share first make total of above ratio.then get each share.
Question 50,1.14 expressed as a per cent of 1.9 is:,6%,10%,60%,90%,C, Required percentage = (1.14*100)/1.9 = 60%.
Question 51,In an examination 80% candidates passed in English and 85% candidates passed in Mathematics. If 73% candidates passed in both these subjects then what per cent of candidates failed in both the subjects?,8,15,27,35,A, Students passed in English = 80%Students passed in Math's = 85%Students passed in both subjects = 73%Then number of students passed in at least one subject = (80+85)-73 = 92%. [The percentage of students passed in English and Maths individually have already included the percentage of students passed in both subjects. So We are subtracting percentage of students who have passed in both subjects to find out percentage of students at least passed in one subject.]Thus students failed in both subjects = 100-92 = 8%.
Question 52,Half percent written as a decimal is,0.2,0.02,0.005,0.05,C, As we know 1% = 1/100Hence 1/2% = (1/2 * 1/100) = 1/200 = 0.005.
Question 53,If the price of the commodity is increased by 50% by what fraction must its consumption be reduced so as to keep the same expenditure on its consumption?,01-Apr,01-Mar,01-Feb,02-Mar,B, Let the initial price of the commodity be 100.After 50% increase in price It will become100 ------50% increase----> 150.Now we have to reduce the consumption to keep expenditure 100.Increase in price= 150 - 100 = 50We have to reduce the consumption= (50/150)*100 = 1/3 or 33.33%Other Method:Here we use Final product constant graphic.100 ==50% up== 150===33.33% down===>100.Consumption Reduce = 33.33% = 1/3.
Question 54,The population of a town increases every year by 4%. If its present population is 50000 then after 2 years it will be,53900,54000,54080,54900,C, Here we can use the compound interest based formulaPopulation after n years = P*[1+ (r/100)]nPopulation after 2 years = 50000*[1+(4/100)]2Population after 2 years = 54080.Alternativelywe can use net percentage change graphic as well50000------4%‰ Ô---‰ Õ 52000---- 4%‰ Ô---‰ Õ 54080.Then population after 2 years= 54080.In this calculation we need to find 1% of 50000 first which is easily calculated by dividing 50000 by 100.
Question 55,A and B are two fixed points 5 cm apart and C is a point on AB such that AC is 3cm. if the length of AC is increased by 6% the length of CB is decreased by,6%,7%,8%,9%,D, As A and B are fixed C is any point on AB so if AC is increases then CB decreases.A________3 cm_________ C _____2 cm____BThen solution can be visualized asIncrease in AC 6% = (106*3)/100=3.18 cm.Decrease in CB = 0.18 cm% decrease = (0.18/2)*100 = 9%.AlternativelyAC = 3 Cm.BC = 2 Cm.Increase in AC by 6% thenNew AC = 3 + 6% of 3 = 3 + 0.18 = 3.18 cm.0.18 cm increase in AC means 0.18 cm decrease in BC as already mentioned AB as the fixed point.So % decrease in BC= (Actual Decrease in BC /Original BC)*100= (0.18/2) *100 = 9%.
Question 56,The cost of an article was Rs.75. The cost was first increased by 20% and later on it was reduced by 20%. The present cost of the article is:,Rs. 72,Rs. 60,Rs. 75,Rs. 76,A, Initial Cost = Rs. 75After 20% increase in the cost it becomes(75+ 20% of 75) = Rs. 90Now Cost is decreased by 20% So cost will become(90 - 20% of 90) = Rs. 72.So present cost is Rs. 72.Mind Calculation Method: 75-----20%‰ Ô--‰ Õ90-----20%‰ Ò-----‰ Õ72.
Question 57,The price of the sugar rise by 25%. If a family wants to keep their expenses on sugar the same as earlier the family will have to decrease its consumption of sugar by,25%,20%,80%,75%,B, Let the initial expenses on Sugar was Rs. 100.Now Price of Sugar rises 25%. So to buy same amount of Sugar they need to expense= (100 + 25% of 100) = Rs. 125.But They want to keep expenses on Sugar so they have to cut Rs. 25 in the expenses to keep it to Rs. 100.Now % decrease in Consumption(25/125)*100 = 20%.Mind Calculation Method;100-----25%‰ Ô---‰ Õ125------X%‰ Ò---‰ Õ100.Here X = (25/125)*100 = 20%.
Question 58,Each side of a rectangular field diminished by 40%. By how much per cent is the area of the field diminished?,32,64,25,16,B, Let the Original length of the rectangle be 20 unit and breadth be 10 unit. ThenOriginal Area = length *breadth = 20*10 = 200 Square unit.40% decrease in each side thenLength = (20 - 40% of 20) = 12 unit.Breadth = (10 - 40% of 10) = 6 unit.Now Area = 12 *6 = 72 Square unit.Decrease in area = 200 - 72 = 128 square unit.% Decrease in Area = (128/200)*100 = 64%Mind Calculation Method:Let the original area be 100 square unit.100 ===40%‰ Ò(decrease in length)===> 60 ===40%‰ Ò===(decrease in breadth)===> 36.Diminished in area = 100-36 = 64%.
Question 59,If the price of a commodity is decreased by 20% and its consumption is increased by 20% what will be the increase or decrease in expenditure on the commodity?,4% increase,4% decrease,8% increase,8% decrease,B, Let the initial expenditure on the commodity be Rs. 100.Now the price decreases by 20%Current Price = (100 - 20% of 100) = Rs. 80.Same time due to decrement in price 20% consumption has been increased. SoCurrent expenses on commodity = (80 + 20% of 80)= Rs. 96.Here the initial expenditure was Rs. 100 which became 96 at the end it means there is 4% decrement in the expenditure of the commodity.Mind Calculation Method:100===20%‰ Ò(Decrement in Price)===>80===20%‰ Ô(Increment in Consumption)===>96.Thus there is a decrement of 4%.
Question 60,If A's salary is 25% more than B's salary then B's salary is how much lower than A's salary?,33(1/3)%,25%,20%,16(2/3)%,C, Let B's Salary is Rs. 100. ThenA's Salary = (100 + 25% of 100) = Rs. 125.Difference between A's Salary and B's Salary = 125 - 100 = Rs. 25.% Difference (lower) = (25/125)*100 = 20%Mind Calculation Method:100(B salary)----25%‰ Ô---‰ Õ125(A salary)-----20%‰ Ò---‰ Õ100 (B salary).B's salary is 20% lower than A's.
Question 61,Population of a town increase 2.5% annually but is decreased by 0.5 % every year due to migration. What will be the percentage increase in 2 years?,5,4.04,4,3.96,B, Net percentage increase in Population = (2.5-0.5) = 2% each year.Let the Original Population of the town be 100.Population of Town after 1 year = (100 + 2% of 100) = 102.Population of the town after 2nd year = (102 + 2% of 102 ) = 104.4 Now % increase in population = (4.04 /100)*100 = 4.04%Mind Calculation Method:100==2% Up(1st year)==>102==2%Up(2nd year)==>104.04% population increase in 2 years = 4.04%.
Question 62,In an election between two candidates the winner got 65% of the total votes cast and won the election by a majority of 2748 votes. What is the total number of votes cast if no vote is declared invalid?,8580,8720,9000,9160,D, Winner gets 65% 0f valid votes and loser gets 35% of votes.Difference between this two= 2749.(65-35)%= 274930%= 2749.Total number of voters 100%=[(2749*100)/30]= 9160.
Question 63,Last year the population of a town was x and if it increases at the same rate next year it will be y. the present population of the town is,(x+y)/2,(y-x)/2,2xy/x+y,‰ö_xy,D, Let the present population of the town be P.Using compound interest formulaThen P = x(1+(R/100)); ------(i)And y = P(1+(R/100)) = P*P/x; -------(ii)P2 = xy;Hence P = ‰ö_xy.
Question 64,Narayan spends 30% of his income on education and 50% of the remaining on food. He gives Rs. 1000 as monthly rent and now has Rs. 1800 left with him. What is his monthly income?,Rs. 8000,Rs. 7000,Rs. 9000,Rs. 6000,A, Narayan's saving and rent = 1000+1800 = Rs. 2800Let his monthly income be Rs. 100.30% of his income he spent on education i.e. Rs. 30.Remaining = 100 -30 = 7050% of remaining on food = (70*50)/100 = Rs.35Now that 35 must be equal to his saving and rent i.e.35 = 2800 then1 = 2800/35100 = (2800*100)/35 = Rs. 8000So his income = Rs. 8000.
Question 65,P is 6 times greater than Q then by what per cent is Q smaller than P?,84%,85.50%,80%,83.33%,D, Let Q = 10.Then P = 60.Q is 50 less than P.Q % less than P = (50 /60)*100 = 83.33%.Alternative Method10 (Q)==(6 times greater)==> 60(P)==x%‰ Ò(Less than Q)==>10 (Q).Now x = 50*100/60 = 83.33%.
Question 66,If two numbers are respectively 30% and 40% more than a third number what percent is the first of the second?,92(6/7)%,84(4/5)%,80%,75%,A, Let the third number be 100. Then1st number = 1302nd number = 140% 1st to the 2nd number = (130/140)*100 = 92(6/7)%.
Question 67,The population of a city is 35000. On an increase of 6% in the number of men and an increase of 4% in the number of women the population would become 36760. What was the number of women initially?,18000,19000,17000,20000,C, Let number of men in the population be x.Number of women = (35000-x)Increase in the number of men = 6% of x = 6x/100Increase in the number of women = (3500-x)*4/100Increase in whole population = 36760-35000 = 1760Now 6x/100 + [(35000-x)*4/100] = 1760[(6x-4x)+35000*4]/100 = 17602x+35000*4 = 1760*1002x = 176000-35000*4X = 18000Number of men = 18000Number of women = 35000-18000 = 17000.
Question 68,The length breadth and height of a room in the shape of a cuboid are increased by 10% 20% and 50% respectively. Find the percentage change in the volume of the cuboid.,77%,75%,88%,98%,D, Let each side of the cuboid be 10 unit initially.Initial Volume of the cuboid= length * breadth * height = 10 *10*10 = 1000 cubic unit.After increment dimensions becomeLength = (10 + 10% 0f 10) = 11 unit.Breadth = (10 + 20% of 10) = 12 unit.Height = (10 + 50 of 10) = 15 unit.Now present volume = 11 *12 *15 = 1980 cubic unit.Increase in volume = 1980 - 1000 = 980 cubic unit.% increase in volume = (980/1000)*100 = 98%.Mind Calculation Method:100==50%‰ Ô(height effects)==>150==20%‰ Ô(breadth)==>180==10%‰ Ô(length effects)==>198.Change in volume = 98%.[We can take net percentage change in any order.]
Question 69,The price of rice falls by 20%. How much rice can be bought now with the money that was sufficient to buy 20 kg of rice previously?,5 kg,15 kg,25 kg,30 kg,C, Let Rs. 100 be spend on rice initially for 20 kg.As the price falls by 20% new price for 20 kg rice= (100 -20% of 100) = 80New price of rice = 80/20 = Rs. 4 per kg.Rice can bought now at = 100/4 = 25 kg.
Question 70,30% of a number when subtracted from 91 gives the number itself. Find the number.,60,65,75,70,D, Let the number be xAccording to the question91 - (30x/100) = x9100 - 30x = 100xOr 9100 = 130xOr x = 9100/130Hence x = 70.
Question 71,The population of village is 100000. The rate of increase is 10% per annum. Find the population at the start of the third year?,133100,121000,118800,120000,B, 100000==10%‰ Ô(1st year)==>110000==10%‰ Ô(2nd year)==>121000Population at starting of 3rd year = 121000.[By using net percentage change method we have saved our self from cumber some formulas on population which is based on compound interest].
Question 72,Vicky's salary is 75% more than Ashu's. Vicky got a raise of 40% on his salary while Ashu got a raise of 25% on his salary. By what percent is Vicky's salary more than Ashu's?,96%,51.10%,90%,52.10%,A, Let Ashu's salary = 100; Ashu's salary after rise = 125.Then Vicky's salary = 175.Vicky's salary after rise of 40% = 245.[As 10% of Vicky's salary is 17.5 then 40% = 17.5*4 = 70] .Difference between Vicky's salary and Ashu's salary = 245-125 = 120; .% more Vicky's salary than Ashu's = 120*100/125 = 96%.
Question 73,An ore contains 25% of an alloy that has 90% iron. Other than this in the remaining 75% of the ore there is no iron. How many kilograms of the ore are needed to obtain 60 kg of pure iron?,250 kg,275 kg,300 kg,266.66 kg,D, Let there is 100 kg of ore.25% ore contains 90% off Iron that means 25 kg contains;25*90/100 = 22.5 kg Iron.22.5 kg Iron contains 100 kg of ore.Then 1 kg of iron contains = 25/100 kg ore;Hence 60 kg iron contains = 100*60/22.5 = 266.66 kg ore.
Question 74,In the recent climate conference in New York out of 700 men 500 women 800 children present inside the building premises 20% of the men 40% of the women and 10% of the children were Indians. Find the percentage of people who were not Indian?,77%,73%,79%,83%,C, Number of Indians men present there = 700*20/100 = 140Indian women = 500*40/100 = 200Indian children = 800*10/100 = 80.Total member present in climate conference = 700+500+800 = 2000Total Indian = 200+140+80 = 420Hence % of Indian present there = 420*100/2000 = 21%% of people who were not Indian = 100-42 = 79%.
Question 75,Out of the total production of iron from hematite an ore of Iron 20% of the ore gets wasted and out of the remaining iron only 25% is pure iron. If the pure iron obtained in a year from a mine of hematite was 80000 kg then the quantity of hematite mined from that mine in the year is,500000 kg,400000 kg,450000 kg,None of these,B, Let 100 kg of hematite be obtained then 20% of it get wasted that means 80 kg of ore remains.Pure iron = 25% of remaining ore = 80*25/100 = 20 kg.20 kg pure Iron is obtained from 100 of hematite.1 kg pure Iron is obtained from = 100/20 hematite;Then 80000 kg pure Iron is obtained from = (100/20)*80000 = 400000 kg hematite.
Question 76,A man buys a truck for Rs. 250000. The annual repair cost comes to 2% of the price of purchase. Besides he has to pay an annual tax of Rs. 2000. At what monthly rent must he rent out the truck to get a return of 15% on his net invests of the first year?,Rs. 3359,Rs. 2500,Rs. 4000,Rs. 3212.5,D, The total cost for the year = 250000+2% of 2500000+2000 = Rs. 257000.For getting return of 15% he must earn = 257000*15/100 = Rs. 38550 per year.Then monthly rent = 38550/12 = Rs. 3212.5.
Question 77,Ram spends 30% of his salary on house rent 30% of the rest he spends on his children's education and 24% of the total salary he spends on clothes. After his expenditure he is left with Rs. 2500. What is Ram's salary?,Rs. 11494.25,Rs. 20000,Rs. 10000,Rs. 15000,C, Let Ram's salary be x.He spends on rent = 30% of x = 30x/100.He spends on education = 30% from rest of the salary= (30*70x)/(100*100) = 21x/100.He Spends on clothes = 24% of total salary = 24x/100.Saving = 2500.Salary of ram = x.(30x/100) + (21x/100) + (24x/100) + 2500 = x.(75x/100) = x-2500.75x = 100x-250000.Or 100x-77x = 250000.Or x = 250000/25.Or x = 10000.Ram's salary = Rs. 10000.
Question 78,A report consists of 20 sheets each of 55 lines and each such line consist of 65 characters. This report is reduced onto sheets each of 65 lines such that each line consists of 70 characters. The percentage reduction in number of sheets is closer to,20%,5%,30%,35%,A, Let x be the page required when report is retyped.Now we can use work equivalence method;20*55*65 = 70*65*x;Or x = (20*55*65)/(70*65);Or x = 15.70 = 16 pages.Hence % reduction in pages = (20-16)*100/20 = 20%.
