Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 19,3. What is the structure in the following syllable : pack?,a) CVC,b) CV,c) VCC,d) VC,a,"Explanation: In CVC, C stands for consonant and V stands for vowel. As in the word pack, p is a consonant followed by a which is a vowel which is followed by c which is a consonant, the structure is CVC."
Question 20,4. f and z are examples of :,a) Bilabial consonant,b) Sibilant consonant,c) Dental consonant,d) Alveolar consonant,b,Explanation: A consonant is a letter of the alphabet which represents a sound that can only be articulated with a vowel. Sibilant consonant like f and z are exceptions which can be pronounced without the help of a vowel.
Question 21,5. Which of the following is a voiceless sound component?,a) b,b) d,c) c,d) g,c,"Explanation: The voiced sounds in English are L,b,d,g,v,z,m,n,r,w,j. All vocoids and semi-vowels are voiced sounds."
Question 22,"6. According to the place of articulation, which of these is not a type of consonant?",a) Bilabial,b) Dental,c) Velar,d) Public,d,"Explanation: According to the place of articulation, consonants are classified into 9 types. These are Bilabial, Dental, Labio-dental, Alveolar, Post-alveolar, Palato-alveolar, Palatal, Velar and Glottal."
Question 23,7. Which of these consonants are the one whose place of articulation is the lower lip and upper teeth?,a) Bilabial,b) Dental,c) Labio-dental,d) Glottal,c,"Explanation: For the labio-dental consonant, the place of articulation is the lower lip and the upper teeth whereas for the bilabial consonant, it is the upper and lower ljp. For the dental consonant, it is the teeth and tip of the tounge. "
Question 24,"8. According to the placement of the tongue, which of these is not a type of vowel?",a) Cross vowels,b) Front vowels,c) Back vowels,d) Central vowels,a,"Explanation: The classification of vowels can be made into three depending on the placement of the tongue. These are front vowels, back vowels and central vowels."
Question 25,10. Which of the following vowels is an example of back vowel?,a) i,b) e:,c) u,d) a,c,"Explanation: Back vowels are pronounced by placing the back of the tongue towards the soft palate. Examples of such vowels are /o,u,u:/"
Question 26,1. Which of these is not an article?,a) An,b) A,c) This,d) The,c,"Explanation: A, an and the are called articles in english grammar. An is used before a vowel or silent h."
Question 27,"3. What are a, an and the collectively called?",a) Indefinite articles,b) Demonstrative adjectives,c) Definite articles,d) Demonstrative adverbs,b,"Explanation: A, an and the are adjectives. They are called demonstrative adjectives.  A and an are indefinite articles and the is called a definite article."
Question 28,4. Fill in the blank with article :,__ child must respect his parents.,a) A,b) An,c) This,a,Explanation: Articles are classified into two types.  They are indefinite and definite articles. Indefinite articles are a and an. Definite article includes only the. The correct statement is : A child must respect his parents.
Question 29,5. Which if these belong to indefinite articles?,a) A,b) A and an,c) An and the,d) A and the,b,"Explanation: A and an are called the indefinite articles because they leave indefinite the person or thing spoken of. Thus, a boy means any boy. The is a definite article."
Question 30,6. Which of these belong to definite articles?,a) A and the,b) The,c) A and an,d) An and the,b,Explanation: The is called a definite article because it speaks of some particular person or thing. Example : He is the boy who teased me. A and an are indefinite articles. 
Question 31,8. Fill in the blank : Bismillah Khan plays  _____ shehnai with great skill.,a) a,b) an,c) the,d) a or the,c,"Explanation: Here we will use the definite article the. The is used before musical instruments as in the above question. The is also used before the names of certain books. Example, The Mahabharat."
Question 32,9.  Correct the incorrect statement :,      How gentle person Mr. Bhatia is!,a) How gentle a person Mr. Bhatia is!,b) How gentle the person Mr. Bhatia is!,c) How gentle  person the Mr. Bhatia is!,a,Explanation: The correct statement would be ‘How gentle a person Mr. Bhatia is!’. We use a or an before a single countable noun. 
Question 33,10. Fill in the blank : Neha has left for ___ United States of America.,a) a,b) the,c) an,d) to,b,Explanation: The statement will be – Neha has left for the United States of America.  We use the before countries which are a union or united. 
Question 34,"2. In which of these cases, the article is not omitted?",a) Before names of materials,b) Before names of relations,c) Before the names of certain books,d) Before languages,c,"Explanation: Before the names of certain books, the definite article the is used. For example, The Mahabharat . Before languages, names of materials and relations, articles are omitted. "
Question 35,3. What does the word in bold letters refer to?,      His second composition was little better than his first.,a) Hardly,b) Not much,c) Scarcely,b,"Explanation: little is used chiefly with better or more in formal english. For example, His second composition was little (= not much) better than his first. "
Question 36,4. Choose the correct statement.,a) Her brother is an engineer.,b) Her brother is a engineer.,c) Her brother is the engineer.,d) Her brother is engineer.,a,"Explanation: When we define or classify someone or something we use a/an + singular count noun. In the above question, the noun starts with a vowel, so we use an. "
Question 37,6. Correct the statement :,     Family is an unit of society.,a) Family is the unit of society.,b) Family is a unit of society.,c) Family is unit of society.,b,Explanation: The correct statement is : Family is a unit of society. We use a or an as per the sound of the vowel and not the actual vowel. Here the vowel u is pronounced as yoo.
Question 38,7. Fill in the blank : He is ___ honest lawyer.,a) a,b) an,c) the,d) very,b,"Explanation: In the word honest, h is silent. The word is pronounced as onest. Hence it is deemed to begin with a vowel and we use an."
Question 39,8. Little as an adverb can’t be used with which one of these?,a) Verbs,b) Unfavourable adjectives,c) Countable nouns,d) Comparative adverbs,c,"Explanation: Little as an adverb can be used with verbs; as, The sun came out a little during the day. It can be used with unfavourable adjectives; as, I am little anxious about my health. It can’t be used with countable nouns, can only be used with uncountable nouns. "
Question 40,9. Find the correct statement.,a) Sun rises in the east.,b) The sun rises in the east.,c) Sun rises in east.,d) The sun rises in east.,b,"Explanation: We use the before names of things that are unique like the sun, the sky, the sea, etc. We also use the when we emphasise   to a specific direction."
Question 41,"10. Fill in the blanks : ___ more you concentrate, ___ better you become.","a) the, a","b) the, the","c) a, a","d) the, then",b,"Explanation: The is always used an adverb with comparative. Here as the sentence  is comparative, we use the in both the places. "
Question 42,1. A preposition is placed before which of these?,a) Noun,b) Verb,c) Adjective,d) Noun or pronoun,d,"Explanation: A preposition is a word placed before a noun or a pronoun to show in what relation the person or thing denoted by it stands in regard to something else. For example, there is a dog in the garden."
Question 43,"3. In which of these cases, the preposition is always placed at the end?",a)  Relative pronoun,b) Reciprocal pronoun,c) Possessive pronoun,d) Reflexive pronoun,a,"Explanation: The preposition is always placed at the end when the object is an interrogative or a relative pronoun. For example:  Here is the money that you asked for. , What are you thinking of."
Question 44,4. Which of these is not a simple preposition?,a) From,b) Through,c) Above,d) With,c,"Explanation: At, by, for, from, in, of, off, as, out, through, till, to, up, with are simple prepositions. Compound prepositions are generally formed by prefixing a preposition to a noun, adjective or an adverb. Example, above."
Question 45,6. Fill in the blank:  He acted ________ my instructions.,a) agreeable to,b) according to,c) in favour of,d) in course of,b,"Explanation: Here we use a phrase preposition, according to. The correct statement will be: He acted according to my instructions."
Question 46,7. Which of these is a participial?,a) Underneath,b) Conforming to,c) Considering,d) Along with,c,"Explanation: Participials are present participles of verbs which are used absolutely without any noun or pronoun being attached to them. For all practical purposes, they have become prepositions. Examples are concerning, considering, pending, respecting.  "
Question 47,8. Correct the incorrect statement :,    I do not agree to his proposal.,a)    I do not agree with his proposal.,b)    I do not agree for his proposal.,c)    I do not agree on his proposal.,a,Explanation: Here the correct statement is: I do not agree with his proposal. Frequent mistakes are made through wrong use of prepositions in certain idiomatic usage.
Question 48,9. Fill in the blank: We walked ___ the river and back.,a) till,b) to,c) at,d) about,b,Explanation: The preposition used here is- to. Do not use wrong prepositions. To is used with distance and till or until with time. 
Question 49,10. Fill in with appropriate preposition : I have not seen the television ______ yesterday.,a) from,b) since,c) till,d) for,b,"Explanation: The correct preposition here would be- since. Since is used before a noun or a phrase, which denotes some point of time. It is preceded by a verb in perfect tense. "
Question 50,1. Which of these relations is not indicated by prepositions ?,a) Place,b) Age,c) Time,d) Manner,b,"Explanation: Prepositions normally indicate nine relations. These are place, time, agency, manner, cause, possession, measure, contrast, inference."
Question 51,"2. In which of these options, the preposition is related with manner?",a) Fought among themselves,b) Came before time,c) Cut it with a knife,d) Fought with courage,d,"Explanation: The phrase in which the preposition is related with manner is: Fought with courage as it says the manner in which the action was done. In the phrase: Fought among themselves, the preposition is related with place; in came before time, it is related to time."
Question 52,4. Fill in the blank: He lives ___ Bezonbagh ___ Nagpur.,"a) in, at","b) at, in","c) at, on","d) on, at",b,"Explanation: In is used with name of countries and large towns. However, at is used for small towns and villages. So the statement will be, He lives at Bezonbagh in Nagpur."
Question 53,5. Fill in: The cat sprang ___ me.,a) on,b) upon,c) in,d) at,b,"Explanation: The statement is: The cat sprang upon me. On is often used in speaking of things at rest and upon for things in motion. Example of on, the cat sat on the mat. In and at are used in speaking of things used. For example, he is in bed."
Question 54,6. Choose the correct statement:,a) She walked till the end of the road.,b) She walked to the end of the road.,c) She walked at the end of the road.,d) She walked on the end of the road.,b,Explanation: The correct statement is: She walked to the end of the road. Till is used for time and to is used for place. For example: She slept till the sun was overhead.
Question 55,7. Fill in the blank: The factory began production _____ 22nd July.,a) since,b) from,c) by,d) at,b,"Explanation: From is used before a noun or phrase denoting some point of time, but, is used with the non-perfect tenses. Hence, the statement will be: The factory began production from 22nd July. "
Question 56,8. Choose the correct statement:,a) Kunal has been absent for five days.,b) Kunal has been absent since five days.,c) Kunal has been absent from five days.,d) Kunal has been absent till five days.,a,"Explanation: The correct statement is: Kunal has been absent for five days. Unlike since and from, for is used with a period of time.  "
Question 57,9. Correct the incorrect statement:,    I’ve got nobody to talk.,a) I’ve got nobody to talk to.,b) I’ve got nobody to talk with.,c) I’ve got nobody to talk from.,a,Explanation: The correct statement is: I’ve got nobody to talk to. Don’t avoid an obvious preposition because you don’t want to end your sentence in a preposition. The rule is absurd and is often flouted.
Question 58,1. Which of these nouns takes the preposition for after it?,a) Alliance,b) Ambition,c) Bargain,d) Experience,b,Explanation: The noun ‘ambition’ takes the preposition for after it. Alliance and bargain take the preposition with after them and experience takes the preposition of after it.
Question 59,3. Which of these adjectives takes the preposition with after it?,a) Accused,b) Absorbed,c) Drenched,d) Anxious,c,"Explanation: The adjective drenched takes the preposition with after it. The adjective accused takes of after it, absorbed takes in and anxious takes for after it."
Question 60,4. Which of these verbs takes the preposition for after it?,a) Beware,b) Mourn,c) Delight,d) Determine,b,"Explanation: The verb mourn takes the preposition for after it. The verb beware takes the preposition of, delight takes the preposition in and determine takes the preposition on after it."
Question 61,5. Which of these is not a preposition of time and date?,a) At,b) On,c) In,d) With,d,"Explanation: At, on, by, before, in are prepositions of time and date. For example; at dusk, on Sunday, by 10 p.m. on Monday."
Question 62,7. Fill in the blank: Aahna didn’t reach her class ____ noon.,a) by,b) to,c) till,d) at,c,Explanation: To is used for time and place; till/until is used only for time. We use till/until and not to when there is no from. The correct statement is: Aahna didn’t reach her class till noon.
Question 63,8. Choose the correct statement:,a) The hooligans broke in the factory.,b) The hooligans broke into the factory.,c) The hooligans broke onto the factory.,d) The hooligans broke at the factory.,b,"Explanation: The correct statement is: The hooligans broke into the factory. The preposition in indicates positions, whereas into indicates movements. "
Question 64,9. Correct the incorrect statement:,  Why are our trains so late compared to European trains?,a) Why are our trains so late compared by European trains?,b) Why are our trains so late compared with European trains?,c) Why are our trains so late compared on European trains?,b,Explanation: The correct statement is: Why are our trains so late compared with European trains?. To compare with means ‘to examine side by side with’.
Question 65,10. Fill in the blank: The boy ___ brown hair stole my book.,a) in,b) with,c) from,d) below,b,Explanation: The statement is: The boy with brown hair stole my book. The preposition with is used to describe people and things.
Question 66,1. Which of these is not a type of tense?,a) Present,b) Language,c) Past,d) Future,b,"Explanation: A tense shows the time of action and its degree of completeness. It is broadly classified into three types: present, past and future tense."
Question 67,2. Which of these is not a type of present tense?,a) Simple,b) Continuous,c) Imperfect,d) Perfect,c,"Explanation: A particular tense can further be divided into four types. They are: simple, continuous, perfect, perfect continuous. "
Question 68,4. Which of these statements belongs to perfect continuous tense?,a) I was loving,b) I had written,c) I had been writing,d) I shall be writing,c,"Explanation: The perfect continuous tense combines the meanings of the both the perfect and continuous tense. For example: I have been writing, I had been writing, I shall have been writing. "
Question 69,5. The statement I have written a letter belongs to which of these tenses?,a) Simple present tense,b) Present perfect tense,c)  Present continuous  tense,d) Present perfect continuous tense,b,"Explanation: The present  perfect tense denotes an action which has been completed, and is in a perfect state in the present form. For example, I have written a letter, I have loved, I have been to Chennai."
Question 70,6. Which of these statements belong to present continuous tense (plural)?,a) We are writing a letter.,b) She is writing a letter.,c) They were writing a letter.,d) We were writing a letter.,a,Explanation: The correct statement is: We are writing a letter. In the present continuous form the event denotes an action that is still continuing or is yet not completed. It can be in singular or plural form.
Question 71,7. To which of these tenses does the following statement belong?,     We were watching television all day.,a) Simple past tense,b) Past continuous tense,c) Past perfect tense,b,Explanation: The past continuous tense is used to denote an action going on at some time in the past. The time of the action may or may not be indicated. For example: We were watching television all day. 
Question 72,8. Fill in with past perfect tense: I _______ my homework when my uncle arrived.,a) completed,b) had completed,c) was completing,d) had been completing,b,"Explanation: The past perfect tense describes an action completed before a certain moment in the past. For example, I had completed homework when my uncle arrived."
Question 73,9. Which of these is an example of simple present tense?,a) I am going to Delhi tomorrow.,b) There she goes!,c) He has just gone out.,d) I am reading the gita.,b,"Explanation: The simple present tense is used in exclamatory sentences, to express what is actually taking place in the present. For example: There she goes! "
Question 74,10. Choose the correct statement:,a) I am a student for over three years now.,b) I have been a student for over three years now.,c) I am being a student for over three years now.,d) I was a student for over three years now.,b,"Explanation: The correct statement is: I have been a student for over three years now. To refer to something which began in the past and which has continued upto now, we used the present perfect tense."
Question 75,1. Which of these is used to express habitual actions?,a) Present perfect tense,b) Simple present tense,c) Past continuous tense,d) Present continuous tense,b,Explanation: The simple present tense is used to express habitual actions. For example: I bathe every morning.  It is also used to express general truths. 
Question 76,2. Which tense does this statement belong to?,  We leave for Pune by the morning bus.,a) Simple future tense,b) Simple past tense,c) Simple present tense,c,"Explanation: Simple present tense is used to indicate a future event where the context tells us the future time. So the statement belongs to Simple present tense. In vivid narrative, it is also used as substitute for simple past."
Question 77,3. Choose the correct  statement:,a) He sweared that he had not stolen the bag.,b) He swore that he had not stolen the bag.,c) He was swearing  that he had not stolen the bag.,d) He swears that he had not stolen the bag.,b,Explanation: The correct statement is: He swore that he had not stolen the bag. The simple past tense of most irregular verbs is not formed with -d or -ed.
Question 78,4. Which of these tenses does the statement belong to?,    A letter is being written by me.,a) Present perfect tense (active),b) Present continuous tense  (active),c) Present continuous tense  (passive),c,"Explanation: The statement: A letter is being written by me, belongs to the present continuous tense in passive form. In active form, the statement would be: I am writing a letter. "
Question 79,5. To  which of the tenses does the statement belong?,   I shall be meeting Neha in the market.,a) Future perfect tense,b) Future continuous tense,c) Future perfect continuous tense,b,"Explanation: The statement belongs to future continuous tense. The future continuous tense represents an action going on at some time in the future. For example: When I reach class, the students will be studying. "
Question 80,6. Fill in the blank with past perfect tense:,   I met Ruchi in Nagpur yesterday.  I ______ her a week before.,a) saw,b) had seen,c) was seeing,b,Explanation: The statement will be: I met Ruchi in Nagpur yesterday.  I had seen her a week before. The past perfect tense describes an action completed before a certain moment in the past. 
Question 81,7. Correct the incorrect statement:,   He said I owe him money.,a) He said I owed him money.,b) He said I had been owing him money.,c) He said I shall owe him money.,a,"Explanation: The correct statement is: He said I owed him money. When the main verb is past, the verb in the reporting clause is also past. "
Question 82,"8. In which of these cases, present continuous tense is not used?",a) For an action going on at the time of speaking.,b) For a temporary action which may not be actually happening at the time of speaking.,c) For an action that is planned to take place in the near future.,d) For an action which began sometime in the past and is still continuing.,d,"Explanation: The present perfect continuous tense is used for an action which began at some time in the past and is still continuing.  For example, I have been writing a book for five hours (and am still writing). "
Question 83,9. Correct the incorrect statement,   I am loving it.,a) I love it.,b) I was loving it.,c) I have been loving it.,a,"Explanation: Verbs of perception, appearance, emotion, thinking possession are not used in the continuous form. The correct statement is: I love it and not I am loving it. "
Question 84,10. Fill in the blank: He said that he ______ tomorrow.,a) will come,b) would come,c) will be coming,d) has been coming,b,"Explanation: When the verbs in the principal clause is in the past tense, shall and will change to should and would in the subordinates clause. Similarly may changes to might, can to could. The correct statement is: He said that he would come tomorrow. "
Question 85,"1. If the subject is of singular number, third person; in what number and person will the verb be?","a) Singular number, first person","b) Singular number, third person","c) Plural number, first person","d) Plural number, third person",b,"Explanation: The verb takes the same number as its subject. It must agree with its subject in number and person. If the subject is of singular number, third person, the verb must also be of the singular number, third person. "
Question 86,3. Choose the correct statement:,a) The quality of books were poor.,b) The quality of books was poor.,c) The quality of books are poor.,d) The quality of books were being poor.,b,"Explanation: The correct statement is: The quality of books was poor. The subject is ‘the quality of books’ and not ‘books’. Hence, it should not take a plural verb."
Question 87,5. Fill in the blank: Neither he nor I ____ present.,a) were,b) was,c) are,d) am,b,"Explanation: The statement is: Neither he nor I was present. Two or more singular subjects connected by or, nor, either, neither take the verbs in singular."
Question 88,6. Correct the statement:,Your best bet are free tickets.,a) Your best bet is free tickets.,b) Your best bet were free tickets.,c) Your best bet am free tickets.,a,"Explanation: The correct statement is: Your best bet is free tickets. The subject is, ‘your best bet, not ‘free tickets’. Hence it should take a singular verb."
Question 89,7. Choose the correct statement:,a) The fire caused many damages.,b) The fire caused much damage.,c) The fire caused many damage.,d) The fire caused much damages.,b,Explanation: The correct statement is: The fire caused much damage. The word ‘damages’ denotes money paid to make good or loss for a ‘damage’.
Question 90,8. Fill in the blank: The ship ___ set sail.,a) has,b) is,c) was,d) have,a,Explanation: The statement is: The ship has set sail. A collective noun takes a singular verb when the collection is thought of as a whole and a plural verb when the individuals of which it is composed of are thought of. 
Question 91,9. Correct the statement:,Bread and butter are my favourite breakfast.,a) Bread and butter is my favourite breakfast.,b) Bread and butters are my favourite breakfast.,c) Breads and butters are  my favourite breakfast.,a,"Explanation: The correct statement is: Bread and butter is my favourite breakfast. When two nouns- even plural ones- go together to refer to a single person, thing or idea, we use a singular verb. "
Question 92,10. Fill in the blank: None of the students ___ happy with the teacher.,a) were,b) was,c) have,d) has,b,Explanation: The correct statement is: None of the students was happy with the teacher. None usually means no one and so takes a singular verb. 
Question 93,1. Pick out the verb in the sentence :,They always find fault with me.,a) find,b) with,c) fault,a,"Explanation: Verbs can be classified into two types. It is classified into finite and non finite. A verb which is limited by number or person is called a finite verb. For example, They always find fault with me."
Question 94,3. Infinitive is also known as :,a) Verb adjective,b) Verb  noun,c) Verb pronoun,d) Adverb noun,b,"Explanation: An infinitive is a kind of noun with certain features of a verb, especially that of taking an object. Thus, infinitive is a verb noun."
Question 95,4. Which of these verbs is  accompanied by to?,a) Let,b) Make,c) See,d) Determined,d,"Explanation: The infinitive is usually accompanied by word to though with certain verbs like bid, let, make, see, hear, etc.. we use the infinitive without to. For example: I will pray = I am determined to pray. "
Question 96,6. What is an infinitive called when it is used as a noun?,a) Simple infinitive,b) Complex infinitive,c) Present infinitive,d) Qualifying infinitive,a,"Explanation: When an infinitive is used as a noun, it is called the simple infinitive. It is also used to qualify a verb, usually to express a purpose. For example, We eat to live."
Question 97,7. Fill in the blank with an infinitive:,Strawberries are good _____.,a) to eat,b) for eating,c) eat,a,Explanation: The correct statement is : Strawberries are good to eat. The infinitive is used to qualify an adjective as shown in the above statement. 
Question 98,"8.  When infinitive is active, what forms can it be present in?",a) Present,b) Perfect,c) Present and perfect,d) Continuous,c,"Explanation: The infinitive may be active or passive. When active, it may have a present and perfect form. It may merely name the act, or it may represent progressive or continued action."
Question 99,9. Fill in the blank:,He was terrified ______.,a) to speak,b) for speak,c) in speak,a,"Explanation: The correct statement is: He was terrified to speak. Here, the infinitive is used to qualify a sentence. It can also be used to qualify a noun. For example: She is a woman to be loved."
Question 100,10. Choose the correct statement:,a) It cost the management 10 crores to built the hospital.,b) It cost the management 10 crores to build the hospital.,c) It cost the management 10 crores to building the hospital.,d) It cost the management 10 crores for build the hospital.,b,Explanation: The infinitive is the base form of the verb. ‘built ‘ is the past tense of ‘build’. The correct statement is : It cost the management 10 crores to build the hospital. 
Question 101,1. Which of these words is not used in the bare infinitive?,a) to,b) that,c) is,d) are,a,Explanation: The infinitive can broadly be classified into two types : Bare infinitive and split infinitive. There are certain verbs and expression where to is not used. These are called the bare infinitive. 
Question 102,2. To which infinitive does the following phrase belong?,     ‘To be done’,a) Perfect infinitive,b) Present infinitive,c) Perfect infinitive passive,d,Explanation: The phrase ‘to be done’ belongs to present infinitive passive.  Example for perfect infinitive passive is  ‘to have been done’ and for perfect infinitive is ‘to have done’.
Question 103,4. Choose the correct statement:,"a) Because he  failed, the school may cancel his admission.","b) Because he had failed, the school may cancel his admission.","c) Because he is failed, the school may cancel his admission.","d) Because he have  failed, the school may cancel his admission.",b,"Explanation: The correct statement is: Because he had failed, the school may cancel his admission. When we refer to something that happened or was expected to happen before now, we use a perfect infinitive, not a present infinitive. "
Question 104,"5. After which of these nouns, an infinitive can’t be used?",a) Failure,b) Ambition,c) Desire,d) Escape,d,"Explanation: The infinitive can also be used after certain nouns. These nouns include ability, ambition, demand, desire, effort, failure, promise, refusal, scheme, wish."
Question 105,7. Fill in the blank with bare infinitive:,  He made me ____ my motorcycle.,a) to move,b) move,c) move to,b,"Explanation: The correct statement is: He made me move my motorcycle. Other examples of bare infinitive are: I could read it tomorrow, Live and let live. "
Question 106,8. For which of these cases do but/except not take the bare infinitive?,a) do + anything,b) do + nothing,c) do + everything,d) do + something,d,"Explanation: But and except take the bare infinitive when they follow do+ anything/ nothing/ everything.  For example, Aahna does nothing but smile. "
Question 107,"9. In which of these cases, the continuous infinitive is not used?",a) After auxiliary verbs,"b) With certain verbs like appear, happen, seem.",c) After hope and promise.,d) At the beginning of a sentence.,d,"Explanation: The form of a continuous infinitive is to be + present participle. For example, My mother must be wondering what is wrong with me. Initial infinitive phrases are placed at the beginning of a sentence. "
Question 108,10. Which of these forms represent the perfect infinitive continuous?,a) to + have + past participle,b) to + have been + present participle,c) to be + present participle,d) to + present participle,b,"Explanation: The perfect infinitive continuous has the form of to + have been + present participle. For example, Pinki seems to have been studying in a haphazard fashion."
Question 109,2. What is a participle called when it is used as a simple qualifying adjective in front of a noun?,a) Past participle,b) Participial adjective,c) Participial noun,d) Participial adverb,b,"Explanation: When a participle called when it is used as a simple qualifying adjective in front of a noun, it is called a participial adjective. Foe example, A rolling stone gathers no moss. "
Question 110,3. Fill in the blank with present participle :,I met a boy _______ a box of chocolates.,a) carried,b) carrying,c) was carrying,b,"Explanation: The present participle ends with -ing. It represents an action which is going on or is incomplete or imperfect. So the statement is, I met  boy carrying a box of chocolates. "
Question 111,4. Pick out the participle in the following sentence:,"Knowing his aptitude, he should have scored more runs.",a) Knowing,b) Aptitude,c) Scored,a,"Explanation: Here, the participle is ‘knowing’. In certain cases, accepted usage permits the following constructions where the participle is left without a proper subject or reference. Such a participle is called the impersonal absolute."
Question 112,5. Fill in the blank with past participle:,"______ by hate, he lashed out with a knife.",a) Blinding,b) Blinded,c) Blind,b,"Explanation: The correct statement is : Blinded by hate, he lashed out with a knife. A past participle represents a completed action or state of the thing mentioned. The above statement is an example. "
Question 113,7. Which of these is an example of present participle?,a) Studying,b) Having finished,c) Stolen money,d) Having been told,a,"Explanation: The form of the present participle is the infinitive + ing. For example, working, studying, eating. Having finished is an example of the active perfect participle and stolen money is an example of the past participle. "
