Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 54,Net income equal to Revenues minus,Gains,Depreciation,Expenses,Capital expenditure,C,No explanation
Question 55,Payment of expenses will ______ the assets,Increase,Reduce,Apportion,Overstate,B,No explanation
Question 56,Which of the following accounting equation is correct?,Cash + Other assets = Capital - Liabilities,Capital + Liabilities = Assets + Income,Assets - Liabilities = Capital,Assets + Capital = Liabilities,C,No explanation
Question 57,Fresh capital introduction will increase,Assets and Liabilities,Assets and Equity,Liabilities and equity and bank balance,Capital and Liabilities,B,No explanation
Question 58,Current Assets - Current Liabilities = ?,Capital + Liabilities = assets,Absorbed capital,Net assets,Working capital,D,No explanation
Question 59,The process of recording in Journal is done,Two times in a year,Once in a year,Frequently during the accounting period,At the end of an accounting period,C,No explanation
Question 60,General Journal is a book of _____ entries,First,Original,Secondary,Generic,B, General Journal sometimes also known as the Book of Original Entry because it is the first place a transaction is entered into the books. Journal Entries are made from source documents which can be anything from receipts to invoices to bank statements.
Question 61,The process of recording transactions in different journals is called,Posting,Entry making,Adjusting,Journalising,D,No explanation
Question 62,Every business transaction affects at least ____ accounts,One,Two,Three,Infinite,B,No explanation
Question 63,Discount allowed is a kind of deduction from,Account Payable,Account Receivable,Cash account,Discount account,B,No explanation
Question 64,The other name of Journal is,Ledger,T account,Day Book,Cash Book,C,No explanation
Question 65,The Journal entry in which two or more account is debited or credited is referred to as,Journal entry,Multi entry,Additional entry,Compound entry,D,No explanation
Question 66,Goods returned by customer should be debited to which of the following accounts?,Sales income account,Sales account,Return inward account,Expenses account,C,No explanation
Question 67,Discount allowed is,Expense of business,Income of business,Loss of business,Abnormal loss of business,A,No explanation
Question 68,Which of the following will be debited if a business purchases goods on credit?,Cash,Debtor,Creditor,Purchases,D,No explanation
Question 69,Which of the following accounts will be debited if the business's owner withdraws cash from business for personal use?,Drawings,Cash,Business,Stock,A,No explanation
Question 70,Journals are also referred to as,Book of entries,Book of original entries,T account,Book of economic events,B,No explanation
Question 71,A low Return on Investment Ratio (ROI) indicates,Improper utilization of resources,Over investment in assets,Both A and B,None of the above,C,No explanation
Question 72,Sales expenditure budget is prepared by estimating the expense(s) of,Advertisement,Market analysis,Salesman's salary,All of the above,D,No explanation
Question 73,Budgeting is difficult to apply in the following cases,Products subjected to rapid changes,Job order manufacturing,Uncertain market condition,All of the above,D,No explanation
Question 74,A Master Budget consists of,Sales budget,Production budget,Material budget,All of the above,D,No explanation
Question 75,The accounting process involves recording,Quantifiable economic event,Non Quantifiable economic event,All of them,None of them,A,No explanation
Question 76,In accounting an economic event is referred to as,Cash,Bank statement,Transaction,Exchange of money,C,No explanation
Question 77,Identify the correct sequence of accounting process,Communicating -> Recording -> Identifying,Recording -> Communicating -> Identifying,Identifying -> Communicating -> Recording,Identifying -> Recording -> Communicating,D,No explanation
Question 78,Bookkeeping mainly consists of which part of accounting process?,Analysing,Preparing financial statements,Recording financial information,Auditing the books of accounts,C,No explanation
Question 79,Auditing refers to,Reporting the financial information,Examination of financial information,Preparation of financial statements,Maintaining the ledger accounts,B,No explanation
Question 80,Which of the following is the external user of financial statements?,Manager of the business,CEO of the business,Creditor of the business,Controller of the business,C,No explanation
Question 81,Which of the following is the internal user of financial statements?,Creditor of the business,Government agency,Shareholder of the business,Manager of the business,D,No explanation
Question 82,________ is the first phase of accounting cycle,Identifying an economic event or transaction,Preparing Journal,Posting entries to Ledger accounts,Making decisions about business,A,No explanation
Question 83,______ is a separate legal entity whose total capital can be divided into many shares,Partnership,Sole Proprietorship,Company,Non-profit organization,C,No explanation
Question 84,An asset possesses which of the following?,Future economic benefits for the business,All kinds of benefits for the business,Expenses for the business,Merits & Demerits for the business,A,No explanation
Question 85,Liabilities are which of the following?,Resources,Obligations,Future benefits,Expenses,B,No explanation
Question 86,_______ is the gross inflow of economic benefits,Assets,Liabilities,Income,Expenses,C,No explanation
Question 87,An asset must be ________ by the business to be shown as an asset in its balance sheet.,Possessed,Owned,Controlled,Used,C,No explanation
Question 88,Which is the most important characteristic that all assets of a business have?,Long life of assets,Value of assets,Intangible nature of assets,Future economic benefits,D,No explanation
Question 89,What is the basic accounting equation?,Capital + Liabilities = assets,Assets + Liabilities = Capital,Capital + Assets = Liabilities,Liabilities - Capital = Assets,A,No explanation
Question 90,Which of the following is a liability?,Cash,Equipment,Debtors,Creditors,D,No explanation
Question 91,What is equity?,Cash from the business,Liability of a business,Owner's claim on total assets,Owner's claim on total liabilities,C,No explanation
Question 92,Identify the asset from the following,Cash and cash equivalent,Creditors,Notes payable,Bank loan,A,No explanation
Question 93,______ is the withdrawal of cash and goods by the owner of the business for his/her personal use,Depreciation,Drawings,Outflow of cash,Appreciation,B,No explanation
Question 94,Net loss occurs when,Expenses are greater than income,Expenses are less than income,Expenses = Income,Liabilities are greater than income,A,No explanation
Question 95,Double entry implies that,Recording entries in Journal,Recording entries in Ledger account,Recording two aspects of every transaction,Recording every transaction in books,C,No explanation
Question 96,Identify the nominal account,Machinery account,Building account,Creditors account,Rent expenses account,D,No explanation
Question 97,Which of the following accounts can be classified as a real account?,Rent expenses account,Rent income account,Insurance expenses account,Cash account,D,No explanation
Question 98,Capital increases if ______ increases,Expenses are greater than income,Drawings,Interest on capital,Revenue,D,No explanation
Question 99,Capital of a business decreases if there is an increase in,Drawings,Income,Gains,Fresh capital,A,No explanation
Question 100,Net income equal to Revenues minus,Gains,Depreciation,Expenses,Capital expenditure,C,No explanation
