Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 11,2. What is a Software ?,a) Software is set of programs,b) Software is documentation and configuration of data,"c) Software is set of programs, documentation & configuration of data",d) None of the mentioned,c,Explanation: Software is not just set of program but it is also associated documentation and configuration of data to make program run.
Question 12,3. Which of these does not account for software failure ?,a) Increasing Demand,b) Low expectation,c) Increasing Supply,d) Less reliable and expensive,c,Explanation: Increasing supply will lead to more production and not failure.
Question 13,4. What are attributes of good software ?,a) Software maintainability,b) Software functionality,c) Software development,d) Software maintainability & functionality,d,"Explanation: Good software should deliver the required functinality, maintainability. Software development is not an attribute but a fundamental."
Question 14,5. Which of these software engineering activities are not a part of software processes ?,a) Software dependence,b) Software development,c) Software validation,d) Software specification,a,Explanation: Software dependence is an attribute and not an engineering activity for process.
Question 15,6. Which of these is incorrect ?,a) Software engineering belongs to Computer science,b) Software engineering is a part of more general form of System Engineering,c) Computer science belongs to Software engineering,d) Software engineering is concerned with the practicalities of developing  and delivering useful software,c,Explanation: Software engineering is a vast sub domain which comes under computer science which is main domain.
Question 16,7. Which of these is true ?,a) Generic products and customized products are types of software products,b) Generic products are produced by organization and sold to open market,c) Customized products are commissioned by particular customer,d) All of the mentioned,d,Explanation: All of them are true.
Question 17,8. Which of these does not affect different types of software  as a whole?,a) Heterogeneity,b) Flexibility,c) Business and social change,d) Security,b,"Explanation: Option b & c are a part of Software Engineering as a subject,hence option a covers them both."
Question 18,9. The fundamental notions of software engineering does not account for ?,a) Software processes,b) Software Security,c) Software reuse,d) Software Validation,d,Explanation: Software validation is an activity for software process and not the fundamental for engineering. 
Question 19,10. Which of these is not true ?,a) Web has led to availability of software services and possibility of developing highly distributed service based systems,b) Web based systems have led to degradation of programming languages,c) Web brings concept of software as service,d) Web based system should be developed and delivered incrementally,b,Explanation: Web based systems has led to important advances in programming languages.
Question 20,1. Build & Fix Model is suitable for programming exercises of ___________ LOC (Line of Code).,a) 100-200,b) 200-400,c) 400-1000,d) above 1000,a,Explanation: Build & Fix Model is suitable for small projects & programming exercises of 100 or 200 lines.
Question 21,2. RAD stands for,a) Relative Application Development,b) Rapid Application Development,c) Rapid Application Document,d) None of the mentioned,b,Explanation: None.
Question 22,3. Which one of the following models is not suitable for accommodating any change?,a) Build & Fix Model,b) Prototyping Model,c) RAD Model,d) Waterfall Model,d,Explanation: Real projects rarely follow the sequential flow that the Waterfall Model proposes.
Question 23,4. Which is not one of the types of prototype of Prototyping Model?,a) Horizontal Prototype,b) Vertical Prototype,c) Diagonal Prototype,d) Domain Prototype,c,Explanation: Their is no such thing as Diagonal Prototype whereas other options have their respective definitions.
Question 24,5. Which one of the following is not a phase of Prototyping Model?,a) Quick Design,b) Coding,c) Prototype Refinement,d) Engineer Product,b,Explanation: A prototyping model generates only a working model of a system.
Question 25,6. Which of the following statements regarding Build & Fix Model is wrong?,a) No room for structured design,b) Code soon becomes unfixable & unchangeable,c) Maintenance is practically not possible,d) It scales up well to large projects,d,Explanation: Build & Fix Model is suitable for 100-200 LOC
Question 26,7. RAD Model has,a) 2 phases,b) 3 phase,c) 5 phases,d) 6 phases,c,"Explanation: RAD Model consists of five phases namely:Business modeling,Data modeling,Process modeling,Application generation and Testing & Turnover."
Question 27,8. What is the major drawback of using RAD Model?,a) Highly specialized & skilled developers/designers are required,b) Increases reusability of components,c) Encourages customer/client feedback,"d) Increases reusability of components, Highly specialized & skilled developers/designers are required",d,"Explanation: The client may create an unrealistic product vision leading a team to over or under-develop functionality.Also, the specialized & skilled developers are not easily available."
Question 28,9. SDLC stands for,a) Software Development Life Cycle,b) System Development Life cycle,c) Software Design Life Cycle,d) System Design Life Cycle,a,Explanation: None.
Question 29,10. Which model can be selected if user is involved in all the phases of SDLC?,a) Waterfall Model,b) Prototyping Model,c) RAD Model,d) both Prototyping Model & RAD Model,c,Explanation: None.
Question 30,1. Which one of the following is not an Evolutionary Process Model?,a) WINWIN Spiral Model,b) Incremental Model,c) Concurrent Development Model,d) All of the mentioned,d,Explanation: None.
Question 31,2. The Incremental Model is a result of combination of elements of which two models?,a) Build & FIX Model & Waterfall Model,b) Linear Model & RAD Model,c) Linear Model & Prototyping Model,d) Waterfall Model & RAD Model,c,Explanation: Each linear sequence produces a deliverable “increment” of the software and particularly when we have to quickly deliver a limited functionality system.
Question 32,3. What is the major advantage of using Incremental Model?,a) Customer can respond to each increment,b) Easier to test and debug,c) It is used when there is a need to get a product to the market early,d) Easier to test and debug & It is used when there is a need to get a product to the market early,d,"Explanation: Incremental Model is generally easier to test and debug than other methods of software development because relatively smaller changes are made during each iteration and is popular particularly when we have to quickly deliver a limited functionality system.However, option “a” can be seen in other models as well like RAD model,hence option “d” answers the question."
Question 33,4. The spiral model was originally proposed by,a) IBM,b) Barry Boehm,c) Pressman,d) Royce,b,Explanation: None.
Question 34,5. The spiral model has two dimensions namely _____________ and ____________,"a) diagonal, angular","b) radial, perpendicular","c) radial, angular","d) diagonal, perpendicular",c,Explanation: The radial dimension of the model represents the cumulative costs and the angular dimension represents the progress made in completing each cycle. Each loop of the spiral from X-axis clockwise through 360o represents one phase.
Question 35,6. How is WINWIN Spiral Model different from Spiral Model?,"a) It defines tasks required to define resources, timelines, and other project related information",b) It defines a set of negotiation activities at the beginning of each pass around the spiral,c) It defines tasks required to assess both technical and management risks,"d) It defines tasks required to construct, test, install, and provide user support",b,Explanation: Except option “b” all other tasks/activities are present in Spiral Model as well.
Question 36,7. Identify the disadvantage of Spiral Model.,a) Doesn’t work well for smaller projects,b) High amount of risk analysis,c) Strong approval and documentation control,d) Additional Functionality can be added at a later date,a,Explanation: All other options are the advantages of Spiral Model.
Question 37,9. How is Incremental Model different from Spiral Model?,a) Progress can be measured for Incremental Model,b) Changing requirements can be accommodated in Incremental Model,c) Users can see the system early in Incremental Model,d) All of the mentioned,a,Explanation: None.
Question 38,"10. If you were to create client/server applications, which model would you go for?",a) WINWIN Spiral Model,b) Spiral Model,c) Concurrent Model,d) Incremental Model,c,"Explanation: When applied to client/server applications, the concurrent process model defines activities in two dimensions: a system dimension and a component dimension.Thus Concurrency is achieved by system and component activities occurring simultaneously and can be modeled using the state-oriented approach."
Question 39,1. Selection of a model is based on,a) Requirements,b) Development team & Users,c) Project type and associated risk,d) All of the mentioned,d,"Explanation: Each model has to have some requirements, a team of developers, users and the risk involved in developing a project."
Question 40,2. Which two models doesn’t allow defining requirements early in the cycle?,a) Waterfall & RAD,b) Prototyping & Spiral,c) Prototyping & RAD,d) Waterfall & Spiral,b,"Explanation: Prototyping Model starts with a requirements analysis phase including techniques like FAST, QFD, Brainstorming.In case of Spiral model the first phase involves activities related to customer communication like determining objectives."
Question 41,3. Which of the following life cycle model can be chosen if the development team has less experience on similar projects?,a) Spiral,b) Waterfall,c) RAD,d) Iterative Enhancement Model,a,Explanation: Relying on risk assessment/analysis provides more flexibility than required for many applications which overcomes the criteria of less experienced developers.
Question 42,"4. If you were a lead developer of a software company and you are asked to submit a project/product within a stipulated time-frame with no cost barriers, which model would you select?",a) Waterfall,b) Spiral,c) RAD,d) Incremental,c,"Explanation: RAD model is inapplicable to develop cheaper products/software/projects as the cost of modeling, hiring highly skilled developers/designers and automated code generation is very high.But here the cost is not an issue, so one can select this model as it reduces development time."
Question 43,5. Which two of the following models will not be able to give the desired outcome if user’s participation is not involved?,a) Waterfall & Spiral,b) RAD & Spiral,c) RAD & Waterfall,d) RAD & Prototyping,d,Explanation: Active Participation of user is involved in all the four phases of RAD model and in case of the Prototyping model we need user’s presence/involvement every time a new prototype is build or designed.
Question 44,"6. A company is developing an advance version of their current software available in the market, what model approach would they prefer ?",a) RAD,b) Iterative Enhancement,c) Both RAD & Iterative Enhancement,d) Spiral,c,Explanation: None.
Question 45,8. Choose the correct option from given below:,a) Prototyping Model facilitates reusability of components,b) RAD Model Model facilitates reusability of components,c) Both RAD & Prototyping Model facilitates reusability of components,d) None,c,Explanation: None.
Question 46,1. Identify a fourth generation language(4GL) from the given below.,a) FORTRAN,b) COBOL,c) Unix shell,d) C++,c,Explanation: Rest all are third generation languages(3GL).
Question 47,2. Arrange the following activities for making a software product using 4GT.,   i. Design strategy,   ii. Transformation into product,   iii. Implementation,   iv. Requirement gathering,c,Explanation: The sequence of activities mentioned in option c represents the Fourth Generation Techniques(4GT)Model.
Question 48,3. 4GL is an example of ______________ processing.,a) White Box,b) Black Box,c) Functional,d) Both Black Box & Functional,d,Explanation: Functional processing/testing is also referred to as black box testing in which contents of the black box are not known.Almost anything might be referred to as a black box:an algorithm or the human mind.Functionality of the black box is understood in terms of its inputs and outputs.
Question 49,4. The 4GT Model is a package of ______________,a) CASE Tools,b) Software tools,c) Software Programs,d) None of the mentioned,b,Explanation: 4GT encompasses a broad array of software tools enabling the software engineer to specify the characteristics at a high level leading to an automatically generated source code based on these specifications.
Question 50,5. Which of the following is not a type of a 4GL? One originating ______________,a) on Lisp machine,b) on report generators,c) from database query languages,d) from GUI creators,a,Explanation: Fifth-generation programming language are built on LISP.
Question 51,8. Which of the following 4GLs invented at IBM and subsequently adopted by ANSI and ISO as the standard language for managing structured data?,a) SQL,b) PROLOG,c) C,d) JAVA,a,Explanation: C & JAVA are third generation languages(3GLs) whereas PROLOG is a 5GL.
Question 52,"9. What is a major advantage of using a 4GT Model for producing small scale products,",applications or programs ?,a) Improved productivity of software engineers,b) Reduction in software development time,c) 4GT helped by CASE tools and code generators offers a credible solution to many software problems,b,Explanation: Since automated coding is done using CASE tools & code generators proponents claim a dramatic reduction in software development time.
Question 53,10. Which of the following model has a major disadvantage in terms of the coding phase of a software life cycle model ?,a) Spiral Model,b) Waterfall Model,c) Rad Model,d) 4GT Model,d,"Explanation: Since coding phase is eliminated in 4GT Model,more expertise is required for analysis,design and testing activities."
Question 54,1. Which one of the following is not a software process quality?,a) Productivity,b) Portability,c) Timeliness,d) Visibility,b,Explanation: Portability is a software product quality which means software can run on different hardware platforms or software environments.
Question 55,2. _____________&_____________ are two kinds of software products.,"a) CAD, CAM","b) Firmware, Embedded","c) Generic, Customised",d) None of the mentioned,c,Explanation: rest all are sub categories/applications of option c.
Question 56,4. Which one of the following is not an application of embedded software product?,a) keypad control of a security system,b) pattern recognition game playing,c) digital function of dashboard display in a car,d) none of the mentioned,b,Explanation: Pattern recognition uses Artificial Intelligence (AI) software.
Question 57,5. Purpose of process is to deliver software,a) in time,b) with acceptable quality,c) that is cost efficient,d) both in time & with acceptable quality,d,Explanation: Cost of a software is a management issue & is not related to process activities.
Question 58,"6. The work associated with software engineering can be categorized into three generic phases,regardless of application area, project size, or complexity namely the__________ phase which focuses on what, the_________ phase which focuses on how and the_________ phase which focuses on change.",  i. support,  ii. development,  iii. definition,"a) 1, 2, 3",c,Explanation: None.
Question 59,7. Which of the following activities of a Generic Process framework provides a feedback report?,a) Communication,b) Planning,c) Modeling & Construction,d) Deployment,d,Explanation: In Deployment the product is delivered to the customer who evaluates the product and provides feedback based on the evaluation.
Question 60,"9. Which one of the following is not an Umbrella Activity that complements the five process framework activities and help team manage and control progress, quality, change, and risk.",a) Reusability management,b) Risk management,c) Measurement,d) User Reviews,d,Explanation: None.
Question 61,10. Four types of change are encountered during the support phase.Which one of the following is not one that falls into such category?,a) Translation,b) Correction,c) Adaptation,d) Prevention,a,Explanation: Translation is done in the development phase.
Question 62,2. Choose an internal software quality from given below:,a) scalability,b) usability,c) reusability,d) reliability,c,Explanation: rest all are external qualities which are visible to the user.
Question 63,3. RUP stands for____________ created by a division of ____________,"a) Rational Unified Program, IBM","b) Rational Unified Process, Infosys","c) Rational Unified Process, Microsoft","d) Rational Unified Process, IBM",d,Explanation: None.
Question 64,"4. The RUP is normally described from three perspectives-dynamic, static & practice.What does static perspective do ?",a) It shows the process activities that are enacted,b) It suggests good practices to be used during the process,c) It shows the phases of the model over time,d) All of the mentioned,a,Explanation: None.
Question 65,6. Which phase of the RUP is used to establish a business case for the system ?,a) Transition,b) Elaboration,c) Construction,d) Inception,d,Explanation: None.
Question 66,7. Which one of the following is not a fundamental activity for software processes in software engineering ?,a) Software Verification,b) Software Validation,c) Software design and implementation,d) Software evolution,a,Explanation: Software Verification is accounted for in implementation & testing activity.
Question 67,9. The longer a fault exists in software,a) the more tedious its removal becomes,b) the more costly it is to detect and correct,c) the less likely it is to be properly corrected,d) All of the mentioned,d,Explanation: None.
Question 68,11. Arrange the following steps to form a basic/general Engineering Process Model.,    i. Test,    ii. Design,    iii. Install,    iv. Specification,b,Explanation: None.
Question 69,1. Select the option that suits the Manifesto for Agile Software Development,a) Individuals and interactions,b) Working software,c) Customer collaboration,d) All of the mentioned,d,Explanation: None.
Question 70,2. Agile Software Development is based on,a) Incremental Development,b) Iterative Development,c) Linear Development,d) Both Incremental and Iterative Development,d,Explanation: The software is developed in increments with the customer specifying the requirements to be included in each increment and the highest priority is to satisfy the customer through early and continuous delivery of valuable software. They are iterative because they work on one iteration followed by improvements in next iteration
Question 71,3. Which on of the following is not an agile method?,a) XP,b) 4GT,c) AUP,d) All of the mentioned,b,"Explanation: The 4GT approach does not incorporate iteration and the continuous feedback,which is the fundamental aspect of an agile method."
Question 72,5. How is plan driven development different from agile development ?,a) Outputs are decided through a process of negotiation during the software development process,"b) Specification, design, implementation and testing are interleaved",c) Iteration occurs within activities,d) All of the mentioned,c,Explanation: A plan-driven approach to software engineering is based around separate development stages with the outputs to be produced at each of these stages planned in advance.
Question 73,6. How many phases are there in Scrum ?,a) Two,b) Three,c) Four,d) Scrum is an agile method which means it does not have phases,b,Explanation: There are three phases in Scrum.The initial phase is an outline planning phase followed by a series of sprint cycles and project closure phase.
Question 74,8. Which of the following does not apply to agility to a software process?,a) Uses incremental product delivery strategy,b) Only essential work products are produced,c) Eliminate the use of project planning and testing,d) All of the mentioned,c,Explanation: Testing is a major part of each software development process which can’t be avoided.
Question 75,9. Which three framework activities are present in Adaptive Software Development(ASD) ?,"a) analysis, design, coding","b) requirements gathering, adaptive cycle planning, iterative development","c) speculation, collaboration, learning",d) all of the mentioned,c,Explanation: None.
Question 76,3. In XP Increments are delivered to customers every _______ weeks.,a) One,b) Two,c) Three,d) Four,b,"Explanation: Extreme Programming (XP) takes an ‘extreme’ approach to iterative development.New versions may be built several times per day, hence delivering the increment for approval every 2nd week after testing the new version."
Question 77,4. User requirements are expressed as __________ in Extreme Programming.,a) implementation tasks,b) functionalities,c) scenarios,d) none of the mentioned,c,Explanation: User requirements are expressed as scenarios or user stories.These are written on cards and the development team break them down into implementation tasks. These tasks are the basis of schedule and cost estimates.
Question 78,5. Is a customer involved test development and validation in XP ?,a) Yes,b) No,c) It may vary from Customer to Customer,d) None of the mentioned,c,"Explanation: The role of the customer in the testing process is to help develop acceptance tests for the stories that are to be implemented in the next release of the system.However, people adopting the customer role have limited time available and so cannot work full-time with the development team. They may feel that providing the requirements was enough of a contribution and so may be reluctant to get involved in the testing process."
Question 79,10. Which four framework activities are found in the Extreme Programming(XP) ?,"a) analysis, design, coding, testing","b) planning, analysis, design, coding","c) planning, design, coding, testing","d) planning, analysis, coding, testing",c,"Explanation: XP involves the mentioned four activities, and in the same in order."
Question 80,1. What are the types of requirements ?,a) Availability,b) Reliability,c) Usability,d) All of the mentioned,d,Explanation: All the mentioned traits are beneficial for an effective product to be developed.
Question 81,2. Select the developer-specific requirement ?,a) Portability,b) Maintainability,c) Availability,d) Both Portability and Maintainability,d,Explanation: Availability is user specific requirement.
Question 82,3. Which one of the following is not a step of requirement engineering?,a) elicitation,b) design,c) analysis,d) documentation,b,"Explanation: Requirement Elicitation, Requirement Analysis, Requirement Documentation and Requirement Review are the four crucial process steps of requirement engineering.Design is in itself a different phase of Software Engineering."
Question 83,4. FAST stands for,a) Functional Application Specification Technique,b) Fast Application Specification Technique,c) Facilitated Application Specification Technique,d) None of the mentioned,c,Explanation: None.
Question 84,5. QFD stands for,a) quality function design,b) quality function development,c) quality function deployment,d) none of the mentioned,c,Explanation: None.
Question 85,7. The user system requirements are the parts of which document ?,a) SDD,b) SRS,c) DDD,d) SRD,b,"Explanation: Software requirements specification (SRS), is a complete description of the behaviour of a system to be developed and may include a set of use cases that describe interactions the users will have with the software."
Question 86,10. Which is one of the most important stakeholder from the following ?,a) Entry level personnel,b) Middle level stakeholder,c) Managers,d) Users of the software,d,"Explanation: Users are always the most important stakeholders.After all, without users or customers, what’s the point of being in business?."
Question 87,1. Which one of the following is a functional requirement ?,a) Maintainability,b) Portability,c) Robustness,d) None of the mentioned,d,Explanation: All are non-functional requirements representing quality of the system. Functional requirements describe what the software has to do.
Question 88,2. Which one of the following is a requirement that fits in a developer’s module ?,a) Availability,b) Testability,c) Usability,d) Flexibility,b,Explanation: A developer needs to test his product before launching it into the market.
Question 89,"3. “Consider a system where, a heat sensor detects an intrusion and alerts the security company.” What kind of a requirement the system is providing ?",a) Functional,b) Non-Functional,c) Known Requirement,d) None of the mentioned,a,Explanation: Functional requirements describe what the software has to do.
Question 90,4. Which of the following statements explains portability in non-functional requirements?,a) It is a degree to which software running on one platform can easily be converted to run on another platform,"b) It cannot be enhanced by using languages, OS’ and tools that are universally available and standardized",c) The ability of the system to behave consistently in a user-acceptable manner when operating within the environment for which the system was intended,d) None of the mentioned,a,Explanation: Option c is termed as reliability and option e refers to efficiency.
Question 91,6. Choose the incorrect statement with respect to Non-Functional Requirement(NFR).,a) Product-oriented Approach – Focus on system (or software) quality,b) Process-oriented Approach – Focus on how NFRs can be used in the design process,c) Quantitative Approach – Find measurable scales for the functionality attributes,d) Qualitative Approach – Study various relationships between quality goals,c,"Explanation: Quantitative Approaches in NFRs are used to find measurable scales for the quality attributes like efficiency, flexibility, integrity, usability etc."
Question 92,7. How many classification schemes have been developed for NFRs ?,a) Two,b) Three,c) Four,d) Five,d,"Explanation: Software Quality Tree [Boehm 1976], Roman [IEEE Computer 1985], Process-Product-External considerations [Sommerville 1992], Mc Call’s NFR list and Dimensions of Quality–Components of FURPS+ are the five classification schemes for NFRs.."
Question 93,"8. According to components of FURPS+, which of the following does not belong to S ?",a) Testability,b) Speed Efficiency,c) Serviceability,d) Installability,b,Explanation: Speed Efficiency belong to Performance (P) in FURPS+ .
Question 94,10. What are the four dimensions of Dependability ?,"a) Usability, Reliability, Security, Flexibility","b) Availability, Reliability, Maintainability, Security","c) Availability, Reliability, Security, Safety","d) Security, Safety, Testability, Usability",c,Explanation: All the traits of option c sync with dependability.
Question 95,11. Choose the correct statement on how NFRs integrates with Rational Unified Process ?,a) System responds within 4 seconds on average to local user requests and changes in the environment,b) System responds within 4 seconds on average to remote user requests and changes in the environment,c) All of the mentioned,d) None of the mentioned,b,Explanation: System response to a local user is 2 seconds on average.
Question 96,1. What is the first step of requirement elicitation ?,a) Identifying Stakeholder,b) Listing out Requirements,c) Requirements Gathering,d) All of the mentioned,a,"Explanation: Stakeholders are the one who will invest in and use the product, so its essential to chalk out stakeholders first."
Question 97,"2. Starting from least to most important, choose the order of stakeholder.",   i. Managers,   ii. Entry level Personnel,   iii. Users,   iv. Middle level stakeholder,c,"Explanation: Users are your customers, they will be using your product, thus making them most important of all."
Question 98,3. Arrange the tasks involved in requirements elicitation in an appropriate manner.,   i. Consolidation,   ii. Prioritization,   iii. Requirements Gathering,   iv. Evaluation,b,Explanation: Requirements gathering captures viewpoint from different users followed by evaluation of those view points.Now comes the task of checking the relative importance of the requirements and finally to consolidate or bind together the information collected.
Question 99,4. What are the types of requirement in Quality Function Deployment(QFD) ?,"a) Known, Unknown, Undreamed","b) User, Developer","c) Functional, Non-Functional","d) Normal, Expected, Exciting",d,"Explanation: According to QFD, Normal, Expected and Exciting requirements maximizes customer satisfaction from the Software Engineering Process."
Question 100,5. What kind of approach was introduced for elicitation and modelling to give a functional view of the system ?,a) Object Oriented Design (by Booch),b) Use Cases (by Jacobson),c) Fusion (by Coleman),d) Object Modeling Technique (by Rumbaugh),b,"Explanation: Use Case captures who does what with the system, for what purpose, without dealing with system internals."
Question 101,6. What are the kinds of actors used in OOSE ?,a) Primary,b) Secondary,c) Ternary,d) Both Primary and Secondary,d,"Explanation: A primary actor is one having a goal requiring the assistance of the system whereas, a secondary actor is one from which system needs assistance.There is no such thing as ternary actor in Software Engineering."
Question 102,7. Why is Requirements Elicitation a difficult task ?,a) Problem of scope,b) Problem of understanding,c) Problem of volatility,d) All of the mentioned,d,"Explanation: Users specify unnecessary technical detail that may confuse, rather than clarify overall system objectives.Also, the customers/users are not completely sure of what is needed, have a poor understanding of the capabilities and limitations of their computing environment and they do not understand that the requirements change over time."
Question 103,8. What requirement gathering method developed at IBM in 1970s is used for managing requirement elicitation ?,a) JAD,b) Traceability,c) FAST,d) Both JAD and Traceability,d,Explanation: Joint application design (JAD) is a process used to collect business requirements while developing new information systems for a company. Requirements traceability is concerned with documenting the life of a requirement and providing bi-directional traceability between various associated requirements.
Question 104,10. How many Scenarios are there in elicitation activities ?,a) One,b) Two,c) Three,d) Four,d,"Explanation: As-is Scenario, Visionary Scenario, Evaluation Scenario and Training Scenario are the four scenarios in requirement elicitation activities."
Question 105,1. Which of the following elicitation techniques is a viewpoint based method?,a) FODA,b) QFD,c) CORE,d) IBIS,c,Explanation: Controlled Requirements Expression(CORE) says that any system can be viewed from a number of view points and that a complete picture of system requirements can only emerge by putting together the various viewpoints.
Question 106,2. ___________ and ____________ are the two view points discussed in Controlled Requirements Expression (CORE).,"a) Functional, Non-Functional","b) User, Developer","c) Known, Unknown",d) All of the mentioned,a,Explanation: The CORE sessions includes the discussion of functional and non-functional requirements.
Question 107,3. What is the major drawback of CORE ?,a) Requirements are comprehensive,b) NFRs are not given enough importance,c) Role of analyst is passive,d) All of the mentioned,c,"Explanation: In CORE the requirement specification are put together by all users, customers and analysts, so a passive analyst will not get the requirements properly."
Question 108,4. Choose a framework that corresponds to Issue Based Information System (IBIS).,a) Idea -> Question -> Argument,b) Question -> Idea -> Argument,c) Issue -> Position -> Justification,d) Both Question -> Idea -> Argument and Issue -> Position -> Justification,d,Explanation: IBIS is a simple and non-intrusive method that provides a framework for  resolving issues and gathering requirements.
Question 109,5. How is CORE different from IBIS ?,a) Iterative in nature,b) Redundancies are removed,c) It is simple and an easier method to use,d) Consistency problems are addressed in CORE,d,Explanation: Preliminary data collection is done in CORE to get some broad level data on each view point to structure the view point and to check consistency from within and outside the viewpoints.
Question 110,6. Which of the following Requirement Elicitation Techniques removes the poor understanding of application domain and lack of common terminology between the users and the analysts ?,a) FODA,b) CORE,c) IBIS,d) Prototyping,a,"Explanation: Feature Oriented Domain Analysis (FODA) is defined as the process of identifying, collecting, organizing and representing relevant information in a domain ."
Question 111,7. How many steps are involved in Feature Oriented Domain Analysis (FODA) ?,a) Two,b) Three,c) Four,d) Five,b,"Explanation: Context Analysis, Domain Modeling and Architecture Modeling are the three steps involved in Feature Oriented Domain Analysis (FODA)."
Question 112,9. Which one of the following is not an actor in JAD sessions ?,a) User,b) Tester,c) Scribe,d) Sponsor,b,Explanation: A Tester’s role is seen in after coding phase rather than in elicitation phase.
Question 113,10. What of the following is not an output of a JAD session ?,a) Context Diagrams,b) DFDs,c) ER model,d) UML diagrams,d,Explanation: Unified Modeling Language (UML) diagrams are constructed during the design phase of the SDLC.
Question 114,1. How is brainstorming different from JAD ? Brainstorming sessions,a) last for about 2-3 hours,b) last for about 2-3 days,c) cover the technology used for the development,d) all of the mentioned,a,Explanation: Brainstorming is a group or individual creativity technique by which efforts are made to find a conclusion for a specific problem by gathering a list of ideas spontaneously contributed by its member(s).The idea is to quickly reach to an approved solution ASAP.
Question 115,2. How is throwaway prototype different from evolutionary prototype ?,a) It involves successive steps,b) It involves just one task,c) The prototype is built with the idea that it will eventually be converted into final system,d) It has a shorter development time,b,Explanation: Except option b all other options represent the characteristics of an evolutionary prototype.
Question 116,3. Keeping the requirements of QFD in mind which of the following is not an example of an Expected Requirement ?,a) Ease of software installation,b) Overall operational correctness and reliability,c) Specific system functions,d) Quality graphical display,c,"Explanation: Expected requirements are so fundamental that a customer does not explicitly state them.System functions comes under the category of Normal requirements in QFD which is compulsory to be defined,hence is not an expected requirement. "
Question 117,"5. Which of the following Requirement Elicitation Techniques is applicable to messy, changing and ill-defined problem situations ?",a) Quality Function Deployment (QFD),b) Prototyping,c) Soft Systems Methodology (SSM),d) Controlled Requirements Expression (CORE),c,"Explanation: Soft systems methodology (SSM) is a systemic approach for tackling real-world problematic situations.It is a common misunderstanding that SSM is a methodology for dealing solely with ‘soft problems’ (problems which involve psychological, social, and cultural elements). SSM does not differentiate between ‘soft’ and ‘hard’ problems, it merely provides a different way of dealing with situations perceived as problematic."
Question 118,"6. To ensure that a given root definition is rigorous and comprehensive, The Lancaster team proposed several criteria that are summarized in the mnemonic CATWOE in Soft Systems Methodology (SSM).Which of the following alphabet is representing an entirely different meaning to SSM ?",a) C – Customer,b) A – Actor,c) T – Transformation,d) E – ER Model,d,Explanation: ‘E’ in CATWOE stands for Environmental constraints.
