Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 15,"5. The data regarding temperature, moisture, timings of sunset and sunrise and direction of wind are collected and preserved by ____________","a) Bureau of Indian Standards, New Delhi","b) Meteorological Department of the Ministry of Commerce, Govt. of India",c) Indian Institute of Weather Forecasting and Research Centre,d) National Institute of Technology,b,"Explanation: Meteorological Department of the Ministry of Commerce, Govt. of India works throughout the year and records every data possible. They predict the future climatic conditions by comparing the past records of 10 to 15 years. This department has recognised the following four seasons of the year: Cool-dry, Hot-dry season, General Rainy season, Season of the Retreating South-West Monsoon."
Question 16,6. From the given climatic conditions which have its worst effects on the building structure in India.,a) Dust storm,b) Humidity,c) Heavy rain,d) Hot summer days,c,Explanation: Every year due to heavy rain huge destruction of building materials takes place. Mumbai itself invests more than Rs.10000 crore maintenance and repair of buildings. 
Question 17,7. Which building material have high Seismic resistance and flexibility of nailed joints.,a) Bamboo,b) Timber,c) Ply,d) Husk,b,"Explanation: As long has materials and workmanship are of good quality, timber structures can perform very well in an earthquake. A wooden frame is usually considered to have medium to low vulnerability towards earthquake."
Question 18,8. Pyramids are the best example of ______,a) Flood Resisting structure,b) Dust storm Resisting structure,c) Insulating structure,d) Earthquake resisting structure,d,"Explanation: Triangle is the most stable geometric structure. Hence, the pyramids are very well designed and can sustain for long periods. Along with durability, these structures can withstand severe weather conditions like earthquake."
Question 19,9. Which is the most important advanced technique of earthquake resistant design and construction?,a) Flexible steel form,b) Reinforced concrete,c) Base Isolation,d) Steel strengthening Treatment,c,"Explanation: Along with energy dissipation devices, Base Isolation technique is most advanced which isolates the structure by a series of bearing pads. This bearing pads absorbs maximum shocks develop due to seismic activity."
Question 20,10. The temperature at the _______ is the highest and it is lowest at the ______,"a) longitude, latitude","b) poles, equator","c) north, south","d) equator, poles",d,"Explanation: India is in the Tropics zone and hence there is a temperature gradient from equator to poles and depending upon the latitude of the locality, its temperature range can be decided."
Question 21,1. _______ used to mean the regulation of admitting more or less sunshine in the room.,a) Elegance,b) Roominess,c) Circulation,d) Aspect,d,"Explanation: The meaning of aspect has now been given wider scope and it includes the arrangement of doors and windows in the external walls of buildings particularly of residential buildings, so as to fully enjoy the natural gifts of sunshine, Breeze, scenery, etc."
Question 22,2. The term ______ is used to mean the link or access or movement between the various rooms and floors of building.,a) Flexibility,b) Prospect,c) Circulation,d) Elegance,c,Explanation: The proper provision of circulation makes the building comfortable and convenient. The circulation in a building is of two types- Horizontal circulation and Vertical circulation.
Question 23,"3. _________ is used to indicate the architectural effect produced by elevation in relation to width, height position of doors and windows, materials employed in the construction of external walls, etc.",a) Furniture requirements,b) Elegance,c) Roominess,d) Grouping,b,"Explanation: The result of elegance is aesthetics and without the aesthetics sense, the elevation will be devoid of elegance. For creating elegant structures, it is necessary to understand clearly the principles of architectural design and composition."
Question 24,4. The placing of various rooms or units of a structure in a proper correlation of their functions and in due proximity with each other is known as ________,a) Sanitation,b) Prospect,c) Economy,d) Grouping,d,"Explanation: Correct grouping grants the status of a balanced design. For instance, in a residential building, kitchen and dining room should be grouped close to each other. It is observed that grouping leads to saving in unnecessary movements proper correlation easy control and overall economy."
Question 25,5. One of the important requirements of good planning is ______,a) Privacy,b) Furniture requirements,c) Prospect,d) Roominess,a,"Explanation: Privacy offers special comfort to the occupants. It should not be confused as it is the total isolation and is desirable only in certain cases as study rooms, library, etc. Privacy is of two types- External privacy and Internal privacy."
Question 26,"6. The term _______ is used to refer the effect derived from space of a room that is its length, width and height.",a) Prospect,b) Sanitation,c) Privacy,d) Roominess,d,Explanation: Roominess is nothing but the feeling of spaciousness. The planning of room should be such that maximum benefit is obtained from the minimum dimensions of the room. For example rectangle shaped room looks more spacious than square shaped room of same area.
Question 27,"7. As a principle of planning, the term _______ is used to mean architectural hygiene.",a) Sanitation,b) Drainage,c) Water supply,d) Waste water,a,Explanation: Sanitation comprise of drainage system and water supply. It includes proper sanitation of waste water along with its treatment and supply to the major pipelines.
Question 28,"8. Due to improper ventilation, which gas gets stuck into house and develops dizziness to the occupants.",a) Oxygen,b) Nitrogen,c) Carbon dioxide,d) Hydrogen,c,"Explanation: If the room is not properly ventilated, there will be excessive quantity of carbon dioxide in the air. The more the amount of carbon dioxide, the more difficult is the breathing. For comfortable working, the carbon dioxide content should be limited to about 0.6% by volume."
Question 29,9. The proper and sufficient ventilation results in absence of _________,a) Condensation,b) Deposition,c) Precipitation,d) Circulation,a,Explanation: The difference of temperature between the outside air and the inside air tends to the deposition of moisture on the room surfaces. This is known as the condensation and it can be effectively controlled by the provision of suitable ventilation of the room.
Question 30,10. The ________ is required to control dust and other impurities in the air.,a) Circulation,b) Sanitation,c) Ventilation,d) Purification,c,"Explanation: Controlling dust and other impurities from coming into the building is the main cause of insisting proper ventilation in the commercial buildings. The ventilation is also required to suppress odours, smoke, concentration of bacteria, etc."
Question 31,1. Construction of cavity walls as external walls to protect the building from outside heat or cold as the hollow space between two walls act as an________,a) Burning material,b) Insulating material,c) Destructive material,d) Building material,b,Explanation: Properly insulated building cuts down the cost of electric burning in summer as well as in winter. Cavity walls is one of the types of thermal insulation which consists of two walls with cavity in between them.
Question 32,2. __________ in a building means the free passage of clean air in a building.,a) Habitation,b) Protection,c) Sanitation,d) Ventilation,d,Explanation: Ventilation is essential in every building. The main cause of insisting proper ventilation in the industrial buildings is to control dust and other impurities from entering into the building rooms.
Question 33,3. Which gas leads to suffocation and dizziness to the occupants when increase in its quantity in the air.,a) Carbon monoxide,b) Hydrogen,c) Nitrogen,d) Carbon dioxide,d,"Explanation: If the room is not properly ventilated, there will be excessive quantity of carbon dioxide in the air. It is observed that breathing is difficult when the amount of carbon dioxide by volume is about 6% and a man loses consciousness when it reaches about 10% or so. "
Question 34,"4. The termite, which are responsible for the destruction of wooden materials, are popularly known as _______",a) Red ants,b) White ants,c) Black ants,d) Big ants,b,Explanation: There are over 2300 species of termites but only about 4% of the termite spaces are responsible for the damage of the buildings. The termites live in a colony and they are very fast in eating wooden and other cellulosic materials as food.
Question 35,5. The science which deals with the sound insulation in a building is known as _____,a) Reverberation,b) Transmission,c) Acoustic,d) Air borne,c,"Explanation: The terms sound insulation all soundproofing is used to indicate the reduction in the level of sound when it passes through a building component. Acoustics becomes very essential in some buildings like cinema hall, Auditorium,  Opera House, etc."
Question 36,6. Fire extinguisher extinguishes the small fires in the house bye using _____,a) Carbon dioxide,b) Nitrogen gas,c) Water,d) Foam,a,Explanation: Standards of fire safety or fire extinguishers are specified in the Building Code should be provided with sufficient and quick fire exit. Fire extinguishers are one of the important building requirements which helps in extinguishing small fires.
Question 37,7. The process in which the difference of temperature between the outside air and the inside air tends to the deposition of moisture on the room surfaces is known as ______,a) Saturation,b) Accumulation,c) Precipitation,d) Condensation,d,Explanation: The temperature difference which leads to condensation can be effectively controlled by the provision of suitable ventilation of a room. 
Question 38,8. The treatment given to the roof of a building to prevent the roof from the leakage of water is known as _________,a) Fire proofing,b) Damp proofing,c) Termite proofing,d) Sound proofing,b,"Explanation: One of the basic requirements in case of all the buildings is that the structural should remain dry as far as possible. If this condition is not satisfied, it is likely that the building may become inhabitable and hence damp proofing or water proofing is required."
Question 39,9. _________ is a flexible material which is commonly used for the damp proofing.,a) Hot bitumen,b) Bituminous felts,c) Mastic asphalt,d) Metal sheets,a,"Explanation: Due to its physical nature, hot bitumen remain flexible even after cooling and it is placed on the bedding of concrete or mortar. This material should be applied with the minimum thickness of 3 mm. Whereas Mastic Asphalt is a semi rigid material and it forms and excellent impervious layer for damp proofing."
Question 40,10. Which one of the given below is a chemical insecticide for termite proofing.,a) Dieldrin,b) Sulphuric acid,c) Rodenticide,d) Pyrethrins,a,"Explanation: Dieldrin is a chlorinated hydrocarbon. The application of this chemical serve as a chemical barrier between the building and the ground and this method has proved to be most effective method of termite proofing. Whereas, Rodenticide is used for killing rats."
Question 41,1. The part of a building constructed below ground level is known as _________,a) Plinth,b) Superstructure,c) Basement,d) Foundation,d,Explanation: Foundation is laid below the ground level and it is in direct contact with sub-strata and transmits all the loads to the sub-soil. The structure below the ground level is also known as Substructure or Foundation (excluding plinth).
Question 42,2. The load of the structure distributed by the foundation is __________,a) Concentrated,b) Varying,c) Uniform,d) Eccentric,c,Explanation: The foundation is laid below the ground in a such a way that the load of structure is uniformly distributed to the ground to make the structure stable.
Question 43,"3. For loose soil, the formula used to find the minimum depth of foundation is given by _______",a) Rankine’s formula,b) Hiley formula,c) Bernoulli’s formula,d) Newtonian formula,a,"Explanation: The depth of foundations can also be obtained by drawing the lines of angles 45 degree and 60 degree from the base of the foundation towards ground level. Hence to simplify the method, Rankine formula is used."
Question 44,4. The foundation in which the loading on the soil remains practically the same after the construction of the building is known as _______,a) Step foundation,b) Grillage foundation,c) Raft foundation,d) Inverted arch foundation,b,"Explanation: Grillage foundation or Floating foundation is so adjusted that the weight of the excavated earth is just equal to the total load of the building. In such case, the settlement is reduced to a minimum extent."
Question 45,5. _________ method of increasing the bearing power of soil becomes very useful when the load coming on the soil is practically uniform.,a) Raft foundation,b) Grillage foundation,c) Mat foundation,d) Inverted arch foundation,a,"Explanation: Raft foundations are very useful in the soil which is of yielding nature that is soft clay or reclaimed soil. The raft is designed as an inverted RCC roof with uniformly distributed load of the soil pressure and supported by walls, beams and columns."
Question 46,"6. When the ground is sloping, _______ foundations are used to correct the levels of the sloping ground on which the building is to be constructed.",a) Shallow foundation,b) Combined foundation,c) Cantilever foundation,d) Steeped foundation,d,"Explanation: Stepped foundation is adopted when the construction becomes  uneconomical to provide foundations at the same level. In this, minimum depth of 800 mm should be provided at all the points."
Question 47,7. Which type of foundation is used for the construction of building on black cotton soil.,a) Inverted arch foundation,b) Floating foundation,c) Mat foundation,d) Grillage foundation,c,"Explanation: Black cotton soil is a clay or loose type of soil and is considerably swells and shrinks by variation in moisture content. The variation in the volume of the soil is to the extent of 20 to 30% of the original volume. Hence, Raft Foundation or Mat Foundation plays important role in uniform distribution of the load of structure over black cotton soil."
Question 48,8. ________ is applied to the process of laying down certain lines and marks on the ground before the excavation of foundation trenches.,a) Ground tracing,b) Surveying,c) Dumpy level,d) Digging,a,"Explanation: The sitting out or Ground tracing is mainly done for two purposes- firstly, the excavation of foundation trenches can be started immediately after this process is completed and secondly, the lines and marks established by this process serve as a guide."
Question 49,"9. If the foundation of the structure is to be divided into two or more independent units, ________ are provided to take care of unequal settlement.",a) Construction joints,b) Mechanical joints,c) Slip joints,d) Connecting joints,c,Explanation: Slip joints are situated on the boundary of independent units and they help in localising the effect of unequal settlement in affected portion of the structure only.
Question 50,10. A common footing provided for two or more columns is known as _________,a) Continues footing,b) Combined footing,c) Cantilever footing,d) Eccentric footing,b,Explanation: Combined footing becomes useful when an exterior column is situated near the boundary line of the plot and it is not possible to project its footing symmetrically on both the sides.
Question 51,1. The part of the building above the ground level and up to the floor level immediately above the ground is known as __________,a) Plinth area,b) Formation level,c) Ground level,d) Plinth,d,"Explanation: Plinth is therefore defined as the portion of the structure between the surface of the surrounding ground and surface of the floor, immediately above the ground. Plinth is an important component of building which prevents crawling animals, water and other insects from coming inside the building."
Question 52,2. The built up area measured and the plinth level is known as __________,a) Total area,b) Plinth area,c) Plot area,d) Floor area,b,Explanation: Plinth area is nothing but the build-up covered area measured at the floor level. 
Question 53,3. What should be the average height of plinth.,a) 300-500 m,b) 1-2 m,c) 300-450 mm,d) 50-100 mm,c,Explanation: Generally the plinth level is provided at about 300 to 400 mm above finished ground level. It is suggested that plinth level should be decided by considering the top level of the ground and hence considering the level.
Question 54,"4. In a market area, the plinth area should not exceed ____ of the area of site.",a) 75%,b) 25%,c) 95%,d) 55%,a,"Explanation: As per regulations, the plinth area should not exceed 75% of the area of commercial sites, provided sufficient off-street parking facilities for loading and unloading of vehicles are provided on the same plot as the building."
Question 55,"5. The ______ provides support to the occupants, furniture, fixtures and equipments of a building.",a) Plinth,b) Ramp,c) Floor,d) Lifts,c,Explanation: Different floors divide the building in two different levels to provide more accommodation on a given plot of land. The floor of a building immediately above the ground is known as ground floor.
Question 56,6. _________ is known as Substructure of the building.,a) Plinth,b) Trenches,c) Foundation,d) Footing,c,"Explanation: Superstructure is the part of the building constructed about the plinth level. Foundation, plinth, basement, ground level, etc. comes under Superstructure."
Question 57,7. The height of the Plinth should not be less than ____,a) 45 cm,b) 20 cm,c) 1 m,d) 500 cm,a,"Explanation: According to Indian Standards, the minimum height for the Plinth is 45 cm. The height of the plinth depends upon architectural elevation, ground level, highest flood level, etc. "
Question 58,8. The portion below the plinth level is known as ______,a) Plinth area,b) Superstructure,c) Sub-structure,d) Formation level,c,Explanation: Substructure or foundation is the lower portion of the building which lies below the plinth level. Substructure transmits the loads of the superstructure to the supporting soil.  
Question 59,9. Foundations are more susceptible to ______,a) Settlement,b) Corrosion,c) Fracture,d) Shocks,a,"Explanation: Settlements is most commonly seen in foundation which are within the permissible limits, without causing cracks in the superstructure and soil does not fail in shear."
Question 60,10. The word Plinth is derived from _____,a)  Latin,b) Greek,c) Spanish,d) Polish,b,"Explanation: In architecture, a Plinth ( from Greek plinthos, “brick”) is the base or platform upon which a column, pedestal, statue, monument or structure rests. "
Question 61,1. _______ is the part of building constructed above the plinth level.,a) Superstructure,b) Substructure,c) Foundation,d) Plinth,a,"Explanation: Superstructure is constructed of above the plinth level which consists of RCC walls and columns, upper floors, sills, Lintels, etc. Whereas, substructure is a part of building constructed below the plinth level which consists of foundation plinth, etc."
Question 62,"2. In order to secure superstructure from earthquake, _________ technique is most preferred and used worldwide.",a) Reinforcement,b) Base Isolation,c) Energy Dissipation,d) Sesmic Dampers,b,"Explanation: Base Isolation technique separates the building from the building foundation by wearing pads. It consists of lead rubber bearing or spherical sliding isolation system. In case of an earthquake, fix base building deform and damaged, whereas base isolated building rocks back and forth like a boat and reduce the shock by 60%."
Question 63,"3. In old times, the construction of superstructure was done by using _________ building material.",a) Rubber,b) Bamboo,c) Mud,d) Timber,d,Explanation: Timber floor consists of Plank of wood with 25 mm thickness which is supported by joist with size of 50 mm_75 mm to 100 mm. Timber was most preferred building material as compared to bamboo as Timber was cheap and easily available.
Question 64,4. __________ wall is constructed in order to support load other than its own.,a) Load supporting,b) Load distributing,c) Load bearing,d) Load releasing,c,Explanation: Load bearing walls support all loads before transferring them to the foundation the wall thickness is not money not less than one break or 215 mm. This wall also uses reinforcement Steel bars to strengthen its position.
Question 65,"5. In architecture, _________ refers to such super-structural element that also has certain proportional and decorative features.",a) Beam,b) Column,c) Lintels,d) Sills,b,"Explanation: Early columns were constructed of stone, some out of a single piece of stone, usually by turning on a lathe-like apparatus. Single piece columns are among the heaviest stones used in architecture. Modern columns are constructed out of Steel, precast concrete, or brick."
Question 66,6. ________ are structural members design to carry and transfer transverse loads across space to support elements.,a) Beams,b) Columns,c) Lintels,d) Sills,a,"Explanation: A beam is a structural element that is capable of withstanding load primarily by resisting bending. The bending force introduced into the material of the bean as a result of external loads, own weight and external reactions to these loads is called a bending moment."
Question 67,"7. In architecture, a _________ is generally the lower horizontal surface of a room, and/or the supporting structure underneath it.",a) Sill,b) Basement,c) Ramp,d) Floor,d,Explanation: A floor typically consists of a support structure called a sub-floor on the top of which is laid a floor covering to provide a working surface. The floor is actually constructed above the plinth.
Question 68,8. ______ is the top most part of building which provides covering to the entire assembly and the occupants.,a) Roof,b) Ceiling,c) Coping,d) Parapet wall,a,"Explanation: Roof is one of the most important building structures which provides safety and protect occupants from sun light, storms and rain. Basic types of a room designs are Flat roof, Shed roof, Gable roof, Hip roof, etc."
Question 69,9. __________ is special material used to make sure that no moisture leaks in those areas of a roof that are particularly vulnerable to penetration.,a) Dampers,b) Flashing,c) Ceramic,d) Wax,b,"Explanation: Flashing is a strip of metal used to stop water penetrating the junction of a roof with another surface. Areas where flashing is commonly used: where roofs meet walls, wherever the roof is pierced by a Chimney, skylight, air or plumbing vent."
Question 70,10. ________ is the structural method to maintain the favourable room temperature in every season of the year.,a) Condensation,b) Damping,c) Air conditioning,d) Insulation,d,"Explanation: Because hot air rises,  roof lose more heat than walls and does require greater degree of insulation. There is a multitude of different locations for the insulation in a roof such as resting above ceiling, attached between rafters, between substrate and roofing, etc."
Question 71,"1. A square pit, know as _________ with side as about 1.50 m, is excavated upto a depth at which sufficiently hard soil is available.",a) Test pits,b) Probing,c) Test piles,d) Deep boring,a,"Explanation: Using Trail pits or Test pits, various Tata of the soil can be inspected, studied and classified accordingly. This method is useful when hard soil is available within a maximum depth of 1.50 metre."
Question 72,2. _________ consists of driving either a hollow tube or a steel rod or an iron rod into the ground.,a) Trail pits,b) Test piles,c) Probing,d) Digging,c,"Explanation: In Probing, a hollow tube of diameter 35 mm to 50 mm is taken. The tube is driven into the ground 300 mm or so at a time. It is then withdrawn and the material caught in the slit is inspected."
Question 73,3. The ____________ is the term used to denote a method in which case is driven into the ground and the material inside the casing is washed out and brought to the surface for inspection.,a) Deep boring,b) Percussion boring,c) Rotary drilling,d) Wash boring,d,"Explanation: The process of wash boring consists in driving an inner tube of diameter 25 mm to 50 mm, inside an outer tube of diameter 100 mm to 150 mm. Whereas, percussion boring and rotary drilling are the types of Deep boring."
Question 74,5. The method in which 4 electrons are driven in the ground at equal distance apart and in a straight line upto a depth which the ground distance is to be measured.,a) Seismic refraction method,b) Geophysical method,c) Electrical resistivity method,d) Current extraction method,c,"Explanation: This method is based on the principle that each soil has different electrical resistivity, depending upon its water content, compaction and composition. For instance, the saturated soil will have lower electrical resistivity as compared to the loose dry gravel or solid rock."
Question 75,6. The number of blows required to drive the penetrometer into the ground through a distance of 300 mm is measured which is known as _____________ of the soil.,a) Standard penetration resistance,b) Bearing power of soil,c) Maximum safe bearing capacity,d) Allowable bearing pressure,a,Explanation: The bearing capacity and the other engineering properties of certain types of soil are they known by referring to the curves correlating Standard Penetration Resistance or SPT and the corresponding characteristics of soil. The values of SPT of soil and different depths are determined.
Question 76,7. The resistance of the soil with depth is measured by means of a tool known as the _______,a) Seismometer,b) Potentiometer,c) Penetrometer,d) Ammeter,c,"Explanation: The penetrometer is used under static or dynamic loading which may consist of a sampling spoon, a cone or tool of other shape. The penetrometer is driven in the ground with the help of blows from a 650 N weight falling from a height of 750 mm."
Question 77,9. The shock waves so produced travel down in the sub soil strata and get reflected after striking a hard rock surface below and recorded by the instrument known as _____,a) Microphone,b) Geophone,c) Receiver,d) Sensors,b,"Explanation: A number of geophones are arrange along a line. Some of the waves, known as direct or primary waves, are picked first buy Geophones. The Other waves which travel down through the soil get reflected after striking a hard rock surface below."
Question 78,10. What is average depth of a Test pit?,a) 10 m,b) 2 m,c) 1.50 m,d) 15 m,c,"Explanation: Test Pit is excavated up to a depth about 1.50 m at which sufficiently hard soil is available. The various data of soil can be inspected, studied and classified accordingly. This method is useful when hard soil is available within a maximum depth of 1.50 m."
Question 79,1. _________ is used to indicate the maximum load per unit area which the soil will resist safely without displacement.,a) Bearing power,b) Maximum safe bearing capacity,c) Strength of soil,d) Allowable bearing pressure,a,"Explanation: The Load of the structure is ultimately coming on the soil and hence it is of utmost importance to know the strength and behaviour of the soil. Dividing the ultimate bearing power of soil by a factor of safety, the safe bearing capacity of soil is obtained."
Question 80,"2. The term _________ on soil is used to indicate the maximum pressure which can be exerted on soil while taking into account shear failure, settlement and the ability of structure to resist settlement.",a) Bearing capacity,b) Net pressure intensity,c) Allowable bearing pressure,d) Maximum safe bearing capacity,c,Explanation: The value of Allowable Bearing Pressure on soil depends on the nature of ground and the type of building. The maximum safe bearing capacity of soil is generally more than the allowable bearing pressure on soil.
Question 81,3. The maximum differential settlement should not exceed _____ mm in case of foundation on sandy soil.,a) 100,b) 40,c) 50,d) 25,d,Explanation: The total amount of settlement should be generally limited between 40 mm and 100 mm. The term differential settlement indicates the relative settlement of the adjacent portion of the structure.
Question 82,4. The maximum differential settlement should not exceed ____ mm in case of foundation on clayey soil.,a) 40,b) 25,c) 100,d) 50,a,"Explanation: For ordinary frame structures of concrete, the permissible angular distortion is 1/500 i.e. one horizontal to 500 vertical and the desirable value is 1/1000 i.e. one horizontal to 1000 vertical. The term angular distortion is used to indicate the deformation of the structure in a vertical plane."
Question 83,"5. The maximum safe bearing capacity of hard rocks with defects and lamination such as granite, diorite and trap is _____ kN/m2.",a) 1650,b) 3300,c) 250,d) 100,b,"Explanation: The term maximum safe bearing capacity of soil is used to indicate the maximum pressure that is soil can be here without any risk of shear failure only, irrespective of any settlement that may occur."
Question 84,"6. The maximum safe bearing capacity of very soft, wet, pasty or muddy clay is ____ kN/m2.",a) 150,b) 100,c) 50,d) 25,c,"Explanation: As the given soil is very soft, wet, muddy clay, the soil possess very least minimum safe bearing capacity. This is because, this soil possess very less intermolecular attraction between the molecules hence it has low bearing capacity."
Question 85,"7. In case of non-cohesive soils such as sand and gravel, ___% reduction in allowable bearing capacity of the soil should be applied, if the water table is situated below or near the bearing surface of the soil.",a) 20%,b) 50%,c) 80%,d) 100%,b,"Explanation: However, if water table is situated below the bearing surface of the soil at a depth equal to the width of the foundation trench, no such reduction should be applied. But in this case, 50% reduction is applied. For intermediate depths of the water table, the proportion and percentage reduction should be applied."
Question 86,8. Identify the method given below for the determination of the bearing power of soil.,a) Plate load test method,b) Electrical resistivity method,c) Seismic refraction method,d) Geophysical method,a,"Explanation: Plate load test method is one of the methods of determination of bearing power of soil. Plate load test method is the improved point method and it is widely used for determination of the bearing capacity. Other methods for determination are: method of loading, method of dropping a weight, analytical methods and Presumptive method."
Question 87,"9. In which method, a square steel plate is used to determine the bearing power of soil.",a) Plate load test,b) Method of loading,c) Analytical method,d) Penetration test,b,"Explanation: In method of loading, a square steel plate is used whose size depends on practical conditions and it generally varies from 3000 mm2 to 7500 mm2. The plate should have sufficient thickness to with stand the maximum bending stresses due to probable loading."
Question 88,10. The bearing capacity of soil is calculated in ______ units.,a) gm/cc,b) kg/m3,c) kN/m2,d) N/m,c,Explanation: The bearing capacity of soil is calculated as the maximum load divided by the total area of steel plate i.e. Bearing Capacity = max. Load ÷ area of steel plate and the unit is N/m2 or kN/m2.
Question 89,"1. For determining the bearing capacity of soil, in method of loading the size for a square steel plate used is about ________",a) 300 mm2 to 750 mm2,b) 3000 mm2 to 7500 mm2,c) 3 m2 to 75 m2,d) 3 mm2 to 75 mm2,b,"Explanation: In method of loading comma the size of square steel plate generally variance from 3000 mm2 to 7500 mm2. The plates should have sufficient thickness to with stand the maximum bending stresses due to probable loading. But in no case, it should be less than 25 mm."
Question 90,"2. In method of loading, which material is used for loading.",a) Wooden pegs,b) Square steel plate,c) Sand bags,d) Rocks,c,Explanation: The number of banks full of sand or arrange on the rolled Steel section. The sand bag is on the platform till the settlement of the ground ceases or stops. The loading should be applied without shock or impact at the centre.
Question 91,3. The bearing capacity of sandy soil and gravelly soils is affected to the extent of _____% by the presence of water table.,a) 50,b) 10,c) 25,d) 80,a,"Explanation: If the water table is above the foundation level, the water should be pumped out before placing the steel plate. If water is made with at a depth of one metre below the level of the foundation level, the load test should be carried out at that level."
Question 92,"4. Due to the adjustment of soil particles under the action of loading, there is some settlement at zero loading, this is known as the ___________",a)  Bearing capacity,b) Safe bearing capacity,c) Vibroflotation,d) Zero correction,d,Explanation: Zero correction is obtained from the load settlement curve. The zero correction should be deducted from the observed settlements to get the actual settlements.
Question 93,5. The loading to the test plate is applied with the help of ______,a) Sand bags,b) Hydraulic jack,c) Wooden pegs,d) Hard rocks,b,"Explanation: In plate load test, the hydraulic Jack is preferably provided with the remote control pumping unit. The reaction of the hydraulic jack is borne either by the gravity loading platform method or by the reaction truss method."
