Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 27,Two numbers are in ratio 7:11. If 7 is added to each of the numbers the ratio becomes 2:3. The smaller number is,39,49,66,77,B, Let the numbers be 7x and 11x.According to question(7x+7)/(11x+7) = 2/3;Or 22x+14 = 21x+21;Or x = 7;Smaller number = 49.
Question 28,Two numbers are in ratio P:Q. when 1 is added to both the numerator and the denominator the ratio gets changed to R/S. again when 1 is added to both the numerator and denominator it becomes 1/2. Find the sum of P and Q.,3,4,5,6,C, If we go through normal method It will be quite cumbersomesoWe will solve this question through options.Taking option a: It has P+Q = 3. The possible value of P/Q is 1/2 or 2/1.Using 1/2 we see that on adding 2 in both the numerator and denominator we get 3/4 (not required value.Similarly we check for 2/1 this will also not give the required value.OPTION b:We have 1/3 possible ratio.Then we get the final value as 3/5 (not = to 1/2)Hence rejected.Option c:Here we have 1/4 or 2/3.Checking for 1/4 we get 3/6 = 1/2. Hence the option is correct.
Question 29,The ratio of water and milk in a 30 liter mixture is 7:3. Find the quantity of water to be added to the mixture in order to make this ratio 6:1.,30,32,33,35,C, HereLet water = 7x and milk = 3x.Now7x +3x = 30.x = 3.So water = 7x = 7*3 = 21 liter.Milk = 3x = 3*3 = 9 liter.Now we keep milk constant and add water to mixture to get ratio 6:1.Let water in this mixture = 6y and milk = y.We have milk = 9 liter so y = 9 liter.Water = 6y = 6*9 = 54 liter.Then extra water to be added is 33 liter.
Question 30,The incomes of A and B are in the ratio 3:2 and their expenditure are in ratio 5:3. If each saves Rs. 1000 then A's income can be:,Rs. 3000,Rs. 4000,Rs. 6000,Rs. 9000,C, Let income of A and B be 3x and 2x respectively. Also their expenditure is 5y and 3y.Now according to question3x-5y = 1000 ------- (i)*32x-3y = 1000 ---------- (ii)*59x-15y-10x+15y = 3000-5000;Or -x = -2000;Or x = 2000;Then income of A = 3x = 3*2000 = Rs. 6000.
Question 31,The difference between two positive numbers is 10 and the ratio between them is 5:3. Find the product of the two numbers.,375,175,275,125,A, Let the two positive numbers be 5x and 3x respectively.According to question5x-3x = 10;Or x = 5.Then numbers are 25 and 15.Thus their product = 25*15 = 375.
Question 32,If 30 oxen can plough 1/7th of a field in 2 days how many days 18 oxen will take to do the remaining work?,30 days,20 days,15 days,18 days,B, We will use work equivalence method30/18 = (1/7)/(6/7)*x/2;5/3 = (1/6)*x/2;Or x = 60/3 = 20 days.
Question 33,A cat leaps 5 leaps for every 4 leaps of a dog but 3 leaps of the dog are equal to 4 leaps of the cat. What is the ratio of the speed of the cat to that of the dog?,11:15,15:11,16:15,15:16,D, Given;3dog = 4 cat;Or dog/cat = 4/3;Let cat's 1 leap = 3 meter and dogs 1 leap = 4 meter.Then ratio of speed of cat and dog = 3*5/4*4 = 15:16.
Question 34,The present ratio of ages of A and B is 4:5. 18 years ago this ratio was 11:16. Find the sum total of their present ages.,90 years,105 years,110 years,80 years,A, Let present age of A and B be 4x and 5x.18 years ago their ages;(4x-18)/(5x-18) = 11/16;Or 64x-288 = 55x-198;Or 64x-55x = -198+288;Or 9x = 90;Or x = 90/9 = 10;Sum of the present ages = 40+50 = 90 years.
Question 35,A dishonest milk man mixed 1 liter of water for every 3 liters of milk and thus made up 36 liters of milk. If he now adds 15 liters of milk to mixture find the ratio of milk and water in the new mixture:,12:05,14:03,7:02,9:04,B, Quantity of milk and water in the 36 liter mixture;27 liter milk and 9 liter water.Now 15 liters milk is added then milk becomes 42 liters.Now ratio = 42:9 = 14:3.
Question 36,If the ratio of the ages of Maya and Chhaya is 6:5 at present and fifteen years from now the ratio will get changed to 9:8 then find Maya's present age.,24 years,30 years,18 years,33 years,B, Let Maya's and Chhaya's present age is 6x and 5x respectively.And(6x+15)/(5x+15) = 9/8;Or 48x+120 = 45x = 135;Or 3x = 15;Or x = 5;Present age of Maya = 6x = 30.
Question 37,The Lucknow-Indore Express without its rake can go 24 km an hour and the speed is diminished by a quantity that varies as the square root of the number of wagon attached. If it is known that with four wagons its speed is 20 km/h the greatest number of wagons with which the engine can just move is,144,140,143,124,C, Speed = 24- kâˆ_n;Putting the value n = 4;we get k = 2.Now the equation (as k = 2) become S = 24-2âˆ_n;Thus it means when n = 144 speed will be zero. Hence train can just move when 143 wagons are attached.
Question 38,If x varies as y then x2+y2 varies as,x+y,x-y,x2-y2,None of these,D, Givenx = y;Or x-y = 0;Or (x-y)2 = 0;Or x2+y2-2xy = 0;Or x2+y2 = 2xyIt means that x2+y2 varies as xy.
Question 39,Brindavan Express leave Chennai Central Station every day at 07.50 am and goes to Bangalore City Railway station. This train is very popular among the travelers. On 25th July 2012 number of passengers traveling by I class and II class was in the ratio 1:4. The fare for this travel is in the ratio 3:1. The total fare collected was Rs. 224000/. (Rs. Two lakhs twenty four thousand only). What was the fare collected from I class passengers on that day?,Rs.32000,Rs. 96000,Rs.128000,Rs. 500000,B, Let the number of passenger traveling by first class be x.Then number of passenger traveling by second class will be 4x.But the fare is in the ratio 3:1In other words if 3y fare is collected per I class passenger y would be collected per II class passenger.Fares of I class passengers : Fares of II class passengers= x*3y : 4x*y= 3:4 The above ratio can be interpreted as follows.If total fare is 3+4 = 7 then I class passengers should pay Rs. 3Similarly we can calculate the fare of I class passengers when total was 224000Total Fare I Class Fare7 3224000 ?= 224000*(3/7) = Rs. 96000.
Question 40,A vessel of capacity 2 litre has 25% alcohol and another vessel of capacity 6 litre had 40% alcohol. The total liquid of 8 litre was poured out in a vessel of capacity 10 litre and thus the rest part of the vessel was filled with the water. what is the new concentration of mixture ?,29%,49%,31%,71%,A, Amount of alcohol in first vessel= 25% of 2 litre= 0.25*2 = 0.5 litreAmount of alcohol in second vessel= 40% of 6 litre= 0.4*6 = 2.4 litreTotal amount of alcohol out of 10 litres of mixture is0.5+2.4 = 2.9 litre.Thus Concentration of the mixture is(2.9*100)/10= 29%.
Question 41,The number of oranges in three basket are in the ratio 3 : 4 : 5. In which ratio the no. of oranges in first two basket must be increased so that the new ratio becomes 5 : 4 : 3 ?,3:04,2:03,1:03,2:01,D, LetB1 : B2 : B3 = 3x : 4x : 5xAgainB1 : B2 : B3 = 5y : 4y : 3yNumber of oranges remain constant in third basket as increase in oranges takes place only in first two baskets.Hence 5x = 3yand3x : 4x : 5xâ†’ 9y /5 : 12y /5 : 15y /5 = 9y : 12y : 15yAnd5y : 4y : 3y â†’ 25y : 20y : 15yTherefore Increment in first basket = 16.Increment in second basket = 8.Thus Required ratio = 16 /8 = 2 : 1
Question 42,At a casino in Mumbai there are 3 tables A B and C. The payoffs at A is 10 : 1 at B is 20 : 1 and C is 30 :1. If a man bets Rs. 200 at each table and win at two of the tables what is the maximum and minimum difference between his earnings can be ?,Rs. 4000,Rs. 4500,Rs. 2500,Rs. 2000,A, Maximum earning will be only possible when he will won on the maximum yielding table.A â†’ 10 :1B â†’ 20 :1C â†’ 30 :1i.e. he won B and C but lost on A20 *200 +30 *200 - 1 *200 = 9800Minimum earnings will be when he won on table A and B and lose on table 3.10 *200 + 20 *200 - 1 *200 = 5800Therefore difference = 9800-5800 = Rs. 4000.AlternativelyThe difference= [(30 +20 -1) - (10 +20 -1)] * 200= Rs. 4000.
Question 43,A track covers a distance of 550 metres in 1 minute whereas a bus covers a distance of 33 kms in 45 minute. The ratio of their speeds is:,4:03,3:05,3:04,50:03:00,C, Speed of track = 550 per minute.Speed of bus = 33 kms /45 = 33000/45 = 733.33 m/minuteRatio of their speeds = 550/733.33 = 3:4.
Question 44,Total number of men women and children working in a factory is 18. They earn Rs. 4000 in a day. If the sum of the wages of all men all women and all children is in ratio of 18: 10: 12 and if the wages of an individual man woman and child is in ratio 6: 5: 3 then how much a woman earn in a day?,Rs. 120,Rs. 150,Rs. 250,Rs. 400,C, Ratio of number of men women and children= (18/6): (10/5):(12/3) = 3:2:4Total (Men +Women +Children) = 183X +2X +4X = 189X = 18X = 2Hence number of women = 2X = 2*2 = 4Share of all women = (10*4000)/40 = Rs. 1000 [18+10+12 =40]Thus share of each woman = 1000/4 = Rs. 250.
Question 45,A and B are two alloys in which ratios of gold and copper are 5:3 and 5:11 respectively. If these equally amount of two alloys are melted and made alloy C. What will be the ratio of gold and copper in alloy C?,25:23:00,33:25:00,15:17,17:15,C,Ratio of Gold and Copper in Alloy A = 5 : 3Ratio of Gold and Copper in Alloy B = 5 :11Amount of Gold in Alloy A = 5/8Amount of Gold In Alloy B = 5/16Amount of Copper in A = 3/8Amount of Copper in B = 11/16Amount of Gold In C= (Amount of gold in A + Amount of gold in B) = (5/8) +(5/16) = (10+5)/16 = 15/16.Amount of Copper in C= Amount of Copper in A + Amount of Copper in B = (3/8) + (11/6) = 17/16.SoRatio of Gold and Copper in C= 15/16 : 17/16 = 15 :16
Question 46,A bag contains an equal number of one rupee 50 paise and 25 paise coins. If the total value is Rs. 35 how many coins of each type are there?,15,18,20,27,C,Let X coins of each type of there.Total Value = Rs. 35.NowX + X/2 + X/4 = 35.4X + 2X + X = 140.7X = 140.X = 20
Question 47,A bucket contains a mixture of two liquids A and B in the proportion 7:5. If 9 litres of mixture is replaced by 9 liters of liquid Bthen the ratio of the two liquids becomes 7:9 .How much of the liquid A was there in the bucket ?,21 liters,23 liters,25 liters,27 liters,A, Suppose the can initially contains 7x and 5x litres of mixtures A and B respectively.When 9 litres of mixture are drawn off quantity of A in mixture left:[7xâ€“(7/12)Ã—9] =[7x - (21/4)] litres.Similarly quantity of B in mixture left[5xâˆ’(5/12)Ã—9] = [5x - (15/4)] litresTherefore ratio becomes[7x âˆ’(21/4)]/ [5x - (15/4)] = 7/9=>(28x -21)/(20x+21)=7/9=>(252x -189)=140x+147=>112x=336=> x=3So the can contained7*x=7*3= 21 litres of A initially.
Question 48,A bucket contains a mixture of two liquids A & B in the proportion 5 : 3. If 16 litres of the mixture is replaced by 16 litres of liquid B then the ratio of the two liquids becomes 3 : 5. How much of the liquid B was there in the bucket?,25 litres,15 litres,18 litres,None of these,D,Let bucket contains 5x and 3x of liquids A and B respectively.When 16 litres of mixture are drawn off quantity of A in mixture left:[5x - (5/8)*16] = (5x - 10)Similarly quantity of B in mixture left[3x - (3/8)*16] = (3x - 6)Now the ratio becomes(5x - 10)/(3x - 6) = 3/5=>25x - 50 = 9x - 18=> 16x = 32=> x = 2.So quantity of liquid B initially= 3*2 = 6 litres.
Question 49,8 litres are drawn from a cask filled with wine and is then filled with water. This operation is performed three more times. The ratio of the quantity of wine now left in cask to that of the total solution is 16:81. How much wine did the cask hold originally?,24 litres,45 litres,49 litres,44 litres,A,Let the quantity of the wine in the cask originally be x litres.Using formula:Final Amount of solute that is not replaced = Initial Amount Ã—( Vol. after removal /Vol. after replacing)NWhere N = No. of operation done.Then ratio of wine to total solution in cask after 4 operations=>1Ã—{(xâˆ’8)/x}4 =16/81.=> 1Ã—{(xâˆ’8)/x}4 = (2/3)4=> (xâˆ’8)/x =2/3=> 3x âˆ’24 =2x=> x =24 litres.
Question 50,The milk and water in a mixture are in the ratio 7 :5. When 15 liters of water are added to it the ratio of milk and water in the new mixture becomes 7 :8. The total quantity of water in the new mixture is:,35 lit,40 lit,60 lit,96 lit,B,No explanation
Question 51,If x : y = 5 : 2 then (8x + 9y) : (8x + 2y) is :,22:29,26 : 61,29:22:00,61:26:00,C,x/y = 5/2Means x =5 y =2Putting value of x and y in expression.8*5+9*2 = 58.8*5+2*2 = 44.58:44 =29:22.
Question 52,Tom is chasing Jerry. In the same interval of time Tom jumps 8 times while Jerry jumps 6 times. But the distance covered by Tom in 7 Jumps is equal to the distance covered by Jerry in 5 Jumps. The ratio of speed of Tom and Jerry is:,48:35:00,28:15:00,24:20:00,20:21,D,Given;7 jumps of Tom = 5 jumps of Jerry.Or Tom / Jerry = 5/7;Let Jerry's 1 leap = 7 meter and Tom's 1 leap = 5 meter.Then ratio of speed of Tom and Jerry = 8*5/6*7 = 40/42 = 20 :21.
Question 53,The ratio of ducks and frogs in a pond is 37 : 39 respectively. The average number of ducks and frogs in the pond is 152. What is the number of frogs in the pond ?,148,152,156,144,C,Ratio of Ducks and Frogs in Pond= 37 : 39.Average of Ducks and Frogs in Pond= 152.So total number of Ducks and Frogs in the Pond= 2* 152 = 304.ThereforeNumber of Frogs = (304 *39)/76 = 156.
Question 54,A and B together have Rs. 1210. If 4/15 of A's amount is equal to 2/5 of B's amount how much amount does B have?,Rs. 460,Rs. 484,Rs. 550,Rs. 664,B,âˆ´ B's share =
Question 55,Two numbers are respectively 20% and 50% more than a third number. The ratio of the two numbers is:,2:05,3:05,4:05,6:07,C, Let the third number be x.Then first number =Second number =âˆ´ Ratio of first two numbers =
Question 56,A sum of money is to be distributed among A B C D in the proportion of 5 : 2 : 4 : 3. If C gets Rs. 1000 more than D what is B's share?,Rs. 500,Rs. 1500,Rs. 2000,None of these,C, Let the shares of A B C and D be Rs. 5x Rs. 2x Rs. 4x and Rs. 3x respectively.Then 4x - 3x = 1000â‡’ x = 1000.âˆ´ B's share = Rs. 2x = Rs. (2 x 1000) = Rs. 2000.
Question 57,Seats for Mathematics Physics and Biology in a school are in the ratio 5 : 7 : 8. There is a proposal to increase these seats by 40% 50% and 75% respectively. What will be the ratio of increased seats?,2:03:04,6:07:08,6:08:09,None of these,A, Originally let the number of seats for Mathematics Physics and Biology be 5x 7x and 8x respectively.Number of increased seats are (140% of 5x) (150% of 7x) and (175% of 8x).
Question 58,In a mixture 60 litres the ratio of milk and water 2 : 1. If this ratio is to be 1 : 2 then the quanity of water to be further added is:,20 litres,30 litres,40 litres,60 litres,D, Quantity of milkQuantity of water in it = (60- 40) litres = 20 litres.New ratio = 1 : 2Let quantity of water to be added further be x litres.âˆ´ Quantity of water to be added = 60 litres.
Question 59,The ratio of the number of boys and girls in a college is 7 : 8. If the percentage increase in the number of boys and girls be 20% and 10% respectively what will be the new ratio?,8:09,17:18,21:22,Cannot be determined,C, Originally let the number of boys and girls in the college be 7x and 8x respectively.Their increased number is (120% of 7x) and (110% of 8x).âˆ´ The required ratio =
Question 60,Salaries of Ravi and Sumit are in the ratio 2 : 3. If the salary of each is increased by Rs. 4000 the new ratio becomes 40 : 57. What is Sumit's salary?,Rs. 17000,Rs. 20000,Rs. 25500,Rs. 38000,D, Let the original salaries of Ravi and Sumit be Rs. 2x and Rs. 3x respectively.â‡’ 57(2x + 4000) = 40(3x + 4000)â‡’ 6x = 68000â‡’ 3x = 34000Sumit's present salary = (3x + 4000) = Rs.(34000 + 4000) = Rs. 38000.
Question 61,If 0.75 : x :: 5 : 8 then x is equal to:,1.12,1.2,1.25,1.3,B,
Question 62,The sum of three numbers is 98. If the ratio of the first to second is 2 :3 and that of the second to the third is 5 : 8 then the second number is:,20,30,48,58,B, Let the three parts be A B C. ThenA : B = 2 : 3 and B : C = 5 : 8
Question 63,If Rs. 782 be divided into three parts proportional to 1/2 : 2/3 : 3/4 then the first part is:,Rs. 182,Rs. 190,Rs. 196,Rs. 204,D,
Question 64,The salaries A B C are in the ratio 2 : 3 : 5. If the increments of 15% 10% and 20% are allowed respectively in their salaries then what will be new ratio of their salaries?,3:03:10,10:11:20,0.981944444,Cannot be determined,C, Let A = 2k B = 3k and C = 5k.A's new salaryB's new salaryC's new salaryâˆ´ New ratio
Question 65,If 40% of a number is equal to two-third of another number what is the ratio of first number to the second number?,2:05,3:07,5:03,7:03,C,
Question 66,The fourth proportional to 5 8 15 is:,18,24,19,20,B, Let the fourth proportional to 5 8 15 be x.Then 5 : 8 : 15 : xâ‡’ 5x = (8 x 15)
Question 67,Two number are in the ratio 3 : 5. If 9 is subtracted from each the new numbers are in the ratio 12 : 23. The smaller number is:,27,33,49,55,B, Let the numbers be 3x and 5x.
Question 68,In a bag there are coins of 25 p 10 p and 5 p in the ratio of 1 : 2 : 3. If there is Rs. 30 in all how many 5 p coins are there?,50,100,150,200,C, Let the number of 25 p 10 p and 5 p coins be x 2x 3x respectively.Then sum of their valuesHence the number of 5 p coins = (3 x 50) = 150.
Question 69,A man has Rs. 480 in the denominations of one-rupee notes five-rupee notes and ten-rupee notes. The number of notes of each denomination is equal. What is the total number of notes that he has ?,45,60,75,90,D, Let number of notes of each denomination be x.Then x + 5x + 10x = 480â‡’ 16x = 480âˆ´ x = 30.Hence total number of notes = 3x = 90.
Question 70,There are two examinations rooms A and B. If 10 students are sent from A to B then the number of students in each room is the same. If 20 candidates are sent from B to A then the number of students in A is double the number of students in B. The number of students in room A is:,20,80,100,200,C, Let the number of students in rooms A and B be x and y respectively.Then x - 10 = y + 10     â‡’     x - y = 20 .... (i)        and x + 20 = 2(y - 20)     â‡’     x - 2y = -60 .... (ii)Solving (i) and (ii) we get: x = 100  y = 80.âˆ´ The required answer A = 100.
Question 71,The price of 10 chairs is equal to that of 4 tables. The price of 15 chairs and 2 tables together is Rs. 4000. The total price of 12 chairs and 3 tables is:,Rs. 3500,Rs. 3750,Rs. 3840,Rs. 3900,D, Let the cost of a chair and that of a table be Rs. x and Rs. y respectively.
Question 72,If a - b = 3 and a2 + b2 = 29 find the value of ab.,10,12,15,18,A, 2ab = (a2 + b2) - (a - b)2    = 29 - 9 = 20    â‡’ ab = 10.
Question 73,The price of 2 sarees and 4 shirts is Rs. 1600. With the same money one can buy 1 saree and 6 shirts. If one wants to buy 12 shirts how much shall he have to pay ?,Rs. 1200,Rs. 2400,Rs. 4800,Cannot be determined,B, Let the price of a saree and a shirt be Rs. x and Rs. y respectively.Then 2x + 4y = 1600 .... (i)        and x + 6y = 1600 .... (ii)Solving (i) and (ii) we get x = 400 y = 200.âˆ´ Cost of 12 shirts = Rs. (12 x 200) = Rs. 2400.
Question 74,A sum of Rs. 1360 has been divided among A B and C such that A gets 2/3 of what B gets and B gets 1/4 of what C gets. B's share is:,Rs. 120,Rs. 160,Rs. 240,Rs. 300,C,
Question 75,One-third of Rahul's savings in National Savings Certificate is equal to one-half of his savings in Public Provident Fund. If he has Rs. 150000 as total savings how much has he saved in Public Provident Fund ?,Rs. 30000,Rs. 50000,Rs. 60000,Rs. 90000,C, Let savings in N.S.C and P.P.F. be Rs. x and Rs. (150000 - x) respectively. Thenâˆ´ Savings in Public Provident Fund = Rs. (150000 - 90000) = Rs. 60000
Question 76,A fires 5 shots to B's 3 but A kills only once in 3 shots while B kills once in 2 shots. When B has missed 27 times A has killed:,30 birds,60 birds,72 birds,90 birds,A,
Question 77,Eight people are planning to share equally the cost of a rental car. If one person withdraws from the arrangement and the others share equally the entire cost of the car then the share of each of the remaining persons increased by:,01-Jul,01-Aug,01-Sep,07-Aug,A,
Question 78,To fill a tank 25 buckets of water is required. How many buckets of water will be required to fill the same tank if the capacity of the bucket is reduced to two-fifth of its present ?,10,35,62.5,Cannot be determined,C,
Question 79,In a regular week there are 5 working days and for each day the working hours are 8. A man gets Rs. 2.40 per hour for regular work and Rs. 3.20 per hours for overtime. If he earns Rs. 432 in 4 weeks then how many hours does he work for ?,160,175,180,195,B, Suppose the man works overtime for x hours.Now working hours in 4 weeks = (5 x 8 x 4) = 160.âˆ´ 160 x 2.40 + x x 3.20 = 432â‡’ 3.20x = 432 - 384 = 48â‡’ x = 15.Hence total hours of work = (160 + 15) = 175.
Question 80,Free notebooks were distributed equally among children of a class. The number of notebooks each child got was one-eighth of the number of children. Had the number of children been half each child would have got 16 notebooks. Total how many notebooks were distributed ?,256,432,512,640,C,
Question 81,A man has some hens and cows. If the number of heads be 48 and the number of feet equals 140 then the number of hens will be:,22,23,24,26,D, Let the number of hens be x and the number of cows be y.Then x + y = 48 .... (i)    and 2x + 4y = 140     â‡’     x + 2y = 70 .... (ii)Solving (i) and (ii) we get: x = 26 y = 22.âˆ´ The required answer = 26.
