Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 12,2. The tresaguet method of laying roads was developed in the year?,a) 1764,b) 1774,c)  1800,d) 1796,a,"Explanation: The tresaguet method was developed in 1764 AD in France after the fall of Roman Empire, in later years better methods were developed."
Question 13,3. The method of providing a definite cross slope by varying thickness of foundations under roads was proposed by?,a) Tresauguet,b) Metcalf,c) Telford,d) Macadam,c,Explanation: Telford insisted to provide a definitely varying cross slope by varying the thickness under the foundation of stones.
Question 14,4. The cross slopes provided for drainage water under Macadam’s construction road is?,a) 1 in 10,b) 1 in 20,c) 1 in 36,d) 1 in 40,c,"Explanation: The slope provided is 1 in 36, it was proposed by Macadam. He also completely changed the construction methods that were used earlier."
Question 15,5. The broken stones that were used in construction of roads in macadam’s construction were?,a) 10mm and 20mm,b) 20mm and 40mm,c) 30mm and 50mm,d) 50mm and 100mm,d,Explanation: The bigger stones that were passing through 100mm sieve were used at the bottom and compacted and the smaller stones that were passing through 50mm were used at the top of the pavement.
Question 16,6. The Indian Roads Congress was formed in the year?,a)  1928,b) 1934,c) 1929,d) 1930,b,Explanation: The Indian Roads Congress was formed in the year 1934 after recommendation from the jayakar committee after a meeting in year 1928 and CRF was formed in 1929.
Question 17,7. A research organisation that was formed for the research and development organisation works related to roads was?,a) Indian Roads Congress,b) Central Research Institute,c) Central road found,d) NHAI,b,Explanation: The jayakar committee recommended that a research board should be formed for all research and development works related to roads and it was formed in 1950.
Question 18,8. The first 20 year development plan is also called as?,a) Nagpur road plan,b) Lucknow road plan,c) Bombay road plan,d) Delhi road plan,a,"Explanation: The First 20 year development plan conference was held in Nagpur,hence it is also called as Nagpur road plan, second was held in Mumbai and third in Lucknow."
Question 19,9. The east west corridor of National highway connects which of the following cities?,a) Delhi-Bombay,b) Bombay-Madras,c) Kolkata-Vadodara,d) Porbandar- Silichar,d,Explanation: The Phase II of NHDP consists of linking the east west corridor from Porbandar in Gujarat to Silichar in Assam.
Question 20,10. Primary system of roads consists of?,a) National highway,b) Expressway,c) National highway and Expressway,d) State highway,c,Explanation: The Primary system consists of National Highway and expressway. The secondary system consists of State highway and other Major District Roads.
Question 21,11. The 4th   20 year road development plan aims for vision in which year?,a) 2021,b) 2022,c) 2024,d) 2025,a,Explanation: The 4th 20 year development plans aims for vision 2021 .but however it was well before 2000.
Question 22,12. The National Highway network should be expanded so that no part of a country is more than 50km away from NH is policy of which twenty year road development plan?,a) 1st 20 year road development plan,b) 2nd 20 year road development plan,c) 3rd 20 year road development plan,d) 4th 20 year road development plan,c,Explanation: In the 3rd year road development plan it was proposed that the national highway should be expanded such that no part of nation should be 50km away from a national highway.
Question 23,1. The phases of highway planning do not include the following,a) Assessment of road length requirement,b) Preparation of master plan,c) Showing the phasing of a plan in five year plan,d) Financing,:,"Explanation: Financing of the highway is done after the planning of highway after getting approval from the government, before the assessment, preparation and DPR are prepared."
Question 24,2. Which type of roads can be utilized during monsoon?,a) Unpaved roads,b) Gravel roads,c) Fair weather roads,d) Bituminous roads,d,Explanation: Bituminous roads are convenient to use compared to the other roads because they can easily drain off the water and are comfortable to use during rainy season. 
Question 25,3. The Nagpur plan classified the roads based on,a) Location,b) Function,c) Location and function,d) Annual daily traffic,c,"Explanation: The Nagpur plan classified the roads based on location and function into 5 categories namely National Highway, State Highway, Major District Road, Other District Road, Village Road."
Question 26,4. The roads that connect the district headquarters to important city of other state is called,a) National Highway,b) State Highway,c) Major district road,d) Other district road,b,Explanation: A State Highway is a highway that connects the district headquarters to other important cities in another state.
Question 27,5. The arterial roads are a classification of which type of roads?,a) Rural roads,b) Urban Rods,c) National highway,d) State highway,b,"Explanation: Urban roads are classified into Arterial roads, Sub arterial roads, Collector streets and Local streets."
Question 28,6. The rectangular pattern of roads has been adopted in which Indian city?,a) New Delhi,b) Chandigarh,c) Hyderabad,d) Mumbai,b,Explanation: Chandigarh city was planned by assuming rectangular pattern. But by this pattern operation of traffic has been a problem.
Question 29,7. The Nagpur plan formulae assumed which type of pattern?,a) Star and grid,b) Star and circular,c) Hexagonal,d) Circular,a,Explanation: The Nagpur plan assumed star and grid pattern in which it assumed to connect all the nearby important cities and villages to the National capital.
Question 30,8. The Nagpur plan conference was held in which year?,a) 1941,b) 1942,c) 1943,d) 1947,c,Explanation: The Nagpur plan conference was held in 1943 which was the first 20 year development plan. The main target of the plan was to achieve 16km road density per 100sq.km.
Question 31,9. The highway research Board was set up in the year,a) 1947,b) 1953,c) 1963,d) 1973,d,Explanation: The highway research board was set up in the year 1973 by IRC to give good guidance for road development in India.
Question 32,10. The second 20 year development plan conference was held in which city?,a) Nagpur,b) Bombay,c) Madras,d) Lucknow,b,"Explanation: The second 20 year development plan conference was held in Bombay,Their target was to achieve road length of 32km but they achieved 34.8km."
Question 33,1. Planning is based on,a) Factual data,b) Analysis,c) Scientific data,d) Factual data and analysis,d,Explanation: Planning based on factual data and analysis may be considered scientific and sound.
Question 34,3. The estimates are studied in which type of studies?,a) Economic studies,b) Financial studies,c) Traffic studies,d) Engineering studies,a,"Explanation: The details to be collected during economic studies are useful in estimating the requirements, cost involved in the project and economic justification."
Question 35,4. The revenue from road transport sector is studied in which type of studies?,a) Economic,b) Financial,c) Traffic,d) Engineering,b,"Explanation: The sources of income, excise duty, registration charges and tax all are studied in financial studies only."
Question 36,5. The accident cost analysis is estimated by conducting,a) Origin and destination,b) Traffic survey,c) Transportation facilities,d) Geometric design,b,"Explanation: The accident cost analysis, trends in road accidents and facilities all are estimated by conducting traffic survey, origin and destination studies are for trips and geometry for facility."
Question 37,6. The topographic survey is conducted to estimate which of the following characteristics?,a) Engineering,b) Traffic,c) Financial,d) Soil,a,"Explanation: The engineering studies are conducted to assess topography, soil, location and classification of existing roads and other developments. "
Question 38,7. The master plan may not be prepared for,a) Village,b) City,c) State,d) Country,a,"Explanation: The master plan is prepared after interpretation of small plans in different phases. It may be prepared for a city, district ,state or even country."
Question 39,8. The determination of optimum length is based on,a) Saturation system,b) Geometric design,c) Type of highway,d) Length of highway,a,Explanation: The determination of optimum length is based on saturation system based on U.S system of highway planning.
Question 40,9. The final step after fixing the optimum length of the road,a) Financing,b) Construction,c) Phasing,d) Preparation of master plan,c,"Explanation: The final step after fixing  the optimum length is phasing of the road program before the construction, after financing and master plan the construction is under taken."
Question 41,10. The utility unit as per saturation system for a population of less 1001 to 2000 is,a) 0.25,b) 0.50,c) 1.00,d) 2.00,c,"Explanation: The utility unit is a factor that is used to decide the priority given to the users for optimum utilization of road and it is 1.00 for a population of 1001-2000, it increases based on the population."
Question 42,1. As per the Nagpur plan the un-surfaced roads were meant for,a) National highway,b) State highway,c) Major district road,d) Other district road and village road,d,"Explanation: The Nagpur plan classified the roads into two categories, category one was meant for national highway, state highway and major district road. The un-surfaced roads were meant for other district roads and village roads."
Question 43,2. The total length of the first category roads was calculated by adding up the sum of,a) NH+SH+MDR,b) NH+SH,c) SH*2,d) NH+2SH+MDR,a,"Explanation: The category one type of roads consisted of national highway, state highway and major district roads. The length was calculated by adding all the three types of roads."
Question 44,3. What was the development allowance assumed in the Nagpur plan?,a) 10%,b) 20%,c) 15%,d) 25%,c,"Explanation: The development allowance was assumed as 15% and in this plan the length of the railway track also was deducted, this was not like the previous 20 year plan."
Question 45,4. During the development of the roads maximum priority is given to which type of road?,a) National highway,b) State highway,c) Major district road,d) Village road,a,Explanation: The maximum priority during construction of any road is given to national highway as they connect across length and breadth of the entire country.
Question 46,5. The total length of highways in 2001 in km was,a) 56000,b) 56756,c) 56750,d) 57000,d,Explanation: The total length of NH achieved in 2001 was 5700km against a planned length of 66000km.
Question 47,6. The total area of a state is 2500km .calculate the length of MDR,a) 100 km,b) 200 km,c) 300 km,d) 400 km,b,Explanation: Length of MDR=Area of the state/12.5=2500/12.5=200km.
Question 48,7. The tertiary road system consists of,a) National highway,b) State highway,c) Major district road,d) Other district road and village road,d,Explanation: As per the 2nd 20 year road development plan the primary system consist of national highway and state highway. The secondary system consists of state highway .the tertiary system consists of other district road and village road.
Question 49,8. The ‘rural road development plan: Vision 2025’ aims to provide basic access to villages in how many phases?,a) One,b) Two,c) Three,d) Four,c,Explanation: The Vision: 2025 aims at providing accessible facilities to villages in 3 phases by giving priority to the population in the village.
Question 50,9. Expressways should be constructed along,a) Congested cities,b) Major traffic corridors,c) Along with highways,d) Small cities,b,Explanation: Expressways should be constructed along major traffic corridors for convenience of passengers to travel safely and comfortably.
Question 51,10. The maximum number of cities and towns are connected by which type of highway,a) National highway,b) State highway,c) Major district road,d) Village road,a,"Explanation: The national highway connects most of the cities and towns in the country.State highway connects in the state, village road in villages and other roads connect the remote areas."
Question 52,1. The changes in gradient and vertical curve are covered under which type of alignment?,a) Horizontal alignment,b) Vertical alignment,c) Geometric design,d) Highway specifications,b,"Explanation: The changes in gradient and vertical curve are covered under the vertical alignment, whereas the remaining three are covered under horizontal alignment."
Question 53,2. The improper alignment of road will not result in,a) Increase of construction cost,b) Increase of maintenance cost,c) Increase of population,d) Increase of accidents,c,"Explanation: The increase of population does not depend on the alignment of the road, whereas improper construction and maintenance lead to accidents."
Question 54,3. The basic requirement of alignment should be,a) Short,b) Easy,c) Safe,"d) Short, easy, safe and economical",d,"Explanation: The alignment of the road should be short, safe, easy and economical for users and engineers."
Question 55,4. The economical option during the construction of a road around a hill is,a) Cut the hill,b) Provide a tunnel,c) Provide a road around the hill,d) Look for other alternative approach,c,Explanation: The most economical option is to provide a road around the hill. In this alternative approach is not advisable as it has to pass either through the hill or nearby the hill.
Question 56,5. Obligatory points through which the alignment should not pass are,a) Religious structure and costly structures,b) Intermediate towns,c) Important cities,d) Important places of worship,a,Explanation: The obligatory points through which alignment should not pas include religious structures and costly structures because destroying them would require a lot of compensation.
Question 57,6. The desire lines are prepared for the study of,a) Traffic flow,b) Origin and destination,c) Growth of traffic in future,d) Anticipated traffic flow,a,Explanation: The desire lines are lines which study the traffic flow from origin and destination.
Question 58,7. Which of the following types of roads are most preferred for highways?,a) Cement concrete roads,b) Gravel roads,c) Bituminous roads,d) Unpaved surfaces,c,Explanation: The most preferred type of road is bituminous roads. They are cheap for initial construction when compared to other type of surfaced roads.
Question 59,8. The stability of slopes is considered while designing,a) National highway,b) State highway,c) Hill roads,d) District roads,c,"Explanation: The slope stability is important during design of hill roads ,because it may have a danger of landslides."
Question 60,9. The coefficient of lateral friction as recommended by IRC is,a) 0.15,b) 0.40,c) 0.35,d)  0.30,a,Explanation: The coefficient of lateral friction recommended by IRC is 0.15 and it lies between 0.3-0.4 for longitudinal friction.
Question 61,10. The resisting length should be kept,a) minimum,b) Maximum,c) Depends on gradient,d) Depends on rise and fall,a,"Explanation: The resisting length should be kept as low as possible for gradient purposes, if it is maximum then there will be a problem with the gradient."
Question 62,1. The surveys of highway alignment are completed in how many stages?,a) One,b) Two,c) Three,d) Four,d,"Explanation: The surveys are completed in 4 stages namely map study, reconnaissance, preliminary survey and detailed survey."
Question 63,2. The maps in India related to topography are prepared by,a) Geological survey of India,b) Survey of India,c) NHAI,d) GOI,b,"Explanation: All the maps related to topography in India are prepared by survey of India, NHAI is for highway alignment and geological survey of India for any rocks exploration, government of India is the finance aid for all."
Question 64,3. The survey in which details are covered roughly but not accurately is called,a) Reconnaissance,b) Rough survey,c) Map study,d) Detailed study,a,Explanation: The reconnaissance survey consists of studying the details in the field roughly which are not covered in the map study.
Question 65,4. The soil survey is conducted in which of the following survey?,a) Preliminary survey,b) Reconnaissance survey,c) Map study,d) Topography study,a,"Explanation: The preliminary survey consists of collecting topographical data, soil survey and other data, in reconnaissance survey rough survey is done, map study is for plan."
Question 66,5. A closed loop used for survey purpose is called,a) Open traverse,b) Closed traverse,c) Primary traverse,d) Secondary traverse,b,"Explanation: A traverse is a closed loop used for survey purpose, if it is open then it is called as open traverse."
Question 67,6. Expand GPS,a) Global position satellite,b) Global perception satellite,c) Global position system,d) Geographical position system,c,Explanation: GPS –Global position system is a modern technique used for survey.GIS is also used for the weather report and other applications.
Question 68,7. The intervals for levelling work in rolling terrain are taken as,a) 50m,b) 30 m,c) 45 m,d) 40 m,a,Explanation: In the rolling terrain the interval is considered as 50m and in hilly terrain is taken as 30m.
Question 69,8. The first step in preliminary survey is,a) Primary traverse,b) Map study,c) Detailed survey,d) Detailed project report,a,Explanation: The first step in preliminary survey is to establish primary traverse followed by survey and detailed project report.
Question 70,9. The surface thickness of the pavement is decided based on,a) HFL,b) MFL,c) MSL,d) HFL and MSL,a,"Explanation: The HFL is the height till which water raised during recent floods, to avoid the flooding of roads they are always kept above HFL. "
Question 71,10. The key map size should not exceed,a) 20*22 cm,b) 32*20 cm,c) 32*32 cm,d) 20*32 cm,a,"Explanation: The key map shows the proposed site and important places, the key map should not exceed 22*20cm in size."
Question 72,2. Detailed size drawings are prepared in which sheet?,a) A1,b) A2,c) A3,d) A4,b,Explanation: The detailed plans of drawings are prepared in A2 sheets. They are usually 60*42cm in size.
Question 73,3. The cross sections should be drawn for every,a) 10m,b) 20m,c) 50m,d) 100m,d,Explanation: The cross section should be drawn for every 100m or wherever there is an abrupt change in the level.
Question 74,4. The approximate cost of construction evaluated for the project is called,a) Project report,b) Project feasibility,c) Estimate,d) Detailed project report,c,Explanation: The approximate cost of project before the construction is called as an estimate.
Question 75,"5. The report that includes all the works including soil, bridges, topography, material studies and drainage studies is called as",a) Feasibility report,b) Detailed project report,c) Survey report,d) Primary report,w,Answer: Detailed project report or DPR is the report that is created after all the surveys and estimates have been prepared for a final review.
Question 76,"6. The planning, design and construction of either a network of new roads or road link is called",a) Highway project,b) Highway estimate,c) Highway interlinking,d) Highway design,a,"Explanation: The highway project includes planning, designing and execution of new roads or providing links between existing roads, design is for geometry and interlinking word is not so appropriate and estimate is prepared for every highway."
Question 77,7. Highway should be planned for,a) Present requirements,b) Traffic developments,c) Traffic studies,d) Present requirements and future requirements,d,Explanation: A highway should be planned such that the present and future requirements of the highway are satisfied.
Question 78,8. The New highway project is divided into how many stages?,a) One,b) Two,c) Three,d) Four,c,"Explanation: The new highway project is divided into (i) Selection of route, alignment and geometric design. (ii) Collection of materials (iii) Construction stages including quality control."
Question 79,1. A part of land that is acquired during initial stages of construction for future expansion is called,a) Kerb,b) Footpath,c) Right of way,d) Camber,c,"Explanation: Right of way is a part occupied either by the highway or railway by paying some compensation to the owners for future expansion which may have kerb, footpath and camber."
Question 80,2. Which method is recommended by IRC for flexible pavements?,a) CBR,b) IRC 6,c) IRC 21,d) IRC 58,a,"Explanation: The CBR method is recommended by IRC because it gives very reliable accuracy as the test depends on soil characteristics, IRC 6,21 and 58 are the code books for various pavement design."
Question 81,3. Inspection of site is done in which survey?,a) Preliminary,b) Secondary,c) Reconnaissance,d) Final report,c,"Explanation: The reconnaissance survey includes the inspection of site, soil, material and construction materials."
Question 82,4. Road roughness is tested by,a) Bump integrator,b) RTRRMS,c) GIS,d) UI,a,Explanation: The road roughness is tested by bump integrator which is measured in mm/km and is classified into various types based on unevenness index value.
Question 83,5. To minimize the cost of the project the most suitable method is,a) CPM,b) PERT,c) CPM and PERT,d) Normal distribution curves,a,"Explanation: CPM is mostly used in major projects, CPM is cost oriented whereas PERT is useful only for research purposes, normal distribution curve is followed by CPM."
Question 84,6. The highly flooded areas should be re aligned by,a) Providing additional thickness of pavement,b) Providing suitable layers of pavement,c) Providing appropriate camber,d) Providing higher geometric specifications,a,"Explanation: The existing road can be re aligned only by providing a thickness of pavement, because the camber cannot be changed, so additional thickness is the only option available."
Question 85,7. Embankments are provided on highway near,a) Important cities,b) Religious structure,c) Railway tracks and highly flooded area,d) Costly structures,c,"Explanation: The embankments are provided mostly near the highly flooded area, embankments near the railway tracks may be provided or may not be required it depends on the railway track."
Question 86,"8. The drawing for re alignment shows the existing road, proposed re alignment, contours and all other features it is called as",a) Plan,b) Elevation,c) Cross section,d) Longitudinal section,a,"Explanation: The plan shows all the above features, whereas the sections show existing roads, ground elevation, beginning and end of transition curves."
Question 87,1. The DPR consists of how many components?,a) One,b) Two,c) Three,d) Four,c,"Explanation: The DPR consists of report, estimate and drawing making it three components."
Question 88,2. The first step in the detail checklist of DPR is,a) Executive summary,b) Background,c) Roadway features,d) General details of the project,a,Explanation: The executive summary is the details that are prepared after the field work in the site has been completed.
Question 89,3. The name of the work and project details is managed under which category of DPR?,a) Executive summary,b) Background,c) Roadway details,d) General details,b,"Explanation: In the background of the project name, scope of service, data source, importance and economics of the project are managed."
Question 90,4. The roadway features include the study of,a) Accidental analysis,b) Geometric design,c) Route alignment,d) Safety,c,"Explanation: The roadway features are studied for route selection, route alignment, environmental factors, cross section elements, traffic studies."
Question 91,5. The final step in the specifications and design of roadway elements is,a) Specifications,b) Design elements,c) Geometric design,d) Safety and audit of the design elements,d,Explanation: After all the design requirements are calculated and if they are finalized the last step is to check the safety of the design elements.
Question 92,6. Which of the following is not a structure constructed for drainage purposes?,a) Aqueduct,b) Syphon aqueduct,c) Level crossing,d) Pitot tube,d,Explanation: A pitot tube is an instrument which is used to measure the velocity of water in rivers and streams.
Question 93,7. The strength of the materials can be checked by,a) Visual inspection,b) Quality control,c) By asking the manufacturer,d) By referring to various codes,b,Explanation: The materials should always be tested in laboratory for accurate and exact results quality check should always be conducted.
Question 94,8. For small projects which type of method is used for calculation of project time?,a) Milestone chart,b) Bar chart,c) PERT,d) CPM,b,"Explanation: For small projects the completion time may be evaluated by bar chart, milestone chart may be used when all the critical activities are required."
Question 95,9. Which of the following is prepared first during estimate?,a) Schedule of rates,b) Rate analysis,c) Detailed cost estimate,d) Detailed project,a,Explanation: The first step in the preparation of estimate is schedule of rates followed by rate analysis and detailed cost estimate.
Question 96,10. The site amenities are covered under which of the items of DPR?,a) Background,b) Abstract,c) Miscellaneous,d) Estimate,c,"Explanation: The site amenities, diversion of roads, road side plantation and other facilities are covered under miscellaneous items, background and abstract are the important aspects, estimate are also very important."
Question 97,"1. The design of horizontal and vertical alignments, super elevation, gradient is worst affected by",a) Length of vehicle,b) Width of vehicle,c) Speed of vehicle,d) Height of vehicle,c,Explanation: All the geometric design features are worst affected by velocity of the vehicle only.
Question 98,2. The most raised portion of the pavement is called,a) Super elevation,b) Camber,c) Crown,d) Kerb,c,"Explanation: The most elevated or the highest portion of a pavement is called as a crown, whereas camber is the portion that is raised for drainage purposes."
Question 99,3. The extra width of pavement is provided on,a) Horizontal curve,b) Width of pavement,c) Length of pavement,d) Super elevation,a,"Explanation: Extra width of pavement is provided on horizontal curve to avoid the skidding, if the vehicle negotiates the curve then the centrifugal force will act towards outside and there is a chance of skidding, to avoid this extra width is provided."
Question 100,4. Transition curve is introduced in,a) Horizontal curve,b) Circular curve,c) Between horizontal curve and circular curve,d) Vertical curve,c,"Explanation: A transition curve is introduced between horizontal curve and circular curve, the transition curve slowly introduces the centrifugal acceleration to avoid the danger of skidding."
Question 101,5. The most important factor that is required for road geometrics is,a) SSD,b) OSD,c) ISD,d) Speed of vehicle,d,"Explanation: The road user characteristics, traffic and vehicular characteristics mostly influence the road geometric design but the most important factor is speed of vehicle."
Question 102,6. The design speed of NH on a cross slope of up to 10% is,a) 100kmph,b) 80kmph,c) 60kmph,d) 50kmph,a,Explanation: The ruling speed up to a cross slope of 10% is 100kmph; it decreases with increase in increase of cross slope.
Question 103,7. A part of pavement raised with respect to one side keeping the other side constant is called,a) Footpath,b) Kerb,c) Super elevation,d) Camber,c,Explanation: The super elevation is a portion of pavement raised on outer edge with respect to inner edge or both edges raised with respect to centre.
Question 104,8. The main purpose of providing camber is,a) To collect storm water,b) To maintain equilibrium,c) To follow IRC specifications,d) To follow geometric specifications,a,Explanation: During rainy season the roads are usually flooded with water so to keep the pavement dry they have to be drained off so the road is provided with a camber.
Question 105,9. The legal axle load of the design vehicle used in India is,a) 1.6 tonne,b) 8.2 tonne,c) 16.2 tonne,d) 32.4 tonne,b,Explanation: The legal axle load used for design of pavements is 8.2 tonnes; usually they are expressed in MSA (million standard axles).
Question 106,10. In India the type of traffic assumed to design pavements is,a) Low traffic,b) Heavy traffic,c) Mixed traffic flow,d) Very low traffic,c,"Explanation: In India generally there is always a mixed traffic flow except during midnight hours and early morning hours, so the designer has to assume mixed traffic flow only. "
Question 107,1. The braking efficiency mainly depends on,a) Sight distance,b) PIEV theory,c) Friction,d) Length of the curve,c,"Explanation: The braking efficiency mainly depends on friction and speed of the vehicle, if the speed of vehicle is more, then braking efficiency will be less."
Question 108,"2. The braking efficiency for a vehicle moving with a speed of 18kmph, having a lag distance of 14m and coefficient of longitudinal friction is 0.36",a) 25.28%,b) 25.4%,c) 25.6%,d) 25.8%,a,"Explanation: Braking efficiency=100*f’/ff’=v2/2gLf’=5*5/2*9.81*14f’=0.09=100*0.09/0.36=25.28%"
Question 109,"3. If the longitude coefficient of friction is 0.4, then the resultant retardation in m/sec2 as per IRC will be",a) 3.93,b) 4.00,c) 4.01,d) 4.02,a,Explanation: The deceleration of the vehicle mainly depends on the speed of vehicle and coefficient of friction; however IRC has calculated the average value as 3.93 m/sec2 from equations of motion.
Question 110,4. The unevenness index for a good pavement surface of high speed should be,a) 1500mm/km,b) 2500mm/km,c) 3500mm/km,d) 4500mm/km,a,"Explanation: The unevenness index for a good pavement surface should be kept as low as possible, because they may cause discomfort to passengers and increase the rate of accidents."
Question 111,"5. If the camber is x%, then cross slope is",a) 100X,b) 200/X,c) X/100,d) 100+X,c,"Explanation: The cross slope is generally expressed in n in 100 terms, so the cross slope is X/100."
Question 112,6. The camber required depends on,a) Type of pavement,b) Rainfall,c) Type of pavement and rainfall,d) Rainfall characteristics,c,Explanation: The camber to be provided changes depending on the type of rainfall and the type of pavement surface.
Question 113,7. The minimum camber required in heavy rainfall area for bituminous roads as per IRC is,a) 1%,b) 2.5%,c) 2.7%,d) 3%,b,Explanation: The minimum camber to be provided in heavy rainfall areas is 2.5%. If there is heavy flood then provision of this camber will be sufficient to drain of flood water.
Question 114,8. The camber is not provided in which of the following shape,a) Straight,b) Parabolic,c) Combination of straight and parabolic,d) Circular,d,"Explanation: The camber is a raised portion, it has to be either straight or parabolic no other shape of camber is possible."
Question 115,9. The rise of crown for a pavement of 7m wide having 1 in 50 slopes with respect to edges is,a) 0.14,b) 0.07,c) 0.09,d) 0.11,b,"Explanation: Width of pavement=7mRise of crown=7/2*1/50=7/100=0.07."
Question 116,10. The equation of parabolic camber is given by,a) Y=x/a,b) Y=x2/a,c) Y=x3/a,d) Y=ax2,b,"Explanation: The general equation is expressed as y=x2/a ,where a=nw/2 for a pavement width of w and cross slope of 1 in n."
Question 117,1. The minimum width of carriage way in urban roads is,a) 2.5m,b) 3.0m,c) 3.5m,d) 3.75m,d,Explanation: The minimum width of carriage way is 3.75m in urban roads; this value may be less in towns and villages depending on the requirement like 3.5 m.
Question 118,2. A median is also called as,a) Traffic separator,b) Traffic junction,c) Traffic check post,d) Traffic flow,a,"Explanation: The median may be a physical marking, divided area or protected by physical structure to avoid head on collisions."
Question 119,3. The desirable width as per IRC for median on rural roads is,a) 3m,b) 5m,c) 8m,d) 14m,b,Explanation: The desirable width is 5m on rural roads which can be reduced to 3m if there is a restriction of land.
Question 120,4. The height of low kerb is kept about,a) 50mm,b) 75mm,c) 100mm,d) 200mm,c,"Explanation: A kerb is a structure used to separate pavement and median, pavement and shoulder, pavement and footpath. In low kerb height is restricted to 100mm only."
Question 121,5. The minimum shoulder width recommended by IRC is,a) 1.0m,b) 1.5m,c) 2.0m,d) 2.5m,d,"Explanation: The minimum shoulder width is 2.5m recommended by IRC, the shoulder provides lateral stability and act as emergency lanes for vehicles."
Question 122,6. The width of drive way should be,a) Minimum,b) Maximum,c) Intermediate,d) Maximum or minimum,a,Explanation: The width of drive way should be kept as minimum as possible to reduce the crossing distance of pedestrians.
Question 123,7. A road running parallel to highway for some selected areas with grade separator are called,a) Footage road,b) Urban road,c) Frontage road,d) Parallel highway,c,Explanation: A frontage road is a road that is mainly laid in urban areas to connect some parts of the city without disturbing the highway.
Question 124,8. The width of formation is calculated by adding,a) Sum of width of pavements,b) Width of pavement+ separators,c) Width of pavement + separators +shoulders,d) Width of pavement + separator+ shoulders + side drains,c,"Explanation: The width of formation or roadway is the sum of pavements, shoulders and separator excluding side drains."
Question 125,9. The boundary till which building activities are prohibited is called,a)  Right of way,b) Boundary line,c) Building line,d) Control line,c,Explanation: The space left over for future expansion of roads without allowing any building activities is called as building line.
Question 126,10. The normal width recommended in rural areas by IRC for national highway is,a) 45m,b) 29 m,c) 60 m,d) 25 m,a,"Explanation: The average width required for national highway is 45m,it may be between 30m-60m for plain and rolling terrains."
Question 127,1.  The length visible to driver at any instance of time is called,a) Sight distance,b) Visibility limit,c) Head light distance,d) Overtaking sight distance,a,"Explanation: The length of the road that is visible to the driver at any time is called sight distance, in night visibility it is headlight sight distance and in zone which it can be overtaken is called overtaking sight distance."
Question 128,2. The stopping sight distance of a vehicle moving with 45kmph and having a coefficient of friction as 0.4 is,a) 48m,b) 49m,c) 50m,d) 51m,d,"Explanation: SSD=0.278vt+v2/254fSSD=0.278*45*2.5+452/ (254*0.4)SSD=51m."
Question 129,3. The stopping sight distance does not depend on,a)  Break reaction time,b) Speed of vehicle,c) Length of vehicle,d) Friction,c,"Explanation: SSD=0.278vt+v2/ (254f)In this equation t is the reaction time taken by driver for stopping the vehicle, v is the speed of the vehicle and f is the coefficient of friction, so the SSD is independent of length of the vehicle."
