Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 65,When a banker talks about CDR what is he talking about?,Corporate Debt Restructuring,Corporate Debt Rollover,Company Debt Rollover,Corporate Deposit Restructuring,A,No explanation
Question 66,Expand the term ALM as used in Banking/Finance sector?,Asset Liability Management,Asset Liability Maturity,Asset Liability Mismatch,Asset Liability Manpower,A,No explanation
Question 67,Cash Reserve Ratio (CRR) and Statutory Liquidity Ratio (SLR) are terms most closely related to which of the following industries/ markets?,Capital Market,Banking industry,Commodities market,Money Market,B,No explanation
Question 68,"Validity period of ""Demand draft"" is",6 months,12 months,3 months,8 months,C,No explanation
Question 69,"According to ""Micro small medium enterprise development Act - 2006 (MSME Act - 2006)"" investment limit for micro enterprise in manufacturing sector is",Less than Rs. 10 lakh,Less than Rs. 25 lakh,Rs. 50 lakh,Rs. 20 crore,B,No explanation
Question 70,Who is primarily liable on a cheque?,Drawer,Paying banker,Collection banker,Everybody who touches the cheque,A,No explanation
Question 71,The effect of a crossing a cheque is,The payee can obtain payment only through a bank account,The payee Is compelled to open an account,The payee will have to endorse the cheque to a bank,None of these,A,No explanation
Question 72,A cheque crossed as ‰Û÷Payees a/c only‰Ûù is direction to,The payee not to negotiate the cheque.,The paying banker to ensure that the proceeds of the cheque are credited to the payees a/c only.,The collecting banker to ensure that the proceeds of the cheques are collected for the account of the payee only.,None of the above,C,No explanation
Question 73,The provisions contained in section 138 of the negotiable instruments act 1881 shall,be attracted whether the cheques is ante-dated or post-dated provided it is presented within 3 months of the date of cheques or the period of validity whichever is earlier,not be attracted if the cheques is ante-dated,not be attracted if the cheques is post-dated,All of the above,A,No explanation
Question 74,Which of the following does not constitute ‰Û÷payment in due course‰Ûª?,Payment of a post-dated cheque,Payment of a crossed cheque across the counter,Payment of a cheques the payment of which has been countermanded,All of the above,D,No explanation
Question 75,Truncation of cheques means,Scanning of the cheques and transmission of electronic image instead of physical cheque in the clearing cycle,Debiting of drawer‰Ûªs account through internet,Both of the above,None of these,A,No explanation
Question 76,Who can file a criminal case against the drawer of a dishonoured cheque?,The payee,The holder in due course,Both of the above,The paying banker,C,No explanation
Question 77,The drawer of a cheque is always a,Bank,Company,Firm,Customer,D,No explanation
Question 78,A cheque is considered as stale when if has been in circulation for,More than forty eight hours,More than one year,More than six months unless otherwise specified,More than three months,D,No explanation
Question 79,Where the signature of the drawer of a cheque is not genuine  such a cheque is called,Post dated cheque,Stale cheque,Forged cheque,All of the above,C,No explanation
Question 80,Who decided on the quantity of coins to be minted?,The Government of India,RBI,Either 1 or 2,All of the above,A,No explanation
Question 81,Which of the following methods is currently used in India to issue note?,Fixed Fiduciary System,Maximum Fiduciary System,Percentage Reserve System,Minimum Reserve System,D,No explanation
Question 82,On march 11992 Reserve Bank of India announced a new system of exchange rates known as,Partial convertibility,Liberalized exchange rate system,Both A and B,None of these,C,No explanation
Question 83,Which of the following statements is correct about soiled/mutilated note?,All banks are authorized to accept soiled notes across their counters and pay the exchange vale,All public senor bank branches and currency chest branches of private sector banks are authorised to adjudicate and pay value in respect of mutilated notes,The RBI has also authorised all Commercial Bank branches to treat certain notes in ‰Û÷two pieces‰Ûª as soiled notes and pay exchange value,All of the above,D,No explanation
Question 84,For issuing notes RBI has required to hold the minimum reserve of Rs. 200 crore of which not lesss than Rs. ______ crore to be hold in gold.,85,100,115,125,C,No explanation
Question 85,Under which Section of the Reserve Bank of India Act the Reserve Bank has the sole right of note issue?,20,22,25,28,B,No explanation
Question 86,At present the RBI issue notes in the denominations of Rs.,1 2 5 10 20 50 100 and 500,1 2 5 10 20 50 500 and 1000,2 5 10 20 50 100 500 and 1000,2 5 10 20 50 100 1000 and 10000,C,No explanation
Question 87,The one-rupee note bears the signature of ____________.,RBI Governor,Deputy Governor,Finance Secretary,Finance Minister,C,No explanation
Question 88,Any note which is wholly or partially obliterated shrunk washed altered or indecipherable is a/an,Mutilated note,Imperfect note,Soiled note,Mismatched note,B,No explanation
Question 89,In India which among the following is/are a part of Legal Tender Money?,Both coins and currency notes,Both coins and bank drafts,Both currency notes and SDRs,Only currency notes issued by RBI,A,No explanation
Question 90,Tele banking is attracting the fancy of urban customer due to,Non-availability of time to visit bank branches,Transport bottlenecks,Traffic Jams,All of the above,D,No explanation
Question 91,Which of the following was set up as a exclusive data communication network for banks in terms of recommendations of committee on communication network of banks?,BANKNET,SWIFT,MICR,None of these,A,No explanation
Question 92,What is international banking?,Providing of variety of financial services to the customers who are living outside their home country,Providing of financial services to the customers who are living in home country,Banking between two countries,All of the above,A,No explanation
Question 93,Which of the following are intermediaries are not working for Banks?,Direct sales agents,Automatic dealers,Whole sellers,Merchant establishments,C,No explanation
Question 94,In banking services which are the major characteristics affecting the channel selection,Intangibility,Inseparability,Perish ability,All of the above,D,No explanation
Question 95,CBS stands for,Core Banking solution,Centralized based system,Computer based system,None of these,A,No explanation
Question 96,What are the various facilities offered by banks through Tele banking?,Balance enquiries and Transfer of funds,Enquiries about collection or specific credits/debits transaction,Request for statement of accounts,All of the above,D,No explanation
Question 97,What do you mean by home banking?,Home banking is an extended version of tele banking.,in home banking the customer is able to access his personal account from his home for availing a variety of services which is made available.,home banking is availed through the customer‰Ûªs personal computer attached to a telephone line and modem,All of the above,D,No explanation
Question 98,Digital signature are,legally valid signatures as per the information technology act. 2000 and acceptable in Indian courts at par with paper signatures,required for authentication of e-mail and SFMS,required for authentication of settlement applications of clearing coupan of India Ltd.,all of the above,D,No explanation
Question 99,________ is India‰Ûªs largest Wide Area Network.,RBINET,NICNET,INET,Bank Net,B,No explanation
Question 100,Banks do not purchase/ discount,Documentary Bills,Clean Bills,Accommodation Bills,Usance Bills,C,No explanation
Question 101,Bancassurance means,Distribution of Insurance policies both life and non-life by banks as corporate agents through their branches.,Assurance given by banks to its customers.,Life policy issued to the bank on the life of their staff,Assurance given to bank by general insurance companies for insuring assets of the banks.,A,No explanation
Question 102,Insurance business in India is regulated by,Life Insurance Corporation of India,Reserve Bank of India,Insurance Regulatory and Development Authority (IRDA),SEBI,C,No explanation
Question 103,Insurance Regulatory and Development Authority,is a society registered under the societies Registration Act,is a company registered under the Companies Act. 1956,is an NGO,was constituted by an act of parliament under the IRDA Act. 1999,D,No explanation
Question 104,Full form of ERNET is,England‰Ûªs Remote Network,Engineering and Research Network,Educational and Research Network,External and Regular Network,C,No explanation
Question 105,RTGS stands for,Real Time Gross Settlement,Real type General scheme,Real Type gross settlement system,Real time Gross system,A,No explanation
Question 106,Real time gross settlement system means a payment system in which,Both processing and final settlement of funds transfer instructions can take place continuously,Final transaction takes place at the end of the day,Final payment is physically effected within 24 hrs.,Final settlement of funds take place at 3 PM daily,A,No explanation
Question 107,Reserve bank of India in regard to RTGS has decided that,There would be accessible to all retail customers.,There would be no floor ceiling for routing transactions through RTGS,Settlement of transactions of the clearing corporations of India and the stock market would be conducted through RTGS.,All of the above,D,No explanation
Question 108,The society for world-wide inter-bank financial telecommunication (SWIFT),was registered as a company in Belguim,is a bank-owned non-profit co-operative society,became operational in May 1977,None of these,B,No explanation
Question 109,How many banks in India have joined the international telecommunication network of SWIFT?,249,46,28,19,B,No explanation
Question 110,The commercial banking system in India comprises of,Scheduled and non-scheduled banks,Nationalised banks and private sector banks,Regional rural banks cooperative banks,Land development banks,A,No explanation
Question 111,Scheduled bank refers to a bank,Authoriesd by central government to transaction government business,Registered with ministry of finance Govt. of India,Which is included in the second schedule to the RBI act 1934,Incorporated as a cooperative society,C,No explanation
Question 112,Enumerate the main functions of a banker as per banking regulations act. 1949?,Accepting deposit of money,Advancing of loans,Issuance of letters of credits,Above all,D,No explanation
Question 113,The SecuritisationAnd Reconstruction of Financial Assets and Enforcement of Security Interests Act (SARFAESI Act) at present is not applicable to,Public Sector Banks,Financial Institutes of the Govt.,Private Banks,Non Banking Financial Companies,D,No explanation
Question 114,Sub Prime lending is a term applied to the loans made to,Those borrows who do not have a good credit history,Those who wish top take loan against the mortgage of tangible assets,Those who have a good credit history and are know to bank since 10 years,Those borrowers who are most preferred customers of the bank,A,No explanation
