Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 15,Variables whose measurement is done in terms such as weight height and length are classified as,continuous variables,measuring variables,flowchart variables ,discrete variables,A,No Explanation
Question 16,Diagrams such as cubes and cylinders are classified as,one dimension diagrams ,two dimension diagram ,three dimensional diagrams ,dispersion diagrams ,C,No Explanation
Question 17,In binomial probability distribution dependents of standard deviations must includes,probability of q,probability of p ,trials,all of above,D,No Explanation
Question 18,At a manufacturing plant unit of quantity manufactured in 8 days are 250 320 240 210 260 330 310 260,210,260,240,250,B,No Explanation
Question 19,Examples of applications of range in real world includes,weather forecasts,quality control ,fluctuation in share prices ,all of above ,D,No Explanation
Question 20,Formula of coefficient of range is,L+LâÅ„H+H,H+HâÅ„L+L,H-LâÅ„H+L,H+lâÅ„H-L,C,No Explanation
Question 21,Discrete variables and continuous variables are two types of,open end classification ,time series classification ,qualitative classification ,quantitative classification ,D,No Explanation
Question 22,In a set of observations amount of variation can be shown in form of figures with help of,absolute measures ,uniform measures ,non-uniform measures ,exploratory measures ,A,No Explanation
Question 23,Technique used to analyze unemployment rate inflation rate anticipation and capacity utilization to manufacture goods is classified as,data supplying technique,forecasting technique ,data importing technique,data exporting technique ,B,No Explanation
Question 24,Probability which is based on self-beliefs of persons involved in experiment is classified as,subjective approach,objective approach,intuitive approach,sample approach,A,No Explanation
Question 25,Numerical methods and graphical methods are specialized procedures used in,social statistics ,business statistics ,descriptive statistics ,education statistics ,C,No Explanation
Question 26,If first quartile and third quartile are as 32 and 35 respectively with median of 20 then distribution is skewed to,lower tail ,upper tail ,close end tail ,open end tail ,A,No Explanation
Question 27,If beta one is 9 beta two is 11 then coefficient of skewness is,0.589,0.689,0.489,0.889,B,No Explanation
Question 28,If value of first quartile is 49 and value of third quartile is 60 then value of inter quartile range is,21,31,11,41,C,No Explanation
Question 29,Formula to calculate standardized normal random variable is,x - Î_ âÅ„ Ïƒ,x + Î_ âÅ„ Ïƒ,x - Ïƒ âÅ„ Î_,x + Ïƒ âÅ„ Î_,A,No Explanation
Question 30,In probability theories events which can never occur together are classified as,collectively exclusive events ,mutually exhaustive events ,mutually exclusive events,collectively exhaustive events ,C,No Explanation
Question 31,If total sum of square is 20 and sample variance is 5 then total number of observations are,15,25,4,35,C,No Explanation
Question 32,If set of observations is 11 13 15 12 16 18 19 14 20 17 and absolute mean deviation is 12 then percentage of coefficient of mean absolute deviation is,47.41%,57.41%,67.41%,77.41%,D,No Explanation
Question 33,Median mode deciles and percentiles are all considered as measures of,mathematical averages ,population averages ,sample averages ,averages of position ,D,No Explanation
Question 34,In random experiment observations of random variable are classified as,events,composition,trials,functions ,C,No Explanation
Question 35,In systematic sampling value of k is classified as,sampling interval,sub stage interval,secondary stage interval,multistage interval,A,No Explanation
Question 36,Measure of how well is a technique concept or process is considered as,continuity of variables ,goodness of variables ,validity ,reliability,C,No Explanation
Question 37,In stem and leaf display diagrams used in exploratory analysis stems are considered as,central digits ,trailing digits ,leading digits ,dispersed digits,C,No Explanation
Question 38,Joint probability of independent events J and K is equal to,P(J) * P(K),P(J) + P(K),P(J) * P(K) + P(J-K),P(J) * P(K) - P(J * K),A,No Explanation
Question 39,In binomial distribution formula of calculating standard deviation is,square root of p,square root of pq,square root of npq,square root of np,C,No Explanation
Question 40,Variability which is defined as difference between third and first quartile is considered as,quartile range ,deciles range ,percentile range ,inter quartile range ,D,No Explanation
Question 41,Measurement techniques used to measure extent of skewness in data set values are called,measure of distribution width ,measure of median tail ,measure of tail distribution ,measure of skewness ,D,No Explanation
Question 42,Variance of random variable x of gamma distribution can be calculated as,Var(x) = n + 2 âÅ„ Î_sup2;,Var(x) = n âÅ„ Î_sup2;,Var (x) = n * 2 âÅ„ Î_sup2;,Var(x) = n - 2 âÅ„ Î_sup3;,B,No Explanation
Question 43,Branch of statistics which considers ratio scale and interval scale is considered as,parametric statistics ,non-parametric statistics ,distribution statistics ,sampling statistics ,A,No Explanation
Question 44,In two units of company employees in unit one are 650 and monthly salary is $2750 employees in unit two are 700 and monthly salary is $2500 then combined arithmetic mean is,$2620 ,$2520 ,$2420 ,$2320 ,A,No Explanation
Question 45,Mean of squared deviations which is calculated from arithmetic mean is called,mean square average ,standard square average,population average ,sample square average ,A,No Explanation
Question 46,Reports on quality control production and financial accounts issued by companies are considered as,external secondary data sources ,internal secondary data sources ,external primary data sources ,internal primary data sources ,B,No Explanation
Question 47,Statistical measures such as average deviation standard deviation and mean are classified as part of,deciles system ,moment system ,percentile system ,quartile system ,B,No Explanation
Question 48,Classification method in which upper limit of interval is same as of lower limit class interval is called,exclusive method ,inclusive method ,mid-point method ,ratio method ,A,No Explanation
Question 49,Method of calculating skewness which is based on positions of quartiles and median in a distribution is called,Gary's coefficient of skewness,Sharma's coefficient of skewness,Bowley's coefficient of skewness,Jack Karl's coefficient of skewness,C,No Explanation
Question 50,Formula in which Poisson probability distribution approaches normal probability distribution with help of normal variable is written as,x + Î» âÅ„ square root of Î»,x * Î» âÅ„ square root of x*Î»,x - Î» âÅ„ square root of Î»,x + Î» âÅ„ square root of pqÎ»,C,No Explanation
Question 51,Measure of distance which is greatly influenced by extreme values in data is considered as,range ,average ,positive uniformity ,negative uniformity ,A,No Explanation
Question 52,Distribution whose function is calculated by considering Bernoulli trials that are infinite In number is classified as,negative Poisson distribution,bimodal cumulative distribution,common probability distribution,negative binomial probability distribution,D,No Explanation
Question 53,In every phenomenon process of thought that focus on identifying controlling and reduction of variations in data is classified as,parallel thinking ,serial thinking ,statistical thinking ,managerial thinking ,C,No Explanation
Question 54,Type of cumulative frequency distribution in which class intervals are added in top to bottom order is classified as,variation distribution ,less than type distribution ,more than type distribution ,marginal distribution ,B,No Explanation
Question 55,Type of stratified proportion sampling in which information is gathered on convenience basis from different groups of population is classified as,purposive sampling,judgment sampling,quota sampling,convenience sampling,C,No Explanation
Question 56,Median of a moderately skewed distribution is 8 third quartile is 12 first quartile is 8 and inter-quartile range is 4 then relative coefficient of skewness is,Â±8,Â±1,Â±9,Â±11,B,No Explanation
Question 57,If most repeated observations recorded are outliers of data then mode is considered as,intended measure ,percentage measure ,best measure ,poor measure ,D,No Explanation
Question 58,Data based on workers salary is as 2500 2700 2600 2800 2200 2100 2000 2900 3000 2800 2200 2500 2700 2800 2600 and number of classes desired is 10 then width of class interval is,400,300,100,200,C,No Explanation
Question 59,Number of observations are 30 and value of arithmetic mean is 15 then sum of all values is,15,450,200,45,B,No Explanation
Question 60,Value of Î£fx is 180 A= 22 and width of class interval is 5 arithmetic mean is 120 then observations are,59,30,39.5,49.5,B,No Explanation
Question 61,Mean absolute deviation is 5 and arithmetic mean is 110 then coefficient of mean absolute deviation is,1.054,0.045,0.054,0.064,B,No Explanation
Question 62,In Poisson probability distribution if value of Î» is integer then distribution will be,bimodal,unimodal,positive modal,negative modal,A,No Explanation
Question 63,Moment about population mean which is expressed in standard units is denoted by,Latin letter beta,Greek letter gamma ,Greek letter alpha,Greek letter beta,C,No Explanation
Question 64,Mean of binomial probability distribution is 857.6 and probability is 64% then number of values of binomial distribution,1040,1340,1240,1140,B,No Explanation
Question 65,Convenient summarizing method which is used to describe population characteristics rather than explaining samples of that population is classified as,unstable moments,stable moments ,lower moments,higher moments ,D,No Explanation
Question 66,Tail or head one or zero and girl and boy are examples of,non-functional events,complementary events,non complementary events,functional events,B,No Explanation
Question 67,Scale which categorize events in collectively exhaustive manner and mutually exclusive manner is classified as,discrete scale,continuous scale ,valid scale ,nominal scale ,D,No Explanation
Question 68,Consider two events X and Y X-bar and Y-bar represents,occurrence of Y,occurrence of X,non-occurrence of X and Y,occurrence of X and Y,C,No Explanation
Question 69,Value of Î£fx is 300 A= 35 number of observations are 15 and width of class interval is 5 then arithmetic mean is,135,145,150,235,A,No Explanation
Question 70,In measuring probability of any certain event zero represents,impossible events,possible events,certain event,sample event,A,No Explanation
Question 71,Largest value is 60 and smallest value is 40 and number of classes desired is 5 then class interval is,20,4,25,15,B,No Explanation
Question 72,If value of p is smaller or lesser than 0.5 then binomial distribution is classified as,skewed to right ,skewed to left ,skewed to infinity ,skewed to integers ,A,No Explanation
Question 73,Number of patients who visited cardiologists are as 63 57 51 65 in four days then absolute mean deviation (approximately) is,8 patents ,4 patients ,10 patients ,15 patients ,B,No Explanation
Question 74,Number of individuals arriving at boarding counter on an airport is an example of,numerical outcome ,non numerical outcome ,random outcome ,simple outcome ,A,No Explanation
Question 75,In terms of dispersion difference measurement of dispersion for available data is classified as,average measures ,distance measures ,average deviation measures ,availability measures ,B,No Explanation
Question 76,Parameters of population are denoted by the,roman letters,lower case Greek letter,upper case Greek letter,associated roman alphabets,B,No Explanation
Question 77,Variation in which outcomes of experiments are effected by uncontrolled factors is considered as,random variation ,mesokurtic variation ,platykurtic variation ,mesokurtic variation ,A,No Explanation
Question 78,If Î_ is equal to 8 then standard deviation of exponential probability distribution is,0.425,0.125,0.225,0.325,B,No Explanation
Question 79,For set of values percentage of values that lies within population mean plus four standard deviations of population is,83.75%,93.75%,95%,98.75%,B,No Explanation
Question 80,In binomial distribution formula of calculating mean is,Î_ = p + q,Î_ = np,Î_ = pq,Î_ = qn,B,No Explanation
Question 81,Considering sales coefficient of variation for product X is 9.3% and coefficient of variation for product Y is 8.9% then sales fluctuation of,product X is higher ,product Y is higher ,product X is lower ,product X and Y is lower,A,No Explanation
Question 82,If two events X and Y are considered as partially overlapping events then rule of addition can be written as,P(X or Y) = P(X) - P(Y) + P(X and Y),P(X or Y) = P(X) + P(Y) * P(X - Y),P(X or Y) = P(X) * P(Y) + P(X - Y),P(X or Y) = P(X) + P(Y) - P(X and Y),D,No Explanation
Question 83,Type of rating scale which allows respondents to choose most relevant option out of other stated options is classified as,marking rating scale ,graphical rating scale,itemized rating scale ,pointed rating scale ,C,No Explanation
Question 84,Considering standard deviation mean absolute deviation is equal to,5âÅ„4Ïƒ,5âÅ„8Ïƒ,4âÅ„5Ïƒ,7âÅ„8Ïƒ,C,No Explanation
Question 85,Moment about mean which is indication whether distribution is symmetrical or asymmetrical is considered as,first moment ,third moment ,second moment ,fourth moment ,B,No Explanation
Question 86,If a person buys a lottery chance of winning a Toyota car is 60% chance of winning Hyundai car is 70% and chance of winning both is 40% then chance of winning Toyota or Hyundai is,0.6,0.9,0.8,0.5,B,No Explanation
Question 87,Kurtosis defines peakness of curve in region which is,around the mode ,around the mean ,around the median ,around the variance ,A,No Explanation
Question 88,Summary and presentation of data in tabular form with several non-overlapping classes is referred as,nominal distribution ,ordinal distribution ,chronological distribution ,frequency distribution ,D,No Explanation
Question 89,Mistakes or biases which are considered as causes of non-sampling errors must includes,incorrect enumeration of population,non random sample selection,incomplete questionnaire,all of above,D,No Explanation
Question 90,Regardless to difference in distribution of sample and population mean of sampling distribution must be equal to,degree of freedom,statistic error,population mean,standard error,C,No Explanation
Question 91,Mean absolute deviation is divided by coefficient of mean absolute deviation to calculate,variance ,median ,arithmetic mean ,coefficient of variation ,C,No Explanation
Question 92,Difference between highest and lowest observation is 20 and coefficient of range is 0.077 then sum of highest and lowest value is,210,220,260,240,C,No Explanation
Question 93,Quartiles median percentiles and deciles are measures of central tendency classified as,paired average ,deviation averages ,positioned averages ,central averages ,C,No Explanation
Question 94,Government and non-government publications are considered as,external secondary data sources ,internal secondary data sources ,external primary data sources ,internal primary data sources ,A,No Explanation
Question 95,In manufacturing company number of employees in unit A is 40 mean is USD $6400 and number of employees in unit B is 30 with mean of Rs. 5500 then combined arithmetic mean is,9500,8000,7014.29,6014.29,D,No Explanation
Question 96,If quartile deviation of given set of data of 20 observations is 12 then value of standard deviation is,1.667,18,8,32,B,No Explanation
Question 97,According to combination rule if total number of outcomes are 'r' and distinct outcome collection is 'n' then combinations are calculated as,n! âÅ„ r!(n - r)!,n! âÅ„ r!(n + r)!,r! âÅ„ n!(n - r)!,r! âÅ„ n!(n + r)!,A,No Explanation
Question 98,Cluster sampling stratified sampling and systematic sampling are types of,direct sampling,indirect sampling,random sampling,non random sampling,C,No Explanation
Question 99,Considering probability distribution if mode is greater than median then distribution is classified as,variable model ,right skewed ,left skewed ,constant model ,B,No Explanation
Question 100,Types of descriptive measures includes,measures of skewness ,measures of dispersion ,measures of central tendency ,all of above ,D,No Explanation
Question 101,Value which is obtained by multiplying possible values of random variable with probability of occurrence and is equal to weighted average is called,discrete value,weighted value ,expected value,cumulative value ,C,No Explanation
Question 102,Bias occurred in collection of sample because of confusing questions in questionnaire is classified as,non-responsive bias,non distribution bias,non wording bias,wording bias,D,No Explanation
Question 103,High uniformity of 50% observations around median value is indicated with help of,larger value of quartile deviation ,smaller value of quartile deviation ,larger value of range deviation ,smaller value of range deviation ,B,No Explanation
Question 104,According to percentiles median to be measured must lie in,80<sup>th</sup>,40<sup>th</sup>,50<sup>th</sup>,100<sup>th</sup>,C,No Explanation
Question 105,Outcomes of an experiment are classified as,logged events ,exponential results,results ,events ,D,No Explanation
Question 106,Range or set of values which have chances to contain value of population parameter with particular confidence level is considered as,secondary interval estimation,confidence interval estimate,population interval estimate,sample interval estimate,B,No Explanation
Question 107,Bias in which few respondents responds to offered questionnaire is classified as,responsive bias,non-responsive bias,distributed error,concerning error,A,No Explanation
Question 108,Frequency distribution is considered as negatively skewed if all values of distribution moves to,lower tail ,median tail ,variance tail ,upper tail ,A,No Explanation
Question 109,Upper and lower boundaries of interval of confidence are classified as,error biased limits,marginal limits,estimate limits,confidence limits,D,No Explanation
Question 110,In kurtosis beta is greater than three and quartile range is preferred for,mesokurtic distribution ,mega curve distribution ,leptokurtic distribution ,platykurtic distribution ,D,No Explanation
Question 111,Classification method in which upper and lower limits of interval is also in class interval itself is called,exclusive method ,inclusive method ,mid-point method ,ratio method ,B,No Explanation
Question 112,Principle which states that larger sample size larger accuracy and stability is part of,principle of sampling error,principle of inertia,principle of statistical regularity,principle of statistical irregularity,B,No Explanation
Question 113,Relative measures in measures of dispersion are also considered as,coefficient of deviation ,coefficient of average,coefficient of variation ,coefficient of uniformity ,C,No Explanation
Question 114,Number of products manufactured in a factory in a day are 3500 and probability that some pieces are defected is 0.55 then mean of binomial probability distribution is,1925,6364,63.64,3500,A,No Explanation
Question 115,For a parameter whose value is unknown belief or claim for that parameter is classified as,parameter claim testing,expected belief testing,hypothesis testing,primary limit testing,C,No Explanation
Question 116,Standard deviation is divided by coefficient of variation to calculate,arithmetic mean ,coefficient of arithmetic ,coefficient of variance ,multiplier of deviation ,A,No Explanation
Question 117,Frequency distribution whose most values are dispersed to left or right of mode is classified as,skewed ,explored ,bimodal ,unimodal ,A,No Explanation
Question 118,If value of interval a is 2.5 and value of interval b is 3.5 then value of mean for uniform distribution is,0.5,3,2.5,3.5,B,No Explanation
Question 119,Harmonic mean arithmetic mean and geometric mean are all considered as,mathematical averages ,population averages ,sample averages ,extended measures ,A,No Explanation
Question 120,If standard deviation is 7 then mean absolute deviation is,9.75,5.6,7,8.75,B,No Explanation
Question 121,Value of Î£fd is 250 A= 25 number of observations are 12 and width of class interval is 6 then arithmetic mean is,25,250,150,275,C,No Explanation
Question 122,In measures of skewness absolute skewness is equal to,mean+mode ,mean-mode ,mean+median ,mean-median ,B,No Explanation
Question 123,Diagrams used to represent grouped and ungrouped data is classified as,breadth diagrams,bar diagrams,width diagrams ,length diagrams ,B,No Explanation
Question 124,According to empirical rule standard deviation and mean interval that covers approximately 99.75% of data from a frequency distribution is,4Î_Â±4Ïƒ,3Î_Â±3Ïƒ,Î_Â±3Ïƒ,2Î_Â±2Ïƒ,C,No Explanation
Question 125,If arithmetic mean is 25 and harmonic mean is 15 then geometric mean is,17.36,16.36,15.36,19.36,D,No Explanation
Question 126,General tables of data used to show data in orderly manner is called as,single characteristics tables ,repository tables,manifold tables,double characteristic table ,B,No Explanation
Question 127,Frequencies of all specific values of x and y variables with total calculated frequencies are classified as,variate frequencies ,unconditional frequencies ,conditional frequencies ,marginal frequencies ,D,No Explanation
Question 128,Theorem which states least percentage of values that fall within z-standard deviations is classified as,Chebyshev's Theorem,sampling theorem ,Pearson Theorem ,population theorem ,A,No Explanation
Question 129,Type of variable which can take fixed integer values is classified as,flowchart variable ,discrete variable,continuous variable ,measuring variables ,B,No Explanation
Question 130,In binomial probability distribution success and failure generated by trial is respectively denoted by,p and q,a and b,p + q,p - q,A,No Explanation
Question 131,For a random experiment all possible outcomes are called,numerical space,event space ,sample space ,both b and c ,D,No Explanation
Question 132,Unknown or exact value that represents whole population is classified as,parameters,estimators,absolute statistics,coverage estimator,A,No Explanation
Question 133,Types of probabilities for independent events must includes,joint events,marginal events,conditional events,all of above,D,No Explanation
Question 134,Considering types of diagrams squares circles and rectangles are classified as,cumulative diagram ,dispersion diagrams ,one dimension diagrams ,two dimension diagram ,D,No Explanation
Question 135,If value of success in binomial probability distribution is 0.40 and failure is 0.60 and number of values in distribution are 5 then moment coefficient of skewness is,0.467,0.167,0.267,0.367,B,No Explanation
Question 136,Sum of values of data is divided by total number of values is used to calculate,arithmetic mean ,weighted average mean,geometric mean ,harmonic mean ,A,No Explanation
Question 137,Considering moments in standard units fourth alpha with power 1 is equivalent to,beta three,beta four ,beta one ,beta two ,D,No Explanation
Question 138,Class of variable which can accept any value within upper and lower limit is classified as,posterior random variable,interior random variable,discrete random variable,continuous random variable,D,No Explanation
Question 139,Type of cumulative frequency distribution in which class intervals are added in bottom to top order is classified as,more than type distribution ,marginal distribution ,variation distribution ,less than type distribution ,A,No Explanation
Question 140,Listing of elements in population with identifiable number is classified as,regularity experimental frame,indirect experiment frame,direct experimental frame,frame for experiment,D,No Explanation
Question 141,Probability without any conditions of occurrence of an event is considered as,conditional probability ,marginal probability ,non conditional probability ,occurrence probability ,B,No Explanation
Question 142,'less than type distribution' and 'more than type distribution' are types of,class distribution ,cumulative class distribution ,cumulative frequency distribution ,upper limit distribution ,C,No Explanation
Question 143,Difference of mode and mean is equal to,3(mean-median),2(mean-median),3(mean-mode),2(mode mean),A,No Explanation
Question 144,If mean is 11 and median is 13 then value of mode is,15,13,11,17,D,No Explanation
Question 145,Categories of measures of dispersion are classified as,uniform measures ,relative measures ,absolute measures ,both b and c ,D,No Explanation
Question 146,If central tendency is found by using whole population as input data then this is classified as,sample statistic ,population statistic,population tendency ,population parameters ,D,No Explanation
Question 147,Criteria of inferential statistics which considers sum of squared deviations is classified as,central squares criterion ,outliers square criterion ,multiple squares criterion ,least squares criterion,D,No Explanation
Question 148,For Karl Pearson's skewness coefficient value of skewness must be in limits,Â±3,Â±5,Â±4,Â±2,A,No Explanation
Question 149,If standard deviation of population 1 is 3 with sample size is 8 and population 2 standard deviation is 5 with sample size is 7 then standard deviation of sampling distribution is,4.044,3.044,1.044,2.044,C,No Explanation
Question 150,Considering sample statistic if mean of sampling distribution is equal to population mean then sample statistic is classified as,unbiased estimator,biased estimator,interval estimator,hypothesis estimator,A,No Explanation
Question 151,Data which is generated within company such as routine business activities is classified as,external primary data sources ,internal primary data sources ,external secondary data sources ,internal secondary data sources ,D,No Explanation
Question 152,Exclusive method and inclusive method are ways of classifying data on basis of,manifold classes ,rational intervals ,class width ,class intervals ,D,No Explanation
Question 153,Histograms pie charts and frequency polygons are all types of,one dimension diagrams ,two dimension diagrams,cumulative diagrams,dispersion diagrams ,A,No Explanation
Question 154,In statistical analysis sample size is considered large if,n &gt; or = 30,n &lt; or = 30,n &gt; or = 50,n &lt; or = 50,A,No Explanation
Question 155,If value of x for normal distribution is 35 mean of normal distribution is 65 and standard deviation is 25 then standardized random variable is,âˆ’1.5,âˆ’1.2,âˆ’1.7,âˆ’4,B,No Explanation
Question 156,In a negative skewed distribution order of mean median and mode is as,mean&lt;median&gt;mode,mean&gt;median&gt;mode,mean&lt;median&lt;mode,mean&gt;median&lt;mode,C,No Explanation
Question 157,Measure which describes detailed characteristic of whole data set is classified as,average or central value ,positive skewed value ,negative skewed value ,positive extended value ,A,No Explanation
Question 158,Population variance is also called,sigma squared ,negative sigma,square root ,cubic root ,A,No Explanation
Question 159,Lesser uniformity of 50% observations around median value is indicated with help of,larger value of range deviation ,smaller value of range deviation ,larger value of quartile deviation ,smaller value of quartile deviation ,C,No Explanation
Question 160,Question which have different answers for its subparts is considered as,double barreled questions ,single barreled questions ,multiple barreled questions ,dichotomous questions ,A,No Explanation
Question 161,If standard deviation of population is known then Î_ must be equal to,absolute value of estimator,error free mean,expected value of mean,inferential value of mean,C,No Explanation
Question 162,Formula of calculating mean for hyper geometric probability distribution is,n (m âÅ„ n),m (n âÅ„ n),n (n âÅ„ m),n (m âÅ„ n),D,No Explanation
Question 163,Formula in which binomial distribution approaches normal probability distribution with help of normal variable is written as,x - qn divided by square root of pq,x - np divided by square root of npq,x + np divided by square root of np,x - pq divided by square root of npq,B,No Explanation
Question 164,Term used to describe frequency curve is,symmetrical distribution ,symmetry and kurtosis,kurtosis of distribution ,relative frequency curve ,B,No Explanation
Question 165,Extent to which values are dispersed around central observation is considered as,trailing ,variation ,extension ,centralized valuation ,B,No Explanation
Question 166,Analytical study of relationship between output commodity and its price is classified as,demand analysis ,supply analysis ,imports analysis ,export analysis,A,No Explanation
Question 167,If large number of values lies in central part of data table then spread of values is measured by,percentile range ,inter quartile range ,quartile range ,deciles range ,B,No Explanation
Question 168,If value of m in beta distribution is 35 and value of n in beta distribution is 50 then expected value of random variable x in beta distribution is,0.411,0.311,0.511,0.211,A,No Explanation
Question 169,Formula which considers relationship between set of observations standard deviation and mean is classified as,empirical value ,three way rule,normal rule,both a and c,D,No Explanation
Question 170,Methods in statistics that uses sample statistics to estimate parameters of population are considered as,inferential statistics ,absolute statistics,coverage statistics,random sample statistics,A,No Explanation
Question 171,Third step in constructing frequency distribution is to,select appropriate class intervals ,determine class intervals ,determine class limits ,determine midpoints of classes ,C,No Explanation
Question 172,If calculated value of total sum of squares in sample variance is larger than variation in data set is considered as,smaller ,greater ,zero ,negative ,B,No Explanation
Question 173,Distribution is considered leptokurtic if,beta three is less than three,beta two is greater than two,beta three is greater than three,beta two is greater than three,D,No Explanation
Question 174,Manner in which geometric mean harmonic mean and arithmetic mean are related is as,A.M&gt;G.M&gt;H.M ,A.M&gt;G.M&lt;H.M ,A.M&lt;G.M&lt;H.M ,A.M&lt;G.M&gt;H.M ,A,No Explanation
Question 175,In systematic sampling population is 200 and selected sample size is 50 then sampling interval is,250,0.25,4,40,C,No Explanation
Question 176,In a negative binomial distribution of probability random variable is also classified as,discrete random variable,continuous waiting time random variable,discrete waiting time random variable,discrete negative binomial variable,C,No Explanation
Question 177,Process of converting inputs into outputs in presence of repeatedly same conditions is classified as,sampler ,parameters,process,mixer ,C,No Explanation
Question 178,Statistical measures such as deciles percentiles median and quartiles are classified as part of,percentile system ,quartile system ,deciles system ,moment system ,A,No Explanation
Question 179,Demand of products per day for three days are 21 19 22 units and their respective probabilities are 0.29 0.40 0.35. profit per unit is $0.50 then expected profits for three days are,21 19 22,21.5 19.5 22.5,0.29 0.40 0.35,3.045 3.8 3.85,D,No Explanation
Question 180,For ungrouped data in calculation of moments from mean formula to calculate this measure is,1âÅ„n Î£(x-mean)<sup>r</sup>,2âÅ„n Î£(x-mean)<sup>r</sup>,2âÅ„n Î£(x+mean)<sup>r</sup>,2âÅ„n Î£(x+mean)<sup>x</sup>,A,No Explanation
Question 181,Joint probability of two statistical dependent events Y and Z can be written as P(Y and Z) =,P(Z + Y) * P(Y|Z),P(Y) * P(Z|Y),P(Y) * P(Z|Y) + P(Z),P(Y) * P(Z|Y) - P(Z + Y),B,No Explanation
Question 182,In a Venn diagram used to represent probabilities sample space of events is represented by,square,triangle ,circle,rectangle ,D,No Explanation
Question 183,Formula of mean of uniform or rectangular distribution is as,mean = 4(b + a) âÅ„ 2b,mean = (b + a) âÅ„ 2,mean = (b - 2a) âÅ„ 4,mean = (2a + 2b) âÅ„ 2a,B,No Explanation
Question 184,Distribution which shows cumulative figure of all observations placed below upper limit of classes in distribution is considered as,cumulative frequency distribution ,upper limit distribution ,class distribution ,cumulative class distribution ,A,No Explanation
Question 185,Standard deviation of data is 12 and mean is 72 then coefficient of variation is,14.67%,16.67%,12.67%,13.67%,B,No Explanation
Question 186,Mode is best measure of tendency if analysis is,descriptive ,exploratory ,experimental ,set of deciles ,A,No Explanation
Question 187,Marginal probability of independent events and dependent events must be,same ,different ,one ,two ,A,No Explanation
Question 188,Data classification which is based on variables such as production cost height and weight is considered as,qualitative classification ,quantitative classification ,open end classification ,time series classification ,B,No Explanation
Question 189,In deciles central tendency median to be measured must lie in,fourth deciles,seventh deciles,sixth deciles ,fifth deciles,D,No Explanation
Question 190,Value of third quartile is 61 and inter quartile range of set of observation is 48 then value of first quartile is,24,34,64,13,D,No Explanation
Question 191,Type of central tendency measures which divides data set into ten equal parts is classified as,percentiles ,multiple pile of data ,quartiles ,deciles ,D,No Explanation
Question 192,Normal distribution is also classified as,Gaussian distribution,Poisson distribution,Bernoulli's distribution,weighted average distribution,A,No Explanation
Question 193,In cluster sampling elements of selected clusters are classified as,elementary units,primary units,secondary units,proportional units,A,No Explanation
Question 194,In statistics out of 100 marks of 21 students in final exams are as 90 95 95 94 90 85 84 83 85 81 92 93 82 78 79 81 80 82 85 76 85 then mode of data is,85,95,90,81,A,No Explanation
Question 195,Three dimensional diagrams are named as so because they considers both,length and breadth ,breadth and depth ,depth length and breadth ,depth and length,C,No Explanation
Question 196,Type of classification in which class is subdivided into subclasses and subclasses are divided into more classes is considered as,simple classification ,manifold classification ,rational classification ,reflected classification ,B,No Explanation
Question 197,Method of sampling in which population is divided in to mutual exclusive groups that have useful context in statistical research is classified as,stratified sampling,regular group sampling,irregular group sampling,direct group sampling,A,No Explanation
Question 198,Data table which is presented in tabular form on basis of two or more simultaneous characteristics is classified as,percentage table ,interval table ,simple table,complex table ,D,No Explanation
