Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 24,The operations Research technique specially used to determine the optimum strategy is.,Decision Theory,Simulation,Game Theory,None of the above,A,No explanation
Question 25,___________ are called mathematical models.,Iconic Models,Analogue Models,Symbolic Models,None of the above,C,No explanation
Question 26,Probabilistic models are also known as.,Deterministic Models,Stochastic Models,Dynamic Models,Static Models,B,No explanation
Question 27,____________ models assumes that the values of the variables do not change with time during a particular period.,Static Models,Dynamic Models,Both A and B,None of the above,A,No explanation
Question 28,A _____________ models considers time as one of the important variable.,Static Models,Dynamic Models,Both A and B,None of the above,B,No explanation
Question 29,______________ may be defined as a method of determining an optimum programme inter dependent activities in view of available resources.,Goal Programming,Linear Programming,Decision Making,None of the above,B,No explanation
Question 30,________ are expressed is n the form of inequities or equations.,Constraints,Objective Functions,Both A and B,None of the above,C,No explanation
Question 31,If there are more than one optimum solution for the decision variable the solution is ___________.,Infeasible,Unbounded,Alternative,None of the above,A,No explanation
Question 32,Dual of the dual is ______________.,Primal,Dual,Alternative,None of the above,C,No explanation
Question 33,Operations Research approach is.,Multi_disciplinary,Scientific,Initiative,All of the above,A,No explanation
Question 34,Decision variables are.,Controllable,Uncontrollable,Parameters,None of the above,D,No explanation
Question 35,The issue of decision models.,Is possible when the variable‰Ûªs value is,Reduces the scope of judgment and intuition known with certainty in decision making,Requires the knowledge of computer software use,None of the above,D,No explanation
Question 36,_____________ is one of the fundamental combinatorial optimization problems.,Assignment problem,Transportation problem,Optimization Problem,None of the above,A,No explanation
Question 37,An optimization model.,Mathematically provides the best decision,Provides decision within its limited context,Helps in evaluating various alternatives constantly,All of the above,D,No explanation
Question 38,The quantitative approach to decision analysis is a.,Logical approach,Rational approach,Scientific approach,All of the above,C,No explanation
Question 39,Operations Research approach is typically based on the use of.,Physical model,Mathematical model,Iconic model,Descriptive model,B,No explanation
Question 40,In a manufacturing process who takes the decisions as to what quantities and which process or processes are to be used so that the cost is minimum and profit is maximum?,Supervisor,Manufacturer,Producer,Production manager,D,No explanation
Question 41,For analyzing a problem decision-makers should study.,Its qualitative aspects,Its quantitative aspects,Both a & b,Neither a nor b,C,No explanation
Question 42,A model is.,An essence of reality,An approximation,An idealization,All of the above,D,No explanation
Question 43,Managerial decisions are based on.,An evaluation of quantitative data,The use of qualitative factors,Results generated by formal models,All of the above,D,No explanation
Question 44,The initial solution of a transportation problem can be obtained by applying any known method. However the only condition is that.,The solution be optimal,The rim conditions are satisfied,The solution not be degenerate,All of the above,B,No explanation
Question 45,The dummy source or destination in a transportation problem is added to.,Satisfy rim conditions,Prevent solution from becoming degenerate,Ensure that total cost does not exceed a limit,None of the above,A,No explanation
Question 46,The occurrence of degeneracy while solving a transportation problem means that.,Total supply equals total demand,The solution so obtained is not feasible,The few allocations become negative,None of the above,B,No explanation
Question 47,An alternative optimal solution to a minimization transportation problem exists whenever opportunity cost corresponding to unused route of transportation is:,Positive & greater than zero,Positive with at least one equal to zero,Negative with at least one equal to zero,None of the above,B,No explanation
Question 48,One disadvantage of using North-West Corner rule to find initial solution to the transportation problem is that.,It is complicated to use,It does not take into account cost of transportation,It leads to a degenerate initial solution,All of the above,B,No explanation
Question 49,The solution to a transportation problem with ‰Û÷m‰Ûª rows (supplies) & ‰Û÷n‰Ûª columns (destination) is feasible if number of positive allocations are.,m+n,m*n,m+n-1,m+n+1,C,No explanation
Question 50,If an opportunity cost value is used for an unused cell to test optimality it should be.,Equal to zero,Most negative number,Most positive number,Any value,B,No explanation
Question 51,During an iteration while moving from one solution to the next degeneracy may occur when.,The closed path indicates a diagonal move,Two or more occupied cells are on the closed path but neither of them represents a corner of the path.,Two or more occupied cells on the closed path with minus sign are tied for lowest circled value,Either of the above,C,No explanation
Question 52,The large negative opportunity cost value in an unused cell in a transportation table is chosen to improve the current solution because.,It represents per unit cost reduction,It represents per unit cost improvement,It ensure no rim requirement violation,None of the above,A,No explanation
Question 53,The smallest quantity is chosen at the corners of the closed path with negative sign to be assigned at unused cell because.,It improve the total cost,It does not disturb rim conditions,It ensure feasible solution,All of the above,C,No explanation
Question 54,When total supply is equal to total demand in a transportation problem the problem is said to be?,Balanced,Unbalanced,Degenerate,None of the above,C,No explanation
Question 55,Which of the following methods is used to verify the optimality of the current solution of the transportation problem?,Least cost method,Vogel‰Ûªs approximation method,Modified distribution method,All of the above,A,No explanation
Question 56,The degeneracy in the transportation problem indicates that.,Dummy allocation(s) needs to be added,The problem has no feasible solution,The multiple optimal solution exist,a & b but not c,C,No explanation
Question 57,An assignment problem is considered as a particular case of a transportation problem because.,The number of rows equals columns,All xij = 0 or 1,All rim conditions are 1,All of the above,D,No explanation
Question 58,An optimal assignment requires that the maximum number of lines that can be drawn through squares with zero opportunity cost be equal to the number of.,Rows or columns,Rows & columns,Rows + columns ‰ÛÒ 1,None of the above,D,No explanation
Question 59,While solving an assignment problem an activity is assigned to a resource through a square with zero opportunity cost because the objective is to?,Minimize total cost of assignment,Reduce the cost of assignment to zero,Reduce the cost of that particular assignment to zero,All of the above,A,No explanation
Question 60,The method used for solving an assignment problem is called.,Reduced matrix method,MODI method,Hungarian method,None of the above,C,No explanation
Question 61,The purpose of a dummy row or column in an assignment problem is to.,Obtain balance between total activities & total resources,Prevent a solution from becoming degenerate,Provide a means of representing a dummy problem,None of the above,A,No explanation
Question 62,If there were n workers & n jobs there would be.,n! solutions,(n-1)! solutions,(n!)n solutions,n solutions,A,No explanation
Question 63,An assignment problem can be solved by.,Simplex method,Transportation method,Both a & b,None of the above,C,No explanation
Question 64,For a salesman who has to visit n cities which of the following are the ways of his tour plan.,n!,(n+1)!,(n-1)!,n,C,No explanation
Question 65,The assignment problem.,Requires that only one activity be assigned to each resource,Is a special case of transportation problem,Can be used to maximize resources,All of the above,D,No explanation
Question 66,An assignment problem is a special case of transportation problem where.,Number of rows equals number of columns,All rim conditions are 1,Values of each decision variable is either 0 or 1,All of the above,D,No explanation
Question 67,Every basic feasible solution of a general assignment problem having a square pay-off matrix of order n should have assignments equal to.,2n+1,2n-1,m+n-1,m+n,B,No explanation
Question 68,The use of decision models.,Is possible when the variables value is known,Reduces the scope of judgement & intuition known with certainty in decision-making,Require the use of computer software,None of the above,D,No explanation
Question 69,Every mathematical model.,Must be deterministic,Requires computer aid for its solution,Represents data in numerical form,All of the above,C,No explanation
Question 70,A physical model is example of.,An iconic model,An analogue model,A verbal model,A mathematical model,C,No explanation
Question 71,The qualitative approach to decision analysis relies on.,Experience,Judgement,Intuition,All of the above,D,No explanation
Question 72,Operations Research which is a very powerful tool for ___________.,Research,Decision ‰ÛÒ Making,Operations,None of the above,B,No explanation
Question 73,Who coined the term Operations Research?,J.F. McCloskey,F.N. Trefethen,P.F. Adams,Both A and B,D,No explanation
Question 74,Who defined Operations Research as scientific approach to problem solving for executive management ?,E.L. Arnoff,P.M.S. Blackett,H.M. Wagner,None of the above,C,No explanation
Question 75,Who defined Operations Research as an aid for the executive in marketing his decisions by providing him with the quantitative information based on the scientific method of analysis ?,C. Kitte,H.M. Wagner,E.L. Arnoff,None of the above,A,No explanation
Question 76,The term Operations Research was coined in the year ____________.,1950,1940,1978,1960,B,No explanation
Question 77,This innovative science of Operations Research was discovered during _____________.,Civil War,World War I,World War II,Industrial Revolution,C,No explanation
Question 78,Operations Research was known as an ability to win a war without really going in to a _____________.,Battle field,Fighting,War,Both A and B,D,No explanation
Question 79,Who defined Operations Research as scientific method of providing executive departments with a quantitative basis for decisions regarding the operations under their control?,Morse and Kimball (1946),P.M.S. Blackett (1948),E.L. Arnoff and M.J. Netzorg,None of the above,A,No explanation
Question 80,Operations Research has the characteristics the it is done by a team of _____________.,Scientists,Mathematicians,Academics,All of the above,A,No explanation
Question 81,There is a great scope for ____________ working as a team to solve problems of defence by using the Operations Research approach.,Economists,Administrators,Statisticians and Technicians,All of the above,D,No explanation
Question 82,Operations Research emphasizes on the overall approach to the system. This characteristics of Operations Research is often referred as.,System Orientation,System Approach,Interdisciplinary,Team Approach,D,No explanation
Question 83,Operations Research cannot give perfect __________ to problems.,Answers,Solutions,Both A and B,Decisions,C,No explanation
Question 84,Operations Research study generally involves how many phases ?,Three,Four,Five,Two,A,No explanation
Question 85,__________ models involves the allocation of resources to activities in such a manner that some measure of effectiveness is optimized.,Sequencing,Allocation Models,Queuing Theory,Decision Theory,C,No explanation
Question 86,Allocation problems can be solved by.,Linear Programming Technique,Non ‰ÛÒ Linear Programming Technique,Both A and B,None of the above,A,No explanation
Question 87,In ___________ models everything is defined and the results are certain.,Deterministic Models,Probabilistic Models,Both A and B,None of the above,B,No explanation
Question 88,___________ models are obtained by enlarging or reducing the size of the item.,Iconic Models,Analogue Models,Symbolic Models,None of the above,A,No explanation
Question 89,Operations Research attempts to find the best and __________ solution to a problem.,Optimum,Perfect,Degenerate,None of the above,B,No explanation
Question 90,The word __________ may be defined as some action that we apply to some problems or hypothesis.,Research,Operation,Both A and B,None of the above,B,No explanation
Question 91,The operations Research technique specially used to determine the optimum strategy is.,Decision Theory,Simulation,Game Theory,None of the above,A,No explanation
Question 92,___________ are called mathematical models.,Iconic Models,Analogue Models,Symbolic Models,None of the above,C,No explanation
Question 93,Probabilistic models are also known as.,Deterministic Models,Stochastic Models,Dynamic Models,Static Models,B,No explanation
Question 94,____________ models assumes that the values of the variables do not change with time during a particular period.,Static Models,Dynamic Models,Both A and B,None of the above,A,No explanation
Question 95,A _____________ models considers time as one of the important variable.,Static Models,Dynamic Models,Both A and B,None of the above,B,No explanation
Question 96,______________ may be defined as a method of determining an optimum programme inter dependent activities in view of available resources.,Goal Programming,Linear Programming,Decision Making,None of the above,B,No explanation
Question 97,During an iteration while moving from one solution to the next degeneracy may occur when.,The closed path indicates a diagonal move,Two or more occupied cells are on the closed path but neither of them represents a corner of the path.,Two or more occupied cells on the closed path with minus sign are tied for lowest circled value,Either of the above,C,No explanation
Question 98,The large negative opportunity cost value in an unused cell in a transportation table is chosen to improve the current solution because.,It represents per unit cost reduction,It represents per unit cost improvement,It ensure no rim requirement violation,None of the above,A,No explanation
Question 99,The smallest quantity is chosen at the corners of the closed path with negative sign to be assigned at unused cell because.,It improve the total cost,It does not disturb rim conditions,It ensure feasible solution,All of the above,C,No explanation
Question 100,When total supply is equal to total demand in a transportation problem the problem is said to be?,Balanced,Unbalanced,Degenerate,None of the above,C,No explanation
