Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 48,Call premium is $640 and face value of bond is $285 then call price of bonds is ,$2.25 ,$355 ,$925 ,2.25%,C,No explanation
Question 49,Call premium is $456 and face value of bond is $234 then call price of bonds is ,$1.95 ,1.95%,$222 ,$690 ,D,No explanation
Question 50,Agreement which incurs transaction between two parties and promise held that second party will sell security at specific maturity is classified as ,repurchasing commercial notes ,repurchase bills ,purchase agreement ,reverse repurchase agreement ,D,No explanation
Question 51,Loans for education and medical is classified as loans for ,equilibrium goods ,non-equilibrium goods ,durable goods ,non-durable goods ,D,No explanation
Question 52,Depository institutions such as thrifts include,savings associations ,savings banks ,credit unions ,all of the above ,D,No explanation
Question 53,For an investment weighted average time to maturity is considered as ,premium time,standard time ,mean time ,duration ,D,No explanation
Question 54,A swap that is used to evade risk of exchange rate exists because of currency mismatching is classified as,floating swaps ,fixed swaps,currency swaps ,notion swaps ,C,No explanation
Question 55,Primary mortgages involve,three institutions,single investor ,multiple investor ,multiple institutions,B,No explanation
Question 56,According to marketability feature bonds which are attached to stock warrants have ,decreased floatation ,increased floatation ,increased marketability ,decreased marketability ,C,No explanation
Question 57,Repurchase agreements having maturity of one week or lesser have denominations of ,$10 million or more ,$20 million or more ,$25 million or more ,$15 million or more ,C,No explanation
Question 58,In interest rate swap transaction party who pays floating payments of interest is considered as,notion buyer ,notion seller ,swap buyer ,swap seller,D,No explanation
Question 59,Interest rate equilibrium is increased and supply curve of funds shifts to left or upward is result of ,increase in future value ,decrease in future value ,increase in total wealth ,decrease in total wealth ,D,No explanation
Question 60,Bonds issued by corporations for relatively longer term are classified as ,long term bonds ,short term bonds ,corporate bonds ,Federal Reserve bonds,C,No explanation
Question 61,Rate of return on non-callable bonds is added into value of issuer option to calculate ,return on assets ,return on callable bond ,return on non-callable bonds ,return on equity ,B,No explanation
Question 62,Bonds that does not pay any interest rate are considered as ,interest free bond,zero coupon bond ,price less coupon bond ,useless price bonds ,B,No explanation
Question 63,Principal value of TIPS is increased or decreased and is based on measure of ,consumer price index ,manufacturing price index ,auction selling index ,inflation payment index ,A,No explanation
Question 64,Type of contract which involves future exchange of assets at a specified price is classified as,future contracts,present contract,spot contract ,forward contract,D,No explanation
Question 65,When price of underlying asset increases then good option is,buy the call option ,sell the call option ,buy the put option ,sell the put option ,A,No explanation
Question 66,Capital gain is subtracted from return to stockholders to calculate,periodic dividend payments ,constant spot rate payment ,constant forward rate payment ,constant future rate payment ,A,No explanation
Question 67,As compared to non-convertible bonds yield on convertible bond is ,relatively lower ,relatively higher ,relatively zero ,relatively discounted ,A,No explanation
Question 68,Consider call option writing probability that a buyer would have positive payoff increases with the,increase in stock price ,decrease in stock price ,increase in maturity duration ,decrease in maturity duration ,B,No explanation
Question 69,According to demand for funds curve demand curve shifts to right if there is an increase in ,equilibrium demand ,equilibrium interest rate ,equilibrium supply,equilibrium savings ,B,No explanation
Question 70,Instrument used by Federal Reserve to smooth money supply and interest rates include,treasury notes ,repurchase agreements ,commercial payable notes ,commercial receivable notes ,B,No explanation
Question 71,For other non-price conditions decrease in equilibrium interest rate leads to ,increase restrictiveness ,decrease restrictiveness ,zero restrictiveness ,negative restriction ,A,No explanation
Question 72,Face value of bond is $450 and call price of bond is $250 then value of call premium is ,1.80%,$200 ,$700 ,$1.80 ,B,No explanation
Question 73,Interest rate on floating rate Eurobonds is paid,annually,semiannually,monthly,quarterly,B,No explanation
Question 74,Financial instruments such as treasury bonds and notes have ,lesser cost fluctuations ,wider price fluctuations ,less price fluctuations ,wider cost fluctuations ,B,No explanation
Question 75,If revenue bonds becomes default bondholders must ,not be paid ,be paid ,be sold ,not be sold ,B,No explanation
Question 76,Rules and regulations placed on bond holders and bond issuers are classified in ,bond covenants ,private covenants ,federal covenants ,expansion covenants ,A,No explanation
Question 77,Right of stockholders of firm that new shares must be offered to existing stockholders first rather than new stock holders is classified as,non-offered rights,preemptive rights ,existing rights ,securitize rights,B,No explanation
Question 78,Coupon payment accrued between last payment and settlement date is classified as ,paid interest,unpaid interest ,zero interest ,accrued interest ,D,No explanation
Question 79,Price at which stock is sold to investors by investment banks is called,Gross proceeds ,cumulative proceeds ,non-cumulative proceeds ,net proceeds ,A,No explanation
Question 80,Underwriter spread of stock is $17000 and net proceeds of stock are $24000 then gross proceeds are ,$41000 ,$7000 ,$17000.00 ,$24000 ,A,No explanation
Question 81,For municipal bonds initial market is through ,local placement ,public offering ,government placement ,index placement ,B,No explanation
Question 82,Municipal bonds are securities issued by local and state ,schools ,governments ,city and country ,all of the above ,D,No explanation
Question 83,Factors that can affect nominal interest rates in financial transactions include,special provisions ,liquidity and default risk ,inflation and real interest arte ,all of the above ,D,No explanation
Question 84,If time value of an option is $200 and intrinsic value of an option is $250 then price of option is,$50 ,$550 ,$200 ,$250 ,B,No explanation
Question 85,Type of unit which guarantees that all buying and selling will be made by traders of exchange is called ,trading house,guarantee house ,clearing house ,professional house ,C,No explanation
Question 86,Ownership of mortgaged property will be transferred to financial institution if ,borrower defaults,borrower does not default,borrower want less rate ,borrower want profit ,A,No explanation
Question 87,For a particular security transaction agreement is 'repo' with point of view of ,security seller ,security buyer ,security function ,security function ,A,No explanation
Question 88,Debentures that are considered as junior bonds as compared to debentures and mortgage bonds are classified as ,subordinated debentures ,ordinate debentures ,expansion debentures ,premium debentures ,A,No explanation
Question 89,For a foreign exchange of specific currency non-hedged position is classified as ,open position ,close position ,currency long position ,currency short position ,A,No explanation
Question 90,Position which came in to existence because of holding assets less than liabilities is considered as,net surplus in assets ,net surplus in liabilities ,net long in currency ,net short in currency ,D,No explanation
Question 91,Junk bonds which are rated lower than triple B are also classified as ,high yield bonds ,low yield bonds ,zero floating bonds ,high floating rate bonds ,A,No explanation
Question 92,Call premium of bond is subtracted from call price of bond to calculate ,face value of bond ,face value of stock ,book value of stock ,book value of bond ,A,No explanation
Question 93,In financial markets separate trading of registered interest and principal securities have abbreviation of ,STORI,STRIPS,RIAPS,STORIAP,B,No explanation
Question 94,Amount of money involved in swap transaction is classified as,notion principal ,swap principal ,transaction principal,time value of swap,A,No explanation
Question 95,Dimensions in bonds markets are ,treasury notes and bonds ,corporate bonds ,municipal bonds ,all of the above ,D,No explanation
Question 96,Up-front fee which must be paid by buyer to seller is called,call premium ,discount premium ,strike premium ,exercise premium ,A,No explanation
Question 97,Money market where debt and stocks are traded and maturity period is more than a year is classified as ,shorter term markets ,capital markets ,counter markets ,long-term markets ,B,No explanation
Question 98,Accounting entry of institutions who lend federal funds to other institutions is posted as,liability on balance sheet ,assets on balance sheet ,income in income statement ,expense on income statement ,B,No explanation
Question 99,Yield on subordinated bonds as compared to non-subordinated bonds is considered as ,highly risky and higher yields ,highly risky and lower yields ,less risky and higher yields ,less risky and lower yields ,A,No explanation
Question 100,Treasury bills are issued on ,treasury basis,corporate basis,premium basis,discount basis ,D,No explanation
Question 101,Rate which is used in major banks in United States as a rate for industrial and commercial loans is ,London intra bank offered rate ,London interbank offered rate ,euro interbank offered rate ,demand intra bank rate ,B,No explanation
Question 102,Example of derivative securities include,swap contract ,option contract,futures contract,all of the above ,D,No explanation
Question 103,Capital gain is 9% and return to stockholder is 18% then periodic payments of dividends are,18%,27%,25%,9%,D,No explanation
Question 104,Value of option issued to call debt is subtracted from rate of return on callable bond to calculate rate of return on ,contributed bonds ,non-callable bonds,callable bonds ,discounted bonds ,B,No explanation
Question 105,Type of option that can be exercised only at date of expiration is classified as,European option ,Canadian option ,Australian option,American option ,A,No explanation
Question 106,Stock markets in which already issued stocks are resold and re-bought are classified as ,red herring stock market ,preemptive stock market ,silence stock market ,secondary stock markets ,D,No explanation
Question 107,Interest rate equilibrium is decreased and supply curve of funds shift to right is result of ,increase in total wealth ,decrease in total wealth ,increase in future value ,decrease in future value ,A,No explanation
Question 108,In public corporation claim of fundamental ownership is called ,common stock ,fundamental stock ,corporate stock ,claimed stock,A,No explanation
Question 109,In foreign financial markets growth is represented by factors such as ,savings in foreign countries ,investment opportunities ,accessible information ,all of the above ,D,No explanation
Question 110,Issues sold by investment banks and guarantees issuer by buying new issue at fixed price is classified as ,index commitment underwriting ,insurance underwriting ,default risk underwriting ,firm commitment underwriting ,D,No explanation
Question 111,Conversion values is $8500 and conversion rate received on stock conversion is 430 then current market price of stock is ,$15.24 ,$13.24 ,$20.24 ,$19.24 ,C,No explanation
Question 112,As compared to publicly placed issues privately placed bonds are issued for ,lower paid interest rates,higher paid interest rates ,registered interest rates,unregistered interest rates ,B,No explanation
Question 113,In zero coupon bonds impact of lower duration on maturity is that ,maturity will be higher ,maturity will be lower ,maturity will be zero ,maturity will be elastic,A,No explanation
Question 114,Minimum denominations of municipal bonds are ,$5000 ,$10000 ,$12000 ,$22000 ,A,No explanation
Question 115,Type of Eurobonds which are convertible are considered as ,related to international market ,related to equity ,related to common stock,related to national market ,B,No explanation
Question 116,Authority which intervenes directly or indirectly in foreign exchange markets by altering interest rates is considered as ,centralized instruments ,centralized stocks ,central government ,central corporations,C,No explanation
Question 117,Certificate of deposits which are usually negotiable are issued by ,banks ,financial market ,stock exchange ,business corporations ,A,No explanation
Question 118,Time value of an option is added into intrinsic value to calculate,market index of an option ,depreciated value of option ,appreciated value of option ,price of an option ,D,No explanation
Question 119,Longer debt instrument issued by government and corporations is considered as ,contraction bonds ,expansion bonds,dollar bonds ,bonds ,D,No explanation
Question 120,To improve attractiveness for investors bonds are partially backed by ,US.T-Bonds ,UK-T-Bonds,UK-B-bonds ,US-B-Bonds ,A,No explanation
Question 121,Suppliers funds consumers foreign and government intervening intermediaries are classified as participants of ,financial markets ,setting interest arte ,setting compounding rate ,setting savings rate ,A,No explanation
Question 122,According to loanable funding theory net suppliers of funds are ,insurance companies ,government ,corporations ,households ,D,No explanation
Question 123,Funds provided by suppliers of funds in financial markets are classified as ,compounded funds ,savings funds ,supply of loan-able funds ,demand of loan-able funds ,C,No explanation
Question 124,Investors held commercial papers generally from ,issuance to maturity ,within 1 to 2 days ,within 3 to 4 days ,within 4 to 5 days,A,No explanation
Question 125,Funds transferred usually for a day between financial institutions are classified as,federal funds,banker's funds,debt funds,secured funds,A,No explanation
Question 126,Financial securities which are issued to finance government expenditures and national debt are classified as ,treasury notes and bonds ,contraction bonds ,expansion bonds,dollar bonds ,A,No explanation
Question 127,As compared to general obligation bonds revenue bonds are considered as ,more inflated ,less inflated ,less risky,more risky,D,No explanation
Question 128,Orders that are transacted at best available price are classified as ,post order ,transacted order ,market order,available order,C,No explanation
Question 129,If there is an improve in economic condition in foreign countries local community of investors start ,investing abroad ,investing in domestic markets,increase in sovereign risk ,increase in country risk ,A,No explanation
Question 130,Marginal income tax rate is 35% and before tax rate of return is 12.5% then after tax rate of return is ,6.13%,7.13%,8.13%,9.13%,C,No explanation
Question 131,Orders that are transacted at specified price are considered as,red herring order ,limit order ,unlimited order ,assets order,B,No explanation
Question 132,Example of derivative securities is ,return backed security ,mortgage backed security ,cash flow backed security ,interest backed security ,B,No explanation
Question 133,Services provided by financial institutions as providing financing to any specific sector of economy such as real estate business are classified as ,business allocation,sector allocation ,economic allocation ,credit allocation ,D,No explanation
Question 134,Risk arises when technology system may got malfunction is classified as ,system risk ,technology risk,operational risk ,support risk ,C,No explanation
Question 135,Participants of financial system reduce demand for their funds if economic growth in ,domestic market is stagnant ,domestic market is not stagnant ,global market is stagnant ,global market is not stagnant ,A,No explanation
Question 136,Type of market in which securities with less than one year maturity are traded is classified as ,money market,capital market ,transaction market ,global market ,A,No explanation
Question 137,Equilibrium interest rate increases and economic conditions decreases then supply curve must shift to ,down and to the left ,down and to the right ,up and to the left ,up and to the right ,C,No explanation
Question 138,In best efforts offering price offered by investment banks is originally set by ,municipality ,insurance companies ,negotiable transactions ,global placement ,A,No explanation
Question 139,If demand of loanable demands increases then borrowing cost of funds is ,higher ,zero ,upside ,lower ,A,No explanation
Question 140,Department who is appointed by bond holders as representative or monitor of bonds is considered as ,trustee,trust department ,monitoring department ,indenture department ,A,No explanation
Question 141,In financial markets decrease in investment results in ,increase in interest rate ,decrease in interest rate ,increase in availability ,decrease in availability ,A,No explanation
Question 142,Bonds that are considered as junk bonds and termed as higher yield are classified as ,expansion debentures ,premium debentures ,subordinated debentures ,ordinate debentures ,C,No explanation
Question 143,Bids of bidder which tells that how much treasury bills bidder wants to buy is classified as ,federal acceptance bid,bankers? acceptance bid,non-competitive bids ,competitive bids ,C,No explanation
Question 144,Type of trading member who takes position every day and also liquidate it on same day is classified as,day traders ,broker traders ,non-position traders,commercial traders,A,No explanation
Question 145,Contract which gives rights to holders to sell or buy asset at specific time period rather than giving obligation is classified as,option ,contract ,obligatory contract,non-obligatory contract,A,No explanation
Question 146,Financial instrument such as commercial paper can be sold ,issued by commercial banks ,directly ,with brokers or dealers ,functional buyers ,B,No explanation
Question 147,Type of exchange members who place buying and selling from public are classified as ,floor broker ,roof broker ,broker of auction ,leverage investment broker,A,No explanation
Question 148,Type of structured market through which funds flow with help of financial instruments such as bonds and stocks is classified as ,financial markets ,non-financial markets ,funds market ,flow market ,A,No explanation
Question 149,If exercise price of an option is $360 and intrinsic value of an option is $160 then price of an underlying asset is,$200 ,$520 ,$160 ,$360 ,A,No explanation
Question 150,Process of issuing treasury bills is classified as ,treasury trading auction,treasury fund auction ,treasury bills auction ,treasury bills transfer ,C,No explanation
Question 151,For a particular security transaction agreement is classified as 'reverse repo' with point of view of ,security liability ,security buyer ,security seller ,security function,B,No explanation
Question 152,Time period between issuance of shares and filing of registration to Securities Exchange Commission is classified as ,filing period ,quiet period ,silence period ,noise period ,B,No explanation
Question 153,Type of risk in which payments are interrupted by intervention of foreign governments is considered as ,channel risk ,globalization risk ,state risk ,country risk ,D,No explanation
Question 154,Risk of financial institutions which states mismatching asset maturities and liability maturities is classified as ,selling intermediation ,maturity intermediation ,direct intermediation ,indirect intermediation ,B,No explanation
Question 155,Mortgage bonds issued by corporations are considered as ,secured debt issues,unsecured debt issues ,volatile debt issues ,collateral debt issues ,A,No explanation
Question 156,Default risk is measured by large traders managers and investors with help of ,sinking analysis ,analyzing financial ratios ,portfolio scenario value ,automated machine analysis ,B,No explanation
Question 157,Submitted bids in treasury bills auction consist of types which are ,competitive bids ,non-competitive bids ,treasury bids ,both A and B,D,No explanation
Question 158,Value which converts series of equal payments in to value received at beginning of investment is classified as ,decreased value of annuity,increased value of annuity ,present value of annuity ,future value of annuity ,C,No explanation
Question 159,Type of rating which all credit rating agencies do not consider is classified as ,split rating ,sinking rating ,automated rating ,floating rating ,A,No explanation
Question 160,Promised payments on Eurobonds will be paid in ,currency of denomination ,currency of home country ,currency of Australia,currency of local market ,A,No explanation
Question 161,Value of conversion option to bond holder is $550 and rate of return on non-convertible bond is $270 then rate of return on convertible bond is ,2.04%,$2.04 ,$280 ,$820 ,C,No explanation
Question 162,Curve representing demand of funds shifts to left if economic growth in,global market is stagnant ,global market is not stagnant ,domestic market is stagnant ,domestic market is not stagnant ,C,No explanation
Question 163,Eurobonds are issued by financial firms to,avoid taxes,avoid interest hike ,avoid high floating rate,avoid portfolio issues ,A,No explanation
Question 164,The type of market in which Eurodollar are traded is classified as ,brokerage market ,contraction market ,expansion market ,Eurodollar market ,D,No explanation
Question 165,Legal document required by Securities Exchange Commission stating associated risks and detailed description of issues is classified as ,prospectus ,stated document ,risk detailed document ,exchange commission document ,A,No explanation
Question 166,Composite value of traded stocks group of secondary markets is classified as ,stock index ,primary index ,stock market index ,limited liability index ,C,No explanation
Question 167,Price accepted in single bid auction system is one which is ,most lowest,most highest ,least lowest ,least highest ,A,No explanation
Question 168,Names of foreign bonds are used to denote ,country of premium ,country of origin ,country of selling ,country of discount ,B,No explanation
Question 169,Interest rate which is not reinvested but is earned is classified as ,invested interest ,simple interest ,earned interest,unstated interest ,B,No explanation
Question 170,Type of bond in which coupon payment is mailed to registered bondholders and owner is recorded by issuing company is classified as ,unregistered bonds ,indenture bonds ,trustee bonds ,registered bonds ,D,No explanation
Question 171,If maturity date of bond is closer than premium of bond will be ,relatively lower ,relatively higher ,quantifiable ,not be quantifiable ,A,No explanation
Question 172,Foreign bonds issued in Japan financial institutions are classified as ,bull dog bonds ,bull cat bonds ,Yankee bonds ,samurai bonds ,D,No explanation
Question 173,Type of option that gives right to buyer to buy underlying option at specific exercise price is considered as,European option ,Australian option ,call option ,put option ,C,No explanation
Question 174,In financial markets bond indenture results in ,lower federal rate ,higher federal rate ,higher risk ,lower risk ,D,No explanation
Question 175,Type of preferred stock in which dividend does not increase or decrease with increase or decrease in profit of firm is classified as,non-cumulative preferred stock ,cumulative preferred stock ,non-participating preferred stock ,participating preferred stock ,C,No explanation
Question 176,Process of selling and buying of stocks and bonds is classified as ,s-trade,b-trade ,e-trade,stock trade,C,No explanation
Question 177,Put option considering interest rates and have multiple exercise dates is classified as,swaps multiplier ,notion multiplier ,floor ,cap ,C,No explanation
Question 178,Agreement between two parties to exchange cash flows in future and cash flows are based on underlying instruments is classified as,swaps ,interchange ,exchange ,index,A,No explanation
Question 179,According to loanable funds theory fall in interest rates result into ,zero demand of funds ,equilibrium demands of funds ,higher demand of funds ,lower demand of funds ,C,No explanation
Question 180,Interest rate paid on traded Eurodollars is called as ,London intra bank offered rate ,London interbank offered rate ,Euro interbank offered rate ,Demand intra bank rate ,B,No explanation
Question 181,Risk stating assets are sold at low prices because of sudden surge in withdrawals of liabilities is classified as ,payment risk,liquidity risk ,income risk ,balance risk,B,No explanation
Question 182,If equilibrium interest rate decreases and curve of funding supplied shifts to right and downwards then impact on spending will,increase in near term ,decrease in near term ,increase in long term ,decrease in long term ,B,No explanation
Question 183,In capital markets major suppliers of trading instruments are ,government and corporations ,liquid corporations ,instrumental corporations ,manufacturing corporations ,A,No explanation
Question 184,Transfer of financial instruments from suppliers of funds to users of funds without any intermediary in between is classified as ,global transfer ,pension transfer ,direct transfer ,indirect transfer ,C,No explanation
Question 185,Fixed price at which stock is purchased from issuer by investment banks is called ,non-cumulative proceeds ,net proceeds ,Gross proceeds ,cumulative proceeds ,B,No explanation
Question 186,Interest rate that investors receive on financial security to calculate fair value of security is classified as ,forward rate of return,unturned rate of return ,required rate of return ,termed rate of return ,C,No explanation
Question 187,Type of financial markets in which corporations issues new funds to raise funds is classified as ,flow market ,primary markets ,secondary markets ,funding markets ,B,No explanation
Question 188,Difference between net proceeds and gross proceeds is called ,non-participating spread,participating spread,under writer spread ,over writer spread ,C,No explanation
Question 189,Factors considered by rating agencies on issuing bonds are ,position in industry ,overall financial strength ,issuer?s profitability and liquidity ,all of the above ,D,No explanation
Question 190,Intrinsic value of put option is,exercise price âÅ„ stock price,exercise price - stock price ,exercise price + stock price ,exercise price x stock price ,B,No explanation
Question 191,Banks mutual funds and insurance companies are considered as ,major suppliers ,major investors ,major portfolio holders ,major rates decider ,A,No explanation
Question 192,Indexes in which price of stock of companies listed in stock market index are added together and is divided by an adjusted value are classified as ,herring indexes ,group indexes,John indexes ,Dow Indexes ,D,No explanation
Question 193,Conversion values is $9500 and conversion rate received on stock conversion is 460 then current market price of stock is ,$12.65 ,$15.65 ,$17.65 ,$20.65 ,D,No explanation
Question 194,Value which converts series of equal payments in to value received at end time of investment is classified as ,present value of annuity ,future value of annuity ,decreased value of annuity,increased value of annuity ,B,No explanation
Question 195,Considering coupon rate Brady bonds pay,higher than traditional ,lower than promised ,higher than promise ,lower than traditional,B,No explanation
Question 196,Theory which states that interest equilibrium is result of demand and supply in trading markets is classified as,saving fund theory,constant funds ,borrowed theory ,loanable funds theory ,D,No explanation
Question 197,Change in interest rate measured in percentage for given interest rate change is classified as ,premium yield ,elasticity ,duration ,maturity yield ,B,No explanation
Question 198,Type of security backed by mortgage cash flows and are packed by financial instruments is classified as ,cash mortgage,securitized mortgage ,financial mortgage ,instrumental mortgage,B,No explanation
Question 199,Bonds issued for longer term and must be sold in country whose currency is not used in denomination of bonds are classified as ,interbank bonds,intrabank bonds,Australian bonds,Eurobonds,D,No explanation
Question 200,Foreign bonds sovereign bonds and Eurobonds are classified as types of ,local markets ,state markets ,international markets ,national markets ,C,No explanation
Question 201,Firm in which different voting rights are assigned for different classes of stock is classified as ,divided class firm ,sub class firm,dual class firm ,One class firm ,C,No explanation
Question 202,Face value of bond is $550 and call price of bond is $475 then value of call premium is ,$1.16 ,$1025 ,$75 ,1.16%,C,No explanation
Question 203,Treasury security in which final principal payment is separated from periodic interest payment is classified as ,STRIP,separated security,inflated security ,coupon paid security,A,No explanation
Question 204,Interest rate of certificate of deposits is quoted using a time span of ,250 days a year ,150 days a year ,365 day a year ,360 day a year ,D,No explanation
Question 205,For a taxable security tax exempted interest rate on municipal bonds used to determine ,tax equivalent rate of return ,local rate of return ,withholding tax rate ,general sales tax rate ,A,No explanation
Question 206,Markets in which transactions are done through computers and telephone without any specific location are classified as ,past counter market ,future counter market,over the counter markets ,capital counter market ,C,No explanation
Question 207,Markets in which new securities are issued by corporations to raise funds are called ,primary markets,secondary markets,Gross markets,proceeds markets,A,No explanation
Question 208,Price of underlying asset is added into intrinsic value of option to calculate,forward price of option ,exercise price of option ,book value of option ,spot price of option ,B,No explanation
Question 209,Type of exchange members who only buy and sell for their personal account are classified as,non-investment traders,professional traders ,commercial traders,investment traders ,B,No explanation
Question 210,Financial institutions having loans swapped for bonds can sell all bonds in ,under-developed markets ,developed markets ,primary markets ,secondary markets ,D,No explanation
Question 211,Non-competitive bidders get allocation of treasury bills on ,federal basis,last basis,firstly basis,preferential basis,D,No explanation
