Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 67,Customer classification depends on,Potential profitability,Projected loyalty,Both a and b,None of above,C,No explanation
Question 68,Kind of direct marketing by which an offer reminder or announcement is sent to people at specific virtual or physical address is called,direct mail marketing,kiosk marketing,catalog marketing,premium marketing,A,No explanation
Question 69,Profits related to new product in its introductory stage are,negative,continuously rising,higher,declining,A,No explanation
Question 70,First step of cost based pricing strategy is to,design a product,determine cost of product,set price based on cost,convince buyer about products value,A,No explanation
Question 71,Considering industrial structures economies that are large exporters of manufactured products or services are classified as ,raw material exporting economies,subsistence economies,emerging economies,industrial economies,D,No explanation
Question 72,Research based on hypothesis suggestion and problem definition is classified as,casual research,exploratory research,descriptive research,both a and c,B,No explanation
Question 73,A need that is aroused up to sufficient level is called,want,motive or drive,Both a and b,none of above,B,No explanation
Question 74,Customers keeping such information that supports their attitudes towards brand is classified as,selective attention,selective distortion,selective retention,all of above,B,No explanation
Question 75,Buying of products such as 'laundry detergents' is an example of,shopping services,less sought services,convenient products,specialty products,C,No explanation
Question 76,Exploration of new markets abroad is an example of,Strengths,Weaknesses,Opportunities,Threats,C,No explanation
Question 77,Personal factors include,online communities,social class,personality and self-concept,roles and status,C,No explanation
Question 78,Second step in cost based pricing is to,set price based on cost,convince buyer about products value,design a product,determine cost of product,D,No explanation
Question 79,'Harley-Davidson' which marketed bikes for female segment of market is an example of,geographic segmentation,gender segmentation,psychographic segmentation,behavioral segmentation,B,No explanation
Question 80,Ads affecting consumer's subconscious minds are classified as,online advertising,subliminal advertising,luminal advertising,both b and c,B,No explanation
Question 81,Step in personal selling process which consists of first meeting first meeting between customer and sales person is called,qualifying,prospecting,follow up,approach,D,No explanation
Question 82,Process of comparing own products or services to leading firms practices to improve performance  and quality is called,strategic analysis,corporate image analysis,benchmarking,customer value analysis,C,No explanation
Question 83,Way consumers feel or perceive towards an actual product or potential market offering is called,sales concept,product idea,product image,customer management,C,No explanation
Question 84,SBU's in 'Stars' category requires,Heavy investment,Less investments,More marketing,Both a and c,A,No explanation
Question 85,According to 'real-win-worth doing' proposition analysis of checking profit potential for new product is part of,real,win,worth doing,less worthy,C,No explanation
Question 86,In business buying process group who has formal authority of supplier selection is classified as,user,influencer,decider and gatekeeper,buyer,D,No explanation
Question 87,Loss in sales because of poor quality raw materials have been used in production is concluded in company?s,Strengths,Weaknesses,Opportunities,Threats,C,No explanation
Question 88,A company's microenvironment 'general publics' consists of,minority groups,stockholders,Community organizations,public image,D,No explanation
Question 89,Concept of logistics which focuses on teamwork in whole supply chain management to maximize performance of a distribution system is classified as,integrated logistics management,intermodal logistics management,intra-modal logistics management,exclusive logistics management,A,No explanation
Question 90,Kind of reduction made to those buyers who buy large volumes of products is classified as,cash discount,seasonal discount,functional discount,quantity discount,D,No explanation
Question 91,Stage in buying behavior which follows reviews of supplier proposals by business buyer is,supplier selection,proposal solicitation,supplier search,order-routine specification,A,No explanation
Question 92,Type of sales person who work from their offices through internet or telephone are classified as,channel intermediaries,nominal sales force,inside sales force,outside sales force,C,No explanation
Question 93,Situation in which company is making more sales with its existing product is classified as,Market development,Market penetration,Product development,Diversification,B,No explanation
Question 94,Primary data which is gathered by observing relevant actions and people is called,experimental research,ethnographic research,observational research,survey research,C,No explanation
Question 95,Market segmentation done on basis of religions of customers such as 'Catholics Hindus and Muslims' is classified as,geographic segmentation,demographic segmentation,psychographic segmentation,behavioral segmentation,B,No explanation
Question 96,Industry installations and equipment are classified in group of,capital items,specialty industrial products,supplies and services,augmented industrial products,A,No explanation
Question 97,Marketing channel that involves one or more intermediaries to made their products available to final buyers is classified as,flexible channel,static channel,direct channel,indirect channel,D,No explanation
Question 98,Tendency to which experiences of potential customers fits with innovation is called,relative advantage,divisibility,communicability,compatibility,D,No explanation
Question 99,Potential profitable but less loyal group is of,Butterflies,Strangers,True friends,Barnacles,A,No explanation
Question 100,Situation in which company targets whole market with one similar offer is called as,mass marketing,segmented marketing,niche marketing,micromarketing,A,No explanation
Question 101,In PLC stages stage in which sales and profits declines is called,decline stage,less improved stage,product maturity stage,non-innovative stage,D,No explanation
Question 102,Pricing issue arise when manufacturer could not force dealers or retailers to charge a specific price is classified as,deceptive pricing,price discrimination, resale price maintenance,fix quantity pricing,C,No explanation
Question 103,Basic competitive strategies includes,cost leadership,focusing strategy,differentiation,all of above,D,No explanation
Question 104,'wireless communication' is an example of,tangible products,exchange of goods,services,ownership of nothing,C,No explanation
Question 105,Types of consumer buying behavior are,Two types,Three types,Four types,Five types,C,No explanation
Question 106,Pricing strategy used to set price of by-products to make price of main product even more competitive is classified as,by-product pricing,captive product pricing,optional product pricing,Two part pricing,A,No explanation
Question 107,Set of stages through which customers pass through while purchasing market offerings are classified as,channel designing stages,strategic stages,channeling stages,buyer readiness stage,D,No explanation
Question 108,BlackBerry 'on go connectivity' specific feature is part of,actual product,augmented product,dis-augmented product,intangible services,A,No explanation
Question 109,Value that customers give up to get benefits of products or services is classified as,discount,value added tax,price,tax,C,No explanation
Question 110,Process which involves controlling implementing and planning materials and final goods to meet final customer at high profits is classified as,exclusive distribution,exclusive dealing,physical distribution,supply chain management,C,No explanation
Question 111,Business markets usually includes fewer but,large scale production firms,small scale retailers,small scale production firms,small scale wholesalers,A,No explanation
Question 112,Suitable example of 'Selling Concept' is,Insurance or blood donations,Lenovo,Southwest Airlines,Bottled water industry,A,No explanation
Question 113,Highly involved consumer buying behavior and customers perceive fewer differences among brands is called,complex buying behavior,variety seeking buying behavior,dissonance reducing buying behavior,habitual buying behavior,C,No explanation
Question 114,Cultural factors must include,beliefs and attitudes,social class,occupation,roles and status,B,No explanation
Question 115,At final level of planning products planners turn actual product into,augmented product,de-augmented product,core customer value,customer driven strategy,A,No explanation
Question 116,In PLC stages stage in which company's investment costs mount is classified as,testing stage,development stage,buying stage,merger stage,B,No explanation
Question 117,Researcher finds 'what people thinks' with help of,open ended question,close ended question,Both a and b,none of above,A,No explanation
Question 118,Type of discount made to those buyers who use to buy products or services that are out of season is classified as,cash discount,seasonal discount,functional discount,quantity discount,B,No explanation
Question 119,Fourth step in process of new product development is,developing marketing strategy,developing production schedule,developing introductory test,developing new candidate's pool,A,No explanation
Question 120,Independent service provider of logistics who can do all functions required by clients is classified as,public held logistic provider,privately held logistic provider,Third party logistics provider,single part logistics provider,C,No explanation
Question 121,Pricing issues across channel levels includes,predatory pricing,deceptive pricing,price fixing,none of the above,B,No explanation
Question 122,High-priced photographic equipment is an example of,convenience products,shopping products,specialty products,unsought products,C,No explanation
Question 123,If company B sell its products through retailers and wholesalers then channel used by company B is classified as,direct channel,indirect channel,flexible channel,static channel,B,No explanation
Question 124,According to marketing four Ps credit terms can be classified as,Place,Product,Price,Promotion,C,No explanation
Question 125,Considering non-personal communication channels social networking sites e-mail and company Websites are considered as,broadcast media,display media,online media,print media,C,No explanation
Question 126,If product performance exceeds customer expectations customer is,satisfied,dissatisfied,delighted,none of above,C,No explanation
Question 127,Maintenance and business advisory services are included in,business services,business supplies,industry capital items,accessory equipment,A,No explanation
Question 128,Market segmented on basis of degree level such as 'high school graduates and college graduates' is classified as,geographic segmentation,demographic segmentation,psychographic segmentation,behavioral segmentation,B,No explanation
Question 129,Market segmentation done on basis of 'occupation' and 'education' of customers is an example of,geographic segmentation,demographic segmentation,psychographic segmentation,behavioral segmentation,B,No explanation
Question 130,In personal selling process step which consists of identifying potential customers is classified as,presenting quota,demonstrating quota,prospecting,qualifying,C,No explanation
Question 131,If lawn mower is bought for house backyard lawn mower is classified as,consumer products,industrial products,augmented products,specialty products,A,No explanation
Question 132,Products purchased for further processing by business owners are best classified as,consumer products,industrial products,augmented products,core customer value,B,No explanation
Question 133,That minor stimuli which determines when and how customer will respond in certain way is called,perception,cues,motives,both a and c,B,No explanation
Question 134,Considering strategic planning 'Organizations purpose' statement is known as,Vision statement,Mission statement,Value proposition,Both a and b,B,No explanation
Question 135,Less involved consumer buying behavior in which customers perceive few differences between brands is called,complex buoying behavior,variety seeking buying behavior,dissonance reducing buying behavior,habitual buying behavior,D,No explanation
Question 136,According to brand personality traits 'sophistication' is concluded as brand being,reliable and intelligent,daring and imaginative,cheerful and wholesome,charming and upper class,D,No explanation
Question 137,Total number of level of intermediaries represent the,width of channel,length of channel,divisors of channel,flexibility of channel,B,No explanation
Question 138,Process of watching customers in natural environment is called,experimental research,ethnographic research,observational research,survey research,B,No explanation
Question 139,After-sale services are part of,segmented products,less convenient products,augmented products,convenient tangible products,C,No explanation
Question 140,Organized movement by government agencies and citizens towards betterment of buyers as compared to sellers is classified as,consumerism,seller's extrovert sellers,environmentalism,seller introvert seller,A,No explanation
Question 141,Sales promotion tools used to stimulate purchase motivate salespeople and generate business leads are classified in category of,event promotion,off deal promotion,trade promotions,business promotions,D,No explanation
Question 142,Segmentation of market in groups having similar needs and wants is known as,intermarket segmentation,intramarket segmentation,income segmentation,psychographic segmentation,A,No explanation
Question 143,Consumer promotion technique through which brand marketing event is created by company or it participates in other sponsored event is classified as ,event marketing,sponsored marketing,branding,premium marketing,A,No explanation
Question 144,Disagreement between different marketing channel regarding roles rewards and goals is called,channel conflict,marketing conflict,direct conflict,indirect channel conflict,A,No explanation
Question 145,Strategy which set prices in two dimensions such as charging fixed fee with variable usage rate is called,double pricing,optional part pricing,two-part pricing,combine pricing,C,No explanation
Question 146,From buyer's point of view product is considered as,Customers cost,Customer solution,Convenient availability,Communication,A,No explanation
Question 147,SBU's of a company with low market share and growth rate are considered in,Stars,Dogs,Cash Cows,Question marks,B,No explanation
Question 148,A company's microenvironment does not include,The company,The marketing intermediaries,Demographic forces,The organization's suppliers,C,No explanation
Question 149,Positioning statement first states the,product membership in category,points of priority,points of differences,brands superiority,A,No explanation
Question 150,Considering competitive positions firm who wants to hold market share in its industry without rocking boat is classified as,market challenger,market leader,market follower,market niche,C,No explanation
Question 151,Companies that practice online marketing into their traditional operations are classified as,premium companies,direct companies,click only companies,click and mortar companies,D,No explanation
Question 152,Last step of cost based pricing is to,set price based on cost,convince buyer about products value,design a product,determine cost of product,B,No explanation
Question 153,In 'Butterflies' group customer needs and company's market offering has,Good fit,Little fit,Strong fit,Limited fit,A,No explanation
Question 154,If men and women responds differently to marketing efforts for fast food then segment should be considered as,differentiable segment,non-differentiable segments,intermarket segmentation,intramarket segmentation,A,No explanation
Question 155,Strategies in which position of  company on best possible strategic advantage against competitors are classified as,premium marketing strategies,corporate marketing strategies,branding marketing strategies,competitive marketing strategies,D,No explanation
Question 156,Researcher selects sample which is at his most ease is,stratified random sample,cluster sample,simple random sample,convenience sample,D,No explanation
Question 157,Vertical marketing system in which different stages of  production and distribution coordinates through capacity of one of parties is classified as,full time VMS,contractual VMS,administered VMS,corporate VMS,C,No explanation
Question 158,Stage of product life cycle in which product has achieved acceptance from its potential buyers is called,maturity stage,productive stage,improved market stage,profit achieved stage,A,No explanation
Question 159,Evaluation of profitability of each segment is called,Targeting,Market segmentation,Positioning,Differentiation,A,No explanation
Question 160,Resources such as oil coal gas and other minerals are known as,renewable resources,non-renewable resource,Both a and b,none of above,B,No explanation
Question 161,Contractual agreement between independent retailers that has set up central wholesale operation and conduct joint promotion is classified as,voluntary franchise,involuntary cooperative,retailer cooperative,voluntary cooperative,C,No explanation
Question 162,Organization's buying behaviors of raw materials for production purposes is called,business buyer behavior,derived demand,business buying process,cognitive dissonance,A,No explanation
Question 163,Considering industrial structures economies whose majority of people belongs to agricultural business are classified as,emerging economies,industrial economies,raw material exporting economies,subsistence economies,D,No explanation
Question 164,Portable factory equipment such as lift trucks is an example of,industrial accessory equipment,industrial office equipment,fixed equipment,installation,A,No explanation
Question 165,"Question of buyer ""what I am really buying?"" is addresses in strategy called",targeting strategy,intangible products,positioning statement,customer core value,D,No explanation
Question 166,Social class who rely on relatives for assistance in trouble times and economic support considered as,upper middles,working class,middle class,upper uppers,B,No explanation
Question 167,Luxury products such as Rolex watches are best classified as,unsought specialty products,sought services,specialty products,convenience products and services,C,No explanation
Question 168,To avoid complex buying situation buying of packaged solution from single seller is considered as,new task,modified rebuy,straight rebuy,solutions selling,D,No explanation
Question 169,A company's future value of customer base is,Share of customer,Customer equity,Customer lifetime value,All of above,B,No explanation
Question 170,In 'maturity stage of product life cycle' cost per customer is,high,low,average,moderate,B,No explanation
Question 171,Most successful products are those which are,differentiated,solve customer problems,offering customer value proposition,all of above,D,No explanation
Question 172,Retailer store which carries deep assortment of specialty product line and customers are served by knowledgeable staff is classified as,category killer,discount killer,limited inbound retailers,limited outbound retailers,A,No explanation
Question 173,Number of competitors in decline stage of product life cycle are,few,continuously growing,stable but begins declining,declining in number,D,No explanation
Question 174,Markets including buyers in other countries are called,business markets,reseller markets,government markets,international markets,D,No explanation
Question 175,Type of franchise network in which company has network of non-dependent franchised dealers is classified as,manufacturer-wholesaler franchise system,manufacturer-retailer franchise system,manufacturer franchise system,none of above,B,No explanation
Question 176,'Dollar Tree store and Family Dollar' targets customers with middle and low income groups is an example of,geographic segmentation,income segmentation,psychographic segmentation,behavioral segmentation,B,No explanation
Question 177,Types of joint venturing includes,contract manufacturing,joint ownership,management contracting,all of above,D,No explanation
Question 178,Fourth step of value based pricing is to,determine incurred costs,design product,assess needs of customer,set target price ,B,No explanation
Question 179,Firm that operates in more than one country gains production marketing and financial advantages that are not available to domestic competitors is called,global firm,expanding firm,premium firm,challenger firm,A,No explanation
Question 180,Brand's superiority is based on its,point of differences,points of priority,points of membership category,point of similarities,A,No explanation
Question 181,Pricing technique which considers pricing for customers living in different locations around world is classified as,cyclical pricing,short term pricing,promotional pricing,geographical pricing,D,No explanation
Question 182,Product packaging is futile part of,core customer value,positioning strategy,actual product,actual ownership,C,No explanation
Question 183,Well-known brand 'Apple' is related to brand personality trait of,ruggedness,competence,sophistication,excitement,D,No explanation
Question 184,According to competitive positions main focus of market challenger strategy is to,expand market share,follow at a distance,multiple niching,full frontal attack,D,No explanation
Question 185,Less frequently purchased consumer products are called,shopping products,specialty products,unsought products,sought products,A,No explanation
Question 186,In 'adoption process for new products' customer seek information in the,awareness stage,interest stage,evaluation and trial stage,all of above,B,No explanation
Question 187,Company?s microenvironment includes,The company,The suppliers,The marketing intermediaries,All of above,D,No explanation
Question 188,'concentrated marketing' is also called as,mass marketing,segmented marketing,niche marketing,micromarketing,C,No explanation
Question 189,Market coverage strategy which captures large share of one or more segments is called,mass marketing,segmented marketing,niche marketing,micromarketing,C,No explanation
Question 190,Retailing operation which is operated and owned by manufacturer and carries surplus or irregular goods is classified as,factory outlets,warehouse clubs,factory clubs,surplus center,A,No explanation
Question 191,In growth-share matrix high growth and high share SBU's are considered as,Stars,Cash Cows,Question marks,Dogs,A,No explanation
Question 192,Consumer promotion technique according to which seller sells two or three units of product at reduced price is classified as,price packs,cents off deals,advertising specialties,both a and b,D,No explanation
Question 193,Website build to engage customers from different places to move them closer for marketing outcome is classified as,corporate website,marketing website,branding website,viral website,B,No explanation
Question 194,PLC concept which consists of longest life cycles is classified as,product classes,product forms,branding,product perception,A,No explanation
Question 195,Sales in maturity stage of product life cycle are recorded as,low sales,rapidly rising,very peaked,declining,C,No explanation
Question 196,Set of distinctive and basic modes of expression is called,styles,fashion,fads,followers,A,No explanation
Question 197,Kind of marketing through which company connect with targeted segments on one to one interaction basis is classified as,event marketing,stress marketing,direct marketing,indirect marketing,C,No explanation
Question 198,Two broad strategies for new products are,market skimming pricing,market penetration pricing,product line pricing,both a and b,D,No explanation
Question 199,Type of market offerings that customers buy without committing any buying efforts are called,specialty products,local goods,convenience products,industrial products,C,No explanation
Question 200,Segmentation based on climate basis is an example of,geographic segmentation,demographic segmentation,psychographic segmentation,behavioral segmentation,A,No explanation
Question 201,'idea generation' stage in new product development process does not include,internal idea sources,external idea sources,crowdsourcing,on-boarding,D,No explanation
Question 202,Researcher interviews specific number of people in,stratified random sample,quota sample,simple random sample,convenience sample,B,No explanation
Question 203,Direct marketing through which products are sold directly to customer on phone call is classified as,,telephone marketing,online marketing,offline marketing,B,No explanation
Question 204,Independent wholesaler which takes title of market offering is called,agents and brokers,manufacturer's sales branches,voluntary franchise chain,merchant wholesalers,D,No explanation
Question 205,'Nivea' introduced and markets product line for men including body wash and shaving gels is example of,geographic segmentation,gender segmentation,psychographic segmentation,behavioral segmentation,B,No explanation
Question 206,Systematic planning for new products and customer driven strategy must be created for,finding and growing products,delivering superior value,gaining customer lifetime value,all of above,D,No explanation
Question 207,Set price limit from which no more demand is accepted is classified as,cost ceiling,cost floor,price ceiling,price floor,C,No explanation
Question 208,In marketing channels conflict occurs at different levels of same marketing channel is classified as,vertical conflict,horizontal conflict,steep conflict,slope conflict,A,No explanation
Question 209,Contractual agreement between wholesaler service organization and manufacturer according to which business people have rights to own units is classified as,franchise,relative stores,chain stores,off price voluntary stores,A,No explanation
Question 210,Market which is segmented on basis of negative and hostile attitude toward product is considered as,geographic segmentation,demographic segmentation,psychographic segmentation,behavioral segmentation,D,No explanation
Question 211,Product or service that can satisfy a need or want is called,market offering,marketing mix,market segmentation,target market,A,No explanation
Question 212,Concept which states that new retailers begin as low price and low margin retailers and then covert into high priced retailers they have replaced is called,wheel of mega retailers,wheel of retailing concept,cycle of retailers,retailers discount concept,B,No explanation
Question 213,Classic examples of deficient products are,ineffective medicines,junk food and cigarettes,nutritious high fiber cereals,insurance products,A,No explanation
Question 214,'Regent Seven Seas Cruise Line' targets customers seeking elegant ambiance for holidays is example of,geographic segmentation,income segmentation,psychographic segmentation,behavioral segmentation,C,No explanation
Question 215,Pricing strategy which considers setting price after designing marketing program is classified as,value based pricing,cost based pricing,discount based pricing,ceiling based pricing,A,No explanation
Question 216,Products and services consumers shop frequently are classified as,convenience products,shopping products,customer value,branding,A,No explanation
Question 217,Kind of allowances that are made to reward dealers for participating in support programs and other advertising campaigns are called,optional product allowances,seasonal allowances,functional allowances,promotional allowances,D,No explanation
Question 218,Low price sensitivity for buying specific brand is called,sought products,unsought products,industrial products,specialty products,D,No explanation
Question 219,Major product variables that retailers must consider includes,services mix,product assortment,store atmosphere,all of above,D,No explanation
Question 220,Standard amount that must be sold by salesperson of company's total product is classified as,sales contest,expense quota,production quota,sales quota,D,No explanation
Question 221,Process which consists of coordination of communication channels to deliver and compelling message about company and its products is classified as,integrated marketing communications,integrated strategic channels,integrated outbound channels,none of the above,A,No explanation
Question 222,Mental process in which customer ends up as buyer of a new product is called,adoption process,cognitive dissonance,pre purchase behavior,post-purchase behavior,A,No explanation
Question 223,Positioning statement must state category of brands and its,points of differences,price,place,distribution channel,A,No explanation
Question 224,Markets in which goods are bought for personal consumption by individuals and households are called,business markets,international markets,consumer markets,government markets,C,No explanation
Question 225,Company?s key businesses are known as,Portfolio analysis,Strategic Business Units (SBU's),Both a and b,None of above,B,No explanation
Question 226,Office equipment such as computers and fax machines are best examples of,industrial accessory equipment,industrial office equipment,fixed equipment,installation,A,No explanation
Question 227,A product is anything that is offered to market for,attention,acquisition,use or consumption,all of above,D,No explanation
Question 228,'outside in' perspective is another name of,The selling concept,The product concept,The marketing concept,The production concept,C,No explanation
Question 229,In social class grouping white and blue collar workers with average pay can be classified as,upper middles,working class,middle class,upper uppers,C,No explanation
Question 230,'local or individual marketing' is also called as,mass marketing,segmented marketing,niche marketing,micromarketing,D,No explanation
Question 231,Procedure of arranging a product to occupy distinct place in target customers mind is called,Market segmentation,Targeting,Differentiation,Positioning,D,No explanation
Question 232,Buying of 'Lamborghini' automobiles by customers willing to travel great distances is an example of,specialty products,convenience services,augmented products,unsought industrial product,A,No explanation
Question 233,Buyer decision process starts with,need recognition,information search,evaluation of alternatives,both b and c,A,No explanation
Question 234,Way of designing international channels to manage entire supply chain which leads to global value delivery network is classified as,whole strategic view,whole channel view,whole product adaptation,whole communication adaptation,B,No explanation
Question 235,Kind of online marketing domain which is initiated by consumers to target consumers is classified as,consumer to business domain,consumer to consumer domain,business to consumer domain,business to business domain,B,No explanation
Question 236,Third step in new product development is,product screening,business screening,systematic screening,concept development and testing,D,No explanation
